1240 茂生農經 48.60 +0.60 48.25 48.60 48.25 48.41 113947 5516033 79 48.40 1 48.60 5 39370158 48.60 53.40 43.75
1259 安心 75.50 +0.10 75.90 76.00 75.30 75.73 23243 1760281 33 75.30 1 75.80 2 32389500 75.50 83.00 68.00
1264 德麥 294.00 +0.50 297.50 297.50 294.00 294.81 9512 2804217 164 293.50 1 294.00 1 37064367 294.00 323.00 265.00
1268 漢來美食 155.50 +1.50 156.00 156.00 154.50 155.06 42564 6599864 280 155.00 1 155.50 1 42223730 155.50 171.00 140.00
1336 台翰 21.35 +0.05 21.25 21.50 21.20 21.37 58163 1242722 52 21.30 2 21.45 9 78818419 21.35 23.45 19.25
1565 精華 194.50 "-0.50 " 195.00 195.00 193.50 194.33 83026 16134624 354 194.50 3 195.00 10 50416516 194.50 213.50 175.50
1569 濱川 24.35 "-0.35 " 24.50 24.55 24.30 24.38 218269 5322303 149 24.35 4 24.40 5 121447441 24.35 26.75 21.95
1570 力肯 22.90 +0.20 22.75 23.00 22.70 22.85 41030 937631 47 22.90 3 22.95 2 51500839 22.90 25.15 20.65
1580 新麥 148.00 "0.00 " 148.00 148.00 147.50 147.96 30340 4489198 61 147.50 15 148.00 5 50230242 148.00 162.50 133.50
1584 精剛 34.25 +0.35 34.05 34.40 34.05 34.24 654416 22406967 498 34.25 6 34.30 12 192470533 34.25 37.65 30.85
1586 和勤 31.70 +0.35 31.75 31.90 31.50 31.69 65074 2062003 60 31.55 3 31.70 1 86303038 31.70 34.85 28.55
1591 駿吉-KY 49.50 +1.35 48.35 49.50 48.35 49.27 379187 18680825 233 49.50 8 49.55 5 34798047 49.50 54.40 44.55
1593 祺驊 50.00 "0.00 " 50.00 50.30 50.00 50.04 23653 1183494 35 50.00 6 50.10 1 39784772 50.00 55.00 45.00
1595 川寶 36.50 "-0.10 " 36.60 36.60 36.35 36.54 19048 696104 16 36.50 4 36.60 1 47696134 36.50 40.15 32.85
1599 宏佳騰 34.45 "-0.20 " 34.70 34.75 34.40 34.52 54171 1869939 192 34.45 7 34.55 1 74528764 34.45 37.85 31.05
1742 台蠟 16.60 "-0.15 " 16.75 16.75 16.40 16.56 78700 1303517 59 16.60 4 16.65 2 93559300 16.60 18.25 14.95
1777 生泰 84.10 +0.20 83.50 84.50 83.50 83.83 20223 1695254 25 83.80 1 84.50 1 44591713 84.10 92.50 75.70
1781 合世 15.20 "-0.20 " 15.40 15.50 15.20 15.30 147487 2257083 97 15.20 7 15.25 1 47407605 15.20 16.70 13.70
1784 訊聯 58.60 "-0.50 " 59.20 59.20 58.60 58.73 126650 7438614 250 58.60 11 58.70 3 49626924 58.60 64.40 52.80
1785 光洋科 40.05 "-0.15 " 40.90 40.95 39.95 40.44 4290281 173484047 2639 40.05 13 40.10 15 596443243 40.05 44.05 36.05
1788 杏昌 136.00 +2.50 133.50 138.00 133.50 136.18 64761 8818999 124 135.50 1 136.00 3 44520971 136.00 149.50 122.50
1796 金穎生技 68.60 "-0.40 " 69.10 69.10 68.50 68.74 42599 2928077 55 68.60 4 68.70 4 41459793 68.60 75.40 61.80
1799 易威 40.10 +0.10 40.05 40.40 40.00 40.18 51066 2051731 55 40.05 8 40.20 4 121865775 40.10 44.10 36.10
1813 寶利徠 19.90 "0.00 " 20.00 20.00 19.85 19.93 42354 844312 282 19.85 5 19.95 1 46635510 19.90 21.85 17.95
1815 富喬 14.85 +0.45 14.50 14.90 14.45 14.78 3456574 51076695 1442 14.80 1447 14.85 118 458821891 14.85 16.30 13.40
2035 唐榮 32.85 +0.15 32.40 32.85 32.40 32.72 9079 297028 32 32.55 1 33.00 2 350000000 32.85 36.10 29.60
2061 風青 15.80 "-0.10 " 15.75 15.80 15.50 15.70 39142 614619 50 15.75 1 15.85 1 47108290 15.80 17.35 14.25
2063 世鎧 53.10 "0.00 " 53.10 53.10 53.10 53.14 3402 180790 14 53.00 2 53.10 1 49599530 53.10 58.40 47.80
2064 晉椿 16.20 "-0.10 " 16.25 16.35 16.20 16.23 22187 360087 26 16.20 7 16.35 2 69630000 16.20 17.80 14.60
2065 世豐 61.20 +0.10 61.10 61.40 61.00 61.21 78168 4784371 145 61.20 2 61.30 12 53019837 61.20 67.30 55.10
2066 世德 86.30 "0.00 " 86.00 86.90 86.00 86.38 57077 4930059 57 86.30 10 86.40 1 42032853 86.30 94.90 77.70
2067 嘉鋼 12.90 +0.10 12.90 12.90 12.90 12.90 23000 296700 6 12.80 1 12.90 4 45138177 12.90 14.15 11.65
2070 精湛 33.70 "-0.50 " 33.75 33.85 33.65 33.75 8140 274746 11 33.70 1 33.75 1 35782800 33.70 37.05 30.35
2073 雄順 29.95 "-0.10 " 29.95 29.95 29.95 29.95 23001 688883 12 29.70 2 30.00 10 27500000 29.95 32.90 27.00
2221 大甲 36.05 +0.25 35.80 36.15 35.80 36.01 45288 1630900 24 36.05 9 36.20 1 42325000 36.05 39.65 32.45
2230 泰茂 164.00 +5.50 159.00 166.00 159.00 162.61 1030797 167618122 838 164.00 14 164.50 4 50208918 164.00 180.00 148.00
2235 謚源 45.40 +0.05 45.50 46.40 45.40 45.75 5134 234896 9 45.30 1 45.85 1 35878000 45.40 49.90 40.90
2596 綠意 31.05 +0.05 31.05 31.15 30.95 31.04 185868 5770232 135 31.00 2 31.05 1 100000000 31.05 34.15 27.95
2640 大車隊 108.00 +1.00 107.00 108.00 106.50 107.46 19182 2061275 59 107.50 2 108.50 4 59264956 108.00 118.50 97.20
2641 正德 20.05 +0.15 19.90 20.05 19.85 19.97 1893076 37812451 901 20.00 182 20.05 23 270036645 20.05 22.05 18.05
2643 捷迅 76.00 +0.10 76.50 76.50 75.60 75.84 37558 2848568 85 75.70 1 76.20 1 35000000 76.00 83.60 68.40
2718 晶悅 53.60 +0.30 53.30 53.60 53.30 53.48 30000 1604400 23 53.30 2 53.70 2 87576000 53.60 58.90 48.25
2719 燦星旅 59.60 +1.00 62.00 62.00 59.60 60.53 34860 2110060 45 59.30 1 59.60 1 68742100 59.60 65.50 53.70
2724 藝舍-KY 0 0 0 0 0 13.00 0 0 0 12.65 1 13.40 1 59656345 13.00 14.30 11.70
2726 雅茗-KY 27.20 +0.10 27.10 27.40 27.10 27.18 8048 218724 22 27.10 5 27.45 1 26000000 27.20 29.90 24.50
2729 瓦城 239.50 +0.50 239.00 243.50 239.00 240.96 129043 31093591 1123 239.50 3 241.00 1 35943894 239.50 263.00 216.00
2732 六角 135.00 +2.50 132.50 135.50 132.50 134.25 304645 40897913 271 134.50 6 135.00 34 46472070 135.00 148.50 121.50
2734 易飛網 41.20 +0.50 41.75 42.15 41.10 41.51 73040 3031859 82 41.20 8 41.35 3 42259760 41.20 45.30 37.10
2736 富野 29.60 +0.35 29.80 30.80 29.35 29.85 2335843 69728434 1523 29.55 1 29.60 5 49972230 29.60 32.55 26.65
2740 天蔥 37.55 "-0.05 " 37.55 37.55 37.55 37.61 1017 38247 18 37.60 1 39.50 4 23185484 37.55 41.30 33.80
2743 山富 126.00 +2.50 128.00 130.50 125.00 127.45 1014209 129259855 848 126.00 8 126.50 14 36011700 126.00 138.50 113.50
2745 五福 87.00 +2.30 86.50 89.00 85.80 86.91 363533 31594521 312 86.90 2 87.00 5 33808526 87.00 95.70 78.30
2752 豆府 272.00 "0.00 " 271.00 272.00 271.00 271.21 3359 910987 36 272.00 1 273.00 3 26267382 272.00 299.00 245.00
2754 亞洲藏壽司 120.50 +1.50 119.00 120.50 118.50 119.71 71581 8569079 87 120.00 3 120.50 5 46719000 120.50 132.50 108.50
2755 揚秦 109.00 "0.00 " 109.00 109.50 109.00 109.18 9760 1065614 45 108.50 4 109.00 1 30140000 109.00 119.50 98.10
2756 聯發國際 84.80 "0.00 " 84.80 84.90 84.50 84.76 5575 472523 14 84.20 1 84.80 6 24542820 84.80 93.20 76.40
2916 滿心 51.00 "-0.50 " 51.80 51.80 50.70 51.19 34413 1761463 56 51.00 5 51.20 1 54626878 51.00 56.10 45.90
2924 宏太-KY 0 0 0 0 0 25.69 0 0 0 25.30 1 25.90 1 32805174 25.90 28.45 23.35
2926 誠品生活 64.60 +0.40 64.60 64.60 64.60 64.55 1151 74299 11 64.30 1 64.50 1 47389650 64.60 71.00 58.20
2937 集雅社 32.95 "-0.05 " 33.00 33.00 32.95 32.98 2100 69250 15 32.10 2 33.00 8 39583614 32.95 36.20 29.70
2947 振宇五金 79.50 +0.30 79.50 79.50 79.50 79.68 3175 252998 27 79.80 1 79.90 1 19268600 79.50 87.40 71.60
2948 寶陞 63.70 "-0.20 " 63.90 63.90 63.30 63.64 17631 1122003 33 63.40 1 63.70 1 28000000 63.70 70.00 57.40
2949 欣新網 104.50 "-2.50 " 108.00 108.00 104.50 105.74 49390 5222692 84 104.50 5 105.50 1 24200000 104.50 114.50 94.10
3066 李洲 29.65 +0.65 28.50 30.50 28.50 29.73 4545933 135130277 2711 29.60 6 29.65 1 83070612 29.65 32.60 26.70
3067 全域 35.00 "-2.00 " 35.55 35.55 34.55 36.41 15069 548727 26 35.00 2 36.60 1 20000000 35.00 38.50 31.50
3071 協禧 32.65 +0.40 32.10 33.15 31.95 32.59 234066 7627476 174 32.60 11 32.65 2 110000000 32.65 35.90 29.40
3073 天方能源 27.90 +0.65 27.25 27.90 27.15 27.75 26649 739429 23 27.30 2 27.90 1 32099556 27.90 30.65 25.15
3078 僑威 79.70 +1.60 78.20 79.90 78.20 79.44 1462846 116206751 1206 79.70 1 79.80 44 227391064 79.70 87.60 71.80
3081 聯亞 103.50 +0.50 103.50 104.50 102.50 103.27 484069 49991411 602 103.50 24 104.00 79 91861677 103.50 113.50 93.20
