1240 茂生農經 52.20 +0.10 52.70 52.70 51.80 52.14 43300 2257454 44 52.00 3 52.40 1 39370158 52.20 57.40 47.00
1259 安心 74.00 +0.10 73.90 74.00 73.90 73.96 3233 239107 17 73.90 3 74.00 1 32389500 74.00 81.40 66.60
1264 德麥 301.50 +0.50 300.50 301.50 299.50 300.55 8967 2694994 109 300.50 1 301.00 1 37064367 301.50 331.50 271.50
1268 漢來美食 152.50 +1.00 152.00 154.00 152.00 153.01 73225 11204222 108 152.50 1 153.00 4 42223730 152.50 167.50 137.50
1336 台翰 19.30 "0.00 " 19.30 19.45 19.25 19.34 50450 975651 48 19.30 4 19.35 1 78818419 19.30 21.20 17.40
1565 精華 184.00 "0.00 " 184.50 185.00 182.50 184.04 74337 13680925 141 184.00 5 184.50 2 50416516 184.00 202.00 166.00
1569 濱川 23.95 +0.15 23.75 24.10 23.75 23.96 258108 6184720 78 23.90 11 23.95 22 121447441 23.95 26.30 21.60
1570 力肯 25.25 "-0.10 " 25.40 25.55 24.90 25.24 465122 11739038 335 25.20 7 25.25 2 51500839 25.25 27.75 22.75
1580 新麥 153.50 "0.00 " 153.50 154.00 153.50 153.74 28787 4425613 107 153.50 2 154.00 2 50230242 153.50 168.50 138.50
1584 精剛 34.40 "-0.30 " 34.80 35.00 34.30 34.59 1851455 64045600 1140 34.40 7 34.45 3 192470533 34.40 37.80 31.00
1586 和勤 31.60 "-0.20 " 31.80 31.90 31.60 31.70 42145 1335982 39 31.55 3 31.60 5 86312302 31.60 34.75 28.45
1591 駿吉-KY 61.20 "-0.80 " 62.00 62.00 60.80 61.22 164195 10052642 161 61.20 1 61.30 1 34798047 61.20 67.30 55.10
1593 祺驊 44.95 "-0.55 " 45.20 45.20 44.65 44.95 11413 513039 32 44.65 1 45.80 1 39784772 44.95 49.40 40.50
1595 川寶 34.80 "-0.05 " 34.85 34.90 34.80 34.88 9043 315455 11 34.75 1 34.90 1 47875384 34.80 38.25 31.35
1599 宏佳騰 31.55 +0.05 31.70 31.70 31.50 31.57 47934 1513408 266 31.50 19 31.60 4 74528764 31.55 34.70 28.40
1742 台蠟 18.10 "-0.30 " 18.30 18.30 18.00 18.11 171457 3104403 111 18.10 5 18.15 8 93559300 18.10 19.90 16.30
1777 生泰 82.20 "0.00 " 82.10 82.30 81.80 82.03 12249 1004818 38 82.00 1 82.10 1 44591713 82.20 90.40 74.00
1781 合世 15.60 "-0.05 " 15.70 15.70 15.25 15.49 92880 1438689 90 15.40 4 15.60 1 47407605 15.60 17.15 14.05
1784 訊聯 69.40 +6.30 62.60 69.40 62.30 67.06 1205747 80853981 1026 69.30 1 69.40 70 49626924 69.40 76.30 62.50
1785 光洋科 44.40 "-0.70 " 45.10 45.10 44.25 44.48 2772302 123304593 1648 44.40 8 44.45 25 596270243 44.40 48.80 40.00
1788 杏昌 140.00 +0.50 140.00 140.00 139.00 139.70 9714 1357014 59 139.50 1 140.00 17 44520971 140.00 154.00 126.00
1796 金穎生技 55.10 "0.00 " 55.10 55.10 54.40 54.75 28310 1549855 33 55.10 2 55.20 2 41459793 55.10 60.60 49.60
1799 易威 67.50 "-0.20 " 67.00 67.50 66.90 67.12 30290 2032930 21 67.20 3 67.60 1 121865775 67.50 74.20 60.80
1813 寶利徠 20.15 "-0.05 " 20.15 20.15 20.15 20.19 8992 181529 62 20.10 2 20.15 1 46635510 20.15 22.15 18.15
1815 富喬 17.35 "-0.45 " 17.65 17.75 17.25 17.47 4172118 72902010 1800 17.35 36 17.40 49 459021036 17.35 19.05 15.65
2035 唐榮 33.00 "-0.10 " 32.45 33.00 32.45 32.63 20586 671722 247 32.75 1 33.00 3 350000000 33.00 36.30 29.70
2061 風青 19.45 "-1.25 " 20.05 20.70 19.35 19.82 1586144 31434469 841 19.45 1 19.50 15 47108290 19.45 21.35 17.55
2063 世鎧 56.60 "0.00 " 56.60 56.60 56.50 56.55 13188 745784 42 56.50 3 56.60 1 49601453 56.60 62.20 51.00
2064 晉椿 15.15 +0.05 15.10 15.15 15.10 15.13 5000 75650 4 15.05 2 15.10 1 69630000 15.15 16.65 13.65
2065 世豐 62.40 "0.00 " 62.10 62.40 61.70 62.12 70363 4370987 322 62.40 2 62.50 6 56883837 62.40 68.60 56.20
2066 世德 130.00 +4.00 130.50 137.00 127.00 132.28 1882326 248997890 1706 130.00 44 130.50 2 42209514 130.00 143.00 117.00
2067 嘉鋼 12.30 "0.00 " 12.30 12.35 12.00 12.27 26000 319000 9 12.05 4 12.30 1 45138177 12.30 13.50 11.10
2070 精湛 31.15 "-0.35 " 31.55 31.95 31.15 31.42 82000 2576500 57 31.15 6 31.30 1 35782800 31.15 34.25 28.05
2073 雄順 30.80 +0.10 31.00 31.00 30.00 30.66 28634 877970 44 30.20 10 30.70 1 27500000 30.80 33.85 27.75
2221 大甲 32.40 "-0.05 " 32.45 32.50 32.40 32.43 18184 589785 16 32.45 1 32.55 1 42325000 32.40 35.60 29.20
2230 泰茂 166.50 +7.50 159.00 171.00 156.50 166.41 1181533 196621979 1037 166.50 2 167.50 9 51123670 166.50 183.00 150.00
2235 謚源 47.10 "-0.40 " 47.20 47.35 47.05 47.19 16008 755377 14 46.70 2 47.15 1 35878000 47.10 51.80 42.40
2596 綠意 38.00 +1.05 37.00 38.00 37.00 37.66 335992 12652147 324 37.90 12 38.00 23 100000000 38.00 41.80 34.20
2640 大車隊 122.00 "-0.50 " 122.50 124.00 121.50 122.88 89866 11043157 279 121.50 6 122.50 1 59264956 122.00 134.00 110.00
2641 正德 19.75 "-0.15 " 19.85 20.00 19.70 19.85 1290629 25620793 748 19.75 1 19.80 23 297928172 19.75 21.70 17.80
2643 捷迅 80.20 "-0.80 " 81.10 81.10 79.50 80.15 61869 4958683 319 80.00 3 80.20 6 35000000 80.20 88.20 72.20
2718 晶悅 102.00 "-4.00 " 105.00 105.50 99.00 101.26 146382 14822576 114 102.00 3 103.00 2 87576000 102.00 112.00 91.80
2719 燦星旅 70.50 +6.40 67.00 70.50 65.90 70.03 1058559 74132204 1052 70.50 15 0.00 0 68742100 70.50 77.50 63.50
2724 藝舍-KY 33.10 +1.10 31.00 33.25 31.00 32.69 65990 2156911 40 31.00 4 33.10 20 59656345 33.10 36.40 29.80
2726 雅茗-KY 22.70 +0.25 23.20 23.20 22.70 22.78 8268 188375 12 22.65 1 22.80 1 28000000 22.70 24.95 20.45
2729 瓦城 234.00 "0.00 " 234.00 234.50 233.00 233.95 32184 7529528 89 233.50 2 234.00 1 35943894 234.00 257.00 211.00
2732 六角 120.50 +0.50 120.50 123.50 120.50 121.82 214033 26073494 662 120.50 7 121.00 1 46514570 120.50 132.50 108.50
2734 易飛網 43.15 +1.80 42.05 44.30 41.80 43.12 1497860 64590503 1678 43.10 4 43.15 10 42259760 43.15 47.45 38.85
2736 富野 29.30 +0.60 29.50 31.50 29.00 30.20 9096147 274667984 6283 29.30 76 29.35 1 49972230 29.30 32.20 26.40
2740 天蔥 36.80 +0.10 36.80 36.80 36.80 36.81 1002 36880 3 34.05 1 38.90 1 23185484 36.80 40.45 33.15
2743 山富 152.50 +5.00 152.50 161.50 148.00 155.66 12681838 1974071310 10111 152.00 79 152.50 9 36011700 152.50 167.50 137.50
2745 五福 122.50 +11.00 111.00 122.50 110.00 118.91 3507435 417062050 2763 122.50 44 0.00 0 33808526 122.50 134.50 110.50
2752 豆府 293.00 "-2.00 " 295.00 295.00 292.50 293.75 8036 2360545 15 286.00 2 294.50 7 26267382 293.00 322.00 264.00
2754 亞洲藏壽司 99.70 "0.00 " 99.70 101.00 99.70 100.31 113486 11384057 142 99.70 1 99.90 1 46721000 99.70 109.50 89.80
2755 揚秦 93.80 +0.20 93.10 94.10 93.00 93.61 11267 1054743 25 93.40 1 93.80 1 30140000 93.80 103.00 84.50
2756 聯發國際 85.50 +0.50 85.00 85.50 85.00 85.22 8262 704094 15 85.00 1 85.50 1 24542820 85.50 94.00 77.00
2916 滿心 61.50 "-0.20 " 61.80 61.80 61.20 61.52 28362 1744750 31 61.40 1 61.60 3 54626878 61.50 67.60 55.40
2924 宏太-KY 29.20 "0.00 " 29.95 29.95 29.20 29.31 7000 205200 6 26.40 1 29.60 1 32805174 29.20 32.10 26.30
2926 誠品生活 59.80 +1.00 59.80 59.80 59.80 59.79 1055 63078 3 58.50 1 58.80 1 47389650 59.80 65.70 53.90
2937 集雅社 34.85 "-0.05 " 34.90 34.90 34.85 34.86 4040 140850 5 34.85 11 35.00 4 39583614 34.85 38.30 31.40
2941 米斯特 93.50 "0.00 " 91.00 93.50 90.60 92.35 18051 1667084 16 92.00 6 93.50 19 15390000 93.50 102.50 84.20
2947 振宇五金 81.90 "0.00 " 81.90 82.00 81.90 81.93 3006 246290 9 81.90 5 82.90 1 19268600 81.90 90.00 73.80
2948 寶陞 66.00 "-0.20 " 66.00 66.20 66.00 66.07 16000 1057100 16 65.80 1 66.00 2 28000000 66.00 72.60 59.40
2949 欣新網 103.00 "0.00 " 102.00 103.00 102.00 102.81 5277 542546 189 102.50 1 103.00 8 24200000 103.00 113.00 92.70
3064 泰偉 40.00 +0.35 40.95 40.95 39.95 40.49 8469 342925 11 37.05 1 40.15 1 13011451 40.00 44.00 36.00
3066 李洲 21.10 "-0.50 " 21.55 21.65 21.00 21.30 186000 3961200 123 21.10 9 21.45 9 83070612 21.10 23.20 19.00
3067 全域 35.95 +0.15 35.50 35.95 35.50 33.77 11001 371528 28 33.65 2 35.60 1 20000000 35.95 39.50 32.40
3071 協禧 33.90 "-0.60 " 34.25 34.55 33.85 34.22 280795 9607801 227 33.90 4 33.95 1 110000000 33.90 37.25 30.55
3073 天方能源 33.70 "-1.20 " 34.30 35.50 33.55 34.23 120262 4116274 55 33.30 1 33.70 1 32099556 33.70 37.05 30.35
3078 僑威 73.40 "-0.90 " 74.30 74.30 73.30 73.64 1316716 96961813 1202 73.30 37 73.40 4 227391064 73.40 80.70 66.10
3081 聯亞 121.50 "-13.50 " 123.00 124.50 121.50 122.14 4540390 554574487 3752 0.00 0 121.50 294 91847677 121.50 133.50 109.50
3083 網龍 47.90 "-0.15 " 48.05 48.50 47.05 47.87 210151 10059077 209 47.75 4 47.90 1 86442358 47.90 52.60 43.15
3085 新零售 14.60 +0.10 14.55 14.60 14.55 14.58 2189 31916 6 14.65 4 15.80 1 29019288 14.60 16.05 13.15
3086 華義 103.00 "-3.50 " 106.00 106.00 103.00 103.49 30629 3169885 108 102.50 1 103.00 1 23611299 103.00 113.00 92.70
3088 艾訊 84.10 "0.00 " 83.90 84.50 83.70 84.11 219557 18465849 264 84.10 7 84.40 4 101914460 84.10 92.50 75.70
3093 港建* 30.75 +0.30 30.90 30.90 30.60 30.75 57288 1761656 79 30.60 5 30.75 2 145155576 30.75 33.80 27.70
3095 及成 37.30 +0.80 36.50 37.30 36.50 36.57 17075 624478 56 36.60 6 37.30 4 10000000 37.30 41.00 33.60
3105 穩懋 143.00 "-2.00 " 144.00 144.00 141.00 142.22 1777717 252834118 1759 142.50 16 143.00 19 423940384 143.00 157.00 129.00
3114 好德 27.80 "-0.10 " 27.90 28.00 27.80 27.94 54869 1533238 34 27.75 2 27.85 1 65129792 27.80 30.55 25.05
3115 富榮綱 0 0 0 0 0 10.20 0 0 0 10.30 5 10.70 15 43697600 10.30 11.30 9.27
3118 進階 33.50 +0.85 32.85 33.50 32.85 33.22 237898 7903576 263 33.45 3 33.50 9 32452860 33.50 36.85 30.15
3122 笙泉 39.90 "-0.20 " 40.10 40.20 39.50 39.84 138477 5516473 143 39.90 1 40.00 1 40053986 39.90 43.85 35.95
3128 昇銳 29.55 "0.00 " 29.25 29.80 29.25 29.55 101326 2994055 133 29.55 1 29.60 1 42000000 29.55 32.50 26.60
3131 弘塑 1070.00 +25.00 1060.00 1095.00 1035.00 1071.66 1423267 1525255470 2203 1070.00 6 1075.00 1 29216015 1070.00 1175.00 963.00
3141 晶宏 85.20 "-1.60 " 86.10 86.40 84.60 85.24 712123 60701071 1072 85.20 2 85.30 7 75064678 85.20 93.70 76.70
3147 大綜 141.50 +1.50 141.00 141.50 137.00 139.93 951417 133130205 1128 141.00 2 141.50 18 39006099 141.50 155.50 127.50
