1240 茂生農經 52.20 "-0.80 " 53.00 53.00 51.80 52.10 52258 2722787 85 52.20 2 52.30 1 39370158 52.20 57.40 47.00
1259 安心 73.90 "0.00 " 73.90 74.00 73.80 73.89 16276 1202709 27 73.80 4 73.90 8 32389500 73.90 81.20 66.60
1264 德麥 302.50 +0.50 303.00 303.50 302.50 303.18 8023 2432424 96 302.50 1 303.00 2 37064367 302.50 332.50 272.50
1268 漢來美食 162.00 "-1.00 " 163.00 164.50 162.00 163.31 213552 34875274 176 162.00 1 162.50 3 42223730 162.00 178.00 146.00
1336 台翰 19.80 "-0.10 " 20.00 20.00 19.80 19.88 34171 679431 36 19.80 6 19.85 2 78302419 19.80 21.75 17.85
1565 精華 183.50 "-2.00 " 185.50 185.50 183.50 184.46 91956 16962057 186 183.50 9 184.00 1 50416516 183.50 201.50 165.50
1569 濱川 23.55 "-0.25 " 23.70 23.75 23.55 23.66 146365 3463239 101 23.55 13 23.60 1 121447441 23.55 25.90 21.20
1570 力肯 26.05 "-1.30 " 27.40 27.95 25.70 26.54 1917618 50894548 1008 26.00 3 26.10 11 51500839 26.05 28.65 23.45
1580 新麥 155.50 +0.50 154.50 156.00 154.50 155.28 89317 13868906 131 155.00 2 156.00 8 50230242 155.50 171.00 140.00
1584 精剛 34.40 +0.05 34.70 35.30 34.40 34.88 2085169 72727466 1221 34.40 16 34.45 4 192470533 34.40 37.80 31.00
1586 和勤 32.00 +0.20 32.00 32.70 31.90 32.21 400129 12887859 270 31.95 1 32.00 20 86312302 32.00 35.20 28.80
1591 駿吉-KY 75.00 "-0.40 " 76.00 77.00 74.00 75.05 1640392 123105778 1087 75.00 22 75.10 3 34798047 75.00 82.50 67.50
1593 祺驊 45.65 "-1.00 " 47.05 47.05 45.55 46.14 13229 610377 17 45.55 2 46.40 2 39784772 45.65 50.20 41.10
1595 川寶 35.65 +0.05 35.65 35.65 35.65 35.65 1001 35685 2 35.70 1 35.75 1 47875384 35.65 39.20 32.10
1599 宏佳騰 31.90 "-0.05 " 32.05 32.10 31.90 31.99 31491 1007371 191 31.90 9 31.95 1 74528764 31.90 35.05 28.75
1742 台蠟 19.00 +0.25 18.85 19.15 18.80 18.96 453172 8593927 174 18.85 1 19.00 6 93559300 19.00 20.90 17.10
1777 生泰 87.90 +0.10 87.80 88.00 87.40 87.76 72347 6348880 67 87.80 1 87.90 7 44591713 87.90 96.60 79.20
1781 合世 16.00 +0.35 15.65 16.40 15.65 16.03 265717 4258940 156 16.00 28 16.20 9 47407605 16.00 17.60 14.40
1784 訊聯 65.60 "0.00 " 67.00 67.00 65.20 65.86 223153 14697507 217 65.60 1 65.80 2 49626924 65.60 72.10 59.10
1785 光洋科 43.00 "-1.45 " 44.55 44.55 42.90 43.46 3691523 160451821 2632 43.00 21 43.05 7 596270243 43.00 47.30 38.70
1788 杏昌 143.00 +3.00 145.50 145.50 142.00 143.41 83088 11915646 182 142.50 3 143.50 5 44520971 143.00 157.00 129.00
1796 金穎生技 56.20 +1.00 56.00 57.60 55.50 56.78 57523 3266078 91 56.20 1 56.40 1 41459793 56.20 61.80 50.60
1799 易威 78.00 "-0.20 " 74.70 78.30 74.60 76.20 365162 27824255 176 77.80 10 78.00 2 121865775 78.00 85.80 70.20
1813 寶利徠 20.10 "-0.20 " 20.20 20.20 20.00 20.07 78701 1579676 215 20.00 5 20.10 3 46635510 20.10 22.10 18.10
1815 富喬 19.15 "-0.55 " 20.05 20.25 19.15 19.72 38629022 761951476 13777 19.15 140 19.20 62 460927137 19.15 21.05 17.25
2035 唐榮 32.75 "0.00 " 32.50 32.75 32.50 32.71 8007 261874 15 32.60 1 32.75 2 350000000 32.75 36.00 29.50
2061 風青 21.40 "-2.30 " 23.15 23.50 21.35 21.99 2296702 50500335 1280 21.40 11 21.45 1 47108290 21.40 23.50 19.30
2063 世鎧 55.40 "-0.10 " 55.90 55.90 55.40 55.68 71847 4000650 115 55.30 2 55.40 1 49601453 55.40 60.90 49.90
2064 晉椿 14.95 "-0.05 " 15.00 15.00 14.90 14.98 27000 404500 7 14.90 13 14.95 1 69630000 14.95 16.40 13.50
2065 世豐 64.10 "0.00 " 64.10 64.10 63.70 63.92 136505 8724824 129 63.90 10 64.10 3 56883837 64.10 70.50 57.70
2066 世德 145.50 "-0.50 " 148.00 153.00 144.00 148.90 1444839 215133551 1127 145.50 1 146.00 20 42223235 145.50 160.00 131.00
2067 嘉鋼 12.55 +0.15 12.40 12.60 12.15 12.26 84000 1029850 36 12.20 2 12.55 2 45138177 12.55 13.80 11.30
2070 精湛 34.10 "-0.95 " 34.80 35.00 34.10 34.51 85207 2940648 79 34.10 4 34.30 1 35782800 34.10 37.50 30.70
2073 雄順 31.40 "0.00 " 31.40 31.90 30.85 31.37 8050 252502 9 30.65 1 31.00 5 27500000 31.40 34.50 28.30
2221 大甲 33.40 "0.00 " 33.35 33.45 33.35 33.38 6009 200554 6 33.35 3 33.50 1 42325000 33.40 36.70 30.10
2230 泰茂 171.00 +0.50 173.00 173.00 169.00 170.62 545310 93038811 639 169.50 5 171.00 2 51902182 171.00 188.00 154.00
2235 謚源 48.40 +0.30 47.90 48.40 47.70 47.88 5000 239400 4 47.65 1 48.05 1 35878000 48.40 53.20 43.60
2596 綠意 37.80 "-1.95 " 40.20 40.40 37.80 38.66 490892 18980194 420 37.80 1 37.90 4 100000000 37.80 41.55 34.05
2640 大車隊 123.00 "0.00 " 122.50 124.50 121.50 122.96 26555 3265149 371 122.00 3 123.00 1 59264956 123.00 135.00 111.00
2641 正德 21.10 +0.45 21.00 21.45 20.75 21.12 12513253 264340206 5016 21.10 39 21.15 27 298880577 21.10 23.20 19.00
2643 捷迅 88.40 +0.30 87.70 88.40 86.00 87.49 244124 21357318 276 87.80 1 88.40 4 35000000 88.40 97.20 79.60
2718 晶悅 119.50 "-13.00 " 119.50 122.00 119.50 119.57 150785 18028859 158 0.00 0 119.50 90 87576000 119.50 131.00 108.00
2719 燦星旅 63.00 "-0.90 " 63.80 64.50 63.00 63.61 99716 6343217 106 63.00 7 63.50 1 68742100 63.00 69.30 56.70
2724 藝舍-KY 36.80 "-1.55 " 38.00 38.30 36.80 37.14 68308 2537059 41 36.20 4 36.80 2 59656345 36.80 40.45 33.15
2726 雅茗-KY 29.95 "-1.00 " 30.85 31.95 28.70 30.48 343123 10458053 233 30.00 1 30.40 1 28000000 29.95 32.90 27.00
2729 瓦城 237.50 "-0.50 " 240.00 240.00 237.50 238.31 40962 9761857 120 237.50 2 238.50 2 35943894 237.50 261.00 214.00
2732 六角 120.00 "-3.00 " 122.50 123.00 120.00 121.28 94360 11444352 140 120.00 5 120.50 1 46514570 120.00 132.00 108.00
2734 易飛網 40.80 "-0.05 " 40.95 41.45 40.80 40.91 113893 4659109 150 40.80 11 40.85 1 42259760 40.80 44.85 36.75
2736 富野 27.80 +0.10 27.85 28.25 27.70 27.97 236999 6628962 204 27.75 4 27.80 2 49972230 27.80 30.55 25.05
2740 天蔥 36.00 "0.00 " 36.00 36.00 36.00 35.53 1184 42071 6 35.80 2 36.50 1 23185484 36.00 39.60 32.40
2743 山富 140.00 "0.00 " 141.50 143.00 140.00 141.10 802679 113259635 704 140.00 19 141.00 5 36011700 140.00 154.00 126.00
2745 五福 124.00 "-1.00 " 126.00 128.50 124.00 126.53 377813 47806297 436 124.00 8 124.50 7 33808526 124.00 136.00 112.00
2752 豆府 293.00 "0.00 " 286.00 293.00 286.00 290.59 8456 2457206 22 286.50 2 293.50 1 26267382 293.00 322.00 264.00
2754 亞洲藏壽司 99.50 "-0.50 " 100.00 100.50 99.50 99.92 74829 7476789 69 99.50 1 99.80 2 46721000 99.50 109.00 89.60
2755 揚秦 97.00 +0.20 97.20 97.20 97.00 97.05 11536 1119525 21 96.90 1 97.00 1 30140000 97.00 106.50 87.30
2756 聯發國際 84.10 +0.10 84.40 84.50 84.10 84.26 9670 814830 19 84.00 1 84.70 1 24542820 84.10 92.50 75.70
2916 滿心 62.80 +0.40 62.40 63.00 62.30 62.66 118284 7411364 62 62.70 3 62.80 6 54626878 62.80 69.00 56.60
