證券代號,證券名稱,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
"0050","元大台灣50","4600441","640820755","139.10","139.75","138.80","139.25","-1.2500","4898"
"0051","元大中型100","17527","1054288","60.10","60.25","60.10","60.10","0.0000","35"
"0052","富邦科技","327556","42026059","127.80","128.65","127.75","128.35","-1.1500","238"
"0053","元大電子","5438","372988","67.95","68.80","67.95","68.80","-0.1000","17"
"0054","元大台商50","5614","177780","31.68","31.68","31.66","31.66","0.0600","10"
"0055","元大MSCI金融","306862","7383048","24.02","24.12","24.02","24.07","0.0500","205"
"0056","元大高股息","22875963","737864191","32.30","32.40","32.14","32.15","-0.1900","13433"
"0057","富邦摩台","22051","2115658","95.80","95.95","95.80","95.95","-0.3000","6"
"0061","元大寶滬深","249452","5609748","22.30","22.61","22.30","22.61","0.5000","99"
"006203","元大MSCI台灣","13184","880248","66.95","66.95","66.60","66.80","-0.6000","18"
"006204","永豐臺灣加權","32191","2829399","87.85","88.05","87.75","87.75","-0.5500","35"
"006205","富邦上証","1001605","36497643","36.18","36.62","36.15","36.61","0.6900","210"
"006206","元大上證50","106598","3768161","35.00","35.54","35.00","35.54","0.9000","60"
"006207","FH滬深","72000","2120440","29.04","29.60","29.04","29.56","0.6100","30"
"006208","富邦台50","1810425","144720923","80.00","80.20","79.70","79.85","-0.6500","2329"
"00625K","富邦上証+R","","","","","","","0.0000",""
"00631L","元大台灣50正2","2507302","334604871","133.00","134.50","132.50","133.35","-1.6500","813"
"00632R","元大台灣50反1","69338994","373817605","5.41","5.42","5.37","5.39","0.0300","3314"
"00633L","富邦上証正2","8250270","445777552","52.90","54.65","52.80","54.60","2.4000","1857"
"00634R","富邦上証反1","831000","3321050","4.04","4.04","3.98","3.98","-0.1100","86"
"00635U","期元大S&P黃金","1296786","31917753","24.61","24.67","24.54","24.65","0.3600","430"
"00636","國泰中國A50","1209587","29870339","24.50","24.85","24.49","24.85","0.6200","252"
"00636K","國泰中國A50+U","200","1776","8.88","8.88","8.88","8.88","0.1800","2"
"00637L","元大滬深300正2","49991282","1070501623","21.02","21.71","20.98","21.68","0.9800","9028"
"00638R","元大滬深300反1","1913000","15810230","8.36","8.36","8.22","8.22","-0.1900","96"
"00639","富邦深100","344255","5701813","16.35","16.64","16.35","16.64","0.3700","110"
"00640L","富邦日本正2","276000","8459300","30.39","30.83","30.36","30.62","0.1000","90"
"00641R","富邦日本反1","65000","650660","10.05","10.05","9.96","10.02","-0.0100","27"
"00642U","期元大S&P石油","5013989","71117309","14.21","14.24","14.15","14.22","-0.3700","1561"
"00643","群益深証中小","207636","3954208","18.82","19.16","18.82","19.16","0.4200","83"
"00643K","群益深証中小+R","","","","","","","0.0000",""
"00645","富邦日本","306076","8114929","26.45","26.57","26.42","26.46","-0.0100","32"
"00646","元大S&P500","625119","24843591","39.62","39.81","39.62","39.71","-0.0200","284"
"00647L","元大S&P500正2","96601","7331793","75.85","76.10","75.75","76.00","-0.2500","34"
"00648R","元大S&P500反1","2465000","16121100","6.55","6.55","6.52","6.53","0.0100","119"
"00650L","FH香港正2","2464130","56547145","22.63","23.29","22.56","23.02","0.7900","373"
"00651R","FH香港反1","925000","7026560","7.71","7.71","7.55","7.57","-0.1400","95"
"00652","富邦印度","72437","2146685","29.81","29.81","29.48","29.48","-0.3300","86"
"00653L","富邦印度正2","564010","27095793","48.26","48.46","47.65","47.75","-0.5800","161"
"00654R","富邦印度反1","303000","2447020","8.06","8.11","8.03","8.11","0.0500","53"
"00655L","國泰中國A50正2","2839911","115113004","39.81","41.14","39.65","41.09","1.9200","1020"
"00656R","國泰中國A50反1","156000","1180290","7.62","7.63","7.51","7.51","-0.1900","21"
"00657","國泰日經225","38000","1343260","35.31","35.42","35.27","35.27","0.0000","6"
"00657K","國泰日經225+U","200","2536","12.68","12.68","12.68","12.68","0.0000","2"
"00660","元大歐洲50","8200","252870","30.86","30.86","30.83","30.83","-0.0300","3"
"00661","元大日經225","200099","7345633","36.78","36.78","36.64","36.64","0.1600","6"
"00662","富邦NASDAQ","587322","33617831","57.15","57.40","57.05","57.20","-0.4000","532"
