證券代號,證券名稱,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
"0050","元大台灣50","4146304","588113850","141.95","142.00","141.65","141.85","0.0000","3235"
"0051","元大中型100","49099","2948724","60.10","60.25","59.90","60.10","0.0000","62"
"0052","富邦科技","411813","53605792","130.20","130.35","130.10","130.20","0.2500","126"
"0053","元大電子","3222","220466","68.40","68.50","68.40","68.50","0.3000","11"
"0054","元大台商50","82","2525","","","","","0.0000","2"
"0055","元大MSCI金融","258587","6261742","24.25","24.27","24.20","24.21","-0.0300","236"
"0056","元大高股息","8543897","284662231","33.38","33.40","33.28","33.30","-0.0600","6723"
"0057","富邦摩台","22078","2158869","97.80","97.80","97.45","97.80","0.2000","7"
"0061","元大寶滬深","123320","2815129","22.81","22.85","22.81","22.83","0.0200","31"
"006203","元大MSCI台灣","1000","68200","68.20","68.20","68.20","68.20","0.2000","1"
"006204","永豐臺灣加權","21059","1888469","89.70","89.75","89.65","89.65","0.1000","22"
"006205","富邦上証","812631","30141721","37.28","37.29","36.92","36.93","-0.1600","133"
"006206","元大上證50","73969","2656856","36.03","36.03","35.87","35.87","-0.1500","46"
"006207","FH滬深","340000","10177160","29.95","29.96","29.88","29.88","0.0400","23"
"006208","富邦台50","1199939","95916345","79.85","80.00","79.85","79.95","0.1000","1030"
"00625K","富邦上証+R","","","","","","","0.0000",""
"00631L","元大台灣50正2","990307","138012415","139.45","139.70","139.00","139.70","0.2500","310"
"00632R","元大台灣50反1","30584352","160567473","5.24","5.26","5.24","5.25","0.0000","1663"
"00633L","富邦上証正2","5186781","290723450","56.40","56.60","55.45","55.60","-0.4500","955"
"00634R","富邦上証反1","114000","447810","3.92","3.94","3.92","3.94","0.0100","16"
"00635U","期元大S&P黃金","313432","7447774","23.77","23.77","23.74","23.74","-0.0600","94"
"00636","國泰中國A50","899699","22721149","25.29","25.38","25.12","25.15","-0.0900","188"
"00636K","國泰中國A50+U","200","1808","9.04","9.04","9.04","9.04","0.0000","2"
"00637L","元大滬深300正2","29535170","655495210","22.33","22.45","22.00","22.05","-0.1900","5627"
"00638R","元大滬深300反1","1121000","9057230","8.06","8.10","8.02","8.10","0.0400","38"
"00639","富邦深100","213147","3529828","16.60","16.60","16.51","16.55","0.0900","64"
"00640L","富邦日本正2","216000","6283370","29.05","29.21","29.02","29.04","-0.0200","76"
"00641R","富邦日本反1","72000","733410","10.18","10.21","10.18","10.19","0.0200","23"
"00642U","期元大S&P石油","8489870","107340607","12.61","12.69","12.60","12.61","0.3100","1625"
"00643","群益深証中小","220251","4160723","18.81","18.97","18.72","18.90","0.2000","69"
"00643K","群益深証中小+R","","","","","","","0.0000",""
"00645","富邦日本","169274","4405444","26.00","26.05","25.98","25.98","0.0000","31"
"00646","元大S&P500","276094","10975183","39.77","39.79","39.72","39.74","0.2900","186"
"00647L","元大S&P500正2","137000","10372600","75.65","75.85","75.55","75.75","1.3000","42"
"00648R","元大S&P500反1","1393090","9061416","6.50","6.51","6.49","6.51","-0.0500","80"
"00650L","FH香港正2","2719191","53623547","19.80","19.92","19.53","19.57","0.1600","546"
"00651R","FH香港反1","285002","2313556","8.12","8.16","8.07","8.15","-0.0200","32"
"00652","富邦印度","79321","2205731","27.79","27.90","27.77","27.86","0.0800","63"
"00653L","富邦印度正2","566059","23920099","42.40","42.47","42.06","42.26","-0.1400","162"
"00654R","富邦印度反1","133000","1134540","8.50","8.55","8.50","8.54","0.0400","41"
"00655L","國泰中國A50正2","1597352","67238368","42.38","42.55","41.71","41.85","-0.2800","461"
"00656R","國泰中國A50反1","22000","162330","7.36","7.41","7.36","7.41","0.0100","9"
"00657","國泰日經225","1000","34310","34.31","34.31","34.31","34.31","0.0700","1"
"00657K","國泰日經225+U","200","2470","12.35","12.35","12.35","12.35","0.0500","2"
"00660","元大歐洲50","39","1195","","","","","0.0000","1"
"00661","元大日經225","","","","","","","0.0000",""
"00662","富邦NASDAQ","390582","22348411","57.20","57.30","57.15","57.20","0.5000","203"
"00663L","國泰臺灣加權正2","7000","886650","126.70","126.85","126.50","126.85","1.4500","3"
"00664R","國泰臺灣加權反1","8003998","47550227","5.94","5.96","5.93","5.94","0.0000","179"
"00665L","富邦恒生國企正2","1286031","18237501","14.13","14.35","14.00","14.05","0.3200","209"
"00666R","富邦恒生國企反1","70000","952000","13.60","13.60","13.60","13.60","-0.0800","2"
"00668","國泰美國道瓊","27226","973981","35.85","35.85","35.75","35.77","0.2400","17"
"00668K","國泰美國道瓊+U","200","2570","12.85","12.85","12.85","12.85","0.1300","2"
"00669R","國泰美國道瓊反1","1850366","14200720","7.68","7.69","7.67","7.68","-0.0600","258"
"00670L","富邦NASDAQ正2","2192464","264055600","120.50","121.20","119.90","120.00","1.9000","372"
"00671R","富邦NASDAQ反1","4499201","22457265","4.99","5.00","4.98","5.00","-0.0400","353"
"00673R","期元大S&P原油反1","3750501","52781145","14.11","14.13","14.01","14.13","-0.3700","670"
"00674R","期元大S&P黃金反1","12000","157660","13.13","13.15","13.13","13.15","0.0200","4"
"00675L","富邦臺灣加權正2","172680","9418047","54.65","54.65","54.35","54.60","0.0500","77"
"00676R","富邦臺灣加權反1","1634000","5306230","3.24","3.26","3.24","3.25","0.0000","106"
"00678","群益NBI生技","249997","6765209","27.08","27.09","27.05","27.09","-0.0100","37"
"00680L","元大美債20正2","34000","869970","25.58","25.65","25.57","25.65","-0.1600","17"
"00681R","元大美債20反1","1000","12960","12.96","12.96","12.96","12.96","0.0300","1"
"00682U","期元大美元指數","6000","114110","19.03","19.03","19.01","19.01","0.0100","5"
"00683L","期元大美元指正2","256000","4784910","18.67","18.73","18.67","18.72","0.0400","61"
"00684R","期元大美元指反1","","","","","","","0.0000",""
"00685L","群益臺灣加權正2","1000","47740","47.74","47.74","47.74","47.74","-0.2600","1"
"00686R","群益臺灣加權反1","21000","74130","3.53","3.53","3.53","3.53","0.0000","16"
"00688L","國泰20年美債正2","244000","6234670","25.60","25.63","25.53","25.59","-0.2400","15"
"00689R","國泰20年美債反1","162100","2206181","13.61","13.61","13.61","13.61","0.0400","6"
"00690","兆豐藍籌30","225316","7572867","33.61","33.61","33.61","33.61","0.0000","14"
"00692","富邦公司治理","1076613","37801000","35.12","35.16","35.07","35.13","0.0100","594"
"00693U","期街口S&P黃豆","423235","8815291","20.77","20.89","20.71","20.89","0.3900","213"
"00700","富邦恒生國企","278000","4094250","14.80","14.80","14.70","14.70","0.0800","26"
"00701","國泰股利精選30","282622","7497268","26.50","26.55","26.50","26.50","0.0000","187"
"00702","國泰標普低波高息","104803","2117674","20.19","20.22","20.19","20.22","0.0300","8"
"00703","台新MSCI中國","81000","1509620","18.58","18.69","18.58","18.60","0.1900","37"
"00706L","期元大S&P日圓正2","106000","1546710","14.60","14.60","14.58","14.59","-0.1100","29"
"00707R","期元大S&P日圓反1","65000","1324700","20.38","20.38","20.38","20.38","0.0000","2"
"00708L","期元大S&P黃金正2","621000","15880940","25.59","25.62","25.54","25.56","-0.1400","222"
"00709","富邦歐洲","105000","2457140","23.50","23.50","23.37","23.45","0.1700","6"
"00710B","FH彭博高收益債","263818","4708729","17.86","17.86","17.84","17.85","0.0100","185"
"00711B","FH彭博新興債","106030","2145086","20.25","20.25","20.23","20.23","0.0000","7"
"00712","FH富時不動產","6384346","84215181","13.18","13.23","13.08","13.20","0.2800","2768"
"00713","元大台灣高息低波","925283","39061748","42.26","42.35","42.18","42.20","-0.0600","537"
"00714","群益道瓊美國地產","446995","10304997","22.99","23.10","22.98","23.03","0.0900","51"
"00715L","期街口布蘭特正2","80311012","744724438","9.22","9.37","9.20","9.21","0.3800","6951"
"00717","富邦美國特別股","419857","6956478","16.57","16.58","16.56","16.57","0.0200","89"
"00728","第一金工業30","166540","5063726","30.34","30.50","30.34","30.41","0.0400","128"
"00730","富邦臺灣優質高息","223935","4391173","19.65","19.65","19.58","19.59","0.0000","217"
"00731","FH富時高息低波","1100924","64130027","58.25","58.40","58.20","58.20","-0.0500","174"
"00732","國泰RMB短期報酬","100000","4016000","40.16","40.16","40.16","40.16","0.0200","2"
"00733","富邦臺灣中小","317034","13139621","41.53","41.63","41.29","41.40","0.1600","165"
"00735","國泰臺韓科技","104109","3422105","32.88","32.88","32.87","32.87","0.0900","7"
"00736","國泰新興市場","124089","2677413","21.59","21.61","21.56","21.56","0.0500","11"
"00737","國泰AI+Robo","70146","2321010","33.04","33.12","33.04","33.05","0.3500","49"
"00738U","期元大道瓊白銀","452101","10367058","22.87","22.97","22.87","22.94","0.2300","183"
"00739","元大MSCI A股","77597","2179108","28.24","28.24","28.02","28.07","0.0400","24"
"00742","新光內需收益","132418","3098750","23.40","23.43","23.39","23.40","0.0000","27"
"00743","國泰中國A150","1000","29760","29.76","29.76","29.76","29.76","0.1100","1"
"00752","中信中國50","1796940","38181112","21.16","21.39","21.11","21.15","0.3000","808"
"00753L","中信中國50正2","886050","18407945","20.78","20.96","20.50","20.57","0.4400","388"
"00757","統一FANG+","2298645","114621408","49.94","49.95","49.79","49.82","0.7700","1412"
"00762","元大全球AI","475801","21163644","44.44","44.52","44.44","44.45","0.6200","212"
"00763U","期街口道瓊銅","47508","1328332","27.93","28.01","27.93","27.98","0.2400","23"
"00770","國泰北美科技","183053","7284043","39.82","39.85","39.77","39.77","0.5300","17"
"00771","元大US高息特別股","21064","395912","18.80","18.80","18.76","18.76","0.0100","17"
"00774B","新光中國政金綠債","2000","80600","40.30","40.30","40.30","40.30","-0.0500","2"
"00774C","新光中政金綠債+R","","","","","","","0.0000",""
"00775B","新光投等債15+","2000","83920","41.96","41.96","41.96","41.96","-0.0200","2"
"00783","富邦中証500","332000","8129800","24.32","24.51","24.32","24.51","0.1600","13"
"008201","BP上證50","","","","","","","0.0000",""
"00830","國泰費城半導體","1131744","38305167","33.85","33.90","33.81","33.84","0.4600","389"
