證券代號,證券名稱,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
"0050","元大台灣50","5464302","676825581","123.95","124.15","123.45","123.50","-0.7500","9863"
"0051","元大中型100","37323","2625129","70.60","70.60","70.00","70.05","-0.4500","201"
"0052","富邦科技","374244","43257980","115.95","115.95","115.15","115.15","-0.8000","391"
"0053","元大電子","8916","598624","67.30","67.35","67.10","67.10","-0.2000","823"
"0055","元大MSCI金融","145476","3388342","23.37","23.38","23.23","23.30","-0.0900","269"
"0056","元大高股息","69470970","2486436269","35.97","36.00","35.60","35.60","-0.1400","33238"
"0057","富邦摩台","4924","448972","91.25","91.45","91.25","91.35","-0.3000","924"
"0061","元大寶滬深","118861","2102795","18.00","18.00","17.61","17.62","-0.2500","1046"
"006203","元大MSCI台灣","4218","253421","60.05","60.35","60.05","60.35","-0.1500","772"
"006204","永豐臺灣加權","48519","4189934","86.75","86.80","86.20","86.20","-0.5000","1022"
"006205","富邦上証","338541","10258252","30.74","30.74","30.22","30.22","-0.3800","147"
"006206","元大上證50","127484","3696688","29.14","29.15","28.94","28.94","-0.3900","83"
"006207","復華滬深","115644","2701947","23.55","23.55","23.24","23.28","-0.3100","808"
"006208","富邦台50","2725764","195255134","71.80","71.80","71.35","71.45","-0.3500","5724"
"00625K","富邦上証+R","","","","","","","0.0000",""
"00631L","元大台灣50正2","2527977","327896933","130.25","130.75","128.80","128.95","-2.1000","2044"
"00632R","元大台灣50反1","76877348","375097312","4.87","4.90","4.86","4.90","0.0500","2571"
"00633L","富邦上証正2","6914913","244780333","36.00","36.08","35.02","35.09","-1.1100","2015"
"00634R","富邦上証反1","508011","2377681","4.64","4.70","4.64","4.70","0.0800","61"
"00635U","期元大S&P黃金","717302","16149668","22.56","22.56","22.45","22.48","-0.3200","468"
"00636","國泰中國A50","1069588","22095313","20.88","20.88","20.55","20.57","-0.2500","1059"
"00636K","國泰中國A50+U","200","1276","6.38","6.38","6.38","6.38","-0.1100","2"
"00637L","元大滬深300正2","55001332","776745679","14.38","14.41","13.98","14.00","-0.4400","8017"
"00638R","元大滬深300反1","230350","2297540","9.87","10.01","9.87","9.99","0.1400","56"
"00639","富邦深100","461169","5164714","11.36","11.36","11.17","11.17","-0.1400","1052"
"00640L","富邦日本正2","1870234","74766605","40.13","40.29","39.51","39.74","-1.5700","636"
"00641R","富邦日本反1","967774","7667976","7.90","7.96","7.89","7.95","0.1600","187"
"00642U","期元大S&P石油","2458753","46786429","19.09","19.09","18.97","19.04","-0.6200","829"
"00643","群益深証中小","276960","3520494","12.79","12.81","12.67","12.67","-0.1700","411"
"00643K","群益深証中小+R","","","","","","","0.0000",""
"00645","富邦日本","1864569","58181106","31.25","31.31","31.02","31.12","-0.6800","1689"
"00646","元大S&P500","751638","32402634","43.21","43.21","43.03","43.05","-0.1600","631"
"00647L","元大S&P500正2","72426","4284339","59.25","59.25","59.00","59.05","-0.8000","66"
"00648R","元大S&P500反1","754478","5232641","6.92","6.95","6.92","6.95","0.0600","108"
"00650L","復華香港正2","21163503","215452680","10.47","10.52","10.01","10.05","-0.5800","2532"
"00651R","復華香港反1","960225","9056222","9.29","9.48","9.29","9.45","0.2600","72"
"00652","富邦印度","393189","12960253","33.21","33.21","32.91","32.99","-0.2700","1097"
"00653L","富邦印度正2","267973","12879565","48.31","48.31","47.86","47.94","-0.8000","149"
"00654R","富邦印度反1","317517","2421229","7.58","7.66","7.58","7.64","0.1200","40"
"00655L","國泰中國A50正2","4081327","99998069","24.93","24.95","24.24","24.30","-0.7800","1045"
"00656R","國泰中國A50反1","1419074","12564702","8.81","8.90","8.81","8.90","0.1700","66"
"00657","國泰日經225","297336","11021550","37.30","37.30","36.91","36.96","-0.7700","399"
"00657K","國泰日經225+U","200","2288","11.44","11.44","11.44","11.44","-0.3200","2"
"00660","元大歐洲50","10355","310517","30.08","30.08","29.98","29.98","-0.5200","942"
"00661","元大日經225","1890701","75753929","40.23","40.24","39.92","39.97","-0.8600","438"
"00662","富邦NASDAQ","1954961","120737946","61.70","61.85","61.65","61.70","0.1500","581"
"00663L","國泰臺灣加權正2","123000","14816750","120.95","120.95","119.65","119.65","-1.8000","8"
"00664R","國泰臺灣加權反1","6052470","33173386","5.49","5.51","5.46","5.50","0.0400","264"
"00665L","富邦恒生國企正2","68736473","448887085","6.78","6.80","6.41","6.43","-0.4400","6303"
"00666R","富邦恒生國企反1","544224","8783929","15.79","16.29","15.79","16.26","0.4800","50"
"00668","國泰美國道瓊","53297","2086123","39.16","39.17","39.11","39.15","-0.2000","687"
"00668K","國泰美國道瓊+U","200","2422","12.11","12.11","12.11","12.11","-0.1000","2"
"00669R","國泰美國道瓊反1","6208154","51119160","8.22","8.26","8.22","8.26","0.0900","331"
"00670L","富邦NASDAQ正2","1244537","99901790","80.55","80.55","79.90","80.00","-0.2500","605"
"00671R","富邦NASDAQ反1","8620460","42589599","4.93","4.95","4.92","4.95","0.0200","317"
"00673R","期元大S&P原油反1","23214768","173610710","7.43","7.51","7.42","7.49","0.2100","2264"
"00674R","期元大S&P黃金反1","2203450","29383459","13.30","13.38","13.30","13.36","0.1800","359"
"00675L","富邦臺灣加權正2","889509","46810248","52.80","52.95","52.25","52.25","-0.8500","783"
