證券代號,證券名稱,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
"0050","元大台灣50","19308833","2005296271","102.55","104.50","102.55","104.50","2.9000","13949"
"0051","元大中型100","43933","2297017","52.05","52.40","52.00","52.20","0.5000","178"
"0052","富邦科技","377619","32942043","86.00","88.15","86.00","88.15","3.1500","544"
"0053","元大電子","4109","211006","51.55","51.70","51.55","51.60","1.4500","1005"
"0055","元大MSCI金融","222026","4749192","21.33","21.49","21.29","21.47","0.1400","349"
"0056","元大高股息","33363482","818369229","24.40","24.62","24.38","24.61","0.3800","16915"
"0057","富邦摩台","2172","160943","74.65","74.65","74.65","74.65","1.7000","1001"
"0061","元大寶滬深","198142","3492579","17.77","17.77","17.50","17.50","-0.2600","1051"
"006203","元大MSCI台灣","7567","380237","50.15","50.85","50.15","50.85","1.2200","997"
"006204","永豐臺灣加權","28326","1919327","67.10","67.95","67.10","67.95","1.3500","957"
"006205","富邦上証","541433","15969019","29.95","29.95","29.33","29.33","-0.3300","118"
"006206","元大上證50","65430","1808421","27.79","27.79","27.46","27.48","-0.3300","60"
"006207","FH滬深","80131","1864806","23.39","23.44","23.08","23.08","-0.2300","12"
"006208","富邦台50","3982379","237739859","59.10","60.05","59.00","60.00","1.5000","3885"
"00625K","富邦上証+R","","","","","","","0.0000",""
"00631L","元大台灣50正2","17933076","1511657356","82.95","85.20","82.80","85.20","3.7500","4800"
"00632R","元大台灣50反1","259350788","1625871009","6.32","6.32","6.23","6.23","-0.1500","14747"
"00633L","富邦上証正2","13983341","480588575","34.90","35.08","33.81","33.89","-0.7800","2347"
"00634R","富邦上証反1","501200","2496240","4.95","5.02","4.94","5.01","0.0200","87"
"00635U","期元大S&P黃金","874046","19509737","22.32","22.37","22.30","22.31","0.5000","309"
"00636","國泰中國A50","1444602","28221362","19.70","19.76","19.37","19.40","-0.3000","429"
"00636K","國泰中國A50+U","200","1218","6.09","6.09","6.09","6.09","-0.0800","2"
"00637L","元大滬深300正2","77816650","1053490770","13.71","13.80","13.30","13.33","-0.3000","10139"
"00638R","元大滬深300反1","609012","6531598","10.68","10.77","10.63","10.76","0.0800","98"
"00639","富邦深100","467964","5710808","12.29","12.30","12.08","12.08","-0.1800","193"
"00640L","富邦日本正2","199000","5681660","28.69","28.69","28.43","28.43","-0.3500","44"
"00641R","富邦日本反1","255000","2470570","9.65","9.72","9.65","9.71","0.0400","70"
