上櫃股票每日收盤行情(不含定價) 
產業類別:所有證券(不含權證、牛熊證) 
資料日期:111/06/13
代號,名稱,收盤 ,漲跌,開盤 ,最高 ,最低,成交股數  , 成交金額(元), 成交筆數 ,最後買價,最後買量(千股),最後賣價,最後賣量(千股),發行股數 ,次日漲停價 ,次日跌停價
"00679B","元大美債20年","34.00","-0.04","33.84","34.00","33.80","3,340,000","113,151,700","640","33.97","3","34.00","113","632,692,000","9,999.95","0.01"
"00687B","國泰20年美債","35.68","-0.02","35.63","35.68","35.53","721,000","25,657,900","36","35.69","1","35.70","3","223,287,000","9,999.95","0.01"
"00694B","富邦美債1-3","37.81","-0.04","37.74","37.81","37.74","163,000","6,160,530","15","37.75","2","37.81","1","123,076,000","9,999.95","0.01"
"00695B","富邦美債7-10","34.22","-0.31","34.15","34.34","34.15","169,000","5,792,220","13","34.25","2","34.33","1","13,186,000","9,999.95","0.01"
"00696B","富邦美債20年","35.77","-0.04","35.62","35.84","35.60","318,000","11,350,270","38","35.76","6","35.77","183","537,681,000","9,999.95","0.01"
"00697B","元大美債7-10","36.33","-0.21","36.14","36.33","36.14","1,043,000","37,843,450","49","36.31","1","36.35","20","8,212,000","9,999.95","0.01"
"00718B","富邦中國政策債","20.13","-0.02","20.15","20.17","20.13","24,000","483,800","6","20.09","5","20.14","1","623,501,000","9,999.95","0.01"
"00719B","元大美債1-3","30.47","-0.03","30.49","30.54","30.45","103,000","3,142,800","19","30.47","6","30.51","1","189,014,000","9,999.95","0.01"
"00720B","元大投資級公司債","35.41","-0.43","35.45","35.55","35.36","947,000","33,511,500","264","35.39","1","35.41","4","890,109,000","9,999.95","0.01"
"00721B","元大中國債3-5","46.35","0.00","46.49","46.49","46.35","122,000","5,655,050","7","46.18","20","46.27","1","335,122,000","9,999.95","0.01"
"00722B","群益15年IG電信債","38.39","-0.59","38.66","38.69","38.31","362,000","13,917,870","84","38.38","1","38.39","149","999,739,000","9,999.95","0.01"
"00723B","群益15年IG科技債","33.80","-0.43","34.00","34.00","33.77","104,000","3,515,410","14","33.80","12","33.82","1","1,135,583,000","9,999.95","0.01"
"00724B","群益10年IG金融債","33.99","-0.44","34.35","34.43","33.97","766,000","26,134,710","311","33.98","51","33.99","96","2,446,775,000","9,999.95","0.01"
"00725B","國泰投資級公司債","36.24","-0.40","36.37","36.42","36.17","281,000","10,185,510","75","36.23","1","36.24","101","1,413,706,000","9,999.95","0.01"
"00726B","國泰5Y+新興債","33.23","-0.35","33.20","33.58","33.20","119,000","3,955,270","10","33.20","1","33.23","1","1,135,489,000","9,999.95","0.01"
"00727B","國泰1-5Y非投等債","36.40","-0.53","36.79","36.79","36.40","380,000","13,865,590","88","36.40","23","36.41","108","91,689,000","9,999.95","0.01"
"00734B","台新JPM新興債","15.90","-0.06","15.86","15.98","15.86","1,001,000","15,915,900","17","15.88","1","15.90","11","28,979,000","9,999.95","0.01"
