上櫃股票行情(含等價、零股、盤後、鉅額交易)
資料日期:113/08/16
代號,名稱,收盤 ,漲跌,開盤 ,最高 ,最低,均價 ,成交股數  ,成交金額(元),成交筆數 ,最後買價,最後買量(千股),最後賣價,最後賣量(千股),發行股數 ,次日參考價 , 次日漲停價 ,次日跌停價
"006201","元大富櫃50","23.70","+0.29","23.56","23.79","23.56","23.70","99,728","2,363,704","59","23.70","5","23.71","1","15,446,000","23.70","26.07","21.33"
"00679B","元大美債20年","31.27","除息 ","31.18","31.28","31.15","31.25","144,008,618","4,500,498,318","30,348","31.26","1836","31.27","2817","8,988,692,000","31.27","9999.95","0.01"
"00687B","國泰20年美債","32.63","-0.24 ","32.67","32.69","32.62","32.65","174,934,213","5,712,463,769","40,231","32.63","1290","32.64","3030","5,725,787,000","32.63","9999.95","0.01"
"00694B","富邦美債1-3","41.76","-0.06 ","41.90","41.90","41.76","41.77","254,462","10,629,502","39","41.76","1","41.77","2","179,076,000","41.76","9999.95","0.01"
"00695B","富邦美債7-10","36.55","-0.17 ","36.68","36.68","36.55","36.59","246,837","9,030,650","107","36.54","41","36.55","21","34,186,000","36.55","9999.95","0.01"
"00696B","富邦美債20年","33.35","-0.24 ","33.44","33.44","33.35","33.38","4,818,698","160,829,524","1,289","33.34","46","33.35","330","1,090,681,000","33.35","9999.95","0.01"
"00697B","元大美債7-10","37.17","-0.16 ","37.24","37.27","37.17","37.22","814,640","30,316,889","353","37.16","11","37.17","99","44,212,000","37.17","9999.95","0.01"
"00718B","富邦中國政策債","20.78","除息 ","20.77","20.80","20.77","20.78","117,322","2,438,209","11","20.79","1","20.80","25","389,501,000","20.78","9999.95","0.01"
"00719B","元大美債1-3","31.86","-0.05 ","31.90","31.96","31.86","31.91","3,487,145","111,264,387","703","31.86","257","31.87","1","400,514,000","31.86","9999.95","0.01"
"00720B","元大投資級公司債","36.52","+0.04","36.60","36.60","36.45","36.54","13,284,677","485,462,164","3,251","36.51","249","36.52","595","4,095,109,000","36.52","9999.95","0.01"
"00721B","元大中國債3-5"," ---","除息 ","---","---","---","48.12","1,022","49,175","88","47.35","20","47.52","15","3,622,000","47.52","9999.95","0.01"
"00722B","群益投資級電信債","40.16","-0.01 ","40.20","40.25","40.15","40.03","44,429,855","1,778,451,212","415","40.16","13","40.17","11","1,427,239,000","40.16","9999.95","0.01"
"00723B","群益投資級科技債","35.07","+0.04","35.09","35.10","35.07","35.09","87,000","3,053,150","10","35.04","104","35.09","22","1,668,583,000","35.07","9999.95","0.01"
"00724B","群益投資級金融債","36.22","-0.01 ","36.16","36.27","36.16","36.23","8,095,430","293,258,945","476","36.21","119","36.22","26","2,817,275,000","36.22","9999.95","0.01"
"00725B","國泰投資級公司債","38.70","+0.06","38.64","38.73","38.60","38.70","5,451,594","210,967,303","1,383","38.69","87","38.70","18","2,990,706,000","38.70","9999.95","0.01"
