證券代號,證券名稱,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
"0050","元大台灣50","7558746","892619974","118.80","118.95","117.65","117.90","-0.3000","12385"
"0051","元大中型100","41077","2258601","55.05","55.30","54.90","54.90","0.1500","130"
"0052","富邦科技","79161","7906459","99.95","100.50","99.60","99.65","-0.2000","255"
"0053","元大電子","4130","238050","57.95","57.95","57.75","57.75","0.0000","1034"
"0055","元大MSCI金融","161752","3813388","23.60","23.71","23.50","23.56","-0.0600","343"
"0056","元大高股息","26947097","778003866","28.98","29.02","28.76","28.80","-0.1300","14697"
"0057","富邦摩台","2889","243029","84.70","84.70","84.10","84.10","-0.3000","879"
"0061","元大寶滬深","69541","1360755","19.69","19.76","19.48","19.55","0.0000","283"
"006203","元大MSCI台灣","5314","304679","57.45","57.45","57.30","57.30","-0.1500","213"
"006204","永豐臺灣加權","22204","1730845","78.00","78.00","78.00","78.00","0.0000","814"
"006205","富邦上証","176565","5699364","32.56","32.59","32.23","32.24","-0.1800","124"
"006206","元大上證50","27989","861124","30.88","31.04","30.72","30.75","-0.3000","923"
"006207","FH滬深","253878","6537233","25.96","25.97","25.68","25.71","-0.1600","32"
"006208","富邦台50","2648580","180201708","68.20","68.50","67.75","67.90","-0.2000","5422"
"00625K","富邦上証+R","","","","","","","0.0000",""
"00631L","元大台灣50正2","3883066","412469863","107.00","107.20","105.40","105.65","-0.5500","1613"
"00632R","元大台灣50反1","95603694","547323058","5.70","5.75","5.69","5.74","0.0100","6836"
"00633L","富邦上証正2","7262825","311032134","43.34","43.45","42.52","42.67","-0.2400","1152"
"00634R","富邦上証反1","172000","755950","4.37","4.41","4.37","4.40","0.0300","45"
"00635U","期元大S&P黃金","113508","2601019","22.90","22.94","22.89","22.94","0.1400","85"
"00636","國泰中國A50","143146","3171513","22.25","22.36","22.10","22.14","-0.0600","198"
"00636K","國泰中國A50+U","200","1462","7.31","7.31","7.31","7.31","-0.0900","2"
"00637L","元大滬深300正2","51512592","872774275","17.15","17.17","16.80","16.86","-0.1100","6564"
"00638R","元大滬深300反1","813000","7635410","9.33","9.40","9.28","9.39","0.0600","66"
"00639","富邦深100","425599","5936884","14.19","14.19","13.84","13.84","-0.2500","943"
"00640L","富邦日本正2","171000","4934610","28.91","28.91","28.69","28.85","-0.0200","34"
"00641R","富邦日本反1","320000","3129790","9.77","9.80","9.76","9.79","0.0300","52"
"00642U","期元大S&P石油","6916639","134498049","19.45","19.49","19.41","19.44","0.5600","1247"
"00643","群益深証中小","701714","11752910","17.03","17.03","16.55","16.57","-0.3600","196"
"00643K","群益深証中小+R","","","","","","","0.0000",""
"00645","富邦日本","59982","1564625","26.12","26.12","26.04","26.09","-0.0400","761"
"00646","元大S&P500","1050716","40341906","38.38","38.48","38.31","38.46","0.0300","514"
"00647L","元大S&P500正2","299162","17673631","59.20","59.25","58.90","59.20","-0.2500","72"
"00648R","元大S&P500反1","2028000","14550970","7.16","7.19","7.16","7.18","0.0200","193"
"00650L","FH香港正2","7479411","103867158","14.24","14.24","13.72","13.79","-0.3400","1558"
"00651R","FH香港反1","325000","2946530","8.97","9.11","8.90","9.09","0.1200","76"
"00652","富邦印度","50122","1460556","29.16","29.20","29.11","29.15","0.2400","981"
"00653L","富邦印度正2","170000","7477960","44.63","44.63","43.63","44.09","0.7100","71"
"00654R","富邦印度反1","862000","7028390","8.12","8.17","8.11","8.15","-0.0700","140"
"00655L","國泰中國A50正2","1886160","57992287","31.10","31.22","30.48","30.61","-0.2100","451"
"00656R","國泰中國A50反1","58000","482830","8.27","8.35","8.26","8.33","0.0600","23"
"00657","國泰日經225","8913","292578","33.05","33.05","32.90","32.91","-0.0700","915"
"00657K","國泰日經225+U","200","2174","10.87","10.87","10.87","10.87","-0.0900","2"
"00660","元大歐洲50","687","17446","","","","","0.0000","673"
"00661","元大日經225","","","","","","","0.0000",""
"00662","富邦NASDAQ","510909","25575839","50.10","50.20","49.97","50.15","0.1000","291"
"00663L","國泰臺灣加權正2","11000","1059150","97.55","97.55","95.90","95.90","-0.7500","5"
"00664R","國泰臺灣加權反1","3090933","20033334","6.46","6.50","6.45","6.49","0.0100","252"
"00665L","富邦恒生國企正2","11341476","102052685","9.20","9.23","8.88","8.93","-0.2200","1449"
"00666R","富邦恒生國企反1","169000","2681100","15.62","15.90","15.62","15.85","0.2300","20"
"00668","國泰美國道瓊","158284","5688465","35.98","36.00","35.91","36.00","-0.1200","39"
"00668K","國泰美國道瓊+U","200","2376","11.88","11.88","11.88","11.88","-0.1200","2"
"00669R","國泰美國道瓊反1","4642100","37779538","8.13","8.16","8.13","8.14","0.0400","413"
"00670L","富邦NASDAQ正2","1629383","116797050","71.95","71.95","71.30","71.70","-0.2500","639"
"00671R","富邦NASDAQ反1","17586626","102497431","5.81","5.84","5.81","5.83","0.0100","847"
"00673R","期元大S&P原油反1","56743345","465745759","8.22","8.23","8.19","8.21","-0.2000","5133"
"00674R","期元大S&P黃金反1","329000","4414900","13.41","13.44","13.40","13.40","-0.1000","76"
"00675L","富邦臺灣加權正2","622954","26160654","42.28","42.33","41.65","41.79","-0.1100","372"
"00676R","富邦臺灣加權反1","3758998","13354272","3.55","3.57","3.53","3.55","-0.0100","271"
"00678","群益NBI生技","406853","9953932","24.46","24.51","24.44","24.51","0.0900","498"
"00680L","元大美債20正2","626250","8880514","14.21","14.25","14.16","14.25","-0.0800","171"
"00681R","元大美債20反1","171000","2915780","17.06","17.08","17.03","17.05","0.0700","34"
"00682U","期元大美元指數","37016","792772","21.40","21.43","21.40","21.42","-0.0700","21"
"00683L","期元大美元指正2","354000","8369030","23.57","23.69","23.57","23.59","-0.2000","100"
"00684R","期元大美元指反1","10000","156000","15.60","15.62","15.59","15.62","0.0800","6"
"00685L","群益臺灣加權正2","7000","261890","37.59","37.59","37.22","37.22","-0.0500","5"
"00686R","群益臺灣加權反1","1022000","3941120","3.84","3.87","3.82","3.86","0.0100","48"
"00688L","國泰20年美債正2","599000","8460690","14.24","14.24","14.09","14.21","-0.0600","85"
"00689R","國泰20年美債反1","23000","407900","17.74","17.74","17.72","17.72","0.0600","6"
"00690","兆豐藍籌30","103906","2992141","28.95","28.95","28.80","28.81","-0.1400","686"
"00692","富邦公司治理","1456504","42879518","29.56","29.61","29.30","29.36","-0.0800","1520"
"00693U","期街口S&P黃豆","306594","8132803","26.26","26.59","26.26","26.59","0.5200","103"
"00700","富邦恒生國企","432952","5457211","12.67","12.67","12.52","12.55","-0.1100","724"
"00701","國泰股利精選30","706710","17418651","24.74","24.75","24.57","24.63","-0.1100","746"
"00702","國泰標普低波高息","51568","1140025","22.11","22.11","22.10","22.11","-0.0100","242"
"00703","台新MSCI中國","87191","1357119","15.70","15.70","15.55","15.57","-0.1600","995"
"00706L","期元大S&P日圓正2","987000","9924060","10.01","10.11","10.00","10.10","0.1200","195"
"00707R","期元大S&P日圓反1","1000","24160","24.16","24.16","24.16","24.16","0.0000","1"
