證券代號,證券名稱,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
"0050","元大台灣50","18600451","2149115164","116.55","116.55","115.10","115.55","-2.1000","22146"
"0051","元大中型100","81718","4283417","53.15","53.15","52.15","52.60","-0.5500","224"
"0052","富邦科技","254297","24677367","97.70","97.70","96.65","97.35","-1.7500","532"
"0053","元大電子","3150","175198","56.15","56.15","55.65","55.65","-1.2000","969"
"0055","元大MSCI金融","163224","3673674","22.50","22.59","22.42","22.59","-0.1200","393"
"0056","元大高股息","34600396","981239878","28.42","28.48","28.26","28.45","-0.3100","15212"
"0057","富邦摩台","23789","1953296","82.40","82.40","81.85","82.15","-1.1000","541"
"0061","元大寶滬深","209564","4118353","19.90","19.98","19.52","19.55","-0.4400","948"
"006203","元大MSCI台灣","7166","401810","56.60","56.60","55.90","55.95","-0.6500","883"
"006204","永豐臺灣加權","22890","1730897","75.60","75.60","75.60","75.60","-1.3000","572"
"006205","富邦上証","780830","25251281","32.82","32.82","32.12","32.40","-0.6800","344"
"006206","元大上證50","39196","1215313","31.25","31.25","30.85","30.98","-0.6900","945"
"006207","FH滬深","297000","7646740","26.01","26.01","25.63","25.79","-0.4900","24"
"006208","富邦台50","5096254","338961550","66.95","67.00","66.20","66.60","-1.1000","8992"
"00625K","富邦上証+R","","","","","","","0.0000",""
"00631L","元大台灣50正2","8352627","840501918","101.50","101.60","99.75","100.35","-3.6000","3801"
"00632R","元大台灣50反1","179078061","1057358218","5.88","5.93","5.88","5.91","0.0900","9034"
"00633L","富邦上証正2","20927773","889942535","43.15","43.20","41.92","42.37","-1.6300","3041"
"00634R","富邦上証反1","853250","3767060","4.37","4.43","4.37","4.40","0.0700","128"
"00635U","期元大S&P黃金","1360192","31811228","23.39","23.42","23.33","23.34","0.1600","259"
"00636","國泰中國A50","866975","19245441","22.40","22.40","22.06","22.24","-0.3800","463"
"00636K","國泰中國A50+U","200","1472","7.36","7.36","7.36","7.36","-0.1900","2"
