證券代號,證券名稱,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
"0050","元大台灣50","4653101","599322518","129.10","129.20","128.35","128.50","-0.3500","7505"
"0051","元大中型100","117309","8615811","73.50","73.85","73.00","73.15","-0.3500","248"
"0052","富邦科技","194251","23290443","120.50","120.55","119.40","119.55","-0.6000","357"
"0053","元大電子","12245","852487","69.60","69.85","69.35","69.50","-0.5000","916"
"0055","元大MSCI金融","559674","13422451","23.78","24.06","23.78","24.06","0.2900","507"
"0056","元大高股息","61247648","2208084315","36.05","36.30","35.73","36.02","-0.0300","26125"
"0057","富邦摩台","4891","468190","96.25","96.25","95.75","96.00","-0.4000","902"
"0061","元大寶滬深","378987","7060319","18.61","18.69","18.57","18.61","0.0600","292"
"006203","元大MSCI台灣","3586","226942","63.40","63.40","63.40","63.40","-0.2000","553"
"006204","永豐臺灣加權","26006","2312317","89.55","89.55","88.90","88.90","-0.4500","913"
"006205","富邦上証","2224347","69476711","31.38","31.40","31.13","31.14","0.0800","738"
"006206","元大上證50","255540","7595192","29.75","29.82","29.60","29.60","-0.0200","940"
"006207","復華滬深","333277","8138224","24.52","24.53","24.33","24.33","-0.1000","228"
"006208","富邦台50","5292438","394410091","74.70","74.75","74.25","74.40","-0.1000","5188"
"00625K","富邦上証+R","","","","","","","0.0000",""
"00631L","元大台灣50正2","2635016","370685170","141.10","141.50","139.85","140.30","-1.0500","1807"
"00632R","元大台灣50反1","60898617","287038756","4.70","4.73","4.70","4.72","0.0200","2447"
"00633L","富邦上証正2","5012854","192743553","38.60","38.71","38.23","38.26","-0.1400","1216"
"00634R","富邦上証反1","345000","1532620","4.45","4.46","4.43","4.46","-0.0100","23"
"00635U","期元大S&P黃金","96300","2358240","24.48","24.51","24.46","24.46","0.0100","71"
"00636","國泰中國A50","1881131","39998735","21.59","21.59","21.13","21.15","-0.0500","1448"
"00636K","國泰中國A50+U","300","2038","6.79","6.80","6.79","6.80","0.0000","3"
"00637L","元大滬深300正2","37368756","569506526","15.29","15.34","15.14","15.15","-0.0700","4906"
"00638R","元大滬深300反1","200144","1887223","9.41","9.44","9.40","9.44","0.0300","29"
"00639","富邦深100","783964","9598141","12.26","12.30","12.18","12.18","-0.0200","654"
"00640L","富邦日本正2","384878","15147191","39.12","39.45","39.12","39.33","0.0500","127"
"00641R","富邦日本反1","155012","1245216","8.06","8.06","8.02","8.04","0.0000","49"
"00642U","期元大S&P石油","3917401","65698517","16.76","16.80","16.72","16.73","0.0100","1009"
"00643","群益深証中小","126459","1766509","14.03","14.04","13.92","13.92","-0.0700","976"
"00643K","群益深証中小+R","","","","","","","0.0000",""
"00645","富邦日本","2071718","64076713","30.88","30.98","30.87","30.93","-0.0500","1235"
"00646","元大S&P500","3609677","160452066","44.38","44.50","44.38","44.46","0.1100","1244"
"00647L","元大S&P500正2","42599","2870765","67.35","67.45","67.30","67.35","0.2500","39"
"00648R","元大S&P500反1","443500","2855152","6.45","6.45","6.43","6.44","-0.0200","67"
