證券代號,證券名稱,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
"0050","元大台灣50","9657556","1285524342","133.00","133.60","132.75","132.75","0.6000","9876"
"0051","元大中型100","80592","5880203","72.90","73.30","72.75","72.85","0.0000","245"
"0052","富邦科技","477111","60173895","125.70","126.70","125.70","126.10","0.7000","535"
"0053","元大電子","9045","632833","70.00","70.25","69.85","70.20","0.6500","62"
"0055","元大MSCI金融","180196","4341508","23.90","24.17","23.90","24.05","0.1500","327"
"0056","元大高股息","38195402","1399737048","36.67","36.86","36.53","36.57","0.0200","20579"
"0057","富邦摩台","2000","196300","98.30","98.30","98.00","98.00","0.6000","2"
"0061","元大寶滬深","644674","10150245","15.95","15.95","15.68","15.70","-0.2500","331"
"006203","元大MSCI台灣","5386","349373","64.55","65.15","64.55","65.05","0.4000","73"
"006204","永豐臺灣加權","177746","15646683","87.95","88.35","87.90","88.00","0.2500","82"
"006205","富邦上証","1478229","39688364","27.18","27.18","26.62","26.69","-0.4500","694"
"006206","元大上證50","417104","10691688","25.94","25.94","25.48","25.58","-0.4100","247"
"006207","復華滬深","367552","7546459","20.74","20.74","20.37","20.38","-0.3600","94"
"006208","富邦台50","4347319","330085047","75.60","76.20","75.60","75.90","0.5500","4991"
"00625K","富邦上証+R","","","","","","","0.0000",""
"00631L","元大台灣50正2","3115914","458716656","147.05","148.30","146.30","146.35","1.2000","1814"
"00632R","元大台灣50反1","76128250","346466826","4.56","4.57","4.53","4.56","-0.0300","2686"
"00633L","富邦上証正2","15027425","413080958","28.01","28.05","27.20","27.26","-1.0300","3908"
"00634R","富邦上証反1","407168","2085588","5.09","5.14","5.09","5.14","0.1000","53"
"00635U","期元大S&P黃金","216013","5320628","24.69","24.70","24.56","24.58","-0.1000","139"
"00636","國泰中國A50","2513594","45589842","18.36","18.36","18.03","18.04","-0.3500","947"
"00636K","國泰中國A50+U","200","1166","5.83","5.83","5.83","5.83","-0.1100","2"
"00637L","元大滬深300正2","141780770","1544516674","11.08","11.11","10.76","10.78","-0.4100","13741"
"00638R","元大滬深300反1","678001","7277190","10.61","10.76","10.61","10.76","0.1900","72"
"00639","富邦深100","1498223","14486474","9.78","9.80","9.60","9.60","-0.2000","487"
"00640L","富邦日本正2","180899","7884019","43.71","43.85","43.38","43.46","-0.0400","93"
"00641R","富邦日本反1","75490","567268","7.50","7.55","7.50","7.55","0.0300","24"
"00642U","期元大S&P石油","3003689","47919355","16.02","16.05","15.86","15.86","0.0000","737"
"00643","群益深証中小","3493851","38586104","11.23","11.23","10.94","10.95","-0.2800","429"
"00643K","群益深証中小+R","","","","","","","0.0000",""
"00645","富邦日本","394778","12922989","32.66","32.78","32.65","32.72","0.0800","317"
"00646","元大S&P500","3795574","171566283","45.33","45.38","45.13","45.14","-0.0600","1859"
"00647L","元大S&P500正2","76198","5142099","67.65","67.75","67.30","67.35","0.0500","24"
"00648R","元大S&P500反1","1862508","11748029","6.30","6.31","6.29","6.31","0.0000","55"
"00650L","復華香港正2","19254642","165107179","8.80","8.88","8.41","8.41","-0.4400","2653"
"00651R","復華香港反1","1149008","11287418","9.65","9.87","9.63","9.87","0.2200","95"
"00652","富邦印度","237735","8360501","35.22","35.22","35.10","35.10","-0.0300","369"
"00653L","富邦印度正2","163898","9147343","56.05","56.05","55.50","55.50","-0.3000","64"
"00654R","富邦印度反1","58008","400065","6.87","6.92","6.87","6.92","0.0200","17"
"00655L","國泰中國A50正2","6433943","123613751","19.56","19.57","18.98","19.02","-0.7100","1533"
"00656R","國泰中國A50反1","821051","7906676","9.55","9.67","9.54","9.67","0.1600","45"
"00657","國泰日經225","298554","11783591","39.51","39.51","39.33","39.37","-0.0600","72"
"00657K","國泰日經225+U","200","2538","12.69","12.69","12.69","12.69","-0.0500","2"
"00660","元大歐洲50","6110","197516","32.41","32.41","32.34","32.34","-0.0400","67"
"00661","元大日經225","171863","7348740","42.80","42.85","42.62","42.71","-0.0900","155"
"00662","富邦NASDAQ","1830270","119103525","65.15","65.25","64.95","65.00","0.0500","2262"
"00663L","國泰臺灣加權正2","55000","7518400","136.60","136.75","135.85","135.85","1.2000","4"
"00664R","國泰臺灣加權反1","4033127","20650461","5.12","5.14","5.10","5.13","-0.0300","246"
"00665L","富邦恒生國企正2","74491617","385151222","5.33","5.36","5.06","5.06","-0.3200","6199"
"00666R","富邦恒生國企反1","518003","8914931","16.83","17.30","16.83","17.26","0.4800","61"
"00668","國泰美國道瓊","109425","4590812","42.05","42.05","41.92","41.97","-0.2200","108"
"00668K","國泰美國道瓊+U","200","2706","13.53","13.53","13.53","13.53","-0.0600","2"
"00669R","國泰美國道瓊反1","5728413","41702559","7.27","7.29","7.27","7.29","0.0200","178"
"00670L","富邦NASDAQ正2","1204621","112243109","93.40","93.50","92.75","93.00","0.2000","767"
"00671R","富邦NASDAQ反1","6562526","29541749","4.49","4.51","4.48","4.51","0.0100","271"
"00673R","期元大S&P原油反1","11013398","90681105","8.19","8.29","8.18","8.29","0.0100","755"
"00674R","期元大S&P黃金反1","532270","6364168","11.95","11.99","11.93","11.98","0.0300","86"
"00675L","富邦臺灣加權正2","1098516","65465323","59.50","60.00","59.25","59.35","0.6000","817"
"00676R","富邦臺灣加權反1","2370018","6703741","2.84","2.84","2.81","2.84","-0.0100","214"
"00678","群益那斯達克生技","229593","6281527","27.48","27.48","27.33","27.38","-0.0800","103"
"00680L","元大美債20正2","74744390","700592000","9.40","9.40","9.33","9.36","-0.1800","7737"
"00681R","元大美債20反1","1451003","28345940","19.52","19.58","19.52","19.57","0.1900","167"
"00682U","期元大美元指數","3000","61810","20.59","20.61","20.59","20.61","0.0100","3"
"00683L","期元大美元指正2","677330","14636483","21.55","21.63","21.55","21.63","-0.0100","36"
"00684R","期元大美元指反1","1000","15830","15.83","15.83","15.83","15.83","0.0000","1"
