證券代號,證券名稱,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
"0050","元大台灣50","11140021","1333751369","120.80","120.80","119.25","119.80","-1.1500","13216"
"0051","元大中型100","21221","1151413","54.85","54.85","53.85","53.95","-0.8000","183"
"0052","富邦科技","279396","27525378","99.40","99.40","98.20","98.55","-0.8500","306"
"0053","元大電子","9360","533294","57.30","57.30","56.70","56.80","-0.9000","359"
"0055","元大MSCI金融","249784","5869571","23.68","23.68","23.37","23.54","-0.0400","385"
"0056","元大高股息","23401496","667543570","28.74","28.74","28.35","28.53","-0.3300","12836"
"0057","富邦摩台","26906","2247322","84.05","84.05","83.45","83.55","-1.0000","875"
"0061","元大寶滬深","189084","3970269","20.97","21.13","20.89","21.04","0.0700","709"
"006203","元大MSCI台灣","15875","924330","58.50","58.50","57.90","57.90","-0.6000","874"
"006204","永豐臺灣加權","25768","2003733","78.40","78.40","77.70","77.70","-1.0500","770"
"006205","富邦上証","511532","17839196","35.02","35.05","34.73","34.91","0.1400","267"
"006206","元大上證50","75943","2563227","33.85","33.85","33.70","33.76","-0.0800","105"
"006207","FH滬深","298636","8265952","27.68","27.87","27.57","27.82","0.1400","657"
"006208","富邦台50","1544757","106531938","69.45","69.45","68.70","69.00","-0.5000","3021"
"00625K","富邦上証+R","","","","","","","0.0000",""
"00631L","元大台灣50正2","6701144","711855780","107.45","107.60","105.10","106.00","-1.9500","2022"
"00632R","元大台灣50反1","158165398","917374511","5.76","5.84","5.76","5.80","0.0500","6245"
"00633L","富邦上証正2","7941831","391494609","49.36","49.62","48.88","49.54","0.4800","1360"
"00634R","富邦上証反1","670000","2736010","4.09","4.10","4.07","4.08","-0.0100","60"
"00635U","期元大S&P黃金","590029","14199285","24.09","24.09","24.03","24.07","-0.1400","91"
"00636","國泰中國A50","623273","14973634","24.08","24.12","23.90","24.10","0.1400","870"
"00636K","國泰中國A50+U","200","1624","8.12","8.12","8.12","8.12","-0.0500","2"
"00637L","元大滬深300正2","56394068","1101566001","19.51","19.66","19.35","19.64","0.2000","7453"
"00638R","元大滬深300反1","525200","4525495","8.62","8.65","8.59","8.62","-0.0100","79"
"00639","富邦深100","509243","7618773","14.98","15.04","14.85","15.04","0.1200","578"
"00640L","富邦日本正2","386045","10344906","26.79","26.92","26.55","26.84","0.3700","145"
"00641R","富邦日本反1","781000","7962920","10.20","10.25","10.18","10.18","-0.1000","108"
"00642U","期元大S&P石油","1961511","43019998","21.85","22.00","21.85","21.95","0.6700","613"
"00643","群益深証中小","370550","6493283","17.60","17.68","17.43","17.66","0.1200","450"
"00643K","群益深証中小+R","","","","","","","0.0000",""
"00645","富邦日本","149186","3746677","25.13","25.17","25.00","25.17","0.1800","436"
"00646","元大S&P500","353637","12597300","35.72","35.72","35.48","35.64","-0.1100","357"
"00647L","元大S&P500正2","619176","32764410","53.20","53.25","52.50","53.00","-0.4000","103"
"00648R","元大S&P500反1","2782245","21032695","7.54","7.60","7.54","7.57","0.0400","169"
"00650L","FH香港正2","3028142","53852189","18.00","18.00","17.63","17.84","-0.1600","540"
"00651R","FH香港反1","348000","2792280","7.97","8.05","7.97","8.01","0.0500","54"
"00652","富邦印度","69477","1826686","26.36","26.36","26.18","26.20","-0.3700","771"
"00653L","富邦印度正2","348000","12378980","35.90","35.90","35.31","35.40","-0.5500","116"
"00654R","富邦印度反1","187000","1690530","8.98","9.07","8.98","9.07","0.1100","41"
"00655L","國泰中國A50正2","3034226","108358709","35.60","35.95","35.38","35.88","0.3100","545"
"00656R","國泰中國A50反1","286000","2205030","7.70","7.75","7.70","7.71","-0.0200","32"
"00657","國泰日經225","2747","84926","31.21","31.25","31.21","31.25","0.0500","747"
"00657K","國泰日經225+U","200","2100","10.50","10.50","10.50","10.50","-0.0400","2"
"00660","元大歐洲50","7544","194130","25.84","25.85","25.74","25.75","-0.1700","550"
"00661","元大日經225","2794","93153","33.49","33.49","33.49","33.49","0.0100","796"
"00662","富邦NASDAQ","363491","16644053","45.95","45.97","45.57","45.85","-0.3400","358"
"00663L","國泰臺灣加權正2","227002","22093544","98.00","98.00","96.00","96.65","-1.8000","40"
"00664R","國泰臺灣加權反1","16747501","109916854","6.53","6.60","6.52","6.57","0.0500","580"
"00665L","富邦恒生國企正2","3253345","39490906","12.27","12.27","11.98","12.18","-0.0500","736"
"00666R","富邦恒生國企反1","207000","2808100","13.52","13.64","13.52","13.54","0.0000","9"
"00668","國泰美國道瓊","40506","1369440","33.82","33.90","33.76","33.85","0.0300","994"
"00668K","國泰美國道瓊+U","200","2280","11.40","11.40","11.40","11.40","-0.0500","2"
"00669R","國泰美國道瓊反1","2531200","21512451","8.48","8.53","8.48","8.50","0.0100","239"
"00670L","富邦NASDAQ正2","4143839","262904844","63.90","64.00","62.70","63.35","-1.4500","1048"
"00671R","富邦NASDAQ反1","16053193","100858205","6.26","6.32","6.25","6.29","0.0700","759"
"00673R","期元大S&P原油反1","71644765","531083123","7.49","7.49","7.35","7.38","-0.2300","7411"
"00674R","期元大S&P黃金反1","288020","3699217","12.86","12.88","12.84","12.84","0.0600","47"
"00675L","富邦臺灣加權正2","1212938","50786210","42.43","42.44","41.45","41.83","-0.7100","555"
"00676R","富邦臺灣加權反1","8433521","30324213","3.57","3.62","3.57","3.60","0.0400","410"
"00678","群益NBI生技","245761","5650869","23.14","23.14","22.96","22.99","-0.2100","733"
"00680L","元大美債20正2","311229","4405226","14.09","14.21","14.09","14.18","0.0300","42"
"00681R","元大美債20反1","62100","1063795","17.13","17.16","17.12","17.13","0.0000","18"
"00682U","期元大美元指數","49000","1001050","20.44","20.45","20.42","20.44","-0.0100","13"
"00683L","期元大美元指正2","156000","3368600","21.56","21.61","21.55","21.61","0.0500","39"
"00684R","期元大美元指反1","1000","16360","16.36","16.36","16.36","16.36","0.0100","1"
"00685L","群益臺灣加權正2","8222","305404","37.45","37.45","36.70","36.98","-0.8200","9"
"00686R","群益臺灣加權反1","115000","448680","3.87","3.91","3.87","3.90","0.0300","16"
"00688L","國泰20年美債正2","70000","985430","14.07","14.12","14.05","14.09","-0.0100","14"
"00689R","國泰20年美債反1","3000","53500","17.86","17.86","17.82","17.82","0.0300","2"
"00690","兆豐藍籌30","110006","3178933","28.94","28.95","28.86","28.86","-0.2800","556"
"00692","富邦公司治理","1119499","34434190","31.01","31.01","30.65","30.79","-0.2200","1040"
"00693U","期街口S&P黃豆","195180","5056140","25.73","25.99","25.73","25.97","0.5000","93"
"00700","富邦恒生國企","139082","2024678","14.57","14.58","14.47","14.58","0.0100","427"
"00701","國泰股利精選30","594904","14572448","24.59","24.60","24.42","24.47","-0.1100","437"
"00702","國泰標普低波高息","111166","2368105","21.30","21.33","21.30","21.33","0.1000","140"
"00703","台新MSCI中國","54773","972670","17.77","17.80","17.69","17.79","0.0200","308"
"00706L","期元大S&P日圓正2","921000","9514240","10.33","10.35","10.31","10.31","-0.0800","197"
"00707R","期元大S&P日圓反1","7000","168190","24.02","24.05","24.02","24.04","0.0000","3"
