證券代號,證券名稱,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
"0050","元大台灣50","11257895","2010945566","179.30","179.50","178.00","178.50","0.4500","12862"
"0051","元大中型100","58385","4579432","79.50","79.50","77.90","78.45","0.0500","254"
"0052","富邦科技","1131302","197271610","174.90","174.95","173.70","174.30","0.6000","1367"
"0053","元大電子","13857","1328261","95.55","96.15","95.55","96.10","0.6000","130"
"0055","元大MSCI金融","160280","4543857","28.52","28.52","28.28","28.31","-0.0500","234"
"0056","元大高股息","17611926","668988032","38.28","38.28","37.86","37.98","0.1000","14859"
"0057","富邦摩台","15196","2002147","131.95","132.20","131.70","131.75","-0.3500","112"
"0061","元大寶滬深","105281","1748648","16.68","16.78","16.55","16.61","-0.0700","144"
"006203","元大MSCI台灣","3711","312534","84.25","84.35","84.25","84.35","0.4500","86"
"006204","永豐臺灣加權","3634","399171","110.05","110.05","109.90","109.90","-0.4000","115"
"006205","富邦上証","157822","4570722","29.28","29.28","28.93","28.93","-0.1200","147"
"006206","元大上證50","50412","1396475","27.95","27.95","27.65","27.65","-0.0800","81"
"006207","復華滬深","15154","323741","21.43","21.43","21.33","21.35","-0.0800","74"
"006208","富邦台50","6179175","645851504","105.00","105.00","104.15","104.40","0.3500","9385"
"00625K","富邦上証+R","","","","","","","0.0000",""
"00631L","元大台灣50正2","7189758","1570227591","220.25","220.45","216.75","218.40","1.4000","6215"
"00632R","元大台灣50反1","196559947","692124338","3.51","3.54","3.50","3.52","-0.0200","7277"
"00633L","富邦上証正2","2994445","93072529","31.28","31.36","30.96","30.99","-0.2900","615"
"00634R","富邦上証反1","67000","321650","4.80","4.81","4.79","4.79","0.0000","13"
"00635U","期元大S&P黃金","623286","17959037","28.92","28.92","28.76","28.77","0.3000","327"
"00636","國泰中國A50","490986","9866348","20.18","20.19","20.05","20.08","-0.1000","241"
"00636K","國泰中國A50+U","200","1246","6.23","6.23","6.23","6.23","-0.0200","2"
"00637L","元大滬深300正2","33281345","415838625","12.58","12.60","12.44","12.45","-0.1100","2535"
"00638R","元大滬深300反1","109000","1101030","10.10","10.11","10.09","10.11","0.0500","14"
"00639","富邦深100","827156","8011557","9.72","9.74","9.67","9.71","-0.0200","186"
"00640L","富邦日本正2","1385227","63544728","45.98","46.16","45.55","46.00","1.3600","685"
"00641R","富邦日本反1","1918857","12837487","6.69","6.72","6.67","6.68","-0.0900","280"
"00642U","期元大S&P石油","4332142","77965758","17.99","18.03","17.93","17.97","0.4200","1247"
"00643","群益深証中小","307543","3364760","10.96","11.00","10.88","10.93","-0.0400","120"
"00643K","群益深証中小+R","","","","","","","0.0000",""
"00645","富邦日本","689127","23912995","34.77","34.80","34.60","34.78","0.5200","333"
"00646","元大S&P500","565821","30643842","54.10","54.20","54.05","54.15","0.0500","667"
"00647L","元大S&P500正2","91617","7708538","84.15","84.30","84.05","84.30","0.2500","92"
"00648R","元大S&P500反1","715600","4058447","5.68","5.69","5.66","5.66","-0.0200","55"
"00650L","復華香港正2","12048012","112503989","9.35","9.44","9.25","9.30","0.0100","901"
"00651R","復華香港反1","235799","2139002","9.10","9.10","9.03","9.06","-0.0300","16"
"00652","富邦印度","253969","10069675","39.83","39.83","39.59","39.60","-0.1600","248"
"00653L","富邦印度正2","69004","4397958","64.20","64.20","63.60","63.75","-0.5500","75"
"00654R","富邦印度反1","134000","858600","6.40","6.42","6.39","6.42","0.0300","23"
"00655L","國泰中國A50正2","1522270","32180269","21.27","21.29","21.04","21.08","-0.1700","246"
"00656R","國泰中國A50反1","4000","36120","9.02","9.06","9.02","9.06","0.0300","2"
"00657","國泰日經225","74744","3150907","42.10","42.38","42.02","42.26","0.5800","103"
"00657K","國泰日經225+U","200","2600","13.00","13.00","13.00","13.00","0.1500","2"
"00660","元大歐洲50","8930","306480","34.35","34.35","34.31","34.33","-0.1200","88"
"00661","元大日經225","862639","39565322","45.77","46.13","45.68","45.97","0.6600","243"
"00662","富邦NASDAQ","1451372","112656163","77.70","77.80","77.50","77.60","0.1000","928"
"00663L","國泰臺灣加權正2","21156","4229029","201.00","201.00","198.40","200.00","1.2500","24"
"00664R","國泰臺灣加權反1","13327508","52830095","3.96","3.99","3.95","3.96","-0.0200","634"
"00665L","富邦恒生國企正2","33697932","206842596","6.14","6.22","6.08","6.12","0.0200","1859"
"00666R","富邦恒生國企反1","72500","1108120","15.28","15.39","15.28","15.29","-0.1100","6"
"00668","國泰美國道瓊","307550","14294240","46.54","46.55","46.39","46.42","-0.2200","92"
"00668K","國泰美國道瓊+U","200","2870","14.35","14.35","14.35","14.35","-0.0300","2"
"00669R","國泰美國道瓊反1","703230","5021759","7.14","7.15","7.13","7.13","0.0000","71"
"00670L","富邦NASDAQ正2","869667","95696694","109.95","110.55","109.65","110.55","0.7000","488"
"00671R","富邦NASDAQ反1","3826600","15187567","3.97","3.98","3.96","3.96","-0.0200","173"
"00673R","期元大S&P原油反1","21211603","151243482","7.13","7.16","7.11","7.14","-0.1900","1584"
"00674R","期元大S&P黃金反1","1115055","11332381","10.15","10.20","10.13","10.20","-0.1100","226"
"00675L","富邦臺灣加權正2","3941229","344681125","88.20","88.25","86.70","87.40","0.4500","2884"
"00676R","富邦臺灣加權反1","12060450","26598517","2.20","2.22","2.20","2.20","-0.0200","512"
"00678","群益那斯達克生技","425312","12775413","30.10","30.10","30.03","30.06","-0.0500","85"
"00680L","元大美債20正2","94822736","889104553","9.39","9.41","9.35","9.36","-0.0200","5936"
"00681R","元大美債20反1","334000","6489060","19.41","19.45","19.37","19.43","0.0100","21"
"00682U","期元大美元指數","49","1023","","","","","0.0000","1"
"00683L","期元大美元指正2","61000","1354380","22.22","22.22","22.20","22.20","-0.0400","14"
"00684R","期元大美元指反1","12000","186500","15.53","15.55","15.53","15.55","0.0100","4"
"00685L","群益臺灣加權正2","1098704","85778557","78.55","78.65","77.40","77.95","0.3500","544"
"00686R","群益臺灣加權反1","2731000","6511699","2.38","2.41","2.38","2.40","-0.0100","88"
