證券代號,證券名稱,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
"0050","元大台灣50","11952747","1453195970","122.40","122.45","121.10","121.15","-0.8500","23607"
"0051","元大中型100","152729","10221122","67.70","67.70","66.00","66.10","-1.1500","421"
"0052","富邦科技","351856","39740639","113.90","113.95","112.40","112.70","-1.0000","452"
"0053","元大電子","12399","808444","65.75","65.75","65.00","65.00","-0.6500","1017"
"0055","元大MSCI金融","46587","1069939","22.92","23.04","22.92","22.95","-0.0200","192"
"0056","元大高股息","53093468","1746526688","33.34","33.35","32.64","32.69","-0.5400","46681"
"0057","富邦摩台","17000","1514750","89.50","89.50","88.95","88.95","-0.4000","6"
"0061","元大寶滬深","58335","1003375","17.26","17.30","17.14","17.14","-0.1200","360"
"006203","元大MSCI台灣","3798","223636","59.40","59.40","59.00","59.00","-0.2500","936"
"006204","永豐臺灣加權","6045","483050","80.15","80.30","80.15","80.30","-0.2500","780"
"006205","富邦上証","584296","17087287","29.36","29.41","29.21","29.22","-0.1400","110"
"006206","元大上證50","117415","3309016","28.24","28.24","28.11","28.13","-0.1500","648"
"006207","復華滬深","112614","2546954","22.67","22.67","22.58","22.58","-0.1600","883"
"006208","富邦台50","6041085","424692327","70.70","70.75","70.00","70.10","-0.4500","11839"
"00625K","富邦上証+R","","","","","","","0.0000",""
"00631L","元大台灣50正2","4384512","539333754","124.55","124.70","121.50","121.80","-2.2000","5230"
"00632R","元大台灣50反1","114383486","571944234","4.96","5.03","4.96","5.02","0.0500","4402"
"00633L","富邦上証正2","3300190","108584738","33.20","33.30","32.78","32.88","-0.2500","642"
"00634R","富邦上証反1","293011","1416563","4.81","4.85","4.80","4.84","0.0200","34"
"00635U","期元大S&P黃金","533359","13077041","24.55","24.55","24.47","24.51","-0.1000","189"
"00636","國泰中國A50","591490","11810368","20.09","20.09","19.95","19.99","-0.0600","256"
"00636K","國泰中國A50+U","200","1232","6.16","6.16","6.16","6.16","-0.0200","2"
"00637L","元大滬深300正2","30862855","406238932","13.29","13.30","13.09","13.13","-0.1000","2926"
"00638R","元大滬深300反1","51000","524090","10.28","10.31","10.22","10.31","0.0300","13"
"00639","富邦深100","422846","4641626","11.08","11.08","10.90","10.92","-0.1100","779"
"00640L","富邦日本正2","1796247","68846997","38.32","38.89","38.00","38.35","0.4500","268"
