證券代號,證券名稱,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
"0050","元大台灣50","8173366","1431691938","173.30","176.45","173.30","176.40","3.1000","11978"
"0051","元大中型100","49261","4011047","81.50","81.65","81.25","81.40","-0.1000","242"
"0052","富邦科技","892666","153425102","169.60","173.40","169.60","173.40","3.7500","1075"
"0053","元大電子","22230","2112216","94.80","95.85","94.45","95.85","1.7000","92"
"0055","元大MSCI金融","128626","3449970","26.97","26.97","26.76","26.85","-0.1200","295"
"0056","元大高股息","12680169","506679513","39.95","40.02","39.90","39.97","0.0200","12447"
"0057","富邦摩台","18242","2356471","128.60","129.55","128.60","129.50","1.6000","73"
"0061","元大寶滬深","134675","2312376","17.22","17.22","17.13","17.14","-0.0500","144"
"006203","元大MSCI台灣","9611","796746","82.45","83.40","82.40","83.40","0.9500","98"
"006204","永豐臺灣加權","23938","2605136","108.80","109.45","108.60","109.45","0.8500","82"
"006205","富邦上証","249834","7364230","29.48","29.53","29.43","29.51","0.0200","206"
"006206","元大上證50","77994","2188842","28.04","28.15","28.04","28.05","-0.1100","104"
"006207","復華滬深","97294","2172566","22.35","22.35","22.30","22.30","-0.0100","73"
"006208","富邦台50","6418894","658071044","101.30","103.25","101.30","103.15","1.8500","7188"
"00625K","富邦上証+R","","","","","","","0.0000",""
"00631L","元大台灣50正2","3215244","726620444","223.85","228.45","223.30","228.10","5.0500","3413"
"00632R","元大台灣50反1","127208558","457096102","3.62","3.62","3.58","3.58","-0.0400","6794"
"00633L","富邦上証正2","3486625","117255497","33.60","33.92","33.51","33.60","0.0200","663"
"00634R","富邦上証反1","","","","","","","0.0000",""
"00635U","期元大S&P黃金","172068","4702801","27.32","27.35","27.31","27.34","0.1200","140"
"00636","國泰中國A50","690379","14112391","20.47","20.52","20.41","20.44","-0.0400","213"
"00636K","國泰中國A50+U","200","1266","6.33","6.33","6.33","6.33","0.0100","2"
"00637L","元大滬深300正2","28405230","383635981","13.51","13.61","13.45","13.49","0.0200","2496"
"00638R","元大滬深300反1","534000","5195130","9.74","9.76","9.72","9.75","0.0000","25"
"00639","富邦深100","225781","2364370","10.45","10.51","10.45","10.47","0.0200","127"
"00640L","富邦日本正2","789353","45693464","58.30","58.30","57.70","57.90","-1.0500","283"
"00641R","富邦日本反1","407000","2607220","6.39","6.42","6.39","6.40","0.0500","64"
"00642U","期元大S&P石油","3888583","68308743","17.54","17.61","17.54","17.60","0.1700","868"
"00643","群益深証中小","697950","8070026","11.54","11.58","11.50","11.55","0.0600","111"
"00643K","群益深証中小+R","","","","","","","0.0000",""
"00645","富邦日本","958054","36541548","38.19","38.21","38.11","38.16","-0.3300","375"
"00646","元大S&P500","2411593","131048168","54.20","54.40","54.20","54.30","0.1500","1208"
"00647L","元大S&P500正2","628971","54590059","86.65","86.85","86.65","86.85","0.7000","138"
"00648R","元大S&P500反1","249050","1399202","5.62","5.62","5.61","5.61","-0.0300","40"
"00650L","復華香港正2","28465450","289243855","10.30","10.30","10.05","10.14","-0.0600","2358"
"00651R","復華香港反1","428999","3776371","8.78","8.84","8.76","8.81","0.0300","57"
"00652","富邦印度","302075","11471020","37.90","38.15","37.89","38.15","0.1500","328"
"00653L","富邦印度正2","355171","21378583","59.85","60.65","59.65","60.60","0.6000","252"
"00654R","富邦印度反1","231000","1528450","6.64","6.66","6.59","6.59","-0.0400","38"
"00655L","國泰中國A50正2","3228350","74157891","22.94","23.14","22.87","22.95","0.0200","345"
"00656R","國泰中國A50反1","186000","1627460","8.75","8.75","8.73","8.75","0.0000","12"
