證券代號,證券名稱,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
"0050","元大台灣50","3868526","551655567","142.70","142.90","142.40","142.45","-0.3500","6318"
"0051","元大中型100","596372","36164099","61.00","61.85","60.10","60.45","0.7000","480"
"0052","富邦科技","592277","78374801","132.20","132.60","132.00","132.00","-0.3000","394"
"0053","元大電子","6173","423585","68.50","68.65","68.50","68.65","-0.1000","10"
"0054","元大台商50","8110","252537","31.10","31.28","31.10","31.11","-0.2400","10"
"0055","元大MSCI金融","1596528","38380743","24.19","24.19","23.97","24.05","-0.1400","1120"
"0056","元大高股息","14458491","476575063","33.00","33.05","32.90","32.93","0.0000","7425"
"0057","富邦摩台","43019","4220012","98.05","98.15","98.05","98.15","-0.1000","11"
"0061","元大寶滬深","172244","3910544","22.46","22.79","22.46","22.76","0.3200","83"
"006203","元大MSCI台灣","5223","357123","68.50","68.50","68.25","68.35","-0.2000","11"
"006204","永豐臺灣加權","38283","3420980","89.35","89.55","89.30","89.35","-0.1500","33"
"006205","富邦上証","810193","29814045","36.45","36.92","36.45","36.78","0.3800","153"
"006206","元大上證50","49363","1753221","35.50","35.70","35.44","35.44","0.2900","34"
"006207","FH滬深","72001","2143008","29.53","29.87","29.53","29.83","0.3700","26"
"006208","富邦台50","932015","74891001","80.45","80.50","80.20","80.30","-0.1500","2082"
"00625K","富邦上証+R","","","","","","","0.0000",""
"00631L","元大台灣50正2","675382","94377710","139.70","140.05","139.20","139.55","-0.0500","268"
"00632R","元大台灣50反1","33205324","175013346","5.28","5.28","5.26","5.27","0.0000","2059"
"00633L","富邦上証正2","4622342","255194743","54.45","55.60","54.45","54.90","1.1500","1146"
"00634R","富邦上証反1","141000","558280","4.00","4.00","3.95","3.97","-0.0500","24"
"00635U","期元大S&P黃金","453961","11147456","24.59","24.60","24.53","24.59","-0.2100","150"
"00636","國泰中國A50","825459","20679126","24.85","25.10","24.85","24.97","0.2400","192"
"00636K","國泰中國A50+U","200","1800","9.00","9.00","9.00","9.00","0.1200","2"
"00637L","元大滬深300正2","37429208","819995004","21.62","22.10","21.62","21.85","0.4800","6076"
"00638R","元大滬深300反1","1442219","11785679","8.21","8.23","8.15","8.19","-0.1000","71"
"00639","富邦深100","905698","15207512","16.56","16.84","16.56","16.80","0.2800","188"
"00640L","富邦日本正2","148000","4649010","31.20","31.57","31.20","31.56","0.0900","31"
"00641R","富邦日本反1","65000","641070","9.86","9.90","9.85","9.85","0.0000","18"
"00642U","期元大S&P石油","11507346","154153164","13.40","13.46","13.35","13.44","-0.5000","3234"
"00643","群益深証中小","227021","4392276","19.14","19.38","19.14","19.33","0.2400","105"
"00643K","群益深証中小+R","","","","","","","0.0000",""
"00645","富邦日本","180076","4854261","26.89","27.00","26.89","26.99","0.0200","33"
"00646","元大S&P500","357229","14375171","40.29","40.29","40.21","40.24","-0.0400","273"
"00647L","元大S&P500正2","53017","4133782","77.85","78.10","77.80","77.95","-0.4500","20"
"00648R","元大S&P500反1","484000","3117650","6.45","6.45","6.44","6.44","0.0200","35"
"00650L","FH香港正2","1707020","39325350","23.05","23.24","22.89","22.94","0.0400","189"
"00651R","FH香港反1","353000","2678790","7.56","7.61","7.55","7.59","0.0000","20"
"00652","富邦印度","179330","5274088","29.59","29.59","29.29","29.30","-0.2900","179"
"00653L","富邦印度正2","617300","28851744","47.00","47.50","46.42","46.46","-0.6800","267"
"00654R","富邦印度反1","341000","2784430","8.12","8.20","8.11","8.19","0.0800","56"
"00655L","國泰中國A50正2","1977302","82035923","41.00","41.90","41.00","41.40","0.8800","624"
"00656R","國泰中國A50反1","88000","655610","7.46","7.47","7.43","7.47","-0.1000","13"
"00657","國泰日經225","5000","178400","35.66","35.76","35.66","35.76","0.1000","2"
"00657K","國泰日經225+U","200","2572","12.86","12.86","12.86","12.86","0.0000","2"
"00660","元大歐洲50","6799","210834","31.09","31.09","30.99","31.00","-0.2900","12"
"00661","元大日經225","212003","7866811","36.96","37.13","36.96","37.13","-0.1700","7"
"00662","富邦NASDAQ","279291","16621443","59.50","59.55","59.40","59.50","0.2000","201"
"00663L","國泰臺灣加權正2","15","1902","","","","","0.0000","1"
"00664R","國泰臺灣加權反1","1699599","10140738","5.98","5.98","5.95","5.96","-0.0100","165"
"00665L","富邦恒生國企正2","248000","4196080","16.88","17.05","16.74","16.75","0.0600","84"
"00666R","富邦恒生國企反1","70000","877100","12.53","12.53","12.53","12.53","-0.0200","2"
"00668","國泰美國道瓊","32854","1182771","36.01","36.02","35.99","36.00","-0.2900","44"
"00668K","國泰美國道瓊+U","200","2586","12.93","12.93","12.93","12.93","-0.0900","2"
"00669R","國泰美國道瓊反1","1388000","10644200","7.67","7.68","7.66","7.66","0.0500","217"
"00670L","富邦NASDAQ正2","256205","33710811","131.60","131.65","131.35","131.40","0.7000","98"
"00671R","富邦NASDAQ反1","2219035","10702249","4.82","4.84","4.82","4.84","-0.0100","226"
"00673R","期元大S&P原油反1","4619859","62681213","13.56","13.62","13.51","13.54","0.4900","798"
"00674R","期元大S&P黃金反1","129000","1646160","12.75","12.77","12.74","12.76","0.1300","37"
"00675L","富邦臺灣加權正2","104249","5680282","54.40","54.65","54.25","54.35","-0.1500","70"
"00676R","富邦臺灣加權反1","2195000","7156330","3.26","3.27","3.25","3.26","0.0000","123"
"00678","群益NBI生技","249365","6857265","27.40","27.53","27.40","27.50","0.1200","73"
"00680L","元大美債20正2","29020","732293","25.23","25.30","25.19","25.29","0.5600","21"
"00681R","元大美債20反1","264000","3462620","13.11","13.14","13.10","13.14","-0.1000","20"
"00682U","期元大美元指數","32000","605860","18.92","18.95","18.91","18.93","0.0900","23"
"00683L","期元大美元指正2","777287","14420749","18.53","18.58","18.53","18.55","0.1800","154"
"00684R","期元大美元指反1","","","","","","","0.0000",""
"00685L","群益臺灣加權正2","8000","383310","47.85","48.03","47.81","47.92","-0.2600","7"
"00686R","群益臺灣加權反1","115000","409100","3.56","3.56","3.55","3.56","0.0000","12"
"00688L","國泰20年美債正2","43000","1083490","25.21","25.25","25.19","25.19","0.5200","7"
"00689R","國泰20年美債反1","73000","1004630","13.75","13.77","13.75","13.77","-0.1500","12"
"00690","兆豐藍籌30","80800","2788704","34.50","34.55","34.50","34.51","-0.0300","41"
"00692","富邦公司治理","2488404","87786375","35.33","35.34","35.21","35.29","-0.0600","1816"
"00693U","期街口S&P黃豆","248700","5021662","20.24","20.24","20.13","20.22","-0.1500","135"
"00700","富邦恒生國企","250162","4034306","16.17","16.24","16.07","16.07","0.0400","23"
"00701","國泰股利精選30","326694","8585671","26.33","26.33","26.25","26.29","-0.0400","347"
"00702","國泰標普低波高息","109281","2155028","19.76","19.76","19.68","19.74","-0.1400","17"
"00703","台新MSCI中國","41002","847891","20.75","20.81","20.62","20.62","0.0000","19"
"00706L","期元大S&P日圓正2","97000","1424270","14.69","14.70","14.66","14.67","0.0300","10"
"00707R","期元大S&P日圓反1","","","","","","","0.0000",""
"00708L","期元大S&P黃金正2","1056657","28902215","27.38","27.45","27.31","27.41","-0.4800","282"
"00709","富邦歐洲","137247","3293494","23.90","24.00","23.88","24.00","-0.1300","14"
"00710B","FH彭博高收益債","580709","10496123","18.06","18.08","18.06","18.07","0.0100","178"
"00711B","FH彭博新興債","102976","2075879","20.15","20.17","20.15","20.16","0.0200","8"
"00712","FH富時不動產","4006803","56737277","14.19","14.19","14.15","14.17","-0.0200","1698"
"00713","元大台灣高息低波","5223885","223287849","42.96","42.96","42.66","42.68","-0.1700","3900"
"00714","群益道瓊美國地產","243563","5508862","22.60","22.65","22.57","22.61","-0.0700","57"
"00715L","期街口布蘭特正2","66161264","684931046","10.36","10.45","10.27","10.40","-0.7600","8878"
"00717","富邦美國特別股","440270","7357253","16.71","16.72","16.70","16.72","0.0100","180"
"00728","第一金工業30","211212","6425868","30.45","30.45","30.34","30.40","-0.0500","145"
"00730","富邦臺灣優質高息","326945","6454396","19.74","19.76","19.71","19.76","0.0400","213"
"00731","FH富時高息低波","1556939","90811207","58.50","58.65","58.10","58.40","-0.1000","918"
"00732","國泰RMB短期報酬","100000","4004000","40.04","40.04","40.04","40.04","0.0500","2"
"00733","富邦臺灣中小","577302","24527447","42.68","42.81","42.34","42.46","-0.1300","318"
"00735","國泰臺韓科技","99635","3285080","32.70","33.02","32.70","33.02","0.4800","23"
"00736","國泰新興市場","100022","2265500","22.65","22.65","22.65","22.65","0.0000","3"
"00737","國泰AI+Robo","45104","1572735","34.87","34.89","34.85","34.85","-0.1300","44"
"00738U","期元大道瓊白銀","273610","6899018","25.14","25.27","25.14","25.26","-0.2000","126"
"00739","元大MSCI A股","136671","3843460","27.85","28.19","27.85","28.13","0.3200","40"
"00742","新光內需收益","106147","2499670","23.53","23.55","23.53","23.53","0.0000","19"
"00743","國泰中國A150","20115","597113","29.66","29.78","29.62","29.69","0.0000","11"
"00752","中信中國50","787932","18970969","24.07","24.22","23.99","24.01","-0.0600","429"
"00753L","中信中國50正2","454002","11654701","25.35","25.80","25.35","25.55","0.2900","152"
"00757","統一FANG+","2143943","116436679","54.40","54.45","54.25","54.25","0.1500","993"
"00762","元大全球AI","269263","12582333","46.80","46.80","46.66","46.69","-0.0900","147"
"00763U","期街口道瓊銅","68000","1918350","28.23","28.33","28.09","28.18","0.0000","27"
"00770","國泰北美科技","2527","104831","41.35","41.44","41.35","41.44","0.1500","11"
"00771","元大US高息特別股","103825","1955851","18.84","18.85","18.82","18.82","-0.0100","61"
"00774B","新光中國政金綠債","2000","79800","39.90","39.90","39.90","39.90","-0.0700","2"
"00774C","新光中政金綠債+R","","","","","","","0.0000",""
"00775B","新光投等債15+","2047","86041","42.05","42.05","42.05","42.05","0.3700","3"
"00783","富邦中証500","341186","8316056","24.31","24.38","24.30","24.33","0.3300","18"
"008201","BP上證50","100","11730","117.30","117.30","117.30","117.30","0.0000","1"
"00830","國泰費城半導體","307165","10634878","34.50","34.68","34.50","34.62","0.1300","218"
"00850","元大臺灣ESG永續","1111449","39160854","35.28","35.28","35.18","35.22","-0.0700","970"
"00851","台新全球AI","4000","152150","38.04","38.04","38.03","38.03","0.0700","4"
"00852L","國泰美國道瓊正2","866150","19177246","22.11","22.20","22.09","22.17","-0.3500","161"
"00861","元大全球未來通訊","512682","15796508","30.76","30.84","30.76","30.81","0.0500","234"
"00865B","國泰US短期公債","100000","3655000","36.55","36.55","36.55","36.55","0.0100","2"
"00875","國泰網路資安","151712","4944809","32.68","32.68","32.56","32.57","-0.2700","163"
"00876","元大未來關鍵科技","1010201","33476520","33.19","33.19","33.04","33.11","-0.0800","385"
"00878","國泰永續高股息","7837434","146764508","18.72","18.75","18.70","18.74","0.0300","3989"
