證券代號,證券名稱,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
"0050","元大台灣50","18674686","2914071977","158.30","158.30","154.75","155.65","-4.3500","39767"
"0051","元大中型100","210610","16192837","78.30","78.30","76.20","76.50","-2.0000","593"
"0052","富邦科技","1410412","223152928","160.60","160.70","157.20","158.55","-3.9500","2133"
"0053","元大電子","27394","2314180","85.90","85.90","83.90","83.90","-2.9000","127"
"0055","元大MSCI金融","669471","16537457","25.03","25.11","24.49","24.57","-0.5800","614"
"0056","元大高股息","120260174","4646080588","39.15","39.15","38.27","38.49","-1.1300","90474"
"0057","富邦摩台","100373","11599817","116.95","116.95","114.65","114.65","-3.0500","105"
"0061","元大寶滬深","332523","5663487","17.07","17.14","16.91","17.09","0.0200","180"
"006203","元大MSCI台灣","13162","973799","73.95","74.10","73.85","73.85","-2.2500","83"
"006204","永豐臺灣加權","31660","3141972","100.00","100.00","98.80","98.85","-3.0000","120"
"006205","富邦上証","916408","27075612","29.55","29.71","29.34","29.64","0.1200","440"
"006206","元大上證50","429490","12149111","28.25","28.57","28.15","28.37","0.0800","259"
"006207","復華滬深","156306","3504742","22.47","22.47","22.24","22.47","0.0000","80"
"006208","富邦台50","15157067","1386112501","92.65","92.75","90.75","91.30","-2.5000","28571"
"00625K","富邦上証+R","","","","","","","0.0000",""
"00631L","元大台灣50正2","10872393","2061823010","194.75","194.75","185.20","187.50","-11.6500","12760"
"00632R","元大台灣50反1","443639834","1758416886","3.91","4.01","3.91","3.99","0.1200","18664"
"00633L","富邦上証正2","9169913","307279210","33.61","33.88","33.10","33.80","0.1200","1682"
"00634R","富邦上証反1","594000","2778460","4.68","4.71","4.66","4.67","0.0000","42"
"00635U","期元大S&P黃金","2478575","70628706","28.50","28.56","28.42","28.55","0.4200","853"
"00636","國泰中國A50","2394295","48870808","20.36","20.50","20.28","20.48","0.1100","633"
"00636K","國泰中國A50+U","200","1250","6.25","6.25","6.25","6.25","-0.0400","2"
"00637L","元大滬深300正2","72980786","979840879","13.40","13.56","13.25","13.55","0.0800","7614"
"00638R","元大滬深300反1","381000","3746810","9.81","9.90","9.79","9.80","0.0300","67"
"00639","富邦深100","880836","9296624","10.50","10.61","10.49","10.57","-0.0200","270"
"00640L","富邦日本正2","2803295","157114618","56.80","56.80","55.50","56.10","-1.9000","593"
"00641R","富邦日本反1","2395913","15715776","6.51","6.59","6.51","6.56","0.1200","314"
"00642U","期元大S&P石油","3261164","62502959","19.14","19.20","19.12","19.17","0.2100","952"
"00643","群益深証中小","2461221","28181750","11.50","11.56","11.38","11.44","-0.1200","244"
"00643K","群益深証中小+R","","","","","","","0.0000",""
"00645","富邦日本","2630340","98508601","37.64","37.66","37.28","37.45","-0.6300","1119"
"00646","元大S&P500","4238028","216394675","51.10","51.15","50.90","51.15","-0.5500","2222"
"00647L","元大S&P500正2","693462","54189829","78.30","78.35","77.85","78.30","-2.4500","401"
"00648R","元大S&P500反1","4533600","26993875","5.93","5.97","5.93","5.96","0.1100","244"
"00650L","復華香港正2","42258788","357686677","8.58","8.58","8.37","8.43","-0.2700","3246"
"00651R","復華香港反1","1114890","10930701","9.67","9.83","9.67","9.78","0.1500","94"
"00652","富邦印度","808670","29450171","36.66","36.66","36.33","36.42","-0.4100","669"
"00653L","富邦印度正2","332222","18682312","56.90","56.90","55.85","56.35","-1.4500","232"
"00654R","富邦印度反1","729417","5061703","6.88","6.98","6.88","6.93","0.0700","91"
"00655L","國泰中國A50正2","4462106","102016623","22.96","23.17","22.64","23.12","0.0200","793"
"00656R","國泰中國A50反1","347000","3055770","8.83","8.89","8.78","8.78","0.0000","14"
"00657","國泰日經225","428405","19426508","45.69","45.69","45.15","45.38","-0.7200","209"
"00657K","國泰日經225+U","200","2776","13.88","13.88","13.88","13.88","-0.3200","2"
"00660","元大歐洲50","8018","284273","35.46","35.54","35.46","35.54","-0.2600","72"
"00661","元大日經225","819976","40581948","49.66","49.66","49.29","49.63","-0.6700","629"
"00662","富邦NASDAQ","4111004","303443651","73.85","73.95","73.60","73.95","-1.0500","2368"
"00663L","國泰臺灣加權正2","457221","80244535","178.90","178.90","170.55","172.80","-10.6000","120"
"00664R","國泰臺灣加權反1","26720153","119594050","4.43","4.54","4.43","4.51","0.1200","1326"
"00665L","富邦恒生國企正2","71016960","396242826","5.63","5.66","5.52","5.58","-0.1500","4385"
"00666R","富邦恒生國企反1","270434","4451739","16.35","16.56","16.35","16.56","0.3300","34"
"00668","國泰美國道瓊","129284","5746900","44.40","44.55","44.40","44.55","-0.2200","103"
"00668K","國泰美國道瓊+U","200","2732","13.66","13.66","13.66","13.66","-0.1400","2"
"00669R","國泰美國道瓊反1","9951211","73648374","7.38","7.42","7.38","7.40","0.1000","573"
"00670L","富邦NASDAQ正2","2917777","307192213","105.70","105.70","104.50","105.40","-4.8000","1953"
"00671R","富邦NASDAQ反1","19424281","81055210","4.16","4.19","4.16","4.18","0.0900","824"
"00673R","期元大S&P原油反1","14634510","101772560","6.96","6.98","6.94","6.97","-0.0500","1286"
"00674R","期元大S&P黃金反1","804497","8376728","10.43","10.43","10.39","10.41","-0.1300","192"
"00675L","富邦臺灣加權正2","6180335","470534997","78.15","78.30","74.50","75.55","-4.5000","6510"
"00676R","富邦臺灣加權反1","16075485","40028912","2.46","2.52","2.45","2.50","0.0700","833"
"00678","群益那斯達克生技","411462","10997435","26.69","26.79","26.69","26.79","-0.2400","122"
"00680L","元大美債20正2","67569090","541881394","8.05","8.06","7.99","8.01","-0.1700","8361"
"00681R","元大美債20反1","956364","20301920","21.24","21.30","21.20","21.25","0.2300","128"
"00682U","期元大美元指數","95010","2043475","21.49","21.51","21.49","21.50","0.1000","21"
"00683L","期元大美元指正2","340397","8010930","23.53","23.55","23.52","23.53","0.1700","86"
"00684R","期元大美元指反1","4010","60972","15.21","15.21","15.19","15.21","-0.0400","5"
"00685L","群益臺灣加權正2","1127339","76486726","69.50","69.60","66.30","67.25","-3.9000","429"
"00686R","群益臺灣加權反1","3732200","9954193","2.64","2.70","2.64","2.69","0.0800","161"
"00688L","國泰20年美債正2","31221082","248779433","8.00","8.01","7.94","7.96","-0.1700","4272"
"00689R","國泰20年美債反1","449050","9887658","21.99","22.05","21.97","22.02","0.2400","23"
"00690","兆豐藍籌30","1379617","43351367","31.98","31.98","31.15","31.34","-0.9000","798"
"00692","富邦公司治理","10407381","389956530","38.07","38.15","37.20","37.29","-1.1800","7046"
"00693U","期街口S&P黃豆","130200","3071921","23.55","23.64","23.52","23.58","-0.2100","81"
"00700","富邦恒生國企","376784","4327854","11.48","11.58","11.44","11.48","-0.1000","130"
"00701","國泰股利精選30","1686283","44056633","26.46","26.46","25.87","25.96","-0.6100","898"
"00702","國泰標普低波高息","104715","2330827","22.23","22.26","22.23","22.26","-0.0500","79"
"00703","台新MSCI中國","17296","242143","14.00","14.10","13.96","13.99","-0.1500","60"
"00706L","期元大S&P日圓正2","21075340","135375055","6.43","6.44","6.41","6.42","-0.0500","2124"
"00707R","期元大S&P日圓反1","","","","","","","0.0000",""
"00708L","期元大S&P黃金正2","2207023","79337503","35.94","36.09","35.76","36.06","1.0400","596"
"00709","富邦歐洲","37471","1057201","28.30","28.30","28.17","28.23","-0.3500","115"
"00710B","復華彭博非投等債","594724","11439751","19.21","19.27","19.20","19.25","0.0400","190"
"00711B","復華彭博新興債","231370","3697646","16.00","16.00","15.96","15.97","-0.1000","118"
"00712","復華富時不動產","37388035","347562675","9.30","9.31","9.28","9.30","-0.0900","15900"
"00713","元大台灣高息低波","12905847","699381747","54.85","54.85","53.85","54.05","-1.1500","16135"
"00714","群益道瓊美國地產","356739","6739437","18.85","18.90","18.84","18.90","-0.2400","184"
