證券代號,證券名稱,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
"0050","元大台灣50","5235079","705835063","135.75","135.75","134.55","134.55","-0.5000","7392"
"0051","元大中型100","39373","2336628","59.45","59.65","59.10","59.40","-0.0500","660"
"0052","富邦科技","2342804","287302778","122.90","123.00","122.20","122.55","0.0500","2474"
"0053","元大電子","14621","928720","64.00","64.00","63.45","63.60","-0.2000","566"
"0054","元大台商50","2605","77612","29.94","29.94","29.94","29.94","0.0000","408"
"0055","元大MSCI金融","1401231","37904180","27.48","27.48","26.85","26.87","-0.5300","1401"
"0056","元大高股息","6570247","217551841","33.18","33.19","33.05","33.07","-0.0400","4858"
"0057","富邦摩台","23810","2234092","94.10","94.10","93.90","93.90","-0.1000","813"
"0061","元大寶滬深","336668","6829249","20.39","20.43","20.21","20.36","0.0300","78"
"006203","元大MSCI台灣","1966","125488","64.35","64.35","64.35","64.35","-0.0500","639"
"006204","永豐臺灣加權","20813","1809803","87.20","87.20","87.00","87.00","-0.1000","571"
"006205","富邦上証","483038","16531336","34.02","34.42","33.99","34.34","0.2800","137"
"006206","元大上證50","63339","2106549","33.00","33.40","32.81","33.40","0.4000","78"
"006207","FH滬深","398548","10645829","26.59","26.84","26.53","26.75","0.0100","939"
"006208","富邦台50","1481171","114921914","77.95","77.95","77.45","77.50","-0.2000","3488"
"00625K","富邦上証+R","","","","","","","0.0000",""
"00631L","元大台灣50正2","2686836","351991769","131.60","131.70","130.60","130.85","-0.3000","640"
"00632R","元大台灣50反1","99449675","527802948","5.29","5.32","5.29","5.31","0.0100","2959"
"00633L","富邦上証正2","7879972","342628005","43.05","44.07","42.82","43.75","0.7900","1596"
"00634R","富邦上証反1","488000","2125750","4.39","4.40","4.33","4.35","-0.0400","53"
"00635U","期元大S&P黃金","809921","21236646","26.20","26.27","26.17","26.18","0.0200","389"
"00636","國泰中國A50","571299","13213678","23.00","23.28","22.96","23.18","0.1500","274"
"00636K","國泰中國A50+U","200","1592","7.96","7.96","7.96","7.96","0.0500","2"
"00637L","元大滬深300正2","67530144","1162269035","17.08","17.46","16.96","17.31","0.2900","8000"
"00638R","元大滬深300反1","581300","5335123","9.27","9.27","9.13","9.15","-0.1000","99"
"00639","富邦深100","584854","8064405","13.86","13.90","13.75","13.83","-0.0100","1126"
"00640L","富邦日本正2","580000","15872260","27.36","27.43","27.22","27.41","0.6000","142"
"00641R","富邦日本反1","218020","2226064","10.22","10.23","10.20","10.20","-0.1100","64"
"00642U","期元大S&P石油","7528617","147972291","19.65","19.73","19.58","19.66","0.6100","2019"
"00643","群益深証中小","164421","2615864","16.04","16.04","15.86","15.94","-0.0900","395"
"00643K","群益深証中小+R","","","","","","","0.0000",""
"00645","富邦日本","148040","3749356","25.32","25.35","25.27","25.35","0.2300","239"
"00646","元大S&P500","633731","25092774","39.60","39.68","39.51","39.67","0.3400","462"
"00647L","元大S&P500正2","140101","9773820","69.70","70.00","69.55","70.00","1.1000","62"
"00648R","元大S&P500反1","1905000","12843620","6.76","6.76","6.73","6.73","-0.0600","140"
"00650L","FH香港正2","3160030","52535774","16.62","16.76","16.47","16.63","0.0900","413"
