證券代號,證券名稱,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
"0050","元大台灣50","24731645","3424810229","139.05","139.20","137.85","138.50","-0.3000","43146"
"0051","元大中型100","82280","4942690","60.50","60.50","59.80","59.80","-0.1000","127"
"0052","富邦科技","272802","35268955","129.20","129.90","128.80","129.30","0.2000","347"
"0053","元大電子","7114","476340","67.20","67.20","66.65","66.65","-0.3500","13"
"0054","元大台商50","4566","137295","30.34","30.34","30.00","30.03","0.0000","15"
"0055","元大MSCI金融","1208427","30475534","25.43","25.51","25.05","25.35","0.0000","1154"
"0056","元大高股息","14180234","471995055","33.29","33.48","33.15","33.33","0.1400","8488"
"0057","富邦摩台","3000","290600","96.95","96.95","96.70","96.70","-0.3500","3"
"0061","元大寶滬深","184999","3990908","21.35","21.74","21.35","21.60","0.2500","53"
"006203","元大MSCI台灣","14223","942799","66.60","66.60","66.00","66.25","-0.0500","32"
"006204","永豐臺灣加權","16120","1428459","88.40","88.65","88.40","88.65","0.6000","9"
"006205","富邦上証","976733","35149429","35.80","36.18","35.71","35.83","0.1300","118"
"006206","元大上證50","361348","12487584","34.75","34.75","34.35","34.45","0.0800","47"
"006207","FH滬深","69000","1962470","28.18","28.68","28.18","28.40","0.2200","19"
"006208","富邦台50","6759117","540142971","79.95","80.20","79.50","79.85","-0.0500","12216"
"00625K","富邦上証+R","","","","","","","0.0000",""
"00631L","元大台灣50正2","3574211","489409696","137.40","138.15","135.60","136.45","0.4000","1513"
"00632R","元大台灣50反1","227301533","1192423494","5.23","5.28","5.22","5.26","0.0000","9217"
"00633L","富邦上証正2","5258636","254647553","47.80","49.09","47.65","48.08","0.6000","1488"
"00634R","富邦上証反1","480000","2005160","4.18","4.20","4.15","4.19","-0.0100","44"
"00635U","期元大S&P黃金","2029510","51516912","25.42","25.48","25.29","25.36","-0.3900","715"
"00636","國泰中國A50","500998","12026935","23.54","24.19","23.54","23.90","0.1400","164"
"00636K","國泰中國A50+U","200","1710","8.55","8.55","8.55","8.55","0.0700","2"
"00637L","元大滬深300正2","54955373","1055765396","19.00","19.49","18.90","19.09","0.2600","8150"
"00638R","元大滬深300反1","660000","5744160","8.71","8.75","8.61","8.70","-0.0700","75"
"00639","富邦深100","588082","8983966","15.06","15.39","15.02","15.24","0.1800","122"
"00640L","富邦日本正2","388055","10163438","26.16","26.35","25.95","26.28","0.6300","135"
"00641R","富邦日本反1","206000","2185430","10.61","10.65","10.58","10.60","-0.1300","82"
"00642U","期元大S&P石油","14492541","249468811","17.18","17.33","17.14","17.20","-0.2600","3498"
"00643","群益深証中小","266912","4888549","18.18","18.41","18.15","18.24","0.2400","66"
"00643K","群益深証中小+R","","","","","","","0.0000",""
"00645","富邦日本","166906","4134261","24.73","24.83","24.68","24.83","0.3100","49"
"00646","元大S&P500","1045206","38459984","36.68","36.87","36.68","36.76","0.9500","1319"
"00647L","元大S&P500正2","460397","29316504","63.70","63.95","63.45","63.60","2.2000","436"
"00648R","元大S&P500反1","4189870","29538321","7.05","7.07","7.03","7.07","-0.1700","469"
"00650L","FH香港正2","4467510","86546763","19.65","19.65","19.09","19.21","-0.2800","1136"
"00651R","FH香港反1","516007","4180786","8.14","8.15","8.02","8.12","0.0500","102"
"00652","富邦印度","180002","4923973","27.42","27.66","27.19","27.66","0.2600","144"
"00653L","富邦印度正2","1722641","68494831","39.70","40.47","39.20","40.34","0.5000","587"
"00654R","富邦印度反1","1016000","8785970","8.58","8.71","8.58","8.61","-0.0800","128"
"00655L","國泰中國A50正2","1972708","71241567","35.81","36.70","35.57","35.94","0.4100","655"
"00656R","國泰中國A50反1","48000","379220","7.96","7.96","7.85","7.91","-0.0600","16"
"00657","國泰日經225","16000","509290","31.83","31.84","31.79","31.79","0.5700","3"
"00657K","國泰日經225+U","200","2272","11.36","11.36","11.36","11.36","0.2600","2"
"00660","元大歐洲50","40000","1112480","27.83","27.95","27.68","27.95","0.6100","13"
"00661","元大日經225","3000","99150","33.05","33.10","33.00","33.10","0.6500","3"
"00662","富邦NASDAQ","1003442","50221487","49.96","50.20","49.95","50.05","2.3200","859"
"00663L","國泰臺灣加權正2","39000","4859000","124.80","125.05","123.65","124.05","0.3000","17"
"00664R","國泰臺灣加權反1","11502089","68365249","5.93","5.98","5.92","5.97","-0.0100","3424"
"00665L","富邦恒生國企正2","2692000","36396090","13.64","13.72","13.36","13.50","0.0000","473"
"00666R","富邦恒生國企反1","71000","969900","13.66","13.70","13.66","13.70","-0.0200","3"
"00668","國泰美國道瓊","95595","3224025","33.58","33.77","33.58","33.72","0.5700","64"
"00668K","國泰美國道瓊+U","200","2408","12.04","12.04","12.04","12.04","0.2200","2"
"00669R","國泰美國道瓊反1","7037631","57651964","8.20","8.21","8.17","8.19","-0.1400","661"
"00670L","富邦NASDAQ正2","3538351","316403630","89.35","90.10","88.85","89.25","7.9000","1626"
"00671R","富邦NASDAQ反1","26279389","148904683","5.67","5.70","5.64","5.67","-0.2900","2977"
"00673R","期元大S&P原油反1","10658458","108428146","10.19","10.23","10.10","10.21","0.1700","1328"
"00674R","期元大S&P黃金反1","226302","2779409","12.28","12.32","12.23","12.29","0.1900","79"
"00675L","富邦臺灣加權正2","715915","38300232","53.75","53.95","53.00","53.30","0.0500","363"
"00676R","富邦臺灣加權反1","11803082","38390047","3.25","3.28","3.24","3.26","0.0000","463"
"00678","群益NBI生技","456538","10186972","22.20","22.50","22.20","22.25","0.6800","73"
"00680L","元大美債20正2","51000","1097240","21.47","21.65","21.33","21.65","-0.3500","29"
"00681R","元大美債20反1","441000","6199910","14.05","14.08","14.01","14.01","0.1400","41"
"00682U","期元大美元指數","571228","10865845","19.01","19.06","19.00","19.02","0.0500","100"
"00683L","期元大美元指正2","2509244","47200572","18.82","18.85","18.73","18.76","0.0700","1572"
"00684R","期元大美元指反1","9000","158610","17.62","17.65","17.62","17.65","-0.0700","9"
"00685L","群益臺灣加權正2","4000","187640","46.78","47.17","46.78","46.84","-0.0800","4"
"00686R","群益臺灣加權反1","2402000","8493030","3.53","3.56","3.52","3.54","-0.0100","66"
"00688L","國泰20年美債正2","63000","1346020","21.44","21.54","21.29","21.53","-0.3400","15"
"00689R","國泰20年美債反1","111000","1638030","14.81","14.81","14.74","14.74","0.1500","6"
"00690","兆豐藍籌30","322419","10706857","33.42","33.43","33.16","33.26","-0.1700","37"
"00692","富邦公司治理","3290871","115746015","35.20","35.32","35.01","35.16","-0.0200","2875"
"00693U","期街口S&P黃豆","720853","18990832","26.22","26.43","26.20","26.37","-0.5000","312"
"00700","富邦恒生國企","229059","3286765","14.44","14.47","14.30","14.31","-0.0900","58"
"00701","國泰股利精選30","5680403","147894595","26.14","26.15","25.95","26.08","-0.0300","3861"
"00702","國泰標普低波高息","103354","2051283","19.82","19.85","19.82","19.85","-0.0500","12"
"00703","台新MSCI中國","64000","1146640","17.87","17.95","17.85","17.85","0.2500","23"
"00706L","期元大S&P日圓正2","151000","2151980","14.26","14.32","14.23","14.29","-0.1700","24"
"00707R","期元大S&P日圓反1","","","","","","","0.0000",""
"00708L","期元大S&P黃金正2","3650329","106237349","29.10","29.34","28.90","29.12","-0.7300","649"
"00709","富邦歐洲","145209","3236799","22.04","22.33","22.04","22.24","0.3200","20"
"00710B","FH彭博高收益債","1376900","24135643","17.45","17.58","17.44","17.56","0.0900","206"
"00711B","FH彭博新興債","508750","9140141","17.93","18.01","17.93","17.98","-0.2200","49"
"00712","FH富時不動產","4697804","57366233","12.19","12.24","12.19","12.23","0.2300","1984"
"00713","元大台灣高息低波","2486967","107670188","43.35","43.44","43.01","43.23","0.0400","770"
"00714","群益道瓊美國地產","417817","8586496","20.53","20.58","20.53","20.56","0.3800","328"
"00715L","期街口布蘭特正2","47855059","800155680","16.54","16.91","16.50","16.68","-0.1800","6854"
"00717","富邦美國特別股","569818","8742339","15.34","15.37","15.31","15.33","0.0600","167"
"00728","第一金工業30","2138087","58942452","27.60","27.66","27.45","27.55","-0.0300","1416"
"00730","富邦臺灣優質高息","250147","4928175","19.69","19.79","19.66","19.70","0.0100","228"
"00731","FH富時高息低波","1162698","70311509","60.55","61.00","60.10","60.65","0.1000","291"
"00732","國泰RMB短期報酬","100180","4126369","41.19","41.19","41.19","41.19","0.1000","3"
"00733","富邦臺灣中小","515533","20375988","39.61","39.80","39.20","39.46","0.4000","301"
"00735","國泰臺韓科技","102373","3091713","30.26","30.26","30.20","30.20","0.0600","8"
"00736","國泰新興市場","115100","2408900","21.00","21.00","20.77","20.77","-0.1700","12"
"00737","國泰AI+Robo","535195","15209580","28.43","28.52","28.36","28.40","0.8300","88"
"00738U","期元大道瓊白銀","1158763","28672398","24.75","24.83","24.68","24.72","-0.6800","345"
"00739","元大MSCI A股","322303","8614483","26.65","26.83","26.57","26.61","0.0800","28"
"00742","新光內需收益","64455","1466942","22.91","22.91","22.71","22.75","-0.1200","17"
"00743","國泰中國A150","12000","340000","28.40","28.40","28.32","28.32","-0.1400","2"
"00752","中信中國50","2794926","56371829","20.05","20.29","20.05","20.09","0.0800","1099"
"00753L","中信中國50正2","2009522","37284330","18.29","18.77","18.29","18.47","0.1900","774"
