上櫃股票行情(含等價、零股、盤後、鉅額交易)
資料日期:112/06/02
代號,名稱,收盤 ,漲跌,開盤 ,最高 ,最低,均價 ,成交股數  ,成交金額(元),成交筆數 ,最後買價,最後買量(千股),最後賣價,最後賣量(千股),發行股數 ,次日參考價 , 次日漲停價 ,次日跌停價
"006201","元大富櫃50","18.70","+0.30","18.60","18.73","18.60","18.66","55,871","1,042,758","37","18.67","1","18.70","1","19,446,000","18.70","20.57","16.83"
"00679B","元大美債20年","31.73","-0.04 ","31.89","31.89","31.70","31.76","21,922,995","696,364,071","11,996","31.73","284","31.74","8","2,499,692,000","31.73","9999.95","0.01"
"00687B","國泰20年美債","32.88","+0.09","32.92","32.93","32.87","32.89","13,107,627","431,153,620","3,429","32.88","375","32.89","1155","999,787,000","32.88","9999.95","0.01"
"00694B","富邦美債1-3","38.65","-0.03 ","38.66","38.66","38.65","38.65","157,147","6,073,785","12","38.64","199","38.66","1","109,076,000","38.65","9999.95","0.01"
"00695B","富邦美債7-10","34.85","+0.09","34.85","34.86","34.79","34.84","369,864","12,885,368","22","34.79","51","34.85","69","22,686,000","34.85","9999.95","0.01"
"00696B","富邦美債20年","33.34","+0.15","33.40","33.41","33.31","33.35","6,638,576","221,422,673","520","33.33","121","33.34","26","747,681,000","33.34","9999.95","0.01"
"00697B","元大美債7-10","35.98","+0.08","36.05","36.05","35.97","35.98","161,575","5,812,960","40","35.97","10","35.98","2","14,212,000","35.98","9999.95","0.01"
"00718B","富邦中國政策債","19.83","+0.03","19.79","19.83","19.79","19.83","151,000","2,994,290","3","19.82","1","19.83","1","619,501,000","19.83","9999.95","0.01"
"00719B","元大美債1-3","30.54","-0.02 ","30.53","30.56","30.52","30.55","262,235","8,010,301","66","30.54","47","30.55","70","141,514,000","30.54","9999.95","0.01"
"00720B","元大投資級公司債","34.19","+0.10","34.23","34.23","34.16","34.19","6,457,205","220,789,225","2,874","34.18","96","34.19","243","1,999,609,000","34.19","9999.95","0.01"
"00721B","元大中國債3-5","44.76","+0.09","44.76","44.76","44.76","44.76","50,182","2,246,064","2","44.76","11","44.92","20","4,622,000","44.76","9999.95","0.01"
"00722B","群益投資級電信債","36.97","+0.17","36.86","36.99","36.86","36.96","1,598,969","59,094,330","369","36.97","108","36.99","110","1,079,739,000","36.97","9999.95","0.01"
"00723B","群益投資級科技債","33.24","+0.17","33.24","33.24","33.24","33.24","149,000","4,952,760","12","33.22","102","33.23","1","1,253,583,000","33.24","9999.95","0.01"
"00724B","群益投資級金融債","32.85","+0.13","32.77","32.86","32.77","32.83","939,197","30,834,011","181","32.85","48","32.86","30","2,532,775,000","32.85","9999.95","0.01"
"00725B","國泰投資級公司債","35.79","+0.12","35.81","35.82","35.78","35.80","3,828,359","137,038,403","1,173","35.79","289","35.80","361","2,040,206,000","35.79","9999.95","0.01"
"00726B","國泰5Y+新興債","33.22","-0.01 ","33.20","33.22","33.20","33.22","185,009","6,145,560","49","33.21","2","33.22","41","1,128,989,000","33.22","9999.95","0.01"
"00727B","國泰1-5Y非投等債","37.05","+0.03","37.04","37.05","36.97","37.04","128,170","4,747,169","19","37.04","1","37.05","35","97,189,000","37.05","9999.95","0.01"
"00734B","台新JPM新興債","15.51","+0.03","15.50","15.51","15.47","15.49","1,155,200","17,896,676","18","15.49","10","15.51","1","30,979,000","15.51","9999.95","0.01"
