證券代號,證券名稱,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
"0050","元大台灣50","4060985","573477544","140.70","141.90","140.00","141.35","-0.4000","7070"
"0051","元大中型100","72378","4275846","59.35","59.40","58.80","59.40","0.0500","135"
"0052","富邦科技","446087","58278960","129.65","131.25","129.60","130.30","-0.6500","307"
"0053","元大電子","17608","1191511","67.55","68.30","67.50","68.30","0.0000","55"
"0054","元大台商50","6705","205556","30.55","30.82","30.55","30.82","-0.0400","44"
"0055","元大MSCI金融","566026","13569575","23.97","24.06","23.85","24.03","0.0600","399"
"0056","元大高股息","15625454","511826927","32.74","32.86","32.53","32.86","0.2100","11767"
"0057","富邦摩台","22875","2231817","96.60","97.70","96.60","97.50","-0.0500","44"
"0061","元大寶滬深","331189","7542246","22.65","22.84","22.62","22.80","0.2300","147"
"006203","元大MSCI台灣","8864","598582","67.60","67.90","67.45","67.90","-0.2500","47"
"006204","永豐臺灣加權","12540","1109488","88.55","88.95","88.20","88.95","-0.0500","66"
"006205","富邦上証","962628","35729122","36.75","37.25","36.51","37.08","0.3400","365"
"006206","元大上證50","204321","7301585","35.38","35.88","35.38","35.64","0.2600","156"
"006207","FH滬深","139463","4176170","29.80","29.99","29.80","29.90","0.2500","59"
"006208","富邦台50","2395865","190940135","79.45","80.10","79.00","79.75","-0.1000","3936"
"00625K","富邦上証+R","","","","","","","0.0000",""
"00631L","元大台灣50正2","1496397","203956741","136.10","137.70","134.45","137.00","-0.6000","756"
"00632R","元大台灣50反1","70984941","377813938","5.33","5.36","5.29","5.30","0.0000","2464"
"00633L","富邦上証正2","6655173","368368806","54.00","56.00","54.00","55.65","1.7500","1758"
"00634R","富邦上証反1","388000","1527200","3.98","3.99","3.92","3.94","-0.0400","69"
"00635U","期元大S&P黃金","3738577","88666058","23.67","23.74","23.67","23.69","0.1400","248"
"00636","國泰中國A50","1531702","38377273","24.81","25.17","24.74","25.07","0.3500","400"
"00636K","國泰中國A50+U","200","1810","9.05","9.05","9.05","9.05","0.1500","2"
