上櫃股票每日收盤行情(不含定價) 
產業類別:所有證券(不含權證、牛熊證) 
資料日期:113/08/02
代號,名稱,收盤 ,漲跌,開盤 ,最高 ,最低,成交股數  , 成交金額(元), 成交筆數 ,最後買價,最後買量(千股),最後賣價,最後賣量(千股),發行股數 ,次日漲停價 ,次日跌停價
"00679B","元大美債20年","31.28","+0.39","31.27","31.47","31.22","153,893,000","4,821,774,070","24,843","31.28","730","31.29","258","8,217,192,000","9,999.95","0.01"
"00687B","國泰20年美債","32.62","+0.45","32.60","32.75","32.50","85,887,000","2,802,275,590","17,659","32.61","2,138","32.62","1,353","5,643,787,000","9,999.95","0.01"
"00694B","富邦美債1-3","42.29","+0.24","42.22","42.38","42.22","752,000","31,822,200","63","42.29","43","42.30","20","196,076,000","9,999.95","0.01"
"00695B","富邦美債7-10","36.92","+0.39","36.79","37.01","36.79","1,490,000","55,013,910","105","36.91","4","36.92","13","34,186,000","9,999.95","0.01"
"00696B","富邦美債20年","33.32","+0.41","33.26","33.47","33.24","6,100,000","203,582,490","765","33.32","127","33.33","44","1,252,181,000","9,999.95","0.01"
"00697B","元大美債7-10","37.53","+0.33","37.45","37.62","37.45","958,000","35,979,830","192","37.52","2","37.53","30","38,212,000","9,999.95","0.01"
"00718B","富邦中國政策債","21.27","+0.10","21.19","21.27","21.14","139,000","2,951,500","18","21.26","1","21.28","26","435,501,000","9,999.95","0.01"
"00719B","元大美債1-3","32.22","+0.12","32.15","32.32","32.15","3,327,000","107,327,510","476","32.22","392","32.23","3","402,514,000","9,999.95","0.01"
"00720B","元大投資級公司債","36.26","+0.15","36.25","36.40","36.24","22,233,000","807,382,350","4,093","36.26","275","36.27","22","4,233,609,000","9,999.95","0.01"
"00721B","元大中國債3-5","48.22","+0.11","48.11","48.22","48.11","31,000","1,491,520","3","48.25","20","48.38","21","3,622,000","9,999.95","0.01"
"00722B","群益投資級電信債","39.89","+0.16","39.96","40.07","39.88","5,847,000","233,691,900","374","39.88","706","39.89","4","1,431,239,000","9,999.95","0.01"
"00723B","群益投資級科技債","35.16","+0.22","35.20","35.20","35.15","187,000","6,576,300","12","35.14","16","35.16","1","1,681,583,000","9,999.95","0.01"
"00724B","群益投資級金融債","36.21","+0.12","36.20","36.37","36.18","6,792,000","246,096,520","345","36.21","10","36.22","104","2,811,775,000","9,999.95","0.01"
"00725B","國泰投資級公司債","38.53","+0.20","38.53","38.67","38.51","12,438,000","479,964,300","1,976","38.53","50","38.54","50","2,993,706,000","9,999.95","0.01"
"00726B","國泰5Y+新興債","35.07","+0.12","34.95","35.18","34.95","307,000","10,775,350","73","35.07","1","35.08","1","1,161,489,000","9,999.95","0.01"
"00727B","國泰1-5Y非投等債","40.73","+0.02","40.73","40.82","40.73","179,000","7,298,190","26","40.73","1","40.75","47","95,689,000","9,999.95","0.01"
"00734B","台新JPM新興債","16.17","+0.06","16.17","16.21","16.17","517,000","8,365,430","22","16.17","89","16.18","1","31,979,000","9,999.95","0.01"
"00740B","富邦全球投等債","41.76","+0.24","41.32","41.91","41.32","8,324,000","347,928,750","461","41.75","156","41.76","24","1,374,971,000","9,999.95","0.01"
"00741B","富邦全球非投等債","39.63","+0.01","39.64","39.69","39.62","1,568,000","62,193,800","58","39.62","2","39.63","41","11,628,000","9,999.95","0.01"
"00746B","富邦A級公司債","38.19","+0.20","38.25","38.35","38.18","1,841,000","70,432,730","42","38.21","12","38.23","1","2,425,964,000","9,999.95","0.01"
