上櫃股票每日收盤行情(不含定價) 
產業類別:所有證券(不含權證、牛熊證) 
資料日期:112/08/09
代號,名稱,收盤 ,漲跌,開盤 ,最高 ,最低,成交股數  , 成交金額(元), 成交筆數 ,最後買價,最後買量(千股),最後賣價,最後賣量(千股),發行股數 ,次日漲停價 ,次日跌停價
"00679B","元大美債20年","31.28","+0.16","31.23","31.30","31.19","18,221,000","569,498,270","4,276","31.27","498","31.28","445","3,499,692,000","9,999.95","0.01"
"00687B","國泰20年美債","32.05","+0.26","32.00","32.07","31.95","23,257,000","744,388,870","2,762","32.05","15","32.06","1,998","1,236,287,000","9,999.95","0.01"
"00694B","富邦美債1-3","39.96","+0.10","40.01","40.01","39.91","165,000","6,591,370","17","39.93","2","39.96","2","92,576,000","9,999.95","0.01"
"00695B","富邦美債7-10","35.16","+0.20","35.21","35.23","35.16","209,000","7,351,350","16","35.15","100","35.16","4","25,186,000","9,999.95","0.01"
"00696B","富邦美債20年","32.54","+0.29","32.50","32.55","32.43","5,688,000","184,889,820","369","32.53","5","32.54","271","791,181,000","9,999.95","0.01"
"00697B","元大美債7-10","36.18","+0.20","36.22","36.25","36.12","237,000","8,575,540","51","36.17","3","36.18","1","16,712,000","9,999.95","0.01"
"00718B","富邦中國政策債","20.31","+0.01","20.30","20.32","20.27","501,000","10,165,900","23","20.31","2","20.32","31","618,501,000","9,999.95","0.01"
"00719B","元大美債1-3","31.31","+0.06","31.30","31.35","31.29","509,000","15,940,840","156","31.30","10","31.31","11","133,514,000","9,999.95","0.01"
"00720B","元大投資級公司債","34.40","+0.24","34.27","34.45","34.27","17,330,000","595,671,660","2,324","34.39","50","34.40","21","2,482,109,000","9,999.95","0.01"
"00721B","元大中國債3-5","45.79","+0.08","45.86","45.86","45.78","54,000","2,472,700","4","45.79","11","45.93","20","4,622,000","9,999.95","0.01"
"00722B","群益投資級電信債","36.58","+0.23","36.55","36.63","36.51","2,874,000","105,082,850","475","36.57","3","36.58","26","1,217,239,000","9,999.95","0.01"
"00723B","群益投資級科技債","33.57","+0.24","33.60","33.60","33.52","437,000","14,658,620","22","33.54","22","33.57","4","1,254,583,000","9,999.95","0.01"
"00724B","群益投資級金融債","33.62","+0.14","33.57","33.66","33.57","3,992,000","134,161,100","127","33.61","3","33.62","12","2,800,775,000","9,999.95","0.01"
"00725B","國泰投資級公司債","36.63","+0.14","36.60","36.70","36.56","4,211,000","154,228,310","547","36.62","131","36.63","50","2,264,706,000","9,999.95","0.01"
"00726B","國泰5Y+新興債","34.18","+0.14","34.21","34.23","34.16","134,000","4,580,330","24","34.17","28","34.19","50","1,131,489,000","9,999.95","0.01"
"00727B","國泰1-5Y非投等債","38.38","+0.05","38.37","38.44","38.37","130,000","4,990,530","17","38.38","8","38.40","36","97,689,000","9,999.95","0.01"
"00734B","台新JPM新興債","15.87","+0.10","15.86","15.88","15.84","1,016,000","16,094,000","23","15.86","20","15.87","47","31,479,000","9,999.95","0.01"
"00740B","富邦全球投等債","39.16","+0.14","39.20","39.20","39.07","4,886,000","191,201,840","105","39.15","50","39.17","148","1,129,471,000","9,999.95","0.01"
