證券代號,證券名稱,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
"0050","元大台灣50","14554385","1953259376","134.15","134.40","133.95","134.00","-0.0500","8606"
"0051","元大中型100","62203","4555392","73.00","73.40","73.00","73.05","0.1000","219"
"0052","富邦科技","216559","28833980","133.00","133.40","132.85","132.95","-0.1000","306"
"0053","元大電子","9956","727201","73.30","73.35","72.95","73.00","0.2000","72"
"0055","元大MSCI金融","97929","2294166","23.41","23.45","23.41","23.42","0.0100","258"
"0056","元大高股息","19364997","702755826","36.27","36.34","36.22","36.23","0.0300","9726"
"0057","富邦摩台","5323","533875","100.80","100.80","100.80","100.80","0.2500","90"
"0061","元大寶滬深","759748","11827618","15.60","15.69","15.44","15.47","-0.0100","343"
"006203","元大MSCI台灣","4847","314126","64.80","64.95","64.75","64.75","-0.0500","61"
"006204","永豐臺灣加權","25159","2247674","89.15","89.40","89.15","89.40","0.2500","86"
"006205","富邦上証","2357614","62760563","26.69","26.84","26.39","26.50","-0.0400","891"
"006206","元大上證50","622497","15993618","25.72","25.99","25.45","25.48","-0.1700","244"
"006207","復華滬深","119679","2410458","20.23","20.43","20.00","20.08","-0.1500","92"
"006208","富邦台50","3155458","247004924","78.25","78.40","78.10","78.20","0.0500","3557"
"00625K","富邦上証+R","","","","","","","0.0000",""
"00631L","元大台灣50正2","3063972","465474261","151.55","152.25","151.35","151.40","0.2000","1831"
"00632R","元大台灣50反1","69971064","312776548","4.47","4.48","4.46","4.48","0.0000","3202"
"00633L","富邦上証正2","21791565","588185484","27.30","27.60","26.47","26.70","-0.1800","4408"
"00634R","富邦上証反1","478100","2483076","5.16","5.24","5.13","5.22","0.0400","48"
"00635U","期元大S&P黃金","46637","1137690","24.42","24.43","24.38","24.38","-0.0600","55"
"00636","國泰中國A50","3624376","65580053","18.20","18.29","17.91","17.97","-0.0500","814"
"00636K","國泰中國A50+U","200","1152","5.76","5.76","5.76","5.76","0.0000","2"
"00637L","元大滬深300正2","166359718","1783425958","10.87","10.96","10.49","10.57","-0.1000","15051"
"00638R","元大滬深300反1","3480000","37571850","10.75","10.98","10.72","10.93","0.0700","101"
"00639","富邦深100","1637581","15426001","9.54","9.62","9.30","9.35","-0.1600","446"
"00640L","富邦日本正2","734902","35611870","48.51","48.66","48.18","48.32","-0.5000","206"
"00641R","富邦日本反1","509293","3615622","7.10","7.12","7.08","7.11","0.0400","108"
"00642U","期元大S&P石油","2123075","34447748","16.23","16.26","16.18","16.21","-0.0700","503"
"00643","群益深証中小","1614302","16982213","10.62","10.77","10.36","10.53","-0.0700","297"
"00643K","群益深証中小+R","","","","","","","0.0000",""
"00645","富邦日本","949612","32887210","34.68","34.71","34.53","34.62","-0.1300","425"
"00646","元大S&P500","7709370","364906234","47.45","47.45","47.29","47.33","0.1900","1799"
"00647L","元大S&P500正2","79394","5778596","72.80","72.85","72.70","72.75","0.7000","47"
"00648R","元大S&P500反1","318984","1944933","6.10","6.10","6.09","6.10","-0.0300","75"
"00650L","復華香港正2","18859123","146377362","7.87","7.89","7.58","7.65","0.0700","2038"
"00651R","復華香港反1","1254000","12871760","10.21","10.39","10.18","10.34","-0.0700","104"
"00652","富邦印度","959577","33464187","34.98","35.10","34.67","35.05","-0.2200","633"
"00653L","富邦印度正2","781708","41915073","53.90","54.45","53.05","54.25","-0.8500","371"
"00654R","富邦印度反1","336330","2373536","7.04","7.09","7.02","7.03","0.0600","62"
"00655L","國泰中國A50正2","8571246","160231722","18.97","19.14","18.34","18.51","-0.1300","1626"
"00656R","國泰中國A50反1","575000","5593750","9.69","9.86","9.66","9.85","0.0800","25"
"00657","國泰日經225","166618","7081065","42.73","42.75","42.36","42.40","-0.3500","120"
"00657K","國泰日經225+U","200","2706","13.53","13.53","13.53","13.53","-0.1600","2"
"00660","元大歐洲50","662","21197","","","","","0.0000","98"
"00661","元大日經225","477415","22078140","46.42","46.44","46.10","46.16","-0.4900","255"
"00662","富邦NASDAQ","1391990","98107796","70.05","70.55","70.05","70.45","0.5500","1099"
"00663L","國泰臺灣加權正2","54000","7599850","140.35","140.75","140.35","140.60","1.0500","5"
"00664R","國泰臺灣加權反1","3742706","18861568","5.05","5.05","5.03","5.04","-0.0100","274"
"00665L","富邦恒生國企正2","81504295","379223866","4.68","4.76","4.54","4.59","0.0600","4702"
"00666R","富邦恒生國企反1","380003","6861034","18.12","18.30","17.87","18.30","-0.0500","71"
"00668","國泰美國道瓊","198766","8569759","43.15","43.18","43.08","43.08","-0.1400","86"
"00668K","國泰美國道瓊+U","200","2750","13.75","13.75","13.75","13.75","0.0000","2"
"00669R","國泰美國道瓊反1","842410","6072639","7.21","7.22","7.20","7.20","0.0100","73"
"00670L","富邦NASDAQ正2","1005427","106445761","105.75","106.00","105.70","106.00","1.5500","553"
"00671R","富邦NASDAQ反1","6280658","26434128","4.21","4.21","4.20","4.21","-0.0200","287"
"00673R","期元大S&P原油反1","4893290","39725784","8.12","8.13","8.10","8.12","0.0300","440"
"00674R","期元大S&P黃金反1","55000","664270","12.06","12.09","12.06","12.09","0.0100","15"
"00675L","富邦臺灣加權正2","1547015","94950756","61.40","61.55","61.15","61.15","-0.0500","665"
"00676R","富邦臺灣加權反1","2700877","7526855","2.79","2.80","2.78","2.79","0.0000","223"
"00678","群益那斯達克生技","238619","6582442","27.59","27.61","27.58","27.60","0.1500","81"
"00680L","元大美債20正2","40193563","358512027","8.90","8.97","8.89","8.97","-0.1100","4910"
"00681R","元大美債20反1","199000","3998570","20.12","20.12","20.02","20.03","0.1100","26"
"00682U","期元大美元指數","7235","150625","20.82","20.82","20.82","20.82","0.0600","4"
"00683L","期元大美元指正2","130534","2886112","22.06","22.13","22.06","22.11","0.1400","41"
"00684R","期元大美元指反1","10000","156440","15.66","15.66","15.64","15.64","-0.1000","2"
"00685L","群益臺灣加權正2","138998","7595977","54.55","54.75","54.40","54.40","0.0000","55"
"00686R","群益臺灣加權反1","771100","2313802","3.01","3.01","3.00","3.01","-0.0100","44"
"00688L","國泰20年美債正2","22102110","196002118","8.84","8.92","8.84","8.91","-0.1100","2546"
"00689R","國泰20年美債反1","32000","665630","20.83","20.83","20.78","20.78","0.1300","7"
"00690","兆豐藍籌30","1062926","30734520","28.79","28.96","28.79","28.92","0.1500","275"
"00692","富邦公司治理","2103822","68982267","32.74","32.85","32.72","32.72","-0.0200","1443"
"00693U","期街口S&P黃豆","158801","3997386","25.10","25.26","25.10","25.13","0.2100","75"
"00700","富邦恒生國企","729530","7435783","10.33","10.45","10.04","10.11","0.0600","184"
"00701","國泰股利精選30","1022719","25512824","24.90","24.97","24.88","24.95","0.0500","398"
"00702","國泰標普低波高息","105139","2219361","21.11","21.14","21.09","21.14","0.1000","96"
"00703","台新MSCI中國","166234","2143628","13.00","13.18","12.74","12.74","0.0600","87"
"00706L","期元大S&P日圓正2","12691957","91447783","7.18","7.22","7.17","7.21","0.0100","669"
"00707R","期元大S&P日圓反1","4000","110710","27.62","27.75","27.62","27.72","0.0000","3"
"00708L","期元大S&P黃金正2","392723","10422501","26.56","26.62","26.48","26.48","-0.1500","76"
"00709","富邦歐洲","26031","687633","26.39","26.45","26.39","26.45","0.0600","98"
"00710B","復華彭博非投等債","436285","8148885","18.71","18.71","18.66","18.68","0.0100","73"
"00711B","復華彭博新興債","143495","2283642","15.90","15.93","15.90","15.92","-0.0500","81"
"00712","復華富時不動產","6845433","67558034","9.85","9.88","9.85","9.88","0.0300","2356"
"00713","元大台灣高息低波","3415993","169730929","49.60","49.76","49.57","49.63","0.0800","2828"
"00714","群益道瓊美國地產","127772","2458905","19.32","19.32","19.24","19.26","-0.0600","98"
"00715L","期街口布蘭特正2","16995137","234010833","13.79","13.84","13.72","13.74","-0.1600","2502"
"00717","富邦美國特別股","252663","3849899","15.21","15.26","15.19","15.22","-0.0100","147"
"00728","第一金工業30","748708","19692091","26.28","26.34","26.27","26.29","0.0300","250"
"00730","富邦臺灣優質高息","376933","7569732","19.97","20.16","19.97","20.03","0.1100","231"
"00731","復華富時高息低波","548899","37816321","68.80","69.00","68.75","68.90","0.1500","119"
"00733","富邦臺灣中小","1975704","114378730","58.10","58.20","57.60","57.70","-0.3500","1393"
"00735","國泰臺韓科技","107918","3202910","29.71","29.71","29.66","29.66","-0.0400","70"
"00736","國泰新興市場","128767","2525791","19.59","19.70","19.59","19.60","-0.0200","113"
"00737","國泰AI+Robo","96675","2970589","30.72","30.74","30.70","30.74","0.1600","107"
"00738U","期元大道瓊白銀","707635","14870868","20.99","21.05","20.96","20.96","0.0300","161"
"00739","元大MSCI A股","386542","7301496","18.96","18.99","18.65","18.68","-0.0300","110"
"00752","中信中國50","9100623","138858144","15.25","15.43","15.12","15.18","0.1800","1625"
"00753L","中信中國50正2","37066267","223521664","6.10","6.17","5.84","5.88","0.0200","4146"
"00757","統一FANG+","2022143","140861469","69.20","69.85","69.20","69.70","1.4000","1600"
"00762","元大全球AI","308924","16497891","53.25","53.55","53.25","53.55","0.4000","314"
"00763U","期街口道瓊銅","96020","2250280","23.45","23.49","23.41","23.42","0.1000","38"
"00770","國泰北美科技","2532783","97099005","38.19","38.39","38.19","38.36","0.2600","1305"
"00771","元大US高息特別股","29985","508713","16.99","16.99","16.95","16.95","-0.0600","75"
"00775B","新光投等債15+","3919","133566","34.18","34.19","34.18","34.19","-0.2100","104"
"00783","富邦中証500","91676","1481228","16.42","16.44","16.05","16.10","-0.2100","73"
"00830","國泰費城半導體","5060058","196145058","38.68","38.81","38.68","38.80","0.1200","2306"
"00850","元大臺灣ESG永續","1176625","41366227","35.16","35.20","35.11","35.13","0.0300","1113"
"00851","台新全球AI","191283","7592801","39.44","39.76","39.44","39.76","0.2100","101"
"00852L","國泰美國道瓊正2","139260","3187733","22.95","22.95","22.87","22.90","-0.1100","19"
"00861","元大全球未來通訊","648341","23356944","36.00","36.12","36.00","36.00","0.0200","262"
"00865B","國泰US短期公債","224885","9725681","43.31","43.31","43.24","43.25","0.0800","102"
