證券代號,證券名稱,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
"0050","元大台灣50","4258430","472402011","110.80","111.20","110.70","111.10","0.4000","8121"
"0051","元大中型100","21986","1135654","51.30","51.60","51.20","51.55","0.2500","137"
"0052","富邦科技","118674","11119054","93.65","93.95","93.50","93.75","0.1000","320"
"0053","元大電子","7026","369177","52.60","52.80","52.50","52.80","0.0500","988"
"0055","元大MSCI金融","191687","4137112","21.60","21.62","21.50","21.58","0.0300","330"
"0056","元大高股息","12787131","326824544","25.60","25.63","25.52","25.58","-0.0200","12128"
"0057","富邦摩台","24861","1957408","78.75","79.10","78.70","79.10","0.0500","866"
"0061","元大寶滬深","50733","925904","18.15","18.40","18.07","18.25","0.1000","652"
"006203","元大MSCI台灣","5748","307953","53.55","53.85","53.50","53.85","-0.0500","624"
"006204","永豐臺灣加權","24927","1782124","71.45","71.65","71.45","71.50","0.1500","760"
"006205","富邦上証","585195","17978597","30.54","30.82","30.53","30.74","0.1300","279"
"006206","元大上證50","87819","2604088","29.60","29.71","29.48","29.66","0.2200","1022"
"006207","FH滬深","37000","887240","24.01","24.06","23.89","24.03","0.1400","11"
"006208","富邦台50","2846028","179137494","62.95","63.05","62.75","62.95","0.1500","4790"
"00625K","富邦上証+R","","","","","","","0.0000",""
"00631L","元大台灣50正2","2364051","222254641","94.05","94.40","93.65","94.35","0.6500","982"
"00632R","元大台灣50反1","74735698","440169929","5.88","5.91","5.87","5.89","0.0000","2782"
"00633L","富邦上証正2","2908662","112233469","38.58","38.85","38.20","38.59","0.1500","582"
"00634R","富邦上証反1","616010","2804705","4.56","4.57","4.54","4.56","0.0000","35"
"00635U","期元大S&P黃金","398616","9293994","23.43","23.43","23.26","23.33","0.1200","95"
"00636","國泰中國A50","146635","3089055","21.07","21.14","20.91","21.11","0.0900","824"
"00636K","國泰中國A50+U","200","1374","6.87","6.87","6.87","6.87","0.0100","2"
"00637L","元大滬深300正2","37515302","570583172","15.20","15.29","15.03","15.18","0.0500","3167"
