證券代號,證券名稱,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
"0050","元大台灣50","8154133","966494663","117.90","119.00","117.85","118.60","1.4000","8206"
"0051","元大中型100","35051","2034086","57.60","58.20","57.60","58.05","0.7000","125"
"0052","富邦科技","257045","26025363","100.90","101.75","100.70","101.55","1.6500","374"
"0053","元大電子","5722","337341","58.85","59.25","58.85","59.10","0.8500","644"
"0055","元大MSCI金融","200525","4544828","22.55","22.74","22.55","22.72","0.2100","393"
"0056","元大高股息","21669927","620159835","28.43","28.71","28.43","28.65","0.2300","10832"
"0057","富邦摩台","4935","422063","85.50","86.10","85.50","86.10","1.3500","879"
"0061","元大寶滬深","41706","791253","18.95","19.03","18.90","19.00","0.0500","406"
"006203","元大MSCI台灣","1641","93656","57.35","57.35","57.35","57.35","0.9500","190"
"006204","永豐臺灣加權","23874","1889280","78.85","79.30","78.85","79.20","0.9500","583"
"006205","富邦上証","1724891","55262881","31.99","32.22","31.93","32.03","0.2500","469"
"006206","元大上證50","55953","1697482","29.90","30.52","29.90","30.36","0.5100","288"
"006207","復華滬深","10942","272778","25.08","25.08","24.92","24.92","0.1800","492"
"006208","富邦台50","3212187","220202625","68.20","68.80","68.20","68.60","0.8000","3951"
"00625K","富邦上証+R","","","","","","","0.0000",""
"00631L","元大台灣50正2","3364533","384287559","113.40","115.00","113.15","114.70","2.8500","2127"
"00632R","元大台灣50反1","145435613","766544479","5.29","5.30","5.25","5.27","-0.0500","6518"
"00633L","富邦上証正2","6156661","239312250","38.92","39.14","38.50","38.68","0.3600","1269"
"00634R","富邦上証反1","339000","1495150","4.40","4.43","4.40","4.43","-0.0400","13"
"00635U","期元大S&P黃金","86580","2199112","25.41","25.44","25.41","25.42","0.0100","110"
"00636","國泰中國A50","1378750","29705016","21.62","21.66","21.50","21.56","0.1100","1032"
"00636K","國泰中國A50+U","200","1396","6.98","6.98","6.98","6.98","0.1000","2"
"00637L","元大滬深300正2","43298232","663330422","15.37","15.43","15.19","15.24","0.1400","5976"
"00638R","元大滬深300反1","55000","515050","9.35","9.39","9.34","9.39","-0.0500","16"
"00639","富邦深100","1732580","21691023","12.60","12.60","12.48","12.55","0.1200","1003"
"00640L","富邦日本正2","476375","16321878","34.28","34.39","34.15","34.29","0.3200","110"
"00641R","富邦日本反1","1332010","11597767","8.72","8.72","8.69","8.71","-0.0500","262"
"00642U","期元大S&P石油","5906781","89330519","15.09","15.18","15.09","15.11","0.3400","1749"
"00643","群益深証中小","208241","3021966","14.42","14.60","14.42","14.51","0.0900","358"
"00643K","群益深証中小+R","","","","","","","0.0000",""
"00645","富邦日本","143903","4120326","28.60","28.68","28.57","28.65","0.1200","1065"
"00646","元大S&P500","563210","22178464","39.37","39.40","39.35","39.37","0.0300","564"
"00647L","元大S&P500正2","140602","7835980","55.80","55.80","55.70","55.70","-0.0500","42"
"00648R","元大S&P500反1","1020566","7217036","7.08","7.08","7.07","7.07","-0.0200","74"
"00650L","復華香港正2","9704094","130793376","13.48","13.60","13.30","13.31","0.1500","1189"
"00651R","復華香港反1","379060","3144409","8.29","8.34","8.24","8.32","-0.0600","50"
"00652","富邦印度","356371","10763743","30.14","30.26","30.14","30.18","0.0400","584"
"00653L","富邦印度正2","388455","17343480","44.65","44.80","44.50","44.53","0.0000","137"
"00654R","富邦印度反1","133000","1042160","7.83","7.87","7.82","7.85","0.0000","29"
"00655L","國泰中國A50正2","1994284","54537402","27.41","27.55","27.10","27.23","0.2400","524"
"00656R","國泰中國A50反1","239000","1994210","8.33","8.38","8.33","8.37","-0.0600","8"
"00657","國泰日經225","116776","4169207","35.71","35.72","35.69","35.69","0.3400","587"
"00657K","國泰日經225+U","200","2314","11.57","11.57","11.57","11.57","0.1000","2"
"00660","元大歐洲50","1424","44986","31.69","31.69","31.69","31.69","-0.0500","123"
"00661","元大日經225","10707","406969","38.06","38.19","37.99","38.18","0.3100","1019"
"00662","富邦NASDAQ","423943","22498312","53.05","53.20","53.00","53.05","0.1000","420"
"00663L","國泰臺灣加權正2","39000","4125900","104.95","106.30","104.95","106.15","3.3000","14"
"00664R","國泰臺灣加權反1","7987674","47450197","5.95","5.97","5.91","5.93","-0.0700","575"
"00665L","富邦恒生國企正2","36274345","302365562","8.34","8.43","8.22","8.22","0.0700","2926"
"00666R","富邦恒生國企反1","184000","2659220","14.49","14.53","14.37","14.53","-0.1100","31"
"00668","國泰美國道瓊","7848","291838","37.21","37.21","37.20","37.20","-0.0600","697"
"00668K","國泰美國道瓊+U","200","2414","12.07","12.07","12.07","12.07","-0.0100","2"
"00669R","國泰美國道瓊反1","4532588","36518322","8.05","8.07","8.05","8.07","0.0300","264"
"00670L","富邦NASDAQ正2","1306249","90414567","69.25","69.30","69.15","69.15","0.4000","437"
"00671R","富邦NASDAQ反1","5527320","30005533","5.43","5.44","5.42","5.44","-0.0100","274"
"00673R","期元大S&P原油反1","13670873","126952238","9.29","9.32","9.25","9.31","-0.2000","1088"
"00674R","期元大S&P黃金反1","698558","8253688","11.84","11.84","11.80","11.81","-0.0200","142"
"00675L","富邦臺灣加權正2","910654","41958126","45.83","46.46","45.80","46.30","1.0400","559"
"00676R","富邦臺灣加權反1","5062712","16569650","3.29","3.29","3.26","3.26","-0.0400","313"
"00678","群益NBI生技","65849","1732004","26.22","26.33","26.22","26.29","0.2300","1019"
"00680L","元大美債20正2","61534494","707958611","11.51","11.53","11.47","11.52","-0.1300","6698"
"00681R","元大美債20反1","414000","7535240","18.22","18.23","18.19","18.20","0.1100","39"
"00682U","期元大美元指數","86100","1758058","20.42","20.43","20.39","20.43","-0.0200","39"
"00683L","期元大美元指正2","1588650","33858455","21.27","21.34","21.27","21.33","-0.0800","304"
"00684R","期元大美元指反1","3134","50385","16.09","16.10","16.09","16.10","0.0100","4"
"00685L","群益臺灣加權正2","536381","21814961","40.56","41.18","40.54","41.03","0.9700","52"
"00686R","群益臺灣加權反1","793000","2808090","3.56","3.56","3.53","3.54","-0.0400","47"
"00688L","國泰20年美債正2","6757312","77171750","11.40","11.45","11.40","11.44","-0.1200","919"
"00689R","國泰20年美債反1","207000","3910280","18.90","18.90","18.88","18.88","0.1200","4"
"00690","兆豐藍籌30","1462163","40180020","27.44","27.56","27.41","27.54","0.3100","899"
"00692","富邦公司治理","2160917","64149049","29.57","29.79","29.52","29.73","0.3400","2017"
"00693U","期街口S&P黃豆","45521","1162695","25.52","25.60","25.52","25.52","0.1600","27"
"00700","富邦恒生國企","156656","2036153","13.08","13.17","12.90","12.90","0.0700","785"
"00701","國泰股利精選30","1666771","38971594","23.32","23.45","23.28","23.45","0.2100","800"
"00702","國泰標普低波高息","114777","2323331","20.27","20.27","20.24","20.25","-0.0200","570"
"00703","台新MSCI中國","33919","535736","15.78","15.88","15.74","15.74","0.2900","757"
"00706L","期元大S&P日圓正2","1251300","11655319","9.32","9.33","9.30","9.32","0.0200","239"
