證券代號,證券名稱,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
"0050","元大台灣50","13431850","2088230077","155.55","156.15","154.95","155.25","0.7500","12114"
"0051","元大中型100","143776","11192923","78.65","78.65","77.40","77.65","-0.6500","376"
"0052","富邦科技","1127929","178257546","159.15","159.15","156.75","157.40","0.4000","631"
"0053","元大電子","21836","1846899","84.05","84.90","84.05","84.40","0.4000","110"
"0055","元大MSCI金融","728329","18006430","24.70","24.88","24.64","24.88","0.2700","570"
"0056","元大高股息","24276065","949477748","39.13","39.36","38.93","39.08","0.0900","15747"
"0057","富邦摩台","6052","697935","115.85","115.90","115.05","115.05","0.4500","102"
"0061","元大寶滬深","464202","7895145","17.08","17.10","16.93","17.04","-0.0300","193"
"006203","元大MSCI台灣","6407","475172","74.40","74.40","74.15","74.15","0.3500","88"
"006204","永豐臺灣加權","8744","869295","99.45","99.65","99.15","99.30","0.0500","82"
"006205","富邦上証","834954","24293939","29.33","29.37","28.97","29.08","-0.2300","294"
"006206","元大上證50","127831","3584636","28.34","28.34","27.88","27.95","-0.3900","140"
"006207","復華滬深","350229","7791445","22.31","22.42","22.15","22.23","-0.1200","88"
"006208","富邦台50","5253205","476903956","90.70","91.30","90.55","90.80","0.6000","6234"
"00625K","富邦上証+R","","","","","","","0.0000",""
"00631L","元大台灣50正2","2154503","408114393","190.45","191.15","187.90","188.65","-0.1500","2337"
"00632R","元大台灣50反1","115232621","459544679","3.97","4.00","3.96","4.00","0.0100","5970"
"00633L","富邦上証正2","7392494","244344923","33.46","33.46","32.76","33.01","-0.4900","1593"
"00634R","富邦上証反1","102000","475090","4.65","4.67","4.65","4.65","0.0400","23"
"00635U","期元大S&P黃金","735964","18968637","25.81","25.81","25.75","25.80","-0.2300","265"
"00636","國泰中國A50","1487060","29705828","20.11","20.11","19.89","19.98","-0.1400","426"
"00636K","國泰中國A50+U","200","1270","6.35","6.35","6.35","6.35","-0.0500","2"
"00637L","元大滬深300正2","64405778","845979000","13.29","13.29","13.02","13.07","-0.2500","7083"
"00638R","元大滬深300反1","1718000","16699120","9.70","9.78","9.69","9.74","0.0900","100"
"00639","富邦深100","657728","6946226","10.61","10.61","10.51","10.56","-0.0500","213"
"00640L","富邦日本正2","1400112","74348156","53.40","53.50","52.50","53.25","0.1000","511"
"00641R","富邦日本反1","876416","5938500","6.75","6.81","6.75","6.77","-0.0100","154"
"00642U","期元大S&P石油","867985","14832159","17.08","17.10","17.07","17.09","0.0000","288"
"00643","群益深証中小","609522","7028750","11.57","11.58","11.48","11.56","0.0000","174"
"00643K","群益深証中小+R","","","","","","","0.0000",""
"00645","富邦日本","2543527","92452477","36.42","36.46","36.16","36.42","0.0500","963"
"00646","元大S&P500","2510988","127342540","50.55","50.75","50.55","50.75","0.4000","1433"
"00647L","元大S&P500正2","200427","16223613","80.85","81.00","80.85","81.00","1.0500","68"
"00648R","元大S&P500反1","936287","5400613","5.77","5.77","5.76","5.77","-0.0400","86"
"00650L","復華香港正2","32844254","301783566","9.13","9.26","9.09","9.25","0.2300","3354"
"00651R","復華香港反1","1005000","9360160","9.38","9.38","9.27","9.28","-0.1200","98"
"00652","富邦印度","345590","12579869","36.48","36.48","36.30","36.33","-0.0500","363"
"00653L","富邦印度正2","249777","14486442","58.20","58.35","57.70","57.70","-0.2500","122"
"00654R","富邦印度反1","59000","400370","6.78","6.80","6.77","6.79","0.0000","18"
"00655L","國泰中國A50正2","5252598","120086845","23.15","23.15","22.64","22.81","-0.3900","769"
"00656R","國泰中國A50反1","393000","3429010","8.69","8.77","8.69","8.75","0.0600","19"
"00657","國泰日經225","452412","20594639","45.74","45.74","45.37","45.65","0.0100","209"
"00657K","國泰日經225+U","200","2884","14.42","14.42","14.42","14.42","-0.0700","2"
"00660","元大歐洲50","40813","1456278","35.68","35.74","35.63","35.74","0.2300","21"
"00661","元大日經225","1537028","76116239","49.67","49.73","49.36","49.67","0.1100","655"
"00662","富邦NASDAQ","1665398","122691514","73.50","73.80","73.50","73.70","0.7500","1518"
"00663L","國泰臺灣加權正2","111263","19361927","175.30","175.30","173.00","173.75","0.3500","11"
"00664R","國泰臺灣加權反1","5111835","23053418","4.49","4.53","4.48","4.52","0.0100","323"
"00665L","富邦恒生國企正2","66424417","386976660","5.82","5.89","5.76","5.86","0.1000","4749"
"00666R","富邦恒生國企反1","122000","1927130","15.88","15.88","15.75","15.76","-0.1700","42"
"00668","國泰美國道瓊","199666","8895503","44.52","44.60","44.51","44.59","0.2300","112"
"00668K","國泰美國道瓊+U","200","2830","14.15","14.15","14.15","14.15","0.0300","2"
"00669R","國泰美國道瓊反1","3476712","24515378","7.06","7.06","7.05","7.05","-0.0400","202"
"00670L","富邦NASDAQ正2","1375777","155339759","113.05","113.10","112.75","113.10","1.6000","711"
