證券代號,證券名稱,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
"0050","元大台灣50","9508218","1084987846","114.10","114.75","113.70","114.15","0.2500","14479"
"0051","元大中型100","38194","2073597","54.65","54.65","54.00","54.25","-0.1000","193"
"0052","富邦科技","147481","14213800","96.40","97.00","96.10","96.30","0.0000","319"
"0053","元大電子","6387","357158","56.00","56.15","55.70","56.15","0.0000","11"
"0055","元大MSCI金融","436197","10035337","23.11","23.12","22.95","23.04","0.0200","334"
"0056","元大高股息","25707885","721593619","28.06","28.20","27.96","28.18","0.0800","15701"
"0057","富邦摩台","3964","322644","81.60","81.65","81.50","81.65","0.1000","954"
"0061","元大寶滬深","88314","1679351","19.23","19.23","18.95","18.95","-0.1800","922"
"006203","元大MSCI台灣","6578","365377","55.40","56.00","55.40","56.00","0.5000","1001"
"006204","永豐臺灣加權","22597","1716955","76.25","76.25","75.95","75.95","0.0000","13"
"006205","富邦上証","887294","28323062","32.07","32.37","31.79","31.88","-0.1900","219"
"006206","元大上證50","36750","1118613","30.52","30.59","30.36","30.49","-0.2700","982"
"006207","FH滬深","83119","2088682","25.18","25.25","25.00","25.13","-0.1300","32"
"006208","富邦台50","3403828","223794898","65.75","66.05","65.45","65.70","0.0000","6540"
"00625K","富邦上証+R","","","","","","","0.0000",""
"00631L","元大台灣50正2","3653636","364755689","100.25","100.85","98.95","99.55","0.1500","1615"
"00632R","元大台灣50反1","186428707","1096205928","5.86","5.91","5.84","5.89","0.0000","6074"
"00633L","富邦上証正2","11362038","463367100","41.39","41.39","40.29","40.80","-0.6300","1867"
"00634R","富邦上証反1","747000","3365380","4.49","4.55","4.49","4.54","0.0600","60"
"00635U","期元大S&P黃金","190072","4271520","22.42","22.50","22.42","22.48","0.1600","134"
"00636","國泰中國A50","881023","19076583","21.86","21.91","21.56","21.66","-0.2000","917"
"00636K","國泰中國A50+U","200","1410","7.05","7.05","7.05","7.05","-0.1200","2"
"00637L","元大滬深300正2","87555492","1409920056","16.33","16.34","15.90","16.06","-0.3000","9721"
"00638R","元大滬深300反1","353100","3414290","9.60","9.72","9.60","9.71","0.1500","77"
"00639","富邦深100","283812","3773555","13.49","13.49","13.24","13.29","-0.1100","86"
"00640L","富邦日本正2","324000","8973900","27.58","27.76","27.55","27.70","0.0100","47"
"00641R","富邦日本反1","245000","2440560","9.96","9.98","9.94","9.94","-0.0100","79"
"00642U","期元大S&P石油","2843786","52546289","18.43","18.58","18.40","18.52","0.0700","587"
"00643","群益深証中小","420913","6668685","16.00","16.00","15.78","15.80","-0.1700","75"
"00643K","群益深証中小+R","","","","","","","0.0000",""
"00645","富邦日本","68241","1744567","25.52","25.61","25.52","25.57","0.0400","963"
"00646","元大S&P500","928452","34593718","37.16","37.33","37.16","37.26","-0.1600","1019"
"00647L","元大S&P500正2","631210","34094929","54.00","54.20","53.95","54.05","-0.9000","118"
"00648R","元大S&P500反1","2218151","16676403","7.51","7.54","7.51","7.54","0.0900","295"
"00650L","FH香港正2","5909024","81251419","14.00","14.02","13.59","13.71","-0.3300","1229"
"00651R","FH香港反1","1337000","12188250","9.05","9.16","9.05","9.13","0.1400","88"
"00652","富邦印度","84467","2500500","29.45","29.72","29.44","29.72","0.2200","964"
"00653L","富邦印度正2","282050","12395967","42.90","44.50","42.90","44.40","0.7300","101"
"00654R","富邦印度反1","865000","7063330","8.19","8.23","8.14","8.15","-0.0300","98"
"00655L","國泰中國A50正2","3365110","97552993","29.40","29.41","28.62","28.90","-0.6200","863"
"00656R","國泰中國A50反1","320001","2750268","8.55","8.65","8.54","8.60","0.0900","34"
