證券代號,證券名稱,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
"0050","元大台灣50","21131978","3315155281","155.55","157.70","155.55","157.40","4.2000","21103"
"0051","元大中型100","94395","7395637","78.20","78.65","78.20","78.65","1.5000","233"
"0052","富邦科技","958730","152488497","157.85","160.00","157.85","160.00","4.1500","762"
"0053","元大電子","23369","1991888","85.10","85.75","84.90","85.55","2.1000","114"
"0055","元大MSCI金融","942815","23761977","24.90","25.30","24.90","25.26","0.4000","546"
"0056","元大高股息","19003280","757208608","39.94","39.95","39.65","39.93","0.3000","12458"
"0057","富邦摩台","14740","1714770","115.90","116.55","115.90","116.55","2.1500","107"
"0061","元大寶滬深","332081","5690307","17.13","17.20","17.07","17.11","-0.0300","185"
"006203","元大MSCI台灣","49830","3710179","74.20","74.75","74.20","74.75","1.6500","117"
"006204","永豐臺灣加權","30047","3024308","99.95","100.90","99.90","100.90","2.3500","102"
"006205","富邦上証","548265","16093886","29.30","29.46","29.30","29.32","0.0200","226"
"006206","元大上證50","172001","4851089","28.20","28.28","28.12","28.12","-0.0300","105"
"006207","復華滬深","30300","680804","22.51","22.51","22.38","22.41","-0.0900","68"
"006208","富邦台50","5537684","507024483","90.85","92.05","90.85","92.00","2.1000","7093"
"00625K","富邦上証+R","","","","","","","0.0000",""
"00631L","元大台灣50正2","3528071","677448738","190.50","194.30","190.30","194.10","8.0500","2830"
"00632R","元大台灣50反1","300539242","1188194304","3.98","3.98","3.93","3.93","-0.0900","16655"
"00633L","富邦上証正2","4728103","158701337","33.54","33.84","33.39","33.49","0.0400","1013"
"00634R","富邦上証反1","161000","745940","4.64","4.65","4.62","4.63","-0.0300","20"
"00635U","期元大S&P黃金","1123640","29531649","26.23","26.38","26.22","26.27","0.5000","470"
"00636","國泰中國A50","677398","13687939","20.19","20.28","20.15","20.19","0.0200","320"
"00636K","國泰中國A50+U","200","1272","6.36","6.36","6.36","6.36","0.0000","2"
"00637L","元大滬深300正2","43865882","586353654","13.38","13.48","13.30","13.32","-0.0200","4815"
"00638R","元大滬深300反1","328000","3183330","9.71","9.73","9.68","9.72","-0.0100","37"
"00639","富邦深100","570775","6113722","10.76","10.77","10.66","10.68","-0.0300","209"
"00640L","富邦日本正2","1804952","106322531","59.25","59.25","58.60","59.10","0.5500","428"
"00641R","富邦日本反1","958542","6159758","6.42","6.44","6.41","6.43","-0.0400","158"
"00642U","期元大S&P石油","1659526","29893872","18.02","18.06","17.99","18.05","-0.1400","568"
"00643","群益深証中小","563199","6651866","11.83","11.88","11.76","11.81","0.0300","181"
"00643K","群益深証中小+R","","","","","","","0.0000",""
"00645","富邦日本","2776920","106639166","38.40","38.55","38.27","38.48","0.1900","1246"
"00646","元大S&P500","4235799","220177864","51.80","52.05","51.80","52.00","0.6500","1116"
"00647L","元大S&P500正2","341235","28491917","83.45","83.75","83.35","83.75","2.3500","106"
"00648R","元大S&P500反1","3266250","18632148","5.71","5.71","5.69","5.69","-0.1000","184"
"00650L","復華香港正2","33753827","301939063","8.80","9.08","8.77","8.97","0.3100","2640"
"00651R","復華香港反1","1245248","11786722","9.59","9.59","9.40","9.46","-0.2000","92"
"00652","富邦印度","409929","14844497","35.93","36.38","35.93","36.35","0.4600","345"
"00653L","富邦印度正2","651180","36746219","56.10","56.75","56.10","56.60","1.2500","237"
"00654R","富邦印度反1","385000","2651590","6.96","6.96","6.87","6.87","-0.1000","39"
"00655L","國泰中國A50正2","3249897","75278187","23.13","23.34","23.02","23.08","0.0000","494"
"00656R","國泰中國A50反1","330000","2881030","8.74","8.75","8.72","8.74","0.0000","19"
"00657","國泰日經225","325750","15558818","47.78","47.96","47.55","47.95","0.6400","247"
"00657K","國泰日經225+U","200","3006","15.03","15.03","15.03","15.03","0.0000","2"
"00660","元大歐洲50","18310","664802","36.27","36.49","36.27","36.34","0.3500","102"
"00661","元大日經225","2544088","132217816","51.90","52.40","51.60","52.30","0.8500","417"
"00662","富邦NASDAQ","2730456","204998676","74.85","75.25","74.85","75.20","1.3500","1142"
"00663L","國泰臺灣加權正2","11100","1967350","176.05","178.50","176.05","178.35","6.3500","11"
"00664R","國泰臺灣加權反1","21312245","95168063","4.48","4.50","4.45","4.46","-0.0800","1246"
"00665L","富邦恒生國企正2","72508492","419467596","5.73","5.88","5.70","5.78","0.1800","4056"
"00666R","富邦恒生國企反1","130000","2086470","16.14","16.14","15.88","16.04","-0.2500","29"
"00668","國泰美國道瓊","130883","5985097","45.79","45.79","45.70","45.75","0.5200","87"
