證券代號,證券名稱,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
"0050","元大台灣50","18069198","3139162083","172.75","174.60","172.65","174.20","5.7500","19789"
"0051","元大中型100","61064","4957704","81.65","81.80","80.85","81.10","0.0500","254"
"0052","富邦科技","1525158","260315710","170.50","171.60","169.50","170.75","5.7000","1789"
"0053","元大電子","13657","1291977","94.60","94.85","94.50","94.55","2.6000","110"
"0055","元大MSCI金融","290127","7714980","26.43","26.68","26.43","26.67","0.2500","399"
"0056","元大高股息","18890321","755453749","40.07","40.10","39.83","40.05","0.1900","15453"
"0057","富邦摩台","14789","1894471","127.30","128.40","127.30","128.25","3.8500","78"
"0061","元大寶滬深","299495","5253638","17.57","17.61","17.49","17.54","0.0400","169"
"006203","元大MSCI台灣","4503","371421","82.60","82.60","82.60","82.60","2.5000","116"
"006204","永豐臺灣加權","8705","945216","108.80","108.85","108.55","108.85","2.3500","112"
"006205","富邦上証","472570","14256598","30.12","30.32","30.03","30.17","0.0400","379"
"006206","元大上證50","120083","3455586","28.75","28.97","28.64","28.80","0.0500","106"
"006207","復華滬深","68737","1569172","22.79","22.90","22.75","22.79","-0.0400","78"
"006208","富邦台50","10253934","1043811392","101.45","102.25","101.10","101.80","3.0500","11293"
"00625K","富邦上証+R","","","","","","","0.0000",""
"00631L","元大台灣50正2","5402335","1212705038","224.35","225.95","222.80","224.45","8.9500","4698"
"00632R","元大台灣50反1","364337927","1315822781","3.62","3.63","3.60","3.60","-0.0900","13699"
"00633L","富邦上証正2","3770037","134263679","35.43","35.91","35.27","35.60","0.3100","857"
"00634R","富邦上証反1","79000","357390","4.53","4.54","4.51","4.52","-0.0200","11"
"00635U","期元大S&P黃金","629971","17639644","27.85","28.09","27.85","28.01","0.3200","305"
"00636","國泰中國A50","821727","17247305","20.95","21.13","20.91","21.02","0.0700","295"
"00636K","國泰中國A50+U","200","1306","6.53","6.53","6.53","6.53","0.0400","2"
"00637L","元大滬深300正2","43667072","624086347","14.20","14.40","14.16","14.28","0.1200","4310"
"00638R","元大滬深300反1","741002","6990968","9.49","9.50","9.42","9.43","-0.0800","85"
"00639","富邦深100","526211","5637354","10.67","10.78","10.67","10.71","-0.0400","293"
"00640L","富邦日本正2","379851","22104153","58.35","58.65","57.85","58.00","0.5000","182"
"00641R","富邦日本反1","617310","3942770","6.38","6.41","6.37","6.39","-0.0400","73"
"00642U","期元大S&P石油","2853763","47810177","16.74","16.77","16.73","16.75","0.2400","880"
"00643","群益深証中小","578433","6765935","11.69","11.79","11.65","11.68","-0.0800","153"
"00643K","群益深証中小+R","","","","","","","0.0000",""
"00645","富邦日本","1026373","39235664","38.30","38.34","38.10","38.17","0.1700","505"
"00646","元大S&P500","5837550","314969490","53.80","54.05","53.75","53.90","0.5000","2154"
"00647L","元大S&P500正2","90995","7835298","86.05","86.25","86.00","86.00","1.4500","76"
"00648R","元大S&P500反1","1788457","10073940","5.64","5.64","5.63","5.64","-0.0600","123"
"00650L","復華香港正2","27128813","293656299","10.83","10.99","10.68","10.68","-0.0700","1949"
"00651R","復華香港反1","361049","3081940","8.53","8.58","8.47","8.58","0.0100","113"
"00652","富邦印度","953364","35412545","36.75","37.45","36.71","37.41","1.0000","676"
"00653L","富邦印度正2","1904737","108537039","56.45","57.85","56.45","57.80","2.7000","730"
"00654R","富邦印度反1","1156792","7847546","6.86","6.86","6.72","6.75","-0.1900","101"
"00655L","國泰中國A50正2","3229111","78539085","24.16","24.56","24.12","24.34","0.2200","421"
"00656R","國泰中國A50反1","57280","486057","8.53","8.53","8.46","8.46","-0.0800","38"
"00657","國泰日經225","166521","7607502","45.71","45.79","45.53","45.53","0.3500","111"
"00657K","國泰日經225+U","200","2824","14.12","14.12","14.12","14.12","0.1700","2"
"00660","元大歐洲50","5207","190881","36.74","36.74","36.72","36.72","0.5800","97"
"00661","元大日經225","804594","40073333","49.92","50.00","49.71","49.73","0.4000","261"
"00662","富邦NASDAQ","2739318","216687936","79.15","79.25","79.00","79.05","1.2500","1668"
"00663L","國泰臺灣加權正2","549025","113460639","206.15","207.50","205.30","206.50","8.0000","64"
"00664R","國泰臺灣加權反1","16723564","68439824","4.09","4.11","4.08","4.10","-0.0700","1000"
"00665L","富邦恒生國企正2","74716328","534173326","7.15","7.27","7.06","7.06","-0.0800","4709"
"00666R","富邦恒生國企反1","141000","2019720","14.31","14.42","14.24","14.42","0.0300","48"
"00668","國泰美國道瓊","247051","11256291","45.58","45.62","45.52","45.53","-0.1500","150"
"00668K","國泰美國道瓊+U","200","2822","14.11","14.11","14.11","14.11","0.0200","2"
"00669R","國泰美國道瓊反1","941100","6759350","7.18","7.19","7.18","7.19","-0.0100","95"
"00670L","富邦NASDAQ正2","2033401","243110220","119.50","119.75","119.35","119.45","3.8500","816"
"00671R","富邦NASDAQ反1","9292934","36149940","3.90","3.90","3.88","3.90","-0.0700","550"
"00673R","期元大S&P原油反1","9928195","77392328","7.79","7.81","7.78","7.79","-0.1400","681"
"00674R","期元大S&P黃金反1","547406","5749234","10.55","10.55","10.47","10.48","-0.1300","135"
"00675L","富邦臺灣加權正2","2751803","247676424","89.95","90.65","89.35","90.15","3.5500","2229"
"00676R","富邦臺灣加權反1","15507299","35141281","2.27","2.28","2.26","2.27","-0.0400","607"
"00678","群益那斯達克生技","408025","11916784","29.21","29.22","29.17","29.17","0.3700","123"
"00680L","元大美債20正2","49637848","433304290","8.74","8.76","8.70","8.73","0.1200","5036"
"00681R","元大美債20反1","454034","9199849","20.23","20.27","20.21","20.23","-0.1600","51"
"00682U","期元大美元指數","","","","","","","0.0000",""
"00683L","期元大美元指正2","112000","2532420","22.64","22.64","22.60","22.64","0.0000","24"
"00684R","期元大美元指反1","22000","340000","15.48","15.48","15.45","15.45","0.0000","3"
"00685L","群益臺灣加權正2","853838","68529562","80.05","80.75","79.70","80.30","3.1500","254"
"00686R","群益臺灣加權反1","3945350","9654853","2.45","2.46","2.44","2.45","-0.0400","115"
"00688L","國泰20年美債正2","27731812","241159694","8.72","8.73","8.66","8.69","0.1100","2467"
"00689R","國泰20年美債反1","5000","104820","20.97","20.97","20.94","20.94","-0.1700","2"
"00690","兆豐藍籌30","2514882","84138514","33.25","33.64","33.25","33.58","0.9000","1074"
"00692","富邦公司治理","7271690","302364402","41.52","41.74","41.35","41.59","1.0700","4262"
"00693U","期街口S&P黃豆","158824","3755437","23.65","23.71","23.62","23.71","-0.1100","97"
"00700","富邦恒生國企","479485","6315344","13.08","13.26","13.08","13.12","-0.0600","184"
"00701","國泰股利精選30","1067699","29542449","27.51","27.77","27.51","27.65","0.1400","636"
"00702","國泰標普低波高息","134204","3146618","23.47","23.47","23.43","23.43","-0.1300","104"
"00703","台新MSCI中國","64137","1018144","15.85","15.94","15.82","15.83","-0.0300","17"
"00706L","期元大S&P日圓正2","5960572","36950000","6.20","6.22","6.18","6.18","-0.0300","554"
"00707R","期元大S&P日圓反1","","","","","","","0.0000",""
"00708L","期元大S&P黃金正2","1062205","36738834","34.30","34.84","34.30","34.69","0.7700","304"
"00709","富邦歐洲","42991","1305385","30.28","30.41","30.23","30.39","0.1700","157"
"00710B","復華彭博非投等債","324942","6337914","19.53","19.53","19.48","19.52","0.0000","108"
"00711B","復華彭博新興債","156036","2578269","16.52","16.53","16.52","16.52","0.0300","72"
"00712","復華富時不動產","14860532","145043449","9.80","9.80","9.75","9.75","0.0500","3889"
"00713","元大台灣高息低波","12459673","724483676","58.30","58.30","57.90","58.15","0.4000","8380"
"00714","群益道瓊美國地產","260134","5045843","19.41","19.44","19.37","19.39","-0.1000","126"
"00715L","期街口布蘭特正2","24927666","363253907","14.54","14.60","14.53","14.58","0.4100","3857"
"00717","富邦美國特別股","400893","6384083","15.92","15.94","15.90","15.92","-0.0300","244"
"00728","第一金工業30","784156","24301742","31.00","31.07","30.90","31.00","0.6000","932"
"00730","富邦臺灣優質高息","339340","7595555","22.35","22.48","22.30","22.39","0.1800","425"
"00731","復華富時高息低波","985517","73584395","74.90","74.90","74.50","74.50","0.2500","2492"
"00733","富邦臺灣中小","2242278","132063451","59.10","59.50","58.50","58.80","-0.0500","2458"
"00735","國泰臺韓科技","143461","5178586","36.09","36.14","36.00","36.10","0.7600","116"
"00736","國泰新興市場","103384","2314573","22.41","22.41","22.39","22.39","0.2600","67"
"00737","國泰AI+Robo","254464","7786862","30.60","30.65","30.56","30.58","0.3000","149"
"00738U","期元大道瓊白銀","1371630","38381772","27.64","28.14","27.64","28.01","0.6500","300"
"00739","元大MSCI A股","55968","1189367","21.31","21.36","21.18","21.27","0.0200","99"
"00752","中信中國50","5931369","112752360","19.02","19.15","18.95","18.97","-0.0500","1166"
"00753L","中信中國50正2","19031048","160066964","8.43","8.54","8.32","8.34","-0.0400","2243"
"00757","統一FANG+","1712870","142077819","82.95","83.05","82.80","82.85","1.3000","1854"
"00762","元大全球AI","669324","41718839","62.35","62.40","62.15","62.35","1.2000","1340"
"00763U","期街口道瓊銅","574081","16362243","28.39","28.61","28.39","28.51","0.6000","198"
"00770","國泰北美科技","723436","32511954","44.90","45.00","44.87","44.91","0.8600","595"
"00771","元大US高息特別股","44605","779884","17.50","17.50","17.46","17.49","-0.0100","85"
"00775B","新光投等債15+","925906","32032384","34.65","34.65","34.57","34.59","0.0300","43"
"00783","富邦中証500","111762","2023807","18.19","18.22","18.05","18.05","-0.2800","118"
"00830","國泰費城半導體","13484669","654669966","48.48","48.62","48.48","48.60","1.8400","4979"
