證券代號,證券名稱,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
"0050","元大台灣50","27456531","3044859233","111.25","112.20","110.00","110.45","-1.1000","28717"
"0051","元大中型100","67360","3376203","50.45","50.50","49.79","50.00","-0.2000","197"
"0052","富邦科技","728652","65073637","89.50","90.60","88.60","88.80","-1.2500","641"
"0053","元大電子","18028","937367","52.20","52.60","51.80","51.95","-0.6500","16"
"0055","元大MSCI金融","452935","10101355","22.39","22.65","22.10","22.26","-0.1300","460"
"0056","元大高股息","44496983","1186585295","26.81","27.05","26.49","26.68","-0.1300","27909"
"0057","富邦摩台","45228","3481533","77.40","77.45","76.95","77.00","-1.2500","944"
"0061","元大寶滬深","458712","9760643","21.30","21.35","21.07","21.30","0.1800","350"
"006203","元大MSCI台灣","15786","845681","54.10","54.10","53.35","53.50","-0.5500","995"
"006204","永豐臺灣加權","30944","2242148","73.35","73.35","72.25","72.30","0.0000","1025"
"006205","富邦上証","683313","24126337","35.61","35.61","35.10","35.45","0.1700","186"
"006206","元大上證50","39672","1360112","34.30","34.40","34.00","34.32","0.1000","28"
"006207","FH滬深","535100","15046106","28.28","28.28","27.93","28.17","0.1400","57"
"006208","富邦台50","6544410","418729028","64.45","64.75","63.50","63.65","-0.8000","8338"
"00625K","富邦上証+R","","","","","","","0.0000",""
"00631L","元大台灣50正2","13233719","1220153005","92.30","94.10","90.40","91.50","-0.8500","4921"
"00632R","元大台灣50反1","393387096","2437899247","6.19","6.26","6.13","6.23","0.0300","12363"
"00633L","富邦上証正2","6712516","338731628","50.90","51.00","49.61","50.80","0.5500","1288"
"00634R","富邦上証反1","677000","2736690","4.01","4.08","4.01","4.02","-0.0400","79"
"00635U","期元大S&P黃金","272205","6495720","23.85","23.92","23.80","23.92","0.1900","98"
"00636","國泰中國A50","802228","19558018","24.38","24.49","24.15","24.49","0.2200","499"
"00636K","國泰中國A50+U","200","1638","8.19","8.19","8.19","8.19","0.0400","2"
"00637L","元大滬深300正2","67720514","1352914329","20.16","20.22","19.65","20.10","0.1900","8917"
"00638R","元大滬深300反1","370000","3172020","8.55","8.65","8.53","8.54","-0.0700","74"
"00639","富邦深100","1047871","15872523","15.01","15.25","14.99","15.24","0.2300","1143"
"00640L","富邦日本正2","457000","11851550","25.91","26.05","25.75","25.99","0.6800","70"
"00641R","富邦日本反1","1014000","10550320","10.40","10.45","10.36","10.40","-0.1300","143"
"00642U","期元大S&P石油","1622159","34727745","21.37","21.52","21.29","21.51","0.5700","494"
"00643","群益深証中小","509895","9114205","17.77","18.04","17.62","18.04","0.4000","181"
"00643K","群益深証中小+R","","","","","","","0.0000",""
"00645","富邦日本","205049","5069207","24.73","24.76","24.65","24.75","0.3300","28"
"00646","元大S&P500","407612","14209316","34.87","34.92","34.80","34.88","0.4700","291"
"00647L","元大S&P500正2","341075","17149253","50.25","50.45","50.00","50.40","1.4500","88"
"00648R","元大S&P500反1","4707127","36620578","7.78","7.80","7.76","7.78","-0.1000","245"
"00650L","FH香港正2","3035511","52822850","17.51","17.64","17.02","17.64","0.3500","461"
"00651R","FH香港反1","257000","2086650","8.14","8.17","8.08","8.08","-0.0700","30"
"00652","富邦印度","155331","4046621","25.99","26.18","25.94","26.05","0.2600","532"
"00653L","富邦印度正2","362000","12803860","35.05","35.65","34.94","35.27","0.6000","83"
"00654R","富邦印度反1","528000","4828770","9.21","9.21","9.09","9.15","-0.1000","97"
"00655L","國泰中國A50正2","3552038","129256595","36.92","36.92","35.80","36.63","0.3200","684"
"00656R","國泰中國A50反1","347000","2659250","7.61","7.71","7.61","7.62","-0.0600","38"
"00657","國泰日經225","4175","125627","30.38","30.41","30.38","30.41","0.3200","966"
"00657K","國泰日經225+U","200","2040","10.20","10.20","10.20","10.20","0.1200","2"
"00660","元大歐洲50","6050","151167","25.12","25.20","25.11","25.18","0.2700","928"
"00661","元大日經225","1000","32630","32.63","32.63","32.63","32.63","-0.1300","1"
"00662","富邦NASDAQ","718724","31694784","44.12","44.19","44.02","44.15","0.4700","328"
"00663L","國泰臺灣加權正2","70364","5924080","84.55","85.45","82.55","82.65","-1.1500","37"
"00664R","國泰臺灣加權反1","32450876","227510640","6.99","7.07","6.94","7.03","0.0300","1084"
"00665L","富邦恒生國企正2","6083967","72264649","12.00","12.05","11.62","12.05","0.2900","712"
"00666R","富邦恒生國企反1","308000","4239700","13.63","13.88","13.63","13.74","-0.0700","16"
"00668","國泰美國道瓊","83527","2787893","33.39","33.45","33.35","33.41","0.4200","34"
"00668K","國泰美國道瓊+U","200","2244","11.22","11.22","11.22","11.22","0.1600","2"
"00669R","國泰美國道瓊反1","11095290","96325048","8.67","8.71","8.65","8.69","-0.0900","590"
"00670L","富邦NASDAQ正2","2116550","123062325","58.10","58.30","57.85","58.10","1.2000","635"
"00671R","富邦NASDAQ反1","17074750","111875363","6.55","6.57","6.54","6.55","-0.0800","844"
"00673R","期元大S&P原油反1","31093777","235195142","7.57","7.61","7.52","7.52","-0.1800","3083"
"00674R","期元大S&P黃金反1","846030","10987619","13.02","13.02","12.95","12.97","-0.0900","203"
"00675L","富邦臺灣加權正2","2594358","94479447","36.48","37.15","35.69","36.15","-0.3300","1111"
"00676R","富邦臺灣加權反1","12799432","49123484","3.83","3.88","3.79","3.86","0.0200","859"
"00678","群益NBI生技","409072","9443760","22.91","23.18","22.90","23.09","0.6600","973"
"00680L","元大美債20正2","1033470","15621702","15.19","15.20","14.97","14.97","0.0500","185"
"00681R","元大美債20反1","204000","3387700","16.56","16.66","16.56","16.66","-0.0900","42"
"00682U","期元大美元指數","24100","498936","20.66","20.72","20.66","20.70","0.0300","19"
"00683L","期元大美元指正2","344093","7593106","21.99","22.10","21.99","22.10","0.1100","77"
"00684R","期元大美元指反1","1000","16180","16.18","16.18","16.18","16.18","-0.0100","1"
"00685L","群益臺灣加權正2","9000","289100","32.34","32.34","31.75","31.93","-0.4100","8"
"00686R","群益臺灣加權反1","805000","3340840","4.14","4.19","4.12","4.17","0.0200","82"
"00688L","國泰20年美債正2","96000","1448520","15.09","15.15","14.96","14.96","0.1300","35"
"00689R","國泰20年美債反1","68000","1171890","17.25","17.31","17.22","17.31","-0.0900","14"
"00690","兆豐藍籌30","127314","3450959","27.30","27.35","27.05","27.14","-0.1600","40"
"00692","富邦公司治理","5618721","160953692","28.90","29.07","28.45","28.57","-0.3500","3099"
"00693U","期街口S&P黃豆","503981","12589174","25.25","25.25","24.92","25.06","-0.8900","135"
