上櫃股票行情(含等價、零股、盤後、鉅額交易)
資料日期:112/10/27
代號,名稱,收盤 ,漲跌,開盤 ,最高 ,最低,均價 ,成交股數  ,成交金額(元),成交筆數 ,最後買價,最後買量(千股),最後賣價,最後賣量(千股),發行股數 ,次日參考價 , 次日漲停價 ,次日跌停價
"006201","元大富櫃50","18.47","+0.10","18.52","18.55","18.42","18.50","12,010","222,215","12","18.39","1","18.47","35","17,946,000","18.47","20.31","16.63"
"00679B","元大美債20年","27.82","+0.34","27.82","27.89","27.80","27.83","14,360,311","399,662,998","4,268","27.82","303","27.83","674","3,999,692,000","27.82","9999.95","0.01"
"00687B","國泰20年美債","28.41","+0.42","28.41","28.47","28.37","28.41","18,981,146","539,337,025","4,114","28.40","460","28.41","30","1,810,287,000","28.41","9999.95","0.01"
"00694B","富邦美債1-3","40.65","+0.01","40.65","40.71","40.62","40.64","1,436,270","58,374,705","30","40.64","2","40.65","14","91,576,000","40.65","9999.95","0.01"
"00695B","富邦美債7-10","33.76","+0.20","33.80","33.80","33.76","33.78","174,000","5,876,880","16","33.74","3","33.76","32","29,686,000","33.76","9999.95","0.01"
"00696B","富邦美債20年","28.82","+0.44","28.83","28.87","28.79","28.83","9,804,705","282,658,375","589","28.81","12","28.82","82","871,681,000","28.82","9999.95","0.01"
"00697B","元大美債7-10","34.57","+0.19","34.58","34.60","34.55","34.58","201,294","6,960,183","65","34.56","11","34.57","51","20,712,000","34.57","9999.95","0.01"
"00718B","富邦中國政策債","20.10","+0.01","20.10","20.10","20.09","20.10","107,000","2,150,680","4","20.08","32","20.10","1","532,501,000","20.10","9999.95","0.01"
"00719B","元大美債1-3","31.62","0.00 ","31.62","31.64","31.59","31.62","1,711,822","54,122,449","351","31.61","69","31.62","80","172,514,000","31.62","9999.95","0.01"
"00720B","元大投資級公司債","31.47","+0.29","31.47","31.51","31.43","31.48","10,906,512","343,334,379","2,433","31.47","236","31.48","799","2,999,609,000","31.47","9999.95","0.01"
"00721B","元大中國債3-5"," ---","--- ","---","---","---","42.36","934","39,563","2","45.11","11","45.23","1","4,622,000","45.23","9999.95","0.01"
"00722B","群益投資級電信債","33.77","+0.38","33.78","33.81","33.75","33.78","3,802,356","128,436,474","486","33.76","31","33.77","70","1,334,239,000","33.77","9999.95","0.01"
"00723B","群益投資級科技債","30.68","+0.36","30.43","30.68","30.43","30.66","156,000","4,783,720","10","30.68","1","30.69","20","1,256,583,000","30.68","9999.95","0.01"
"00724B","群益投資級金融債","30.80","+0.31","30.78","30.84","30.77","30.80","4,098,324","126,216,776","280","30.79","2","30.80","15","2,835,775,000","30.80","9999.95","0.01"
"00725B","國泰投資級公司債","34.03","+0.33","34.01","34.05","33.97","34.02","1,736,844","59,091,771","407","34.02","6","34.03","266","2,301,206,000","34.03","9999.95","0.01"
"00726B","國泰5Y+新興債","31.78","+0.07","31.80","31.81","31.76","31.79","244,716","7,779,001","44","31.77","11","31.79","53","1,136,489,000","31.78","9999.95","0.01"
"00727B","國泰1-5Y非投等債","38.33","-0.06 ","38.29","38.36","38.29","38.34","118,236","4,533,066","14","38.34","1","38.36","37","90,689,000","38.33","9999.95","0.01"
"00734B","台新JPM新興債","14.75","+0.01","14.75","14.76","14.74","14.75","1,013,050","14,942,525","17","14.75","7","14.76","50","31,979,000","14.75","9999.95","0.01"
"00740B","富邦全球投等債","36.37","+0.35","36.40","36.40","36.33","36.35","3,743,297","136,082,062","158","36.36","1","36.37","165","1,113,471,000","36.37","9999.95","0.01"
"00741B","富邦全球非投等債","36.97","+0.05","37.06","37.06","36.97","37.04","107,699","3,988,690","13","37.01","1","37.06","17","11,128,000","36.97","9999.95","0.01"
"00744B","國泰中國政金債5+","42.26","-0.11 ","42.26","42.26","42.26","42.26","100,000","4,226,000","2","42.23","22","42.33","15","1,728,000","42.26","9999.95","0.01"
