證券代號,證券名稱,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
"0050","元大台灣50","34913145","4278148441","122.60","122.85","122.20","122.50","0.3500","15521"
"0051","元大中型100","93509","5557040","59.15","59.60","59.15","59.45","0.5500","204"
"0052","富邦科技","489811","51688762","106.00","106.00","105.15","105.55","0.6500","530"
"0053","元大電子","4269","259434","61.00","61.05","61.00","61.05","0.0000","1003"
"0055","元大MSCI金融","399385","9260507","23.15","23.23","23.14","23.16","0.0600","366"
"0056","元大高股息","37934460","1109381082","29.13","29.35","29.08","29.31","0.2600","13686"
"0057","富邦摩台","22988","2035151","88.55","88.65","88.55","88.65","0.1000","894"
"0061","元大寶滬深","172650","3204926","18.71","18.73","18.50","18.60","-0.1100","746"
"006203","元大MSCI台灣","16096","950514","59.15","59.25","58.95","59.25","0.1000","860"
"006204","永豐臺灣加權","25540","2089711","82.00","82.00","81.70","81.90","0.3500","1014"
"006205","富邦上証","2337296","73022975","31.55","31.55","31.06","31.21","-0.4000","465"
"006206","元大上證50","185594","5473745","29.85","29.85","29.28","29.50","-0.3900","987"
"006207","復華滬深","173857","4243229","24.54","24.54","24.29","24.39","-0.2700","29"
"006208","富邦台50","7897298","558335699","70.70","70.95","70.45","70.70","0.1500","4921"
"00625K","富邦上証+R","","","","","","","0.0000",""
"00631L","元大台灣50正2","3938875","479729112","121.75","122.30","121.10","122.00","1.0500","2610"
"00632R","元大台灣50反1","199107567","1015164376","5.10","5.12","5.09","5.10","-0.0200","9744"
"00633L","富邦上証正2","11395345","427692221","37.68","38.01","37.05","37.57","-0.4500","3318"
"00634R","富邦上証反1","899100","4055090","4.50","4.53","4.48","4.51","0.0300","45"
"00635U","期元大S&P黃金","685042","16914725","24.68","24.75","24.64","24.74","-0.2100","447"
"00636","國泰中國A50","1148281","24074094","21.08","21.10","20.82","20.99","-0.2400","574"
"00636K","國泰中國A50+U","200","1372","6.86","6.86","6.86","6.86","-0.0600","2"
"00637L","元大滬深300正2","97629549","1444788503","14.88","14.97","14.60","14.83","-0.1800","14539"
"00638R","元大滬深300反1","479000","4561460","9.51","9.60","9.47","9.52","0.0500","75"
"00639","富邦深100","1439285","17568895","12.28","12.28","12.11","12.19","-0.1200","1081"
"00640L","富邦日本正2","1998516","70977249","35.45","35.77","35.35","35.40","-0.0500","326"
"00641R","富邦日本反1","1577764","13474863","8.54","8.57","8.50","8.57","0.0000","256"
"00642U","期元大S&P石油","4555221","69447832","15.22","15.34","15.19","15.32","-0.0200","925"
"00643","群益深証中小","560601","7960039","14.28","14.28","14.14","14.21","-0.0700","890"
"00643K","群益深証中小+R","","","","","","","0.0000",""
"00645","富邦日本","907340","26510119","29.21","29.33","29.15","29.20","-0.0100","732"
"00646","元大S&P500","2279502","91466347","39.85","40.50","39.85","40.11","0.5000","1101"
"00647L","元大S&P500正2","231712","13358867","57.50","57.75","57.50","57.70","1.2000","127"
"00648R","元大S&P500反1","3693500","25661714","6.95","6.96","6.94","6.95","-0.0700","246"
"00650L","復華香港正2","18024579","228584280","12.84","12.85","12.50","12.63","-0.3200","2367"
