證券代號,證券名稱,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
"0050","元大台灣50","5943784","767169941","129.35","129.70","128.80","129.10","0.2000","6875"
"0051","元大中型100","35101","2303409","65.15","65.90","65.15","65.60","0.4500","159"
"0052","富邦科技","219471","25310119","115.50","115.75","115.00","115.15","0.1000","326"
"0053","元大電子","13223","877727","66.50","66.50","66.40","66.40","0.0000","990"
"0055","元大MSCI金融","120459","2790348","23.18","23.20","23.12","23.17","0.0800","234"
"0056","元大高股息","19239805","622336355","32.28","32.48","32.28","32.30","0.1200","11057"
"0057","富邦摩台","1000","93800","93.80","93.80","93.80","93.80","-0.1000","1"
"0061","元大寶滬深","223761","4028196","18.00","18.05","17.93","18.05","0.0500","561"
"006203","元大MSCI台灣","9416","587442","62.55","62.55","62.35","62.35","-0.1500","1008"
"006204","永豐臺灣加權","53285","4607229","86.70","86.70","86.45","86.50","0.1500","1001"
"006205","富邦上証","1934050","57149171","29.62","29.73","29.46","29.61","-0.0100","214"
"006206","元大上證50","73813","2066528","28.02","28.10","27.93","28.06","0.0500","50"
"006207","復華滬深","327970","7651640","23.41","23.41","23.30","23.39","-0.0300","980"
"006208","富邦台50","3815448","285209351","75.00","75.20","74.55","74.65","-0.1000","4255"
"00625K","富邦上証+R","","","","","","","0.0000",""
"00631L","元大台灣50正2","2038166","273963882","135.10","135.10","133.85","134.30","0.3500","1846"
"00632R","元大台灣50反1","119747307","578499897","4.82","4.85","4.81","4.83","-0.0100","3442"
"00633L","富邦上証正2","3998134","140799001","35.16","35.49","34.97","35.25","0.2500","1014"
"00634R","富邦上証反1","200000","932760","4.66","4.68","4.65","4.67","-0.0200","20"
"00635U","期元大S&P黃金","398579","9573838","24.03","24.04","24.01","24.03","-0.1400","244"
"00636","國泰中國A50","715484","14342349","20.10","20.11","19.98","20.08","0.0700","627"
"00636K","國泰中國A50+U","200","1294","6.47","6.47","6.47","6.47","0.0200","2"
"00637L","元大滬深300正2","46194423","643652301","13.90","14.04","13.83","13.93","0.0900","8980"
"00638R","元大滬深300反1","66000","647420","9.80","9.83","9.78","9.83","-0.0100","25"
"00639","富邦深100","376019","4447644","11.86","11.89","11.75","11.84","-0.0300","212"
"00640L","富邦日本正2","1798471","70841666","39.04","39.80","38.88","39.80","1.3100","472"
"00641R","富邦日本反1","849235","6844320","8.11","8.12","8.02","8.04","-0.1300","186"
"00642U","期元大S&P石油","31593985","455228655","14.43","14.46","14.38","14.45","-0.3600","6529"
"00643","群益深証中小","205570","2830054","13.81","13.82","13.66","13.79","-0.1200","55"
"00643K","群益深証中小+R","","","","","","","0.0000",""
"00645","富邦日本","2488224","76793269","30.79","31.03","30.69","31.03","0.4400","501"
"00646","元大S&P500","423302","17841770","42.08","42.20","42.08","42.20","0.3800","362"
"00647L","元大S&P500正2","107170","6634559","61.85","62.00","61.80","61.90","0.8500","38"
"00648R","元大S&P500反1","534352","3583872","6.70","6.71","6.70","6.71","-0.0500","81"
"00650L","復華香港正2","6739321","82485507","12.33","12.38","12.14","12.24","0.0200","735"
"00651R","復華香港反1","394006","3396500","8.63","8.65","8.57","8.61","-0.0200","41"
"00652","富邦印度","385541","12077374","31.07","31.47","31.07","31.46","0.4200","297"
"00653L","富邦印度正2","609262","28151293","46.05","46.57","46.05","46.53","0.8800","130"
"00654R","富邦印度反1","199000","1533850","7.72","7.74","7.68","7.69","-0.0700","23"
"00655L","國泰中國A50正2","2784200","68857177","24.74","24.94","24.54","24.72","0.1200","444"
"00656R","國泰中國A50反1","284040","2487662","8.76","8.79","8.74","8.75","-0.0100","22"
