證券代號,證券名稱,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
"0050","元大台灣50","15117665","1713783782","112.70","114.25","111.80","114.00","0.5500","12765"
"0051","元大中型100","14366","730035","50.40","51.20","50.40","51.20","0.4500","121"
"0052","富邦科技","272792","25471599","92.45","94.25","91.75","93.80","0.7000","385"
"0053","元大電子","13525","729860","53.60","54.05","53.60","54.05","0.0000","495"
"0055","元大MSCI金融","197295","4305025","21.90","21.92","21.70","21.82","-0.0800","281"
"0056","元大高股息","14228581","385381429","26.96","27.24","26.78","27.18","0.1000","7990"
"0057","富邦摩台","121785","9676862","79.15","79.55","79.15","79.40","0.4000","760"
"0061","元大寶滬深","23919","493755","20.64","20.68","20.64","20.68","0.0400","637"
"006203","元大MSCI台灣","6441","350808","53.90","54.80","53.90","54.80","0.3500","106"
"006204","永豐臺灣加權","24225","1783124","73.75","73.75","73.65","73.65","0.4500","924"
"006205","富邦上証","464473","15769117","34.02","34.06","33.67","33.97","-0.0500","235"
"006206","元大上證50","36615","1198915","32.75","32.80","32.60","32.80","-0.0900","729"
"006207","FH滬深","327195","8854197","27.07","27.25","26.87","27.22","0.0500","488"
"006208","富邦台50","4001657","262528627","65.30","66.15","64.70","65.80","0.2000","4027"
"00625K","富邦上証+R","","","","","","","0.0000",""
"00631L","元大台灣50正2","10367706","973775750","92.35","95.65","91.60","95.25","1.4500","3833"
"00632R","元大台灣50反1","254971671","1556974284","6.17","6.20","6.06","6.08","-0.0400","11880"
"00633L","富邦上証正2","8854040","414580564","46.95","47.35","46.07","46.95","-0.3000","1598"
"00634R","富邦上証反1","2084200","8738590","4.20","4.24","4.17","4.19","0.0100","109"
"00635U","期元大S&P黃金","814309","18540101","22.74","22.82","22.71","22.75","0.0400","138"
"00636","國泰中國A50","447298","10475854","23.33","23.53","23.18","23.38","-0.1300","445"
"00636K","國泰中國A50+U","200","1572","7.86","7.86","7.86","7.86","-0.0100","2"
"00637L","元大滬深300正2","61272096","1134285196","18.58","18.78","18.23","18.59","-0.1400","8542"
"00638R","元大滬深300反1","594150","5288862","8.98","8.98","8.85","8.87","0.0100","102"
"00639","富邦深100","620187","9102080","14.60","14.86","14.58","14.79","0.1000","886"
"00640L","富邦日本正2","248030","6627376","26.37","26.80","26.29","26.79","0.2200","42"
"00641R","富邦日本反1","475000","4870580","10.31","10.31","10.22","10.25","-0.0300","103"
"00642U","期元大S&P石油","2076902","40022315","19.12","19.38","19.09","19.32","0.1500","572"
"00643","群益深証中小","298794","5129550","17.09","17.37","17.02","17.29","0.1800","476"
"00643K","群益深証中小+R","","","","","","","0.0000",""
"00645","富邦日本","78119","1961516","25.02","25.15","25.02","25.15","0.1400","307"
"00646","元大S&P500","375484","13115843","34.84","35.00","34.84","34.98","-0.2500","413"
"00647L","元大S&P500正2","264429","13242183","49.82","50.30","49.78","50.25","-0.8000","87"
"00648R","元大S&P500反1","3130000","24417050","7.82","7.82","7.77","7.80","0.0600","232"
"00650L","FH香港正2","2441624","39312559","16.14","16.22","15.97","16.03","-0.2000","363"
"00651R","FH香港反1","231990","1955700","8.45","8.46","8.40","8.44","0.0500","37"
"00652","富邦印度","8847","232792","26.27","26.51","26.23","26.45","-0.0700","527"
"00653L","富邦印度正2","226000","8238960","36.20","36.87","36.20","36.70","-0.2500","74"
"00654R","富邦印度反1","638000","5733840","9.03","9.04","8.91","8.95","-0.0100","118"
"00655L","國泰中國A50正2","3267401","110018159","33.83","34.22","33.27","33.99","-0.1900","523"
"00656R","國泰中國A50反1","566000","4503130","7.97","8.01","7.90","7.90","0.0000","30"
"00657","國泰日經225","40079","1236396","30.76","30.92","30.76","30.87","0.2300","12"
"00657K","國泰日經225+U","200","2070","10.35","10.35","10.35","10.35","0.0800","2"
"00660","元大歐洲50","408","10150","","","","","0.0000","140"
"00661","元大日經225","51","1758","","","","","0.0000","2"
"00662","富邦NASDAQ","549059","24715969","44.83","45.13","44.81","45.06","-0.2600","241"
"00663L","國泰臺灣加權正2","183002","15575872","83.70","86.80","83.50","86.35","0.8000","49"
"00664R","國泰臺灣加權反1","13657943","94248015","6.98","7.01","6.86","6.89","-0.0400","857"
"00665L","富邦恒生國企正2","4861260","51586187","10.65","10.72","10.52","10.56","-0.2100","649"
"00666R","富邦恒生國企反1","240000","3487860","14.58","14.58","14.51","14.56","0.1000","14"
"00668","國泰美國道瓊","16381","545089","33.26","33.33","33.24","33.33","-0.2800","900"
"00668K","國泰美國道瓊+U","200","2232","11.16","11.16","11.16","11.16","-0.1100","2"
"00669R","國泰美國道瓊反1","3455200","30127080","8.74","8.75","8.70","8.72","0.0800","285"
"00670L","富邦NASDAQ正2","2566896","154385881","59.75","60.45","59.65","60.30","-0.6500","880"
"00671R","富邦NASDAQ反1","26694800","171975790","6.45","6.47","6.42","6.44","0.0400","686"
"00673R","期元大S&P原油反1","38909878","326003605","8.43","8.44","8.34","8.36","-0.0200","3363"
"00674R","期元大S&P黃金反1","1111000","15099800","13.60","13.63","13.57","13.63","-0.0200","245"
"00675L","富邦臺灣加權正2","1630781","60323346","36.33","37.62","36.05","37.41","0.5300","840"
"00676R","富邦臺灣加權反1","9880125","37442086","3.82","3.84","3.76","3.77","-0.0200","645"
"00678","群益NBI生技","336402","8076492","23.97","24.02","23.97","24.01","-0.0700","331"
"00680L","元大美債20正2","874464","13216763","15.22","15.22","15.04","15.08","0.2200","133"
"00681R","元大美債20反1","433000","7173680","16.53","16.62","16.53","16.60","-0.1100","52"
"00682U","期元大美元指數","65000","1388190","21.32","21.40","21.31","21.38","0.0900","43"
"00683L","期元大美元指正2","257000","6038280","23.41","23.55","23.41","23.53","0.1300","100"
"00684R","期元大美元指反1","23000","360660","15.70","15.70","15.68","15.68","-0.0200","6"
"00685L","群益臺灣加權正2","21000","691420","32.30","33.33","32.30","33.05","0.3800","11"
"00686R","群益臺灣加權反1","1281000","5284500","4.18","4.18","4.09","4.10","-0.0500","73"
"00688L","國泰20年美債正2","202000","3047470","15.15","15.15","15.03","15.06","0.2600","38"
"00689R","國泰20年美債反1","34000","584690","17.17","17.24","17.17","17.24","-0.1600","4"
"00690","兆豐藍籌30","101266","2774604","27.40","27.47","27.40","27.47","0.1900","204"
"00692","富邦公司治理","2032489","59318151","29.00","29.40","28.77","29.31","0.1600","1316"
"00693U","期街口S&P黃豆","118228","2881571","24.11","24.49","24.11","24.43","0.4600","62"
"00700","富邦恒生國企","105230","1440120","13.72","13.72","13.63","13.63","-0.1300","89"
"00701","國泰股利精選30","1117108","26129783","23.37","23.50","23.30","23.38","-0.0500","527"
"00702","國泰標普低波高息","240199","5067880","21.07","21.12","21.05","21.12","-0.1700","217"
"00703","台新MSCI中國","22833","386289","16.96","16.99","16.87","16.95","-0.0300","841"
