證券代號,證券名稱,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
"0050","元大台灣50","11233273","1349768658","119.30","120.50","119.30","120.30","1.4500","14038"
"0051","元大中型100","30562","1694400","54.70","55.70","54.70","55.70","0.8500","140"
"0052","富邦科技","305969","32507979","105.55","106.65","105.50","106.45","1.4000","481"
"0053","元大電子","5385","315418","58.55","59.15","58.55","59.15","0.8500","839"
"0055","元大MSCI金融","184827","4163944","22.40","22.58","22.40","22.55","0.1400","255"
"0056","元大高股息","31021361","846555655","27.07","27.35","27.07","27.33","0.2800","18749"
"0057","富邦摩台","6994","608424","87.05","87.35","87.05","87.10","0.6000","891"
"0061","元大寶滬深","102301","2024020","19.65","19.89","19.65","19.86","0.2100","491"
"006203","元大MSCI台灣","3845","222965","58.15","58.15","58.15","58.15","0.5000","508"
"006204","永豐臺灣加權","24090","1880882","77.85","78.15","77.80","78.15","0.8000","835"
"006205","富邦上証","2011828","66382612","32.81","33.11","32.78","33.07","0.2700","591"
"006206","元大上證50","56826","1796048","31.74","31.77","31.40","31.67","0.2800","908"
"006207","FH滬深","73104","1886894","25.94","25.95","25.75","25.95","0.1800","900"
"006208","富邦台50","3493698","242774176","69.10","69.80","69.10","69.60","0.7500","4164"
"00625K","富邦上証+R","","","","","","","0.0000",""
"00631L","元大台灣50正2","3466297","389489855","111.55","113.35","111.55","112.95","2.7500","1800"
"00632R","元大台灣50反1","216600746","1159536331","5.37","5.38","5.33","5.34","-0.0700","8530"
"00633L","富邦上証正2","7184449","306127558","42.30","42.94","41.88","42.92","1.0300","1675"
"00634R","富邦上証反1","418000","1772970","4.29","4.29","4.23","4.25","-0.0400","34"
"00635U","期元大S&P黃金","692222","16278109","23.45","23.56","23.45","23.50","-0.1000","268"
"00636","國泰中國A50","1178166","26556100","22.57","22.65","22.42","22.63","0.1400","950"
"00636K","國泰中國A50+U","200","1494","7.47","7.47","7.47","7.47","0.0800","2"
"00637L","元大滬深300正2","63173443","1060077085","16.63","16.94","16.52","16.89","0.3700","7177"
"00638R","元大滬深300反1","1089000","9747310","8.99","9.02","8.89","8.92","-0.0800","66"
"00639","富邦深100","892861","12283281","13.75","13.79","13.63","13.75","0.0900","607"
"00640L","富邦日本正2","127123","3806006","29.84","30.04","29.84","29.92","0.4800","52"
"00641R","富邦日本反1","1071000","10038010","9.40","9.40","9.34","9.36","-0.1000","153"
"00642U","期元大S&P石油","2383129","39840585","16.60","16.76","16.60","16.74","0.1700","583"
"00643","群益深証中小","145851","2312354","15.92","15.92","15.78","15.86","0.0800","94"
"00643K","群益深証中小+R","","","","","","","0.0000",""
"00645","富邦日本","131339","3505825","26.60","26.76","26.60","26.70","0.3000","952"
"00646","元大S&P500","587873","22852631","38.85","38.95","38.78","38.87","0.2700","755"
"00647L","元大S&P500正2","121434","6932804","56.95","57.20","56.95","57.05","1.0000","65"
"00648R","元大S&P500反1","3484000","24340310","7.00","7.00","6.98","7.00","-0.0700","238"
"00650L","FH香港正2","7413247","112297352","14.83","15.35","14.80","15.29","0.6000","1141"
"00651R","FH香港反1","2482990","19715816","8.04","8.04","7.90","7.91","-0.1500","222"
"00652","富邦印度","519304","15232980","29.15","29.38","29.15","29.38","0.2900","824"
"00653L","富邦印度正2","915922","40644303","43.94","44.58","43.94","44.53","0.9700","436"
"00654R","富邦印度反1","1046010","8238098","7.90","7.92","7.86","7.87","-0.1100","96"
"00655L","國泰中國A50正2","1868209","56445033","29.83","30.50","29.68","30.45","0.7400","561"
"00656R","國泰中國A50反1","103000","828140","8.07","8.07","7.97","7.98","-0.1100","15"
"00657","國泰日經225","123823","4057446","32.72","32.82","32.71","32.82","0.2000","830"
"00657K","國泰日經225+U","200","2164","10.82","10.82","10.82","10.82","0.0800","2"
"00660","元大歐洲50","4538","142283","31.41","31.50","31.41","31.50","0.4300","990"
"00661","元大日經225","2998","104204","35.08","35.19","35.08","35.19","0.3500","998"
"00662","富邦NASDAQ","2099622","103962514","49.45","49.63","49.45","49.48","0.7800","805"
"00663L","國泰臺灣加權正2","819195","84749872","102.65","104.05","102.65","103.70","2.1500","76"
"00664R","國泰臺灣加權反1","13105030","79109299","6.07","6.07","6.02","6.03","-0.0800","544"
"00665L","富邦恒生國企正2","21666080","203164757","9.15","9.53","9.13","9.49","0.4300","2547"
"00666R","富邦恒生國企反1","720010","10042657","14.11","14.11","13.71","13.77","-0.3400","71"
"00668","國泰美國道瓊","80137","3011525","37.60","37.61","37.54","37.54","0.1000","1016"
"00668K","國泰美國道瓊+U","200","2482","12.41","12.41","12.41","12.41","0.0800","2"
"00669R","國泰美國道瓊反1","6918136","53902411","7.80","7.81","7.78","7.79","-0.0600","475"
"00670L","富邦NASDAQ正2","3506782","225523011","64.15","64.45","64.10","64.40","2.4000","1286"
"00671R","富邦NASDAQ反1","33118123","189371136","5.73","5.73","5.71","5.72","-0.1000","1217"
"00673R","期元大S&P原油反1","27736254","239814076","8.71","8.71","8.62","8.64","-0.0900","2610"
"00674R","期元大S&P黃金反1","696098","8928043","12.84","12.86","12.81","12.85","0.0500","136"
"00675L","富邦臺灣加權正2","1102741","49602226","44.63","45.36","44.63","45.19","1.0800","459"
"00676R","富邦臺灣加權反1","9003337","29960223","3.35","3.35","3.31","3.32","-0.0400","460"
"00678","群益NBI生技","349003","9104912","26.10","26.18","26.07","26.09","0.1100","583"
"00680L","元大美債20正2","11416749","132052634","11.54","11.62","11.52","11.61","-0.2600","2238"
"00681R","元大美債20反1","444000","8107560","18.30","18.30","18.23","18.26","0.2200","51"
"00682U","期元大美元指數","197000","4064460","20.66","20.69","20.61","20.64","0.0800","67"
"00683L","期元大美元指正2","2049055","44541655","21.77","21.80","21.66","21.73","0.0900","344"
"00684R","期元大美元指反1","22000","352150","16.01","16.01","15.96","15.96","-0.0800","3"
"00685L","群益臺灣加權正2","141320","5634584","39.52","40.15","39.52","40.05","0.9200","72"
"00686R","群益臺灣加權反1","615000","2217410","3.63","3.63","3.59","3.60","-0.0400","39"
"00688L","國泰20年美債正2","1599100","18296735","11.42","11.49","11.40","11.49","-0.2600","387"
"00689R","國泰20年美債反1","156000","2948420","18.92","18.92","18.88","18.88","0.0000","8"
"00690","兆豐藍籌30","183866","5042543","27.36","27.49","27.31","27.46","0.2000","300"
"00692","富邦公司治理","2509631","74205653","29.35","29.69","29.35","29.62","0.3600","2242"
"00693U","期街口S&P黃豆","61320","1658780","27.00","27.11","27.00","27.10","-0.0300","21"
"00700","富邦恒生國企","217285","2962689","13.41","13.75","13.40","13.70","0.3000","990"
"00701","國泰股利精選30","1043388","23432228","22.31","22.52","22.31","22.48","0.1700","806"
"00702","國泰標普低波高息","106030","2308493","21.79","21.79","21.76","21.76","0.0800","1007"
"00703","台新MSCI中國","37030","635134","17.05","17.20","17.00","17.20","0.3200","17"
"00706L","期元大S&P日圓正2","3845558","37962434","9.86","9.90","9.84","9.87","-0.1200","691"
"00707R","期元大S&P日圓反1","3000","72110","24.04","24.04","24.03","24.04","0.1100","3"
"00708L","期元大S&P黃金正2","769055","19040590","24.67","24.84","24.65","24.74","-0.2500","281"
"00709","富邦歐洲","132190","3219956","24.36","24.39","24.34","24.34","0.1900","768"
"00710B","FH彭博非投等債","262907","4679751","17.83","17.85","17.79","17.80","0.0100","90"
"00711B","FH彭博新興債","138602","2217980","16.04","16.08","16.00","16.02","-0.0200","190"
"00712","FH富時不動產","2361936","25354182","10.71","10.77","10.71","10.74","0.0300","1508"
"00713","元大台灣高息低波","3332377","128837279","38.50","38.73","38.50","38.66","0.2400","2016"
"00714","群益道瓊美國地產","174227","3426824","19.69","19.74","19.65","19.65","0.0500","140"
"00715L","期街口布蘭特正2","15089000","230821057","15.13","15.37","15.13","15.33","0.3200","2175"
"00717","富邦美國特別股","185079","2838193","15.36","15.38","15.31","15.33","-0.0300","966"
"00728","第一金工業30","642690","14941206","23.20","23.33","23.14","23.29","0.1700","696"
"00730","富邦臺灣優質高息","304551","5633323","18.39","18.58","18.39","18.51","0.1500","400"
"00731","FH富時高息低波","1054966","59044668","55.95","56.05","55.70","55.95","0.3500","224"
