證券代號,證券名稱,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
"0050","元大台灣50","20364324","2682635242","133.20","133.25","131.10","132.20","0.5500","31163"
"0051","元大中型100","96895","5599284","58.25","58.25","57.60","58.00","0.1000","140"
"0052","富邦科技","338654","40879823","122.10","122.10","120.30","121.20","0.6000","364"
"0053","元大電子","9011","569344","63.50","63.50","63.00","63.00","0.0000","10"
"0054","元大台商50","38000","1109990","29.45","29.45","29.17","29.20","0.0300","38"
"0055","元大MSCI金融","536790","13401023","24.79","25.10","24.79","25.10","0.3900","546"
"0056","元大高股息","20568298","693046839","34.01","34.07","33.39","33.71","-0.0700","13615"
"0057","富邦摩台","27000","2476100","92.05","92.20","91.60","92.20","0.3000","9"
"0061","元大寶滬深","768204","14786421","19.50","19.99","19.00","19.65","0.1700","340"
"006203","元大MSCI台灣","11056","695534","63.35","63.35","62.70","62.90","0.0000","14"
"006204","永豐臺灣加權","24595","2111197","86.85","87.05","85.00","85.65","-0.2000","41"
"006205","富邦上証","5548030","178413001","32.42","33.00","31.62","32.96","0.3800","3602"
"006206","元大上證50","323323","10020052","31.10","32.05","30.41","31.91","0.7800","257"
"006207","FH滬深","809091","20347087","24.92","25.78","24.91","25.78","0.3500","213"
"006208","富邦台50","6668110","506329909","76.60","76.65","75.65","76.10","0.2500","8583"
"00625K","富邦上証+R","10000","71900","7.15","7.23","7.15","7.23","0.0000","2"
"00631L","元大台灣50正2","3130441","391781353","127.30","127.40","123.75","125.90","1.0500","1563"
"00632R","元大台灣50反1","169686195","924658730","5.41","5.49","5.40","5.44","-0.0300","7095"
"00633L","富邦上証正2","26685230","971101158","36.50","38.20","35.78","38.20","1.1000","5055"
"00634R","富邦上証反1","2827313","13549783","4.76","4.86","4.67","4.67","-0.0900","234"
"00635U","期元大S&P黃金","1393410","35514012","25.52","25.55","25.43","25.44","-0.2100","556"
"00636","國泰中國A50","3293427","69622971","21.31","21.55","20.85","21.55","0.2700","1161"
