證券代號,證券名稱,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
"0050","元大台灣50","22677308","2593194353","114.65","114.85","113.95","114.20","0.0000","21124"
"0051","元大中型100","31856","1652209","51.65","52.25","51.30","52.25","1.2500","139"
"0052","富邦科技","617953","59888813","96.80","97.50","96.45","97.20","0.5500","482"
"0053","元大電子","13016","727652","56.15","56.20","55.60","56.05","0.4500","846"
"0055","元大MSCI金融","269338","5844027","21.71","21.83","21.50","21.83","0.3800","461"
"0056","元大高股息","19495244","531995801","27.23","27.48","27.10","27.48","0.3900","12569"
"0057","富邦摩台","63986","5200860","81.35","81.40","81.00","81.40","0.2000","921"
"0061","元大寶滬深","173093","3513889","20.35","20.52","20.09","20.40","-0.0500","455"
"006203","元大MSCI台灣","11855","654432","55.35","55.50","55.10","55.15","0.0000","787"
"006204","永豐臺灣加權","31063","2327285","74.85","75.05","74.60","74.95","0.5500","957"
"006205","富邦上証","848195","28511494","33.54","33.87","33.11","33.80","0.0700","530"
"006206","元大上證50","172216","5587165","32.50","32.71","32.00","32.63","0.1100","986"
"006207","FH滬深","344139","9209994","26.86","27.08","26.51","26.92","-0.0600","54"
"006208","富邦台50","5565479","366618636","66.20","66.20","65.55","65.75","0.0000","5911"
"00625K","富邦上証+R","","","","","","","0.0000",""
"00631L","元大台灣50正2","7867470","770656089","97.80","98.80","96.50","98.30","1.5000","2975"
"00632R","元大台灣50反1","164793446","986074803","6.00","6.04","5.95","5.98","-0.0500","9173"
"00633L","富邦上証正2","13034772","599094655","45.98","47.04","45.16","46.76","-0.2200","2925"
"00634R","富邦上証反1","3015300","12793242","4.23","4.28","4.20","4.22","0.0100","184"
"00635U","期元大S&P黃金","176242","3975814","22.52","22.60","22.51","22.60","0.0900","127"
"00636","國泰中國A50","1141671","26609501","23.26","23.47","22.91","23.35","0.0200","431"
"00636K","國泰中國A50+U","300","2340","7.74","7.83","7.74","7.83","0.0000","3"
"00637L","元大滬深300正2","112995974","2056624576","18.28","18.62","17.85","18.50","-0.1000","16614"
"00638R","元大滬深300反1","1924015","17250509","8.94","9.06","8.87","8.92","0.0200","222"
"00639","富邦深100","952928","13791072","14.46","14.67","14.30","14.57","-0.1100","359"
"00640L","富邦日本正2","80021","2169163","26.99","27.20","26.99","27.20","0.4700","36"
"00641R","富邦日本反1","198000","2021630","10.21","10.23","10.19","10.22","-0.0400","59"
"00642U","期元大S&P石油","3696204","71783035","19.12","19.53","19.10","19.51","0.3300","593"
"00643","群益深証中小","304994","5168551","17.10","17.17","16.79","17.09","-0.1400","494"
"00643K","群益深証中小+R","","","","","","","0.0000",""
"00645","富邦日本","34560","875196","25.34","25.34","25.32","25.34","0.2300","846"
"00646","元大S&P500","1039826","37198098","35.62","35.86","35.61","35.86","0.8100","596"
"00647L","元大S&P500正2","579078","30227216","52.00","52.45","51.95","52.45","2.3000","137"
"00648R","元大S&P500反1","1999000","15276770","7.65","7.66","7.62","7.62","-0.1800","257"
"00650L","FH香港正2","3457640","54540216","15.51","16.18","15.32","16.09","0.5800","619"
"00651R","FH香港反1","367000","3131370","8.60","8.73","8.41","8.44","-0.1600","57"
"00652","富邦印度","97582","2615212","26.69","26.83","26.69","26.83","0.4700","747"
"00653L","富邦印度正2","250841","9420318","37.50","37.65","37.40","37.65","1.1500","80"
"00654R","富邦印度反1","306000","2702910","8.95","8.95","8.82","8.84","-0.1300","72"
"00655L","國泰中國A50正2","4162258","137674084","33.40","33.96","32.55","33.71","-0.1500","1009"
"00656R","國泰中國A50反1","351000","2821360","8.08","8.09","7.93","7.97","0.0400","48"
"00657","國泰日經225","23839","744423","31.20","31.34","31.20","31.34","0.4100","845"
"00657K","國泰日經225+U","200","2090","10.45","10.45","10.45","10.45","0.1200","2"
"00660","元大歐洲50","8000","202160","25.04","25.52","25.04","25.52","0.4800","5"
"00661","元大日經225","2172","73845","34.01","34.03","34.01","34.03","0.6600","7"
"00662","富邦NASDAQ","318210","14779482","46.25","46.58","46.25","46.56","1.0500","383"
"00663L","國泰臺灣加權正2","720098","63428043","87.85","89.50","87.50","89.30","1.5000","94"
"00664R","國泰臺灣加權反1","14853793","101006092","6.79","6.83","6.77","6.78","-0.0400","633"
"00665L","富邦恒生國企正2","6323310","65641929","10.22","10.72","10.08","10.63","0.4200","727"
"00666R","富邦恒生國企反1","569000","8433460","14.91","14.92","14.50","14.57","-0.3200","28"
"00668","國泰美國道瓊","27443","932349","33.93","34.05","33.93","34.03","0.7100","792"
"00668K","國泰美國道瓊+U","200","2274","11.37","11.37","11.37","11.37","0.2300","2"
"00669R","國泰美國道瓊反1","4899521","41922468","8.58","8.58","8.54","8.54","-0.2100","463"
"00670L","富邦NASDAQ正2","3219268","205212271","63.30","64.10","63.30","64.05","2.8500","972"
"00671R","富邦NASDAQ反1","12354295","77359935","6.27","6.28","6.24","6.24","-0.1500","812"
"00673R","期元大S&P原油反1","42740582","356650160","8.48","8.49","8.29","8.31","-0.1200","4137"
"00674R","期元大S&P黃金反1","1927070","26400359","13.76","13.76","13.67","13.71","-0.0600","228"
"00675L","富邦臺灣加權正2","2041223","78530666","38.17","38.77","37.93","38.67","0.6700","767"
"00676R","富邦臺灣加權反1","10226907","38105775","3.72","3.74","3.71","3.72","-0.0200","448"
"00678","群益NBI生技","386397","9330339","23.80","24.19","23.80","24.18","0.4400","521"
"00680L","元大美債20正2","715930","10995439","15.39","15.39","15.30","15.34","0.1300","134"
"00681R","元大美債20反1","93000","1533550","16.48","16.52","16.45","16.52","-0.0300","21"
"00682U","期元大美元指數","305000","6469850","21.23","21.27","21.21","21.25","-0.1900","54"
"00683L","期元大美元指正2","444224","10324632","23.40","23.40","23.20","23.31","-0.2800","139"
"00684R","期元大美元指反1","27000","425970","15.76","15.78","15.76","15.76","0.1100","7"
"00685L","群益臺灣加權正2","126000","4272750","33.73","34.42","33.73","34.21","0.4900","21"
"00686R","群益臺灣加權反1","988000","3981720","4.05","4.05","4.02","4.03","-0.0300","41"
"00688L","國泰20年美債正2","166000","2538760","15.32","15.34","15.26","15.26","0.1100","33"
"00689R","國泰20年美債反1","21000","359830","17.12","17.15","17.09","17.15","-0.0500","10"
"00690","兆豐藍籌30","112378","3126667","27.93","27.99","27.82","27.99","0.3100","643"
"00692","富邦公司治理","4860307","138351402","28.90","28.90","28.34","28.51","0.0000","3866"
"00693U","期街口S&P黃豆","122200","2974010","24.12","24.48","24.12","24.48","0.2400","44"
"00700","富邦恒生國企","391993","5255656","13.38","13.71","13.25","13.64","0.2500","1048"
"00701","國泰股利精選30","883998","20723806","23.40","23.50","23.32","23.50","0.2100","849"
"00702","國泰標普低波高息","282491","5928918","20.95","21.03","20.95","21.00","0.0000","53"
"00703","台新MSCI中國","117384","1964377","16.50","16.91","16.48","16.84","0.2400","16"
"00706L","期元大S&P日圓正2","978000","9660160","9.86","9.90","9.86","9.87","0.0900","190"
"00707R","期元大S&P日圓反1","26000","636870","24.57","24.57","24.49","24.49","-0.1800","7"
"00708L","期元大S&P黃金正2","1086161","24926106","22.82","23.00","22.79","22.98","0.1600","158"
"00709","富邦歐洲","88284","1772982","20.02","20.16","20.01","20.16","0.3600","45"
"00710B","FH彭博非投等債","622368","10778345","17.24","17.39","17.24","17.30","0.0600","119"
"00711B","FH彭博新興債","113373","1788326","15.75","15.79","15.75","15.79","0.0300","927"
"00712","FH富時不動產","1177680","13293252","11.22","11.31","11.22","11.31","0.1700","783"
"00713","元大台灣高息低波","559554","22032089","39.17","39.58","39.03","39.46","0.4300","624"
"00714","群益道瓊美國地產","291958","5788744","19.83","19.86","19.80","19.84","0.0000","196"
"00715L","期街口布蘭特正2","16554383","312197930","18.36","19.23","18.28","19.15","0.6800","2780"
"00717","富邦美國特別股","302466","4555539","15.07","15.10","15.03","15.07","0.0000","248"
"00728","第一金工業30","264609","5856459","22.30","22.30","22.00","22.17","0.2500","315"
"00730","富邦臺灣優質高息","316324","5290624","16.58","16.83","16.58","16.81","0.2600","392"
"00731","FH富時高息低波","1051874","58818328","55.90","56.10","55.60","56.00","0.3000","125"
