"00679B" "元大美債20年" "32.41" "+0.26" "32.27" "32.50" "32.27" "16741000" "542402470" "4578" "32.40" "214" "32.41" "698" "1522692000" "9999.95" "0.01"
"00687B" "國泰20年美債" "33.65" "+0.17" "33.55" "33.72" "33.55" "3370000" "113443490" "316" "33.65" "15" "33.66" "21" "266787000" "9999.95" "0.01"
"00694B" "富邦美債1-3" "37.38" "+0.03" "37.46" "37.46" "37.38" "220000" "8229720" "16" "37.38" "2" "37.40" "50" "111076000" "9999.95" "0.01"
"00695B" "富邦美債7-10" "34.21" "+0.06" "34.24" "34.28" "34.21" "324000" "11095580" "17" "34.23" "6" "34.26" "90" "22186000" "9999.95" "0.01"
"00696B" "富邦美債20年" "34.06" "+0.25" "33.94" "34.16" "33.93" "1352000" "46075190" "125" "34.05" "1" "34.06" "31" "577681000" "9999.95" "0.01"
"00697B" "元大美債7-10" "35.60" "+0.07" "35.67" "35.69" "35.60" "131000" "4666230" "29" "35.59" "1" "35.60" "17" "12212000" "9999.95" "0.01"
"00718B" "富邦中國政策債" "20.07" "-0.09" "20.10" "20.13" "20.07" "182000" "3658010" "22" "20.05" "2" "20.07" "1" "623001000" "9999.95" "0.01"
"00719B" "元大美債1-3" "29.77" "-0.03" "29.80" "29.85" "29.77" "471000" "14038250" "151" "29.76" "13" "29.77" "25" "168014000" "9999.95" "0.01"
"00720B" "元大投資級公司債" "35.27" "+0.25" "35.16" "35.32" "35.16" "5029000" "177361980" "1635" "35.27" "43" "35.28" "413" "1286609000" "9999.95" "0.01"
"00721B" "元大中國債3-5" "45.96" "-0.15" "46.14" "46.14" "45.96" "51000" "2344140" "2" "45.89" "3" "45.96" "20" "4622000" "9999.95" "0.01"
"00722B" "群益15年IG電信債" "38.35" "+0.39" "38.43" "38.43" "38.27" "16000" "612970" "10" "38.32" "1" "38.33" "100" "986239000" "9999.95" "0.01"
"00723B" "群益15年IG科技債" "33.93" "+0.30" "33.81" "33.99" "33.81" "106000" "3600480" "15" "33.93" "4" "33.95" "2" "1239083000" "9999.95" "0.01"
"00724B" "群益10年IG金融債" "34.31" "+0.30" "34.20" "34.32" "34.20" "174000" "5967350" "37" "34.30" "18" "34.31" "3" "2492775000" "9999.95" "0.01"
"00725B" "國泰投資級公司債" "36.70" "+0.12" "36.68" "36.80" "36.68" "2619000" "96214850" "398" "36.70" "22" "36.71" "346" "1733706000" "9999.95" "0.01"
"00726B" "國泰5Y+新興債" "33.46" "+0.24" "33.51" "33.52" "33.44" "504000" "16869060" "62" "33.46" "1" "33.47" "10" "1127989000" "9999.95" "0.01"
"00727B" "國泰1-5Y非投等債" "36.66" "+0.26" "36.60" "36.71" "36.60" "144000" "5278730" "27" "36.66" "1" "36.67" "56" "95189000" "9999.95" "0.01"
"00734B" "台新JPM新興債" "15.64" "+0.11" "15.55" "15.66" "15.55" "1018000" "15922230" "29" "15.63" "101" "15.64" "4" "29479000" "9999.95" "0.01"
"00740B" "富邦全球投等債" "39.43" "+0.20" "39.42" "39.45" "39.40" "1264000" "49815590" "103" "39.43" "9" "39.44" "30" "890471000" "9999.95" "0.01"
"00741B" "富邦全球非投等債" "35.87" "+0.05" "35.82" "35.87" "35.82" "117000" "4194640" "12" "35.87" "1" "35.90" "10" "8128000" "9999.95" "0.01"
"00744B" "國泰中國政金債5+" "42.46" "-0.19" "42.65" "42.65" "42.45" "105000" "4458600" "6" "42.37" "30" "42.42" "2" "25728000" "9999.95" "0.01"
"00746B" "富邦A級公司債" "36.95" "+0.24" "37.00" "37.02" "36.90" "140000" "5175870" "19" "36.96" "2" "37.00" "2" "1775464000" "9999.95" "0.01"
"00748B" "凱基中國債3-10" "42.36" "-0.05" "42.36" "42.36" "42.36" "100000" "4236000" "3" "42.23" "7" "42.32" "1" "1000000" "9999.95" "0.01"
"00749B" "凱基新興債10+" "31.90" "+0.40" "31.83" "31.91" "31.82" "225000" "7171220" "17" "31.88" "7" "31.90" "1" "935500000" "9999.95" "0.01"
"00750B" "凱基科技債10+" "34.98" "+0.24" "34.98" "34.98" "34.98" "100000" "3498000" "2" "34.90" "9" "34.96" "2" "125500000" "9999.95" "0.01"
"00751B" "元大AAA至A公司債" "35.85" "+0.27" "35.72" "35.91" "35.72" "3253000" "116646840" "924" "35.84" "66" "35.85" "81" "1897603000" "9999.95" "0.01"
