證券代號,證券名稱,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
"0050","元大台灣50","13852368","1653181275","119.95","120.25","118.80","118.85","-2.8000","33160"
"0051","元大中型100","24494","1352016","55.35","55.40","54.75","54.85","-0.5500","190"
"0052","富邦科技","553652","58373466","105.75","106.25","105.00","105.05","-2.8000","1003"
"0053","元大電子","6357","370600","58.25","58.55","58.25","58.30","-1.4500","1003"
"0055","元大MSCI金融","165462","3722725","22.54","22.60","22.40","22.41","-0.1300","324"
"0056","元大高股息","16108083","436387753","27.13","27.16","27.03","27.05","-0.0800","14125"
"0057","富邦摩台","4035","349232","87.20","87.20","86.40","86.50","-1.8500","892"
"0061","元大寶滬深","81561","1603006","19.79","19.84","19.62","19.65","-0.0400","973"
"006203","元大MSCI台灣","4556","262208","57.95","57.95","57.65","57.65","-1.1000","1017"
"006204","永豐臺灣加權","34264","2655372","77.85","77.85","77.35","77.35","-1.1000","931"
"006205","富邦上証","3252458","106811415","32.95","33.05","32.74","32.80","-0.0700","491"
"006206","元大上證50","98219","3083674","31.47","31.62","31.32","31.39","-0.0800","1118"
"006207","FH滬深","253372","6554774","26.03","26.03","25.76","25.77","0.0100","1004"
"006208","富邦台50","5895664","407275617","69.50","69.50","68.80","68.85","-1.4000","14611"
"00625K","富邦上証+R","","","","","","","0.0000",""
"00631L","元大台灣50正2","5906090","656466945","112.05","112.75","110.20","110.20","-4.3000","4867"
"00632R","元大台灣50反1","254869102","1373998653","5.38","5.41","5.35","5.41","0.0900","8879"
"00633L","富邦上証正2","5654800","238654525","42.45","42.80","41.80","41.89","-0.2600","1529"
"00634R","富邦上証反1","333000","1428620","4.28","4.30","4.27","4.29","0.0000","31"
"00635U","期元大S&P黃金","399375","9451145","23.74","23.77","23.60","23.60","-0.1600","226"
"00636","國泰中國A50","2354338","52967355","22.60","22.69","22.44","22.49","-0.0700","1156"
"00636K","國泰中國A50+U","200","1478","7.39","7.39","7.39","7.39","-0.0700","2"
"00637L","元大滬深300正2","47332277","788248462","16.68","16.87","16.49","16.52","-0.0900","6326"
"00638R","元大滬深300反1","450000","4036440","8.95","9.03","8.93","9.00","0.0200","50"
