證券代號,證券名稱,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
"0050","元大台灣50","16720163","1831687490","111.00","111.05","108.45","108.85","-2.1500","28951"
"0051","元大中型100","45522","2272207","50.50","50.50","49.55","49.65","-0.7000","247"
"0052","富邦科技","995141","88061431","89.55","89.95","87.25","87.30","-2.5500","832"
"0053","元大電子","12048","621356","52.55","52.55","51.05","51.05","-1.2000","17"
"0055","元大MSCI金融","331476","7375106","22.48","22.53","22.07","22.07","-0.4300","489"
"0056","元大高股息","65783478","1744749142","26.94","26.96","26.30","26.32","-0.6400","48484"
"0057","富邦摩台","24026","1832315","77.45","77.45","76.20","76.20","-0.8500","959"
"0061","元大寶滬深","456527","9671617","21.35","21.48","21.04","21.17","-0.2000","908"
"006203","元大MSCI台灣","13557","716177","53.45","53.45","52.70","52.75","-1.2000","880"
"006204","永豐臺灣加權","41232","2955657","72.90","72.90","71.20","71.20","-1.8000","922"
"006205","富邦上証","626782","22018676","35.43","35.69","34.93","34.93","-0.5000","399"
"006206","元大上證50","88250","3002972","34.58","34.58","33.83","33.90","-0.5300","997"
"006207","FH滬深","278279","7755490","28.16","28.25","27.74","27.74","-0.3900","50"
"006208","富邦台50","5358434","339966414","64.15","64.25","62.95","63.10","-1.0500","9242"
"00625K","富邦上証+R","","","","","","","0.0000",""
"00631L","元大台灣50正2","19788132","1784341469","92.50","92.90","88.35","88.45","-4.3500","7188"
"00632R","元大台灣50反1","235741392","1473676441","6.19","6.32","6.17","6.32","0.1500","14793"
"00633L","富邦上証正2","9326741","465482012","50.90","51.30","49.18","49.19","-1.2600","1901"
"00634R","富邦上証反1","1747000","7126670","4.02","4.10","4.01","4.10","0.0800","146"
"00635U","期元大S&P黃金","1601987","37316250","23.33","23.33","23.24","23.27","-0.6200","421"
"00636","國泰中國A50","900678","21783844","24.40","24.52","24.01","24.03","-0.3700","1061"
"00636K","國泰中國A50+U","200","1622","8.11","8.11","8.11","8.11","-0.0800","2"
"00637L","元大滬深300正2","80484693","1594690103","20.17","20.31","19.47","19.47","-0.5100","11588"
"00638R","元大滬深300反1","873812","7530491","8.52","8.67","8.48","8.66","0.1200","136"
"00639","富邦深100","502162","7584559","15.26","15.27","15.02","15.03","-0.0900","533"
"00640L","富邦日本正2","214000","5523570","25.97","26.03","25.55","25.68","-0.6600","60"
"00641R","富邦日本反1","867000","9067480","10.39","10.49","10.36","10.45","0.1500","168"
"00642U","期元大S&P石油","7502494","149970250","20.14","20.20","19.78","19.95","-1.9200","2268"
"00643","群益深証中小","388891","6963624","18.08","18.08","17.78","17.80","-0.1100","1075"
"00643K","群益深証中小+R","","","","","","","0.0000",""
"00645","富邦日本","168446","4144496","24.71","24.77","24.55","24.64","-0.2500","1025"
"00646","元大S&P500","620717","21835994","35.25","35.32","35.07","35.14","-0.1100","589"
"00647L","元大S&P500正2","132094","6754206","51.30","51.45","50.85","50.85","-0.4500","71"
"00648R","元大S&P500反1","2885000","22279810","7.70","7.75","7.70","7.75","0.0500","179"
"00650L","FH香港正2","5644818","97212077","17.64","17.75","17.01","17.01","-0.7400","693"
"00651R","FH香港反1","152990","1251940","8.11","8.22","8.10","8.22","0.1900","49"
"00652","富邦印度","229296","6040895","26.47","26.47","26.25","26.32","-0.1500","896"
"00653L","富邦印度正2","181000","6505270","35.90","36.15","35.68","36.09","-0.4100","98"
"00654R","富邦印度反1","633000","5735440","9.08","9.11","8.96","9.07","0.1200","119"
"00655L","國泰中國A50正2","5017118","181099517","36.76","37.09","35.51","35.52","-0.9600","902"
"00656R","國泰中國A50反1","931000","7165260","7.60","7.74","7.60","7.74","0.1000","63"
"00657","國泰日經225","53001","1610428","30.52","30.52","30.37","30.40","-0.2500","9"
"00657K","國泰日經225+U","7800","79285","10.18","10.18","10.16","10.16","-0.0700","14"
"00660","元大歐洲50","2106","52398","24.92","24.92","24.85","24.85","-0.5100","5"
"00661","元大日經225","2000","65190","32.52","32.67","32.52","32.67","-0.1600","2"
"00662","富邦NASDAQ","1177357","53251613","45.36","45.49","45.13","45.23","0.5300","394"
"00663L","國泰臺灣加權正2","134002","11023117","84.50","84.50","80.65","80.85","-3.8000","48"
"00664R","國泰臺灣加權反1","13870293","97988946","6.98","7.15","6.97","7.14","0.1700","1086"
"00665L","富邦恒生國企正2","6663358","78326085","12.02","12.08","11.52","11.52","-0.4900","992"
"00666R","富邦恒生國企反1","239000","3313990","13.77","13.98","13.77","13.95","0.2300","17"
"00668","國泰美國道瓊","13663","457049","33.56","33.56","33.40","33.40","-0.3000","491"
"00668K","國泰美國道瓊+U","200","2246","11.23","11.23","11.23","11.23","-0.0700","2"
"00669R","國泰美國道瓊反1","3847008","33361881","8.66","8.69","8.63","8.69","0.1000","375"
"00670L","富邦NASDAQ正2","4291782","261771083","61.35","61.60","60.60","60.70","1.0000","1103"
"00671R","富邦NASDAQ反1","16800000","107254350","6.37","6.41","6.35","6.41","-0.0600","1135"
"00673R","期元大S&P原油反1","153924717","1228555156","7.95","8.09","7.91","8.04","0.5700","10099"
"00674R","期元大S&P黃金反1","4535957","60676329","13.29","14.15","13.26","13.77","0.7900","1029"
"00675L","富邦臺灣加權正2","2067272","73712839","36.66","36.73","34.98","35.02","-1.6700","1204"
"00676R","富邦臺灣加權反1","27588459","106319783","3.82","3.92","3.82","3.91","0.1000","934"
"00678","群益NBI生技","139834","3320732","23.78","23.80","23.69","23.74","0.4400","607"
"00680L","元大美債20正2","1225718","18833291","15.40","15.45","15.29","15.39","0.5900","226"
"00681R","元大美債20反1","327001","5385416","16.48","16.50","16.44","16.47","-0.3500","78"
"00682U","期元大美元指數","174625","3663438","20.94","21.03","20.94","21.03","0.3400","52"
"00683L","期元大美元指正2","1527225","34572502","22.59","22.72","22.59","22.70","0.6300","209"
"00684R","期元大美元指反1","10000","159650","15.97","15.97","15.95","15.97","-0.1700","6"
"00685L","群益臺灣加權正2","25000","787210","32.39","32.39","30.88","31.00","-1.3900","21"
"00686R","群益臺灣加權反1","1343000","5639800","4.15","4.25","4.15","4.25","0.1000","147"
"00688L","國泰20年美債正2","476000","7299050","15.34","15.40","15.26","15.34","0.5900","67"
"00689R","國泰20年美債反1","74000","1265410","17.07","17.15","17.06","17.10","-0.3700","13"
"00690","兆豐藍籌30","112458","2988766","26.82","26.82","26.57","26.57","-0.4500","983"
"00692","富邦公司治理","4223958","119774092","28.69","28.74","28.06","28.14","-0.5600","3898"
"00693U","期街口S&P黃豆","1280391","30286170","23.83","23.93","23.50","23.66","-1.3400","282"
"00700","富邦恒生國企","318806","4581870","14.43","14.59","14.22","14.27","-0.2700","388"
"00701","國泰股利精選30","1104591","25771402","23.64","23.64","23.19","23.20","-0.4400","1133"
"00702","國泰標普低波高息","104638","2207808","21.11","21.13","21.10","21.10","-0.3600","593"
"00703","台新MSCI中國","114129","2006121","17.76","17.76","17.53","17.53","-0.1600","962"
"00706L","期元大S&P日圓正2","1711006","17576191","10.23","10.33","10.20","10.30","0.1400","238"
"00707R","期元大S&P日圓反1","","","","","","","0.0000",""
"00708L","期元大S&P黃金正2","2809050","68634271","24.54","24.54","24.34","24.37","-1.3100","583"
"00709","富邦歐洲","154400","3126624","20.29","20.37","20.18","20.18","-0.4100","1000"
"00710B","FH彭博非投等債","165858","2814289","16.96","16.98","16.96","16.96","0.0100","60"
"00711B","FH彭博新興債","119409","1903730","15.92","15.97","15.92","15.94","0.0500","860"
"00712","FH富時不動產","3587766","40403970","11.24","11.28","11.22","11.27","0.1100","1352"
"00713","元大台灣高息低波","1026681","39501225","39.20","39.20","38.08","38.12","-1.0800","1116"
"00714","群益道瓊美國地產","627016","12548564","20.05","20.05","19.97","20.03","-0.0400","286"
"00715L","期街口布蘭特正2","37329320","766124517","20.90","20.90","20.11","20.43","-3.8300","6388"
"00717","富邦美國特別股","286010","4284671","14.94","15.02","14.94","14.99","0.0200","267"
"00728","第一金工業30","645758","13567363","21.32","21.32","20.83","20.84","-0.4800","724"
"00730","富邦臺灣優質高息","507725","8362817","16.72","16.74","16.37","16.38","-0.3400","629"
"00731","FH富時高息低波","1122733","62953269","56.80","56.80","56.00","56.10","-0.9000","214"
"00732","國泰RMB短期報酬","100000","4115000","41.15","41.15","41.15","41.15","0.0000","4"
"00733","富邦臺灣中小","412998","13008060","32.21","32.31","31.11","31.14","-1.2600","461"
"00735","國泰臺韓科技","105001","2498684","23.83","23.88","23.79","23.88","-0.1800","8"
"00736","國泰新興市場","102000","1953250","19.06","19.19","19.06","19.19","-0.1500","4"
"00737","國泰AI+Robo","331766","8280320","25.02","25.04","24.90","24.92","0.2000","667"
