證券代號,證券名稱,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
"0050","元大台灣50","7751452","1003262971","130.30","130.65","128.25","128.80","-0.7000","11911"
"0051","元大中型100","164582","12051336","74.20","74.60","71.95","72.45","-1.4500","357"
"0052","富邦科技","215806","25888423","122.30","122.30","118.50","119.10","-1.5000","393"
"0053","元大電子","12164","852842","70.55","70.60","70.10","70.10","0.0000","940"
"0055","元大MSCI金融","401400","9773926","24.27","24.54","24.23","24.25","0.0100","498"
"0056","元大高股息","97223861","3542270646","36.66","37.25","35.61","35.74","-0.8400","47294"
"0057","富邦摩台","3549","339452","95.30","95.55","95.30","95.55","-0.8000","986"
"0061","元大寶滬深","846652","16312741","19.13","19.40","19.13","19.32","0.3000","1118"
"006203","元大MSCI台灣","6400","404564","63.60","63.60","63.05","63.05","-0.5500","974"
"006204","永豐臺灣加權","22879","2037975","90.50","90.50","89.00","89.00","-0.6500","405"
"006205","富邦上証","1308086","42440565","32.24","32.70","32.20","32.28","0.3000","460"
"006206","元大上證50","401128","12425072","30.56","31.22","30.56","30.74","0.3000","1007"
"006207","復華滬深","236021","6000016","25.20","25.54","25.20","25.31","0.3000","44"
"006208","富邦台50","3195969","238525749","75.30","75.50","74.15","74.50","-0.3000","7291"
"00625K","富邦上証+R","","","","","","","0.0000",""
"00631L","元大台灣50正2","4768159","678759701","145.20","145.40","139.40","139.85","-2.6500","4174"
"00632R","元大台灣50反1","187069825","876204583","4.65","4.74","4.64","4.73","0.0500","6890"
"00633L","富邦上証正2","18993654","790804774","41.39","42.60","40.86","41.00","0.4700","3813"
"00634R","富邦上証反1","959000","4100620","4.29","4.32","4.24","4.32","-0.0300","89"
"00635U","期元大S&P黃金","226128","5513067","24.37","24.41","24.35","24.36","0.0300","91"
"00636","國泰中國A50","2713573","60247932","22.11","22.50","22.01","22.05","0.2000","1133"
"00636K","國泰中國A50+U","2400","17078","7.12","7.12","7.07","7.07","0.0000","5"
"00637L","元大滬深300正2","107742585","1780569263","16.45","16.91","16.19","16.26","0.2100","14098"
