證券代號,證券名稱,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
"0050","元大台灣50","8139525","1160338475","142.70","143.20","141.95","142.05","-0.6500","16664"
"0051","元大中型100","47182","2847761","60.05","60.45","60.05","60.20","0.0000","127"
"0052","富邦科技","407507","54398248","133.30","134.10","132.95","133.00","-0.5000","325"
"0053","元大電子","7827","539046","68.60","69.20","68.60","68.75","0.2000","39"
"0054","元大台商50","2969","90562","30.75","30.75","30.75","30.75","-0.0100","47"
"0055","元大MSCI金融","873328","22793143","26.04","26.23","26.01","26.05","0.0100","700"
"0056","元大高股息","10328094","342554016","33.14","33.25","33.08","33.10","-0.0300","8648"
"0057","富邦摩台","25821","2570955","99.75","99.75","99.55","99.60","0.0500","49"
"0061","元大寶滬深","57080","1227708","21.84","21.84","21.45","21.50","-0.0500","73"
"006203","元大MSCI台灣","22260","1521354","68.35","68.60","68.20","68.25","0.0500","65"
"006204","永豐臺灣加權","21614","1937055","90.05","90.05","89.60","89.60","-0.2500","48"
"006205","富邦上証","431707","15420339","35.56","35.78","35.53","35.66","0.0200","114"
"006206","元大上證50","58515","2013112","34.41","34.60","34.25","34.45","0.0400","55"
"006207","FH滬深","146192","4131670","28.27","28.30","28.13","28.24","0.1300","46"
"006208","富邦台50","2560108","210369248","82.15","82.50","81.90","82.00","-0.3000","5865"
"00625K","富邦上証+R","","","","","","","0.0000",""
"00631L","元大台灣50正2","2058583","294401753","143.00","144.35","141.75","142.05","-1.0500","817"
"00632R","元大台灣50反1","79890345","411574165","5.16","5.18","5.13","5.17","0.0100","4074"
"00633L","富邦上証正2","4230345","210450999","49.75","50.30","49.35","49.67","-0.1700","1194"
"00634R","富邦上証反1","621000","2554710","4.12","4.14","4.10","4.13","0.0100","25"
"00635U","期元大S&P黃金","1573964","39088508","24.80","24.90","24.77","24.90","0.3500","624"
"00636","國泰中國A50","192346","4626427","24.06","24.16","23.97","24.05","-0.0100","112"
"00636K","國泰中國A50+U","200","1726","8.63","8.63","8.63","8.63","-0.0400","2"
"00637L","元大滬深300正2","35712405","705345794","19.69","19.96","19.57","19.70","-0.0800","6737"
"00638R","元大滬深300反1","828021","7054007","8.52","8.55","8.48","8.53","0.0300","54"
"00639","富邦深100","498831","7479788","14.88","15.10","14.85","15.05","0.1700","109"
"00640L","富邦日本正2","434000","11945030","27.87","27.87","27.16","27.35","-0.6200","193"
"00641R","富邦日本反1","322000","3331370","10.29","10.44","10.29","10.42","0.1400","61"
"00642U","期元大S&P石油","10580171","177750450","16.79","16.85","16.74","16.79","0.0100","2680"
"00643","群益深証中小","147419","2600828","17.65","17.85","17.50","17.80","0.2100","75"
"00643K","群益深証中小+R","","","","","","","0.0000",""
"00645","富邦日本","241831","6143991","25.50","25.50","25.25","25.27","-0.3000","128"
"00646","元大S&P500","1084015","40993256","37.82","37.91","37.70","37.72","-0.3000","1152"
"00647L","元大S&P500正2","228234","15497233","67.90","68.20","67.35","67.40","-1.0000","87"
"00648R","元大S&P500反1","2584631","17697806","6.84","6.87","6.82","6.86","0.0400","1863"
"00650L","FH香港正2","1629629","35718710","22.05","22.18","21.60","21.68","-0.5000","338"
"00651R","FH香港反1","253000","1929250","7.61","7.67","7.57","7.67","0.1100","37"
"00652","富邦印度","249819","6904957","27.90","27.90","27.56","27.66","-0.2800","242"
"00653L","富邦印度正2","1133430","47208335","41.85","41.93","41.32","41.70","-0.7000","530"
"00654R","富邦印度反1","955000","8106180","8.47","8.52","8.46","8.52","0.0800","106"
"00655L","國泰中國A50正2","1443040","53880902","37.36","37.80","37.04","37.32","-0.1900","514"
"00656R","國泰中國A50反1","15000","116710","7.77","7.79","7.76","7.78","-0.0100","7"
"00657","國泰日經225","4909","158232","32.28","32.28","32.20","32.20","-0.2800","29"
"00657K","國泰日經225+U","200","2314","11.57","11.57","11.57","11.57","-0.0800","2"
"00660","元大歐洲50","13914","401942","28.98","28.98","28.82","28.82","-0.3900","51"
"00661","元大日經225","7015","236761","33.93","33.98","33.68","33.68","-0.4200","45"
"00662","富邦NASDAQ","893768","45912095","51.35","51.55","51.20","51.20","-0.1500","572"
"00663L","國泰臺灣加權正2","12000","1563150","129.60","130.90","129.60","129.85","0.2500","9"
"00664R","國泰臺灣加權反1","6184394","36148128","5.86","5.88","5.82","5.87","0.0100","4108"
"00665L","富邦恒生國企正2","1238000","18782430","15.42","15.44","14.94","15.01","-0.4100","358"
"00666R","富邦恒生國企反1","82000","1059440","12.91","13.02","12.91","12.98","0.1900","12"
"00668","國泰美國道瓊","43890","1534011","34.95","35.00","34.88","34.88","-0.3700","79"
"00668K","國泰美國道瓊+U","200","2510","12.55","12.55","12.55","12.55","-0.0900","2"
"00669R","國泰美國道瓊反1","4772615","37502656","7.85","7.89","7.83","7.87","0.0700","751"
"00670L","富邦NASDAQ正2","982468","94061146","95.70","96.25","94.85","95.20","-0.3500","517"
"00671R","富邦NASDAQ反1","14360000","79422110","5.54","5.56","5.50","5.55","0.0000","915"
"00673R","期元大S&P原油反1","11423002","119331111","10.46","10.48","10.42","10.45","-0.0100","1322"
"00674R","期元大S&P黃金反1","680199","8514564","12.53","12.54","12.50","12.50","-0.1700","200"
"00675L","富邦臺灣加權正2","249983","13938398","55.65","56.35","55.25","55.50","-0.3000","269"
"00676R","富邦臺灣加權反1","6887110","21996900","3.20","3.22","3.18","3.21","0.0100","289"
"00678","群益NBI生技","421251","9723465","23.27","23.27","23.00","23.07","-0.3300","99"
"00680L","元大美債20正2","43000","929650","21.66","21.68","21.58","21.65","-0.0400","20"
"00681R","元大美債20反1","135000","1886290","13.98","13.99","13.97","13.97","0.0200","19"
"00682U","期元大美元指數","134000","2533660","18.91","18.92","18.90","18.91","0.0300","39"
"00683L","期元大美元指正2","1164000","21588190","18.57","18.57","18.53","18.55","0.0500","178"
"00684R","期元大美元指反1","","","","","","","0.0000",""
"00685L","群益臺灣加權正2","3000","147380","48.91","49.27","48.91","49.27","0.1900","3"
"00686R","群益臺灣加權反1","71000","247020","3.47","3.50","3.46","3.49","0.0000","11"
"00688L","國泰20年美債正2","31000","669350","21.57","21.61","21.54","21.59","-0.0900","9"
"00689R","國泰20年美債反1","12000","176580","14.71","14.73","14.71","14.72","0.0100","5"
"00690","兆豐藍籌30","117719","4038549","34.39","34.39","34.18","34.18","-0.0700","44"
"00692","富邦公司治理","2000881","72020366","36.00","36.15","35.86","35.90","-0.1500","1627"
"00693U","期街口S&P黃豆","231774","5759409","24.92","24.92","24.73","24.80","-0.2800","122"
"00700","富邦恒生國企","194205","2956665","15.38","15.38","15.12","15.17","-0.2100","54"
"00701","國泰股利精選30","3444367","91493949","26.61","26.64","26.50","26.50","-0.1100","2533"
"00702","國泰標普低波高息","105147","2121805","20.17","20.19","20.13","20.13","-0.2300","32"
"00703","台新MSCI中國","36503","680764","18.65","18.79","18.55","18.55","-0.1000","34"
"00706L","期元大S&P日圓正2","21000","299140","14.25","14.26","14.22","14.26","0.0500","9"
"00707R","期元大S&P日圓反1","","","","","","","0.0000",""
"00708L","期元大S&P黃金正2","4509246","125670907","27.82","28.05","27.77","28.03","0.7500","1163"
"00709","富邦歐洲","111335","2556921","23.04","23.04","22.87","22.87","-0.1900","36"
"00710B","FH彭博高收益債","1144684","20017828","17.53","17.53","17.46","17.48","-0.0500","479"
"00711B","FH彭博新興債","348851","6456105","18.45","18.52","18.45","18.51","-0.0900","51"
"00712","FH富時不動產","9484780","119073214","12.59","12.59","12.52","12.54","-0.1000","6269"
"00713","元大台灣高息低波","796210","34784712","43.59","43.79","43.55","43.56","-0.0800","966"
"00714","群益道瓊美國地產","594868","12412102","20.90","20.91","20.83","20.85","-0.1700","561"
"00715L","期街口布蘭特正2","37848444","582791667","15.50","15.56","15.27","15.36","-0.0300","3029"
"00717","富邦美國特別股","982016","14967178","15.29","15.30","15.22","15.25","-0.1000","523"
"00728","第一金工業30","1046162","29778729","28.43","28.54","28.35","28.35","-0.0700","709"
"00730","富邦臺灣優質高息","124574","2479515","19.98","19.98","19.85","19.88","0.0300","149"
"00731","FH富時高息低波","1084504","66289838","61.00","61.40","61.00","61.00","-0.1500","177"
"00732","國泰RMB短期報酬","100000","4055000","40.55","40.55","40.55","40.55","0.0300","2"
"00733","富邦臺灣中小","456182","18261896","39.62","40.26","39.60","39.70","0.0800","269"
"00735","國泰臺韓科技","135732","4180411","30.83","30.96","30.69","30.78","-0.2100","36"
"00736","國泰新興市場","102136","2218266","21.72","21.72","21.66","21.66","-0.1800","24"
"00737","國泰AI+Robo","274569","8044817","29.29","29.42","29.24","29.25","-0.3700","124"
"00738U","期元大道瓊白銀","747779","18152402","24.26","24.38","24.21","24.30","0.3500","232"
"00739","元大MSCI A股","18049","476351","26.30","26.48","26.25","26.38","0.2200","38"
