證券代號,證券名稱,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
"0050","元大台灣50","7996077","945839757","117.30","119.45","116.85","119.35","0.5500","14283"
"0051","元大中型100","68090","3830135","56.35","56.35","56.00","56.20","-0.2500","183"
"0052","富邦科技","288335","30265908","104.00","106.15","103.30","106.15","1.5500","434"
"0053","元大電子","6999","407685","57.90","59.20","57.90","59.20","0.5000","1004"
"0055","元大MSCI金融","242458","5430352","22.48","22.48","22.29","22.45","-0.0500","437"
"0056","元大高股息","20105562","554722946","27.58","27.72","27.42","27.72","0.0500","18349"
"0057","富邦摩台","2021","174164","86.75","86.75","86.75","86.75","0.1500","1001"
"0061","元大寶滬深","78509","1539131","19.38","19.69","19.38","19.69","0.3100","987"
"006203","元大MSCI台灣","8361","480051","57.35","57.85","57.20","57.80","0.1500","797"
"006204","永豐臺灣加權","25600","2002308","77.50","78.35","77.50","78.35","0.0500","1008"
"006205","富邦上証","1306115","42812584","32.24","32.95","32.22","32.87","0.5100","332"
"006206","元大上證50","92137","2895609","31.00","31.68","30.90","31.56","0.5600","1027"
"006207","FH滬深","276559","7049715","25.48","25.79","25.15","25.76","0.5700","37"
"006208","富邦台50","5855707","401583523","68.05","69.15","67.75","69.05","0.3500","8180"
"00625K","富邦上証+R","","","","","","","0.0000",""
"00631L","元大台灣50正2","3803242","421321537","109.50","112.60","108.95","112.50","0.6500","2059"
"00632R","元大台灣50反1","187032755","1006687978","5.41","5.43","5.34","5.34","-0.0100","7033"
"00633L","富邦上証正2","13162220","543836426","40.35","41.99","40.30","41.64","1.1800","2477"
"00634R","富邦上証反1","472000","2045450","4.41","4.41","4.30","4.33","-0.0500","52"
"00635U","期元大S&P黃金","219635","5129895","23.31","23.41","23.29","23.41","0.1000","95"
"00636","國泰中國A50","1709885","37854739","21.79","22.32","21.79","22.27","0.3700","1170"
"00636K","國泰中國A50+U","200","1454","7.27","7.27","7.27","7.27","0.1000","2"
"00637L","元大滬深300正2","82002231","1334013342","15.90","16.50","15.89","16.37","0.4200","9619"
"00638R","元大滬深300反1","1036033","9478161","9.23","9.26","9.05","9.10","-0.0900","78"
"00639","富邦深100","805761","10839442","13.35","13.50","13.28","13.48","0.2000","276"
"00640L","富邦日本正2","164055","4854642","29.53","29.81","29.45","29.78","0.3400","36"
"00641R","富邦日本反1","399000","3760250","9.45","9.46","9.40","9.41","-0.0400","88"
"00642U","期元大S&P石油","7632380","124713743","16.20","16.41","16.20","16.40","0.2900","1492"
"00643","群益深証中小","360002","5525291","15.42","15.51","15.27","15.49","0.2100","67"
"00643K","群益深証中小+R","","","","","","","0.0000",""
"00645","富邦日本","91424","2426706","26.48","26.64","26.46","26.64","0.1900","1057"
"00646","元大S&P500","711865","26802954","37.80","37.80","37.50","37.72","-0.0800","745"
"00647L","元大S&P500正2","343257","17983737","53.00","53.00","51.85","52.45","-0.7500","126"
"00648R","元大S&P500反1","2268100","16650596","7.35","7.36","7.32","7.32","0.0600","218"
"00650L","FH香港正2","11197588","154574294","13.40","14.19","13.34","14.14","0.4900","1747"
"00651R","FH香港反1","3944000","32737530","8.46","8.50","8.22","8.24","-0.1300","273"
"00652","富邦印度","299812","8530439","28.47","28.62","28.33","28.62","0.0500","1012"
"00653L","富邦印度正2","1046180","42688152","40.88","41.17","40.54","41.09","-0.4900","371"
"00654R","富邦印度反1","341000","2819090","8.21","8.30","8.20","8.22","0.0600","92"
"00655L","國泰中國A50正2","2659250","77561180","28.59","29.68","28.43","29.41","0.7800","847"
"00656R","國泰中國A50反1","955100","7800531","8.24","8.26","8.09","8.13","-0.0800","53"
"00657","國泰日經225","103974","3389823","32.61","32.66","32.61","32.66","0.2100","978"
"00657K","國泰日經225+U","200","2128","10.64","10.64","10.64","10.64","0.0100","2"
"00660","元大歐洲50","4167","127880","30.88","30.90","30.88","30.90","-0.3300","942"
"00661","元大日經225","8087","280817","34.85","34.90","34.81","34.90","0.1700","1006"
"00662","富邦NASDAQ","365626","17350954","48.05","48.05","47.16","47.53","-0.2100","472"
"00663L","國泰臺灣加權正2","19000","1940100","101.40","103.55","101.25","103.50","-0.2000","10"
"00664R","國泰臺灣加權反1","7236193","43878246","6.09","6.11","6.03","6.04","0.0100","492"
"00665L","富邦恒生國企正2","35194297","291665707","8.03","8.62","7.99","8.55","0.2200","3474"
"00666R","富邦恒生國企反1","487000","7148020","14.91","15.05","14.50","14.55","-0.1700","77"
"00668","國泰美國道瓊","36675","1332075","36.16","36.37","36.16","36.35","-0.3400","743"
"00668K","國泰美國道瓊+U","200","2374","11.87","11.87","11.87","11.87","-0.1600","2"
"00669R","國泰美國道瓊反1","28641624","233769054","8.17","8.19","8.15","8.15","0.1000","1388"
"00670L","富邦NASDAQ正2","3362954","192201795","56.90","57.55","56.65","57.55","-0.9000","1272"
"00671R","富邦NASDAQ反1","13170933","79542036","6.06","6.07","6.02","6.02","0.0500","632"
"00673R","期元大S&P原油反1","20992041","185745069","8.93","8.94","8.81","8.82","-0.1400","1599"
"00674R","期元大S&P黃金反1","757000","9791330","12.95","12.97","12.90","12.90","-0.0600","105"
"00675L","富邦臺灣加權正2","1135418","50458580","44.05","45.10","43.89","45.10","0.0800","623"
"00676R","富邦臺灣加權反1","6009116","20096015","3.36","3.36","3.31","3.32","0.0000","397"
"00678","群益NBI生技","318665","8127799","25.50","25.51","25.34","25.49","-0.0100","1017"
"00680L","元大美債20正2","10804238","119546899","11.04","11.09","11.04","11.08","-0.2400","1732"
"00681R","元大美債20反1","904000","16919650","18.68","18.74","18.68","18.72","0.2500","49"
"00682U","期元大美元指數","535320","11165349","20.87","20.88","20.83","20.83","0.0400","93"
"00683L","期元大美元指正2","2123769","47283615","22.20","22.35","22.20","22.21","0.1300","406"
"00684R","期元大美元指反1","9000","142200","15.80","15.80","15.80","15.80","-0.1000","4"
"00685L","群益臺灣加權正2","64000","2528260","39.04","39.90","38.90","39.87","-0.0200","49"
