證券代號,證券名稱,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
"0050","元大台灣50","16343906","1907311237","116.65","116.95","116.35","116.70","0.0000","11202"
"0051","元大中型100","146795","7680735","52.00","52.40","52.00","52.40","0.4000","186"
"0052","富邦科技","240148","24006191","100.00","100.25","99.80","99.85","-0.1500","417"
"0053","元大電子","6065","337166","55.70","55.75","55.70","55.75","0.0500","953"
"0055","元大MSCI金融","162356","3516194","21.66","21.70","21.60","21.68","0.0600","278"
"0056","元大高股息","20108679","514107140","25.57","25.65","25.50","25.52","-0.0200","13035"
"0057","富邦摩台","2881","238055","82.90","82.95","82.90","82.95","0.0500","882"
"0061","元大寶滬深","58206","1018956","17.73","17.73","17.45","17.57","-0.0100","1019"
"006203","元大MSCI台灣","4129","231491","56.20","56.45","56.05","56.45","0.2500","657"
"006204","永豐臺灣加權","25208","1865388","73.90","74.15","73.90","74.05","0.1500","923"
"006205","富邦上証","290210","8589368","29.72","29.85","29.48","29.67","-0.0500","139"
"006206","元大上證50","33488","939174","28.15","28.15","27.90","28.12","0.0000","30"
"006207","FH滬深","167132","3857616","23.12","23.13","23.00","23.09","-0.0700","16"
"006208","富邦台50","3068386","202127387","65.90","66.05","65.70","65.80","-0.1000","4323"
"00625K","富邦上証+R","","","","","","","0.0000",""
"00631L","元大台灣50正2","8722157","883069879","101.05","101.90","100.75","100.80","-0.7500","1998"
"00632R","元大台灣50反1","155247265","886474239","5.70","5.73","5.69","5.73","0.0400","5550"
"00633L","富邦上証正2","6002209","208475282","34.67","35.10","34.20","34.97","0.5300","1535"
"00634R","富邦上証反1","445103","2146361","4.87","4.87","4.80","4.82","-0.0400","31"
"00635U","期元大S&P黃金","164169","3746512","22.77","22.86","22.76","22.82","0.0000","76"
"00636","國泰中國A50","473634","9225366","19.62","19.62","19.38","19.53","-0.0300","769"
"00636K","國泰中國A50+U","200","1266","6.33","6.33","6.33","6.33","0.0000","2"
"00637L","元大滬深300正2","50936824","696128014","13.61","13.80","13.45","13.76","0.2100","6093"
"00638R","元大滬深300反1","104000","1065690","10.32","10.33","10.18","10.19","-0.1300","40"
"00639","富邦深100","217776","2555894","11.82","11.82","11.70","11.73","-0.0700","155"
"00640L","富邦日本正2","76400","2332700","30.62","30.62","30.40","30.51","-0.1100","26"
"00641R","富邦日本反1","361000","3375350","9.34","9.36","9.34","9.34","0.0100","24"
"00642U","期元大S&P石油","3403463","57393719","16.85","16.91","16.82","16.90","0.1300","796"
"00643","群益深証中小","451392","6454073","14.58","14.58","14.25","14.28","-0.1600","987"
"00643K","群益深証中小+R","","","","","","","0.0000",""
"00645","富邦日本","36297","974498","26.97","26.97","26.80","26.85","-0.1200","1078"
"00646","元大S&P500","373531","14383060","38.66","38.66","38.41","38.43","-0.1700","421"
"00647L","元大S&P500正2","138170","7679853","55.65","55.65","55.50","55.50","-0.1500","39"
"00648R","元大S&P500反1","746000","5402180","7.25","7.25","7.23","7.23","-0.0200","96"
"00650L","FH香港正2","7929209","87484658","11.24","11.27","10.92","11.01","-0.1600","1279"
"00651R","FH香港反1","236000","2288540","9.61","9.74","9.61","9.67","0.0200","52"
"00652","富邦印度","351130","10889648","31.03","31.05","30.96","31.03","-0.0200","502"
"00653L","富邦印度正2","288100","13904770","48.22","48.40","48.15","48.19","0.2600","86"
"00654R","富邦印度反1","544000","4180680","7.73","7.73","7.67","7.68","-0.0800","109"
"00655L","國泰中國A50正2","2422210","59452313","24.43","24.86","24.17","24.80","0.4300","511"
"00656R","國泰中國A50反1","1417000","12957060","9.17","9.19","9.07","9.08","-0.1100","55"
"00657","國泰日經225","5115","169373","33.29","33.29","33.23","33.23","0.0600","992"
"00657K","國泰日經225+U","200","2154","10.77","10.77","10.77","10.77","0.0000","2"
"00660","元大歐洲50","5042","144992","28.94","28.97","28.94","28.94","-0.0300","1039"
"00661","元大日經225","3000","107460","35.82","35.82","35.82","35.82","-0.0800","3"
"00662","富邦NASDAQ","585957","27670899","47.31","47.42","47.08","47.08","-0.2300","326"
"00663L","國泰臺灣加權正2","1879000","174689900","93.05","93.35","92.40","92.55","-0.5000","72"
"00664R","國泰臺灣加權反1","4724595","30547631","6.47","6.48","6.45","6.48","0.0200","440"
"00665L","富邦恒生國企正2","16955636","118162187","7.14","7.18","6.90","6.95","-0.1200","1553"
"00666R","富邦恒生國企反1","254000","4302050","16.81","16.98","16.81","16.88","0.0200","25"
"00668","國泰美國道瓊","14051","538908","38.54","38.54","38.32","38.33","-0.1700","662"
"00668K","國泰美國道瓊+U","200","2484","12.42","12.42","12.42","12.42","0.0000","2"
"00669R","國泰美國道瓊反1","8833765","68978313","7.81","7.82","7.80","7.81","0.0100","610"
"00670L","富邦NASDAQ正2","1731615","100945455","58.30","58.40","58.20","58.25","0.1000","575"
"00671R","富邦NASDAQ反1","3830100","23519334","6.14","6.15","6.13","6.15","0.0000","249"
"00673R","期元大S&P原油反1","11366481","100995755","8.89","8.92","8.85","8.87","-0.0900","1168"
"00674R","期元大S&P黃金反1","1118250","14975869","13.43","13.43","13.37","13.40","-0.0200","118"
"00675L","富邦臺灣加權正2","878727","35582828","40.51","40.71","40.27","40.27","-0.3300","322"
"00676R","富邦臺灣加權反1","25288007","89603670","3.55","3.56","3.54","3.56","0.0200","473"
"00678","群益NBI生技","337547","8974885","26.70","26.70","26.55","26.55","-0.1900","727"
"00680L","元大美債20正2","5558092","67398277","11.99","12.35","11.99","12.06","0.0700","1117"
"00681R","元大美債20反1","465000","8521190","18.39","18.39","18.29","18.29","-0.1500","61"
"00682U","期元大美元指數","94104","1979519","21.01","21.06","21.00","21.03","0.0400","47"
"00683L","期元大美元指正2","571020","12878390","22.56","22.60","22.49","22.56","0.0700","192"
"00684R","期元大美元指反1","15010","237795","15.83","15.86","15.80","15.85","0.0100","8"
"00685L","群益臺灣加權正2","101036","3630787","35.96","36.10","35.72","35.83","-0.2200","60"
"00686R","群益臺灣加權反1","160000","615670","3.85","3.86","3.84","3.85","0.0000","37"
"00688L","國泰20年美債正2","1946490","23129986","11.86","12.28","11.85","11.85","0.0200","368"
"00689R","國泰20年美債反1","843000","16050840","19.12","19.12","19.03","19.03","-0.1800","19"
"00690","兆豐藍籌30","4965146","143680885","28.94","29.03","28.86","28.91","0.1200","2278"
"00692","富邦公司治理","2003498","56507646","28.21","28.27","28.15","28.17","-0.0400","1247"
"00693U","期街口S&P黃豆","26650","686909","25.75","25.80","25.75","25.77","0.0100","20"
"00700","富邦恒生國企","201420","2322775","11.65","11.65","11.46","11.49","-0.1200","1071"
"00701","國泰股利精選30","714514","15833312","22.17","22.20","22.12","22.20","0.0400","599"
"00702","國泰標普低波高息","102197","2272139","22.29","22.29","22.23","22.23","-0.1100","12"
"00703","台新MSCI中國","47448","673490","14.24","14.24","14.15","14.20","-0.1700","811"
"00706L","期元大S&P日圓正2","1114260","10581540","9.46","9.53","9.45","9.52","0.0600","276"
"00707R","期元大S&P日圓反1","1000","24810","24.81","24.81","24.81","24.81","-0.0100","1"
"00708L","期元大S&P黃金正2","533404","12499457","23.34","23.53","23.32","23.46","0.0900","85"
"00709","富邦歐洲","424389","9705485","22.76","23.00","22.76","22.98","0.1500","1093"
"00710B","FH彭博非投等債","76002","1381171","18.26","18.26","18.15","18.15","-0.0600","64"
"00711B","FH彭博新興債","250300","3977306","15.90","15.96","15.88","15.89","-0.0100","970"
"00712","FH富時不動產","2498668","26592125","10.70","10.70","10.60","10.62","-0.0800","1613"
"00713","元大台灣高息低波","2206211","85481161","38.86","38.89","38.66","38.73","-0.1300","1313"
"00714","群益道瓊美國地產","956630","18420713","19.30","19.30","19.20","19.28","-0.0200","201"
"00715L","期街口布蘭特正2","13558523","219060300","16.15","16.23","16.07","16.21","0.1900","2188"
"00717","富邦美國特別股","283983","4227219","14.90","14.92","14.86","14.86","-0.0200","238"
"00728","第一金工業30","302692","7017683","23.21","23.24","23.14","23.16","-0.0500","344"
"00730","富邦臺灣優質高息","178740","2933762","16.45","16.47","16.37","16.37","-0.0500","175"
"00731","FH富時高息低波","1118918","59867951","53.55","53.65","53.40","53.50","0.0000","247"
"00732","國泰RMB短期報酬","100000","3971000","39.71","39.71","39.71","39.71","-0.3600","4"
"00733","富邦臺灣中小","167051","5861599","35.26","35.40","34.87","34.87","-0.4000","233"
"00735","國泰臺韓科技","117167","2991890","25.54","25.54","25.54","25.54","-0.0800","1002"
"00736","國泰新興市場","102178","1943492","19.03","19.03","19.03","19.03","-0.0800","949"
"00737","國泰AI+Robo","163050","4204223","25.81","25.81","25.76","25.78","-0.0200","1048"
"00738U","期元大道瓊白銀","2367000","51342300","21.58","21.72","21.57","21.61","-0.1500","164"
"00739","元大MSCI A股","17017","370749","21.82","22.00","21.78","22.00","0.0000","834"
"00752","中信中國50","2234195","35734038","16.35","16.36","15.89","15.93","-0.2300","745"
"00753L","中信中國50正2","13410180","119937101","9.16","9.20","8.87","8.88","-0.1700","2082"
"00757","統一FANG+","240327","8462384","35.34","35.42","35.07","35.11","-0.2300","400"
"00762","元大全球AI","60377","1929738","32.02","32.04","31.89","31.89","-0.1000","84"
"00763U","期街口道瓊銅","46000","1078890","23.51","23.51","23.45","23.46","-0.0500","4"
"00770","國泰北美科技","105213","3070030","29.24","29.24","29.18","29.20","-0.0400","893"
"00771","元大US高息特別股","51071","842489","16.50","16.53","16.48","16.50","0.0000","864"
"00774B","新光中國政金綠債","1998","78794","39.87","39.87","39.87","39.87","-0.2300","997"
"00774C","新光中政金綠債+R","","","","","","","0.0000",""
"00775B","新光投等債15+","1714","57126","34.00","34.00","34.00","34.00","0.0800","705"
"00783","富邦中証500","71952","1450891","20.19","20.19","20.16","20.16","-0.2200","955"
"00830","國泰費城半導體","2336987","58819312","25.20","25.25","25.13","25.15","-0.0200","872"
"00850","元大臺灣ESG永續","1835139","53875050","29.42","29.42","29.28","29.36","0.0000","560"
"00851","台新全球AI","25912","613717","23.68","23.72","23.68","23.71","-0.0900","917"
