證券代號,證券名稱,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
"0050","元大台灣50","18804033","2373840312","126.45","126.85","125.95","126.65","-2.6000","37094"
"0051","元大中型100","46135","2630901","57.90","57.90","56.85","57.15","-0.9000","447"
"0052","富邦科技","613753","64126378","104.55","104.90","104.20","104.80","-2.2000","993"
"0053","元大電子","9195","549323","59.95","60.00","59.50","60.00","-0.9000","15"
"0054","元大台商50","153796","4380449","27.27","28.80","27.27","28.80","-0.3700","70"
"0055","元大MSCI金融","862836","21718671","25.50","25.50","25.02","25.20","-0.5000","930"
"0056","元大高股息","15199748","487982821","31.95","32.25","31.89","32.25","-0.2900","12564"
"0057","富邦摩台","62000","5470000","88.05","88.60","87.90","88.20","-1.8000","18"
"0061","元大寶滬深","360941","6763138","19.00","19.00","18.64","18.68","-0.4000","372"
"006203","元大MSCI台灣","5869","354345","60.25","60.75","60.25","60.75","-1.0500","798"
"006204","永豐臺灣加權","20984","1748826","83.15","83.65","83.15","83.45","-1.4000","973"
"006205","富邦上証","1376173","43278766","32.00","32.00","31.19","31.26","-1.1200","732"
"006206","元大上證50","227831","6944869","31.00","31.14","30.31","30.44","-0.9900","788"
"006207","FH滬深","274386","6700540","24.78","24.78","24.27","24.39","-0.7200","656"
"006208","富邦台50","6002010","437109476","72.85","73.15","72.60","73.00","-1.4000","12659"
"00625K","富邦上証+R","","","","","","","0.0000",""
"00631L","元大台灣50正2","4000754","466967376","116.80","117.40","116.05","117.30","-4.7000","1703"
"00632R","元大台灣50反1","181738701","1016015855","5.59","5.61","5.57","5.58","0.1100","8510"
"00633L","富邦上証正2","17692198","683965652","39.24","39.50","38.03","38.27","-2.5100","3739"
"00634R","富邦上証反1","2134542","9921253","4.60","4.69","4.60","4.66","0.1500","139"
"00635U","期元大S&P黃金","707705","17569560","24.80","24.89","24.73","24.88","-0.3100","190"
"00636","國泰中國A50","854246","18255768","21.48","21.61","21.21","21.35","-0.6900","699"
"00636K","國泰中國A50+U","100","714","7.14","7.14","7.14","7.14","-0.3400","1"
"00637L","元大滬深300正2","128191587","1963732906","15.56","15.64","15.04","15.13","-0.9900","16510"
"00638R","元大滬深300反1","1278000","12583370","9.80","9.93","9.78","9.88","0.3300","186"
"00639","富邦深100","713072","9021685","13.00","13.00","12.59","12.67","-0.3600","910"
"00640L","富邦日本正2","402000","11030100","27.23","27.71","27.16","27.47","-0.4000","74"
"00641R","富邦日本反1","536000","5486480","10.24","10.28","10.18","10.21","0.0800","125"
"00642U","期元大S&P石油","6490398","135000197","20.67","20.93","20.56","20.80","0.0800","1451"
"00643","群益深証中小","152856","2264543","15.08","15.08","14.70","14.80","-0.4100","74"
"00643K","群益深証中小+R","","","","","","","0.0000",""
"00645","富邦日本","192028","4882391","25.37","25.54","25.24","25.34","-0.4600","708"
"00646","元大S&P500","1514310","57175402","37.52","37.97","37.52","37.89","-1.0500","1673"
"00647L","元大S&P500正2","1116140","67365329","60.25","60.80","60.10","60.75","-4.4500","344"
"00648R","元大S&P500反1","11093435","80115347","7.22","7.24","7.20","7.21","0.2500","518"
"00650L","FH香港正2","10628043","157131723","15.19","15.19","14.49","14.53","-1.4700","1887"
"00651R","FH香港反1","713000","6401420","8.86","9.07","8.86","9.07","0.4500","118"
"00652","富邦印度","133545","3730984","28.00","28.04","27.80","27.87","-0.7300","790"
"00653L","富邦印度正2","767541","29928460","39.66","39.66","38.60","38.74","-2.5800","337"
"00654R","富邦印度反1","1233000","10770940","8.66","8.78","8.66","8.75","0.2700","182"
"00655L","國泰中國A50正2","6392272","179138750","28.47","28.63","27.51","27.70","-1.9500","1582"
"00656R","國泰中國A50反1","634000","5578900","8.79","8.90","8.77","8.89","0.3000","55"
"00657","國泰日經225","4974","156986","31.47","31.89","31.47","31.74","-0.5200","966"
"00657K","國泰日經225+U","200","2144","10.72","10.72","10.72","10.72","-0.2300","2"
"00660","元大歐洲50","9189","245909","26.81","26.84","26.80","26.81","-0.8900","792"
"00661","元大日經225","1000","34080","34.08","34.08","34.08","34.08","-0.4300","1"
"00662","富邦NASDAQ","1997377","98121916","49.01","49.39","48.95","49.25","-2.2000","2187"
"00663L","國泰臺灣加權正2","343000","36507650","105.90","106.90","105.60","106.75","-5.3000","32"
"00664R","國泰臺灣加權反1","8864888","56107429","6.32","6.35","6.31","6.31","0.1100","728"
"00665L","富邦恒生國企正2","9961124","94801493","9.60","9.74","9.29","9.35","-1.0200","1578"
