證券代號,證券名稱,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
"0050","元大台灣50","14465314","1447866459","100.40","100.70","99.55","100.20","-0.5000","24580"
"0051","元大中型100","32937","1647889","50.20","50.30","49.83","50.20","0.0000","199"
"0052","富邦科技","697351","58007043","83.45","83.80","82.80","83.40","-0.5500","627"
"0053","元大電子","5986","291627","48.84","48.99","48.75","48.99","-0.1900","969"
"0055","元大MSCI金融","157559","3324002","21.15","21.24","21.00","21.17","0.0200","324"
"0056","元大高股息","73354089","1888749158","25.83","25.91","25.62","25.82","-0.0300","35252"
"0057","富邦摩台","4874","348574","71.60","71.95","71.50","71.95","-0.2000","869"
"0061","元大寶滬深","322671","5685460","17.83","17.86","17.57","17.62","-0.1800","478"
"006203","元大MSCI台灣","8376","411550","49.25","49.33","49.14","49.30","-0.3100","1149"
"006204","永豐臺灣加權","23528","1599727","68.20","68.20","68.00","68.00","-0.3000","939"
"006205","富邦上証","344146","10247372","30.06","30.13","29.63","29.73","-0.3600","205"
"006206","元大上證50","197723","5628475","28.77","28.77","28.38","28.43","-0.5400","1024"
"006207","FH滬深","644780","14985831","23.65","23.65","23.10","23.17","-0.4100","789"
"006208","富邦台50","5521697","317779408","57.80","57.85","57.20","57.55","-0.3500","8169"
"00625K","富邦上証+R","","","","","","","0.0000",""
"00631L","元大台灣50正2","8679931","681093248","78.85","79.40","77.55","78.60","-0.2500","3641"
"00632R","元大台灣50反1","224225536","1465468119","6.51","6.58","6.49","6.53","0.0100","10074"
"00633L","富邦上証正2","8904269","333146707","38.50","38.62","36.77","37.23","-1.0800","2267"
"00634R","富邦上証反1","2262812","10946268","4.79","4.88","4.77","4.86","0.0600","178"
"00635U","期元大S&P黃金","258375","5641522","21.85","21.89","21.80","21.86","0.0300","82"
"00636","國泰中國A50","484137","9974233","20.98","20.98","20.42","20.51","-0.2900","635"
"00636K","國泰中國A50+U","200","1290","6.45","6.45","6.45","6.45","-0.0700","2"
"00637L","元大滬深300正2","95777720","1411848021","15.14","15.18","14.41","14.59","-0.4600","12364"
"00638R","元大滬深300反1","5390000","56231820","10.24","10.48","10.21","10.44","0.1700","223"
"00639","富邦深100","533944","6417942","12.15","12.15","11.97","12.03","-0.1200","789"
"00640L","富邦日本正2","219000","5771130","26.37","26.45","26.23","26.29","0.0600","37"
"00641R","富邦日本反1","752131","7601410","10.11","10.14","10.07","10.14","0.0200","119"
"00642U","期元大S&P石油","3572310","66736905","18.76","18.76","18.60","18.69","-0.4200","649"
"00643","群益深証中小","664596","9488140","14.38","14.43","14.09","14.12","-0.2500","529"
"00643K","群益深証中小+R","","","","","","","0.0000",""
