證券代號,證券名稱,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
"0050","元大台灣50","12723827","1627013314","127.00","128.25","127.00","128.10","1.4000","13016"
"0051","元大中型100","43601","2788022","63.55","64.15","63.55","64.15","0.6500","156"
"0052","富邦科技","397931","44802600","111.70","113.15","111.70","113.15","1.5500","758"
"0053","元大電子","2993","193260","65.00","65.00","65.00","65.00","0.7000","632"
"0055","元大MSCI金融","216095","5060605","23.26","23.45","23.26","23.44","0.1900","372"
"0056","元大高股息","24678209","775078537","31.16","31.50","31.16","31.46","0.3100","15139"
"0057","富邦摩台","2972","273906","92.45","92.45","92.45","92.45","0.3000","965"
"0061","元大寶滬深","253816","4556077","18.05","18.11","17.83","17.97","-0.1400","185"
"006203","元大MSCI台灣","13826","849641","61.35","61.80","61.35","61.80","0.5000","531"
"006204","永豐臺灣加權","26606","2280332","85.25","85.85","85.25","85.85","0.9500","588"
"006205","富邦上証","2114816","62808441","29.92","29.92","29.60","29.66","-0.2600","602"
"006206","元大上證50","64274","1803331","28.27","28.27","27.96","28.04","-0.2500","415"
"006207","復華滬深","55926","1305658","23.55","23.55","23.28","23.30","-0.2800","697"
"006208","富邦台50","2866366","211455191","73.40","74.00","73.40","73.95","0.8000","3951"
"00625K","富邦上証+R","","","","","","","0.0000",""
"00631L","元大台灣50正2","2043173","272167113","132.00","134.00","131.85","133.80","2.7000","1787"
"00632R","元大台灣50反1","194318742","945329132","4.89","4.90","4.85","4.85","-0.0500","10977"
"00633L","富邦上証正2","8376597","291233893","35.10","35.30","34.40","34.62","-0.6100","2493"
"00634R","富邦上証反1","671000","3127130","4.65","4.70","4.65","4.69","0.0400","25"
"00635U","期元大S&P黃金","97503","2405126","24.71","24.71","24.65","24.67","0.0300","75"
"00636","國泰中國A50","2747367","54980200","20.18","20.18","19.93","20.00","-0.2000","1130"
"00636K","國泰中國A50+U","200","1302","6.51","6.51","6.51","6.51","-0.0800","2"
"00637L","元大滬深300正2","88007145","1206355904","13.83","13.87","13.56","13.65","-0.2200","10580"
"00638R","元大滬深300反1","237000","2331370","9.77","9.88","9.77","9.84","0.1000","30"
"00639","富邦深100","2106077","24276212","11.65","11.66","11.49","11.51","-0.1700","942"
"00640L","富邦日本正2","3939937","147104245","37.69","37.71","36.95","37.34","-0.4900","588"
"00641R","富邦日本反1","849133","7058094","8.26","8.35","8.26","8.32","0.0700","146"
"00642U","期元大S&P石油","6844799","103504101","15.15","15.19","15.06","15.07","-0.1100","1554"
"00643","群益深証中小","534161","7289207","13.75","13.78","13.57","13.62","-0.1200","249"
"00643K","群益深証中小+R","","","","","","","0.0000",""
"00645","富邦日本","4429192","133954715","30.57","30.64","30.04","30.21","-0.7900","1714"
"00646","元大S&P500","250338","10225059","40.84","40.87","40.81","40.86","0.0200","554"
"00647L","元大S&P500正2","78719","4691859","59.60","59.70","59.55","59.60","0.2000","74"
"00648R","元大S&P500反1","1139188","7764090","6.82","6.83","6.81","6.81","-0.0200","112"
"00650L","復華香港正2","10127312","125888671","12.46","12.52","12.29","12.43","0.1600","1302"
"00651R","復華香港反1","987000","8442200","8.65","8.65","8.51","8.55","-0.0600","64"
"00652","富邦印度","242444","7368942","30.39","30.45","30.36","30.44","0.1200","1294"
"00653L","富邦印度正2","149207","6792952","45.52","45.60","45.40","45.60","0.5300","87"
"00654R","富邦印度反1","23000","178150","7.70","7.75","7.70","7.75","-0.0200","9"
"00655L","國泰中國A50正2","3808153","93152573","24.81","24.82","24.21","24.36","-0.4700","1153"
"00656R","國泰中國A50反1","92000","810620","8.76","8.82","8.76","8.81","0.1200","18"
"00657","國泰日經225","487925","18631551","38.49","38.54","38.08","38.23","-0.2600","866"
"00657K","國泰日經225+U","200","2498","12.49","12.49","12.49","12.49","-0.0100","2"
"00660","元大歐洲50","2762","85473","31.07","31.37","31.07","31.37","0.3700","715"
"00661","元大日經225","453462","18632144","41.30","41.31","40.88","41.03","-0.4000","742"
"00662","富邦NASDAQ","290628","16726183","57.55","57.60","57.50","57.60","0.0500","621"
"00663L","國泰臺灣加權正2","1008","124684","123.70","123.70","123.70","123.70","1.6500","2"
"00664R","國泰臺灣加權反1","6240096","34242765","5.52","5.52","5.47","5.48","-0.0400","635"
"00665L","富邦恒生國企正2","33144963","253078495","7.68","7.71","7.54","7.64","0.0900","2663"
"00666R","富邦恒生國企反1","501000","7482970","14.90","15.04","14.88","14.95","-0.0800","37"
"00668","國泰美國道瓊","81136","3043982","37.51","37.52","37.51","37.52","0.0100","392"
"00668K","國泰美國道瓊+U","200","2444","12.22","12.22","12.22","12.22","0.0100","2"
"00669R","國泰美國道瓊反1","3314804","26400509","7.96","7.97","7.96","7.97","0.0100","144"
"00670L","富邦NASDAQ正2","1098740","88952131","81.05","81.05","80.85","81.00","-0.1000","526"
"00671R","富邦NASDAQ反1","3841660","19199970","5.00","5.01","4.99","4.99","-0.0100","266"
"00673R","期元大S&P原油反1","14756032","135699590","9.16","9.25","9.15","9.24","0.0700","1240"
"00674R","期元大S&P黃金反1","408000","4949470","12.13","12.15","12.11","12.15","-0.0100","97"
