證券代號,證券名稱,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
"0050","元大台灣50","16845120","2499682717","148.50","149.20","147.60","149.10","0.6000","16497"
"0051","元大中型100","41768","2514048","60.20","60.25","60.05","60.25","0.0500","113"
"0052","富邦科技","396052","54105093","136.30","137.05","135.65","137.00","0.3000","275"
"0053","元大電子","8149","573103","70.50","70.50","70.00","70.50","-0.1000","13"
"0054","元大台商50","2000","62190","31.19","31.19","31.00","31.00","0.0000","2"
"0055","元大MSCI金融","1942618","50016779","25.87","25.87","25.61","25.82","-0.0600","1724"
"0056","元大高股息","12683938","422311633","33.20","33.38","33.18","33.36","0.1500","8727"
"0057","富邦摩台","20000","2035000","101.75","101.75","101.75","101.75","0.2500","2"
"0061","元大寶滬深","322556","7235043","22.10","22.53","22.10","22.51","0.4100","92"
"006203","元大MSCI台灣","6192","436384","70.50","70.50","70.35","70.35","-0.2500","10"
"006204","永豐臺灣加權","22768","2074757","90.85","91.40","90.75","91.40","0.3500","34"
"006205","富邦上証","883316","32438471","36.26","36.95","36.26","36.84","0.6200","229"
"006206","元大上證50","149041","5298230","35.00","35.80","35.00","35.68","0.6900","86"
"006207","FH滬深","102158","3009580","29.37","29.73","29.34","29.73","0.5300","28"
"006208","富邦台50","2026707","168955810","83.45","83.90","82.95","83.75","0.3000","3150"
"00625K","富邦上証+R","","","","","","","0.0000",""
"00631L","元大台灣50正2","1783913","261341759","146.50","147.90","145.00","147.50","1.1500","707"
"00632R","元大台灣50反1","122705443","627323922","5.12","5.14","5.09","5.09","-0.0200","4769"
"00633L","富邦上証正2","9522482","506239342","51.70","54.05","51.55","53.55","2.1000","2242"
"00634R","富邦上証反1","377357","1499574","4.04","4.04","3.95","3.96","-0.0900","85"
"00635U","期元大S&P黃金","802605","19573367","24.38","24.42","24.35","24.35","0.3400","300"
"00636","國泰中國A50","1253782","30950937","24.30","24.93","24.30","24.81","0.5100","366"
"00636K","國泰中國A50+U","200","1800","9.00","9.00","9.00","9.00","0.2200","2"
"00637L","元大滬深300正2","69952807","1477146261","20.57","21.49","20.48","21.29","0.8500","11390"
"00638R","元大滬深300反1","4008000","32751290","8.31","8.31","8.11","8.15","-0.1600","135"
"00639","富邦深100","376896","6039481","15.95","16.09","15.87","16.04","0.1800","75"
"00640L","富邦日本正2","841000","23514270","27.94","28.40","27.35","28.29","0.5400","314"
"00641R","富邦日本反1","693000","7187110","10.38","10.46","10.29","10.30","-0.0900","82"
