證券代號,證券名稱,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
"0050","元大台灣50","10726648","1090564061","101.45","101.95","101.25","101.60","1.0500","10717"
"0051","元大中型100","48745","2527897","51.75","52.00","51.60","51.70","0.2000","194"
"0052","富邦科技","163061","13868180","84.55","85.30","84.55","85.00","0.9500","347"
"0053","元大電子","8534","428632","49.96","50.40","49.96","50.15","0.3100","457"
"0055","元大MSCI金融","232827","4957983","21.32","21.37","21.20","21.33","0.1400","399"
"0056","元大高股息","33695268","818186336","24.26","24.35","24.18","24.23","0.1700","18109"
"0057","富邦摩台","6900","502262","72.85","73.05","72.85","72.95","0.7000","905"
"0061","元大寶滬深","153335","2733136","18.02","18.02","17.75","17.76","-0.2600","326"
"006203","元大MSCI台灣","7739","383366","49.40","49.63","49.40","49.63","0.8500","430"
"006204","永豐臺灣加權","25124","1672145","66.60","66.80","66.60","66.60","0.5000","840"
"006205","富邦上証","301875","9013090","30.02","30.23","29.66","29.66","-0.5400","174"
"006206","元大上證50","112349","3140936","28.34","28.39","27.76","27.81","-0.5300","939"
"006207","FH滬深","22504","525651","23.70","23.70","23.31","23.31","-0.4500","769"
"006208","富邦台50","2760872","161503025","58.30","58.65","58.25","58.50","0.6500","3856"
"00625K","富邦上証+R","","","","","","","0.0000",""
"00631L","元大台灣50正2","10670207","871921689","81.40","82.15","81.25","81.45","1.1500","3739"
"00632R","元大台灣50反1","173501069","1104366324","6.38","6.39","6.34","6.38","-0.0500","8514"
"00633L","富邦上証正2","8669416","304273043","35.66","35.83","34.60","34.67","-0.9600","1852"
"00634R","富邦上証反1","981000","4841470","4.91","4.99","4.91","4.99","0.0900","107"
"00635U","期元大S&P黃金","99142","2167180","21.90","21.90","21.81","21.81","-0.0600","81"
"00636","國泰中國A50","761679","15077145","20.00","20.00","19.67","19.70","-0.3500","1139"
"00636K","國泰中國A50+U","200","1234","6.17","6.17","6.17","6.17","-0.0800","2"
"00637L","元大滬深300正2","74581737","1033257245","14.04","14.10","13.62","13.63","-0.3600","8890"
"00638R","元大滬深300反1","1642000","17424540","10.54","10.69","10.52","10.68","0.0900","115"
"00639","富邦深100","267725","3302455","12.63","12.63","12.26","12.26","-0.2300","626"
"00640L","富邦日本正2","303000","8689130","28.57","28.85","28.55","28.78","0.6600","90"
"00641R","富邦日本反1","1009000","9755330","9.70","9.70","9.65","9.67","-0.1100","173"
