證券代號,證券名稱,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
"0050","元大台灣50","4597622","630055512","137.45","137.65","136.60","137.15","-0.4000","5081"
"0051","元大中型100","37859","2191808","57.70","58.00","57.70","57.75","0.0500","43"
"0052","富邦科技","246021","30812338","125.50","125.75","125.00","125.25","-0.5000","124"
"0053","元大電子","3108","208281","66.85","67.15","66.85","67.10","0.4500","6"
"0054","元大台商50","3001","93891","31.26","31.38","31.22","31.22","0.0300","4"
"0055","元大MSCI金融","132143","3182299","24.24","24.24","24.05","24.06","-0.1800","116"
"0056","元大高股息","23559049","738679953","31.20","31.42","31.18","31.39","0.2400","13285"
"0057","富邦摩台","30000","2816500","94.00","94.40","93.55","93.85","-0.1500","9"
"0061","元大寶滬深","83000","1884310","22.82","22.82","22.67","22.72","-0.0600","36"
"006203","元大MSCI台灣","4204","275998","65.70","65.75","65.55","65.55","0.0500","10"
"006204","永豐臺灣加權","32313","2756073","85.25","85.50","85.00","85.15","-0.1000","31"
"006205","富邦上証","598754","22146546","37.12","37.12","36.91","36.96","-0.1600","110"
"006206","元大上證50","55510","1992951","35.99","35.99","35.78","35.97","-0.0200","42"
"006207","FH滬深","22000","652630","29.60","29.82","29.56","29.73","-0.1000","7"
"006208","富邦台50","1329896","104863893","78.95","79.00","78.50","78.80","-0.2000","1267"
"00625K","富邦上証+R","","","","","","","0.0000",""
"00631L","元大台灣50正2","1753138","223575632","127.45","128.30","126.80","127.40","-0.6500","773"
"00632R","元大台灣50反1","54554771","301185465","5.52","5.55","5.50","5.52","0.0100","2380"
"00633L","富邦上証正2","3632250","205213075","56.50","57.00","55.95","56.45","-0.1000","851"
"00634R","富邦上証反1","116000","456920","3.92","3.95","3.92","3.94","0.0200","25"
"00635U","期元大S&P黃金","214018","5128833","23.89","24.01","23.89","23.99","0.1800","92"
"00636","國泰中國A50","368111","9296585","25.28","25.35","25.13","25.22","-0.0600","156"
"00636K","國泰中國A50+U","200","1814","9.07","9.07","9.07","9.07","-0.0100","2"
"00637L","元大滬深300正2","27794884","623635152","22.43","22.62","22.22","22.43","-0.0300","4760"
"00638R","元大滬深300反1","1206295","9780107","8.12","8.14","8.08","8.12","0.0200","48"
"00639","富邦深100","490415","8054837","16.41","16.50","16.38","16.42","0.0000","66"
"00640L","富邦日本正2","199000","6019490","30.16","30.44","30.13","30.42","-0.2000","69"
"00641R","富邦日本反1","79000","796970","10.11","10.11","10.07","10.09","0.0600","22"
"00642U","期元大S&P石油","13514037","190812053","14.19","14.20","14.04","14.15","-0.4400","3094"
"00643","群益深証中小","161100","3022070","18.70","18.87","18.70","18.79","0.0100","37"
"00643K","群益深証中小+R","","","","","","","0.0000",""
"00645","富邦日本","120947","3190853","26.39","26.45","26.36","26.45","-0.0400","23"
"00646","元大S&P500","663832","25822860","38.92","38.94","38.86","38.87","-0.1600","231"
"00647L","元大S&P500正2","46010","3353775","73.05","73.05","72.80","72.85","-0.5500","30"
"00648R","元大S&P500反1","2064000","13787130","6.67","6.69","6.67","6.67","0.0100","63"
"00650L","FH香港正2","1108000","26825080","24.11","24.44","24.06","24.23","-0.0100","68"
"00651R","FH香港反1","448000","3317650","7.41","7.44","7.38","7.40","-0.0100","35"
"00652","富邦印度","136819","4092804","30.05","30.08","29.77","29.79","-0.2600","132"
