證券代號,證券名稱,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
"0050","元大台灣50","5862280","749792405","127.50","128.20","127.40","127.80","0.9500","6506"
"0051","元大中型100","42973","2739614","63.25","64.10","63.25","63.85","0.6000","139"
"0052","富邦科技","172635","19421882","112.00","112.70","111.85","112.70","1.1500","322"
"0053","元大電子","2155","140059","65.00","65.00","65.00","65.00","0.0000","4"
"0055","元大MSCI金融","210933","4935814","23.32","23.44","23.32","23.44","0.1700","269"
"0056","元大高股息","37668583","1191986070","31.40","31.80","31.40","31.78","0.5400","16321"
"0057","富邦摩台","3012","278910","92.60","92.60","92.60","92.60","0.0000","3"
"0061","元大寶滬深","75189","1346734","17.82","17.96","17.82","17.88","0.0600","630"
"006203","元大MSCI台灣","10421","641866","61.60","61.85","61.60","61.85","0.7000","854"
"006204","永豐臺灣加權","25184","2158396","85.35","85.80","85.35","85.80","0.9000","1017"
"006205","富邦上証","1125552","33608578","29.83","29.94","29.81","29.88","0.1700","196"
"006206","元大上證50","51158","1444757","28.10","28.34","28.10","28.25","0.1900","976"
"006207","復華滬深","84686","1983958","23.69","23.69","23.40","23.47","0.1200","938"
"006208","富邦台50","1888210","139367279","73.40","73.95","73.40","73.90","0.6500","2542"
"00625K","富邦上証+R","","","","","","","0.0000",""
"00631L","元大台灣50正2","1957078","260400094","132.20","133.75","132.10","133.30","2.5000","1579"
"00632R","元大台灣50反1","85994211","418394479","4.88","4.89","4.85","4.86","-0.0500","4694"
"00633L","富邦上証正2","4430075","155898045","35.10","35.40","35.02","35.17","0.2600","1052"
"00634R","富邦上証反1","70000","324850","4.64","4.65","4.63","4.65","-0.0200","18"
"00635U","期元大S&P黃金","239018","5894717","24.65","24.70","24.64","24.66","0.1800","89"
"00636","國泰中國A50","538239","10848206","20.16","20.20","20.11","20.17","0.1300","252"
"00636K","國泰中國A50+U","200","1310","6.55","6.55","6.55","6.55","0.0500","2"
"00637L","元大滬深300正2","46620539","646692579","13.84","13.95","13.80","13.84","0.0900","4705"
"00638R","元大滬深300反1","1738000","16975870","9.75","9.79","9.73","9.79","-0.0600","45"
"00639","富邦深100","1244986","14386080","11.57","11.66","11.53","11.55","0.0400","911"
"00640L","富邦日本正2","1437937","53636296","37.18","37.46","37.06","37.43","1.1300","296"
"00641R","富邦日本反1","862000","7158600","8.32","8.33","8.29","8.30","-0.1200","168"
"00642U","期元大S&P石油","11202045","168071581","15.06","15.06","14.98","15.01","-0.2800","2676"
"00643","群益深証中小","367769","5016159","13.64","13.66","13.60","13.64","0.0600","829"
"00643K","群益深証中小+R","","","","","","","0.0000",""
"00645","富邦日本","1723184","51747974","30.00","30.11","29.95","30.11","0.4200","950"
"00646","元大S&P500","414619","16935141","40.70","40.89","40.70","40.82","0.2100","387"
"00647L","元大S&P500正2","60734","3621978","59.60","59.70","59.60","59.65","0.7000","52"
"00648R","元大S&P500反1","696600","4748751","6.81","6.83","6.81","6.82","-0.0400","96"
"00650L","復華香港正2","6882405","85828318","12.48","12.55","12.35","12.49","0.1400","1074"
"00651R","復華香港反1","536000","4571970","8.53","8.55","8.51","8.51","-0.0700","39"
"00652","富邦印度","603798","18435375","30.50","30.59","30.48","30.56","-0.0500","884"
"00653L","富邦印度正2","383006","17454967","45.67","45.73","45.33","45.34","-0.8000","190"
"00654R","富邦印度反1","80000","619560","7.75","7.76","7.72","7.76","0.0500","12"
"00655L","國泰中國A50正2","1672121","41450616","24.74","24.93","24.65","24.75","0.1700","374"
"00656R","國泰中國A50反1","329000","2867800","8.74","8.74","8.70","8.72","-0.0800","17"
"00657","國泰日經225","545017","20728148","38.00","38.19","37.96","38.11","0.6800","999"
"00657K","國泰日經225+U","200","2480","12.40","12.40","12.40","12.40","0.2200","2"
"00660","元大歐洲50","3015","92631","30.92","31.24","30.92","31.24","0.0500","995"
"00661","元大日經225","326825","13408152","40.90","41.14","40.90","41.12","0.8000","698"
"00662","富邦NASDAQ","319148","18275264","57.20","57.40","57.15","57.40","0.8500","353"
"00663L","國泰臺灣加權正2","5000","616250","123.20","123.40","123.10","123.40","2.7500","4"
"00664R","國泰臺灣加權反1","8459024","46470373","5.51","5.52","5.48","5.50","-0.0400","373"
"00665L","富邦恒生國企正2","26643614","204460391","7.66","7.73","7.59","7.68","0.1100","2019"
"00666R","富邦恒生國企反1","241000","3593940","14.99","14.99","14.85","14.89","-0.1100","38"
"00668","國泰美國道瓊","69118","2612523","37.77","37.86","37.77","37.85","0.1900","732"
"00668K","國泰美國道瓊+U","200","2460","12.30","12.30","12.30","12.30","0.0600","2"
"00669R","國泰美國道瓊反1","1771099","14027904","7.93","7.93","7.92","7.92","-0.0500","154"
"00670L","富邦NASDAQ正2","1610088","128711018","79.90","80.05","79.85","79.90","2.2500","729"
"00671R","富邦NASDAQ反1","4349360","21888345","5.03","5.04","5.02","5.04","-0.0700","389"
"00673R","期元大S&P原油反1","35424708","327869005","9.24","9.29","9.23","9.27","0.1800","2456"
"00674R","期元大S&P黃金反1","721099","8747927","12.14","12.15","12.12","12.15","-0.0800","123"
"00675L","富邦臺灣加權正2","493370","26488392","53.45","54.00","53.35","53.75","0.9500","435"
"00676R","富邦臺灣加權反1","2966436","8969745","3.04","3.04","3.02","3.02","-0.0300","215"
"00678","群益NBI生技","415946","10733292","25.75","25.82","25.74","25.82","0.1900","991"
"00680L","元大美債20正2","9180909","101184311","11.03","11.04","11.00","11.04","0.1200","1397"
"00681R","元大美債20反1","71300","1321098","18.58","18.58","18.52","18.52","-0.1700","16"
"00682U","期元大美元指數","46086","949401","20.59","20.62","20.59","20.62","-0.1500","17"
"00683L","期元大美元指正2","788120","17114087","21.71","21.74","21.67","21.73","-0.2400","216"
"00684R","期元大美元指反1","43000","681760","15.86","15.86","15.85","15.85","0.0900","4"
"00685L","群益臺灣加權正2","137966","6568221","47.24","47.76","47.22","47.64","1.0300","57"
"00686R","群益臺灣加權反1","161100","527010","3.29","3.29","3.27","3.27","-0.0300","22"
"00688L","國泰20年美債正2","7085015","77345433","10.92","10.95","10.89","10.93","0.1500","732"
"00689R","國泰20年美債反1","12000","230560","19.23","19.23","19.21","19.21","-0.1500","2"
"00690","兆豐藍籌30","661284","18068231","27.24","27.36","27.23","27.32","0.0800","1214"
