證券代號,證券名稱,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
"0050","元大台灣50","35134524","3816107828","108.55","109.00","107.80","109.00","5.5000","24303"
"0051","元大中型100","47318","2505112","53.00","53.15","52.80","53.00","1.1000","141"
"0052","富邦科技","538964","49587077","92.25","92.80","91.30","92.15","5.0500","628"
"0053","元大電子","6442","345447","53.60","53.80","53.60","53.80","2.7000","863"
"0055","元大MSCI金融","663568","14518874","21.63","22.02","21.63","21.99","0.6800","553"
"0056","元大高股息","39084604","978848361","25.30","25.34","24.90","25.00","0.4700","17906"
"0057","富邦摩台","7971","617231","77.75","77.80","77.15","77.80","3.7500","874"
"0061","元大寶滬深","377103","6688672","17.54","17.94","17.54","17.79","0.4900","887"
"006203","元大MSCI台灣","13530","710422","53.00","53.00","52.40","52.65","2.2500","572"
"006204","永豐臺灣加權","53296","3726116","69.80","70.10","69.80","69.90","2.4000","867"
"006205","富邦上証","1307536","38860269","29.70","30.12","29.57","29.76","0.7400","194"
"006206","元大上證50","102874","2871272","27.75","28.25","27.75","27.98","0.6400","995"
"006207","FH滬深","86961","2026556","23.30","23.39","23.20","23.32","0.5600","22"
"006208","富邦台50","6562540","409283689","62.40","62.55","61.90","62.55","3.1000","5955"
"00625K","富邦上証+R","","","","","","","0.0000",""
"00631L","元大台灣50正2","24648523","2223081579","91.30","91.30","89.00","90.65","7.0500","6696"
"00632R","元大台灣50反1","587504412","3559597729","6.04","6.11","6.03","6.06","-0.2400","20593"
"00633L","富邦上証正2","13357149","469570185","34.86","35.91","34.55","35.07","1.8300","2479"
"00634R","富邦上証反1","3630583","17657113","4.85","4.91","4.83","4.87","-0.1800","163"
"00635U","期元大S&P黃金","927132","21159235","22.84","22.88","22.77","22.88","0.5400","376"
"00636","國泰中國A50","1443534","28463725","19.82","19.86","19.60","19.69","0.5100","741"
"00636K","國泰中國A50+U","200","1250","6.25","6.25","6.25","6.25","0.2200","2"
