證券代號,證券名稱,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
"0050","元大台灣50","14840687","1896337486","127.25","128.60","127.05","128.55","3.0500","13098"
"0051","元大中型100","25853","1479997","56.55","57.50","56.55","57.45","1.1000","155"
"0052","富邦科技","807532","86631285","106.50","107.70","106.45","107.35","2.3500","632"
"0053","元大電子","6363","389003","61.00","61.70","60.85","61.70","1.4000","19"
"0055","元大MSCI金融","783547","18716424","23.80","24.00","23.71","24.00","0.4400","481"
"0056","元大高股息","10635180","333968707","31.39","31.49","31.33","31.43","0.3500","6688"
"0057","富邦摩台","23001","2059939","88.85","89.65","88.85","89.65","2.0000","5"
"0061","元大寶滬深","70459","1326756","18.85","18.95","18.76","18.93","0.1500","384"
"006203","元大MSCI台灣","9409","574449","61.10","61.30","61.00","61.30","1.2000","857"
"006204","永豐臺灣加權","49652","4041180","81.15","82.95","81.15","82.95","1.5000","1035"
"006205","富邦上証","632120","20047999","31.59","31.86","31.59","31.67","0.2900","241"
"006206","元大上證50","96353","2942255","30.32","30.66","30.32","30.54","0.2300","707"
"006207","FH滬深","22604","559807","24.96","24.96","24.75","24.75","0.2000","604"
"006208","富邦台50","1796282","132110658","73.10","74.00","73.10","73.95","1.6500","2526"
"00625K","富邦上証+R","","","","","","","0.0000",""
"00631L","元大台灣50正2","3822951","455666221","118.50","120.55","118.25","120.50","5.1500","1389"
"00632R","元大台灣50反1","256190582","1409750911","5.52","5.53","5.47","5.48","-0.1100","16122"
"00633L","富邦上証正2","7730410","308414012","39.84","40.26","39.59","39.70","0.4500","1731"
"00634R","富邦上証反1","480010","2163275","4.54","4.54","4.48","4.50","-0.0700","60"
"00635U","期元大S&P黃金","576914","14147163","24.41","24.58","24.40","24.57","0.1300","89"
"00636","國泰中國A50","785671","16763916","21.34","21.46","21.26","21.35","0.2500","743"
"00636K","國泰中國A50+U","200","1464","7.32","7.32","7.32","7.32","0.1200","2"
"00637L","元大滬深300正2","70901713","1118155500","15.71","15.92","15.65","15.71","0.1700","7446"
"00638R","元大滬深300反1","564000","5367420","9.57","9.57","9.48","9.52","-0.1000","79"
"00639","富邦深100","635658","8183396","12.89","12.92","12.80","12.85","0.1100","489"
"00640L","富邦日本正2","402000","11087290","27.44","27.80","27.42","27.74","1.1300","149"
"00641R","富邦日本反1","696018","7033532","10.17","10.17","10.06","10.06","-0.2100","151"
"00642U","期元大S&P石油","3760854","84243839","22.37","22.46","22.32","22.35","0.2700","1125"
