證券代號,證券名稱,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
"0050","元大台灣50","8636949","992227828","114.50","115.85","114.20","114.60","-0.7000","11453"
"0051","元大中型100","24165","1272451","53.15","53.15","52.15","52.70","-0.3000","175"
"0052","富邦科技","259513","25411289","98.00","98.95","97.45","97.45","-1.1000","532"
"0053","元大電子","4900","268929","54.70","55.30","54.70","54.95","-0.3500","680"
"0055","元大MSCI金融","209028","4572283","21.74","22.00","21.74","21.91","0.1000","381"
"0056","元大高股息","27415598","697861353","25.52","25.58","25.33","25.44","-0.1700","19268"
"0057","富邦摩台","3851","314341","81.75","81.85","81.75","81.85","-0.7000","797"
"0061","元大寶滬深","213613","4005146","18.65","18.81","18.65","18.81","0.1600","521"
"006203","元大MSCI台灣","5341","297396","55.75","55.80","55.50","55.50","-0.7500","180"
"006204","永豐臺灣加權","22840","1677958","73.50","73.50","73.50","73.50","-0.3500","841"
"006205","富邦上証","806832","25533468","31.65","31.82","31.52","31.81","0.2600","171"
"006206","元大上證50","92145","2792115","30.36","30.44","30.10","30.44","0.2600","85"
"006207","FH滬深","108256","2654418","24.62","24.83","24.48","24.83","0.2100","773"
"006208","富邦台50","2484091","161329860","64.95","65.55","64.60","64.75","-0.4500","5038"
"00625K","富邦上証+R","","","","","","","0.0000",""
"00631L","元大台灣50正2","6963444","695745004","99.40","101.30","98.85","99.10","-1.0000","2666"
"00632R","元大台灣50反1","311365511","1785533250","5.75","5.77","5.69","5.76","0.0300","12449"
"00633L","富邦上証正2","10661650","424941449","39.53","40.38","39.35","40.33","0.8900","1760"
"00634R","富邦上証反1","323083","1445185","4.51","4.51","4.44","4.44","-0.0700","79"
"00635U","期元大S&P黃金","135169","3100972","22.93","22.98","22.89","22.94","0.0100","84"
"00636","國泰中國A50","845985","18049879","21.22","21.50","21.20","21.49","0.2700","1232"
"00636K","國泰中國A50+U","200","1392","6.96","6.96","6.96","6.96","0.0100","2"
"00637L","元大滬深300正2","93743261","1468550588","15.54","15.91","15.49","15.91","0.4200","9925"
"00638R","元大滬深300反1","358027","3382795","9.51","9.51","9.39","9.39","-0.0800","126"
"00639","富邦深100","207298","2638409","12.64","12.80","12.64","12.80","0.1500","291"
"00640L","富邦日本正2","117020","3338811","28.45","28.59","28.45","28.50","-0.0200","40"
"00641R","富邦日本反1","276000","2666880","9.68","9.68","9.64","9.65","-0.0200","51"
"00642U","期元大S&P石油","13435819","214411454","16.03","16.04","15.90","15.98","-0.6200","3469"
"00643","群益深証中小","497994","7521486","15.10","15.21","15.04","15.20","0.1700","912"
"00643K","群益深証中小+R","","","","","","","0.0000",""
"00645","富邦日本","112729","2941337","26.08","26.14","26.08","26.14","0.1400","375"
"00646","元大S&P500","342811","12847919","37.46","37.51","37.42","37.50","-0.3100","503"
"00647L","元大S&P500正2","147915","7811473","52.80","52.95","52.65","52.90","-1.3000","105"
"00648R","元大S&P500反1","4679305","34511944","7.38","7.40","7.36","7.38","0.1000","304"
"00650L","FH香港正2","14339500","194317799","13.35","13.83","13.28","13.74","0.5100","1551"
"00651R","FH香港反1","1747240","15109495","8.73","8.80","8.56","8.58","-0.1500","317"
"00652","富邦印度","80883","2513027","31.15","31.15","31.03","31.03","-0.1600","702"
"00653L","富邦印度正2","83000","4041190","48.60","48.85","48.37","48.37","-0.3800","49"
"00654R","富邦印度反1","331050","2531751","7.65","7.66","7.61","7.65","0.0200","65"
"00655L","國泰中國A50正2","2985829","84368389","28.06","28.70","27.95","28.69","0.7300","643"
"00656R","國泰中國A50反1","325000","2739830","8.47","8.49","8.37","8.37","-0.0900","49"
"00657","國泰日經225","1990","64413","32.57","32.57","32.57","32.57","-0.4300","712"
"00657K","國泰日經225+U","200","2126","10.63","10.63","10.63","10.63","-0.1500","2"
"00660","元大歐洲50","7716","221547","28.82","28.82","28.76","28.82","-0.1000","661"
"00661","元大日經225","2038","70912","35.22","35.22","35.22","35.22","-0.3300","946"
"00662","富邦NASDAQ","443208","20285296","45.90","45.90","45.73","45.77","-0.6800","557"
"00663L","國泰臺灣加權正2","237000","21631000","91.40","93.00","90.90","91.15","-0.9000","23"
"00664R","國泰臺灣加權反1","10949838","71084905","6.51","6.52","6.44","6.51","0.0300","744"
"00665L","富邦恒生國企正2","27448218","238732663","8.52","8.92","8.49","8.89","0.4000","2335"
