證券代號,證券名稱,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
"0050","元大台灣50","2859330","357757749","125.30","125.60","124.50","124.90","0.2500","5281"
"0051","元大中型100","20694","1160750","56.35","56.35","55.75","55.75","-0.5000","148"
"0052","富邦科技","382910","40288866","105.80","105.95","104.75","104.80","-0.3500","358"
"0053","元大電子","17207","1033787","60.35","60.40","60.00","60.40","0.2000","10"
"0054","元大台商50","66458","1884234","28.42","28.55","28.33","28.35","-0.0700","28"
"0055","元大MSCI金融","428832","9926913","23.21","23.32","22.96","23.26","0.0500","521"
"0056","元大高股息","8200030","252927109","30.81","30.92","30.75","30.86","0.1400","5976"
"0057","富邦摩台","232010","20231877","87.55","87.55","86.70","87.00","-0.1000","49"
"0061","元大寶滬深","128999","2491847","19.21","19.42","19.20","19.24","0.1100","574"
"006203","元大MSCI台灣","10195","610435","59.85","60.15","59.85","59.95","-0.1500","992"
"006204","永豐臺灣加權","24380","1980555","81.75","81.75","80.95","80.95","-0.2000","1040"
"006205","富邦上証","484967","15592044","32.40","32.52","32.03","32.15","-0.0400","229"
"006206","元大上證50","42109","1305885","31.25","31.32","30.86","30.94","-0.1300","585"
"006207","FH滬深","389805","9850576","25.46","25.50","25.15","25.20","-0.0500","675"
"006208","富邦台50","1446626","104234537","72.05","72.40","71.65","72.00","0.1500","2305"
"00625K","富邦上証+R","","","","","","","0.0000",""
"00631L","元大台灣50正2","2758660","315950433","115.40","115.55","113.50","114.20","0.2500","830"
"00632R","元大台灣50反1","107335183","603730410","5.61","5.66","5.60","5.64","0.0000","6268"
"00633L","富邦上証正2","12778765","516086144","41.19","41.58","39.73","40.06","-0.8800","2822"
"00634R","富邦上証反1","1109322","5018315","4.49","4.57","4.47","4.56","0.0300","62"
"00635U","期元大S&P黃金","232390","5693313","24.48","24.54","24.45","24.53","0.1300","125"
"00636","國泰中國A50","416154","9062128","22.00","22.01","21.58","21.68","-0.0800","982"
"00636K","國泰中國A50+U","200","1460","7.30","7.30","7.30","7.30","0.0000","2"
"00637L","元大滬深300正2","93183693","1490843928","16.30","16.45","15.71","15.84","-0.3500","12379"
"00638R","元大滬深300反1","405000","3889730","9.56","9.69","9.48","9.63","0.0600","80"
"00639","富邦深100","647919","8532241","13.25","13.39","13.09","13.16","-0.0900","199"
"00640L","富邦日本正2","200000","5372390","26.92","26.97","26.71","26.76","0.3600","61"
"00641R","富邦日本反1","324000","3336230","10.28","10.33","10.26","10.31","-0.0800","101"
"00642U","期元大S&P石油","1943680","41846867","21.45","21.60","21.45","21.56","0.3600","621"
"00643","群益深証中小","108329","1689387","15.66","15.70","15.47","15.57","0.0200","943"
"00643K","群益深証中小+R","","","","","","","0.0000",""
"00645","富邦日本","121914","3056468","25.11","25.11","25.01","25.07","0.1500","843"
"00646","元大S&P500","383090","13782948","35.96","36.06","35.89","36.00","0.0700","455"
"00647L","元大S&P500正2","505033","27544451","54.75","54.75","54.30","54.50","0.0000","146"
"00648R","元大S&P500反1","1912000","14465740","7.57","7.59","7.56","7.58","-0.0100","127"
"00650L","FH香港正2","3452162","52289480","15.38","15.52","14.91","15.01","-0.2700","571"
"00651R","FH香港反1","440000","3880280","8.78","8.88","8.70","8.85","0.0700","54"
"00652","富邦印度","47092","1287963","27.32","27.49","27.30","27.48","0.2700","820"
"00653L","富邦印度正2","566150","21581583","37.89","38.44","37.69","38.23","0.6800","167"
"00654R","富邦印度反1","221100","1955489","8.84","8.88","8.82","8.83","-0.0900","46"
"00655L","國泰中國A50正2","4588598","134056450","29.75","30.15","28.74","29.05","-0.6400","1045"
"00656R","國泰中國A50反1","39000","334190","8.50","8.68","8.50","8.67","0.1000","13"
"00657","國泰日經225","3031","97174","31.99","32.10","31.99","32.09","0.3800","5"
"00657K","國泰日經225+U","200","2162","10.81","10.81","10.81","10.81","0.0900","2"
"00660","元大歐洲50","12186","326593","26.87","26.99","26.85","26.99","0.1200","938"
"00661","元大日經225","2000","67840","33.88","33.96","33.88","33.96","0.3400","2"
"00662","富邦NASDAQ","545758","25007981","45.92","45.93","45.67","45.80","-0.1200","571"
"00663L","國泰臺灣加權正2","12005","1253225","104.65","105.05","104.10","104.15","0.5500","11"
"00664R","國泰臺灣加權反1","8281306","52625551","6.33","6.40","6.33","6.37","-0.0200","589"
"00665L","富邦恒生國企正2","6153571","60602237","10.06","10.12","9.66","9.75","-0.2000","789"
"00666R","富邦恒生國企反1","222001","3407715","15.11","15.40","15.11","15.40","0.1900","11"
"00668","國泰美國道瓊","14595","493938","33.95","33.96","33.86","33.92","0.0700","983"
"00668K","國泰美國道瓊+U","200","2284","11.42","11.42","11.42","11.42","0.0200","2"
"00669R","國泰美國道瓊反1","2914000","24911310","8.55","8.58","8.54","8.55","-0.0200","237"
"00670L","富邦NASDAQ正2","3601008","232411219","64.75","65.00","64.05","64.40","-0.5000","1345"
