證券代號,證券名稱,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
"0050","元大台灣50","4759881","676100133","142.20","142.45","141.50","141.50","-0.4500","5027"
"0051","元大中型100","44397","2666662","60.00","60.15","59.95","59.95","-0.1500","102"
"0052","富邦科技","323062","42254993","130.75","131.00","130.20","130.20","-0.2000","130"
"0053","元大電子","8340","567201","68.10","68.20","68.00","68.10","0.1000","17"
"0054","元大台商50","25554","790131","30.99","31.04","30.86","30.98","0.0800","13"
"0055","元大MSCI金融","761419","18575878","24.40","24.48","24.30","24.31","-0.0300","419"
"0056","元大高股息","10997498","367207893","33.32","33.45","33.32","33.33","0.0300","6992"
"0057","富邦摩台","25050","2453141","98.25","98.25","97.70","97.95","0.1500","9"
"0061","元大寶滬深","323390","7668814","23.57","23.82","23.50","23.71","0.1400","118"
"006203","元大MSCI台灣","3759","255877","68.00","68.40","67.90","68.40","0.5500","8"
"006204","永豐臺灣加權","29461","2631425","89.80","89.80","89.25","89.25","-0.2500","20"
"006205","富邦上証","1675487","64276910","37.96","38.68","37.96","38.26","0.3000","801"
"006206","元大上證50","348821","13070969","37.00","37.80","37.00","37.38","0.3900","228"
"006207","FH滬深","1056269","32975496","30.76","31.32","30.76","31.21","0.4600","845"
"006208","富邦台50","1365055","109245738","80.00","80.30","79.70","79.70","-0.3000","1772"
"00625K","富邦上証+R","","","","","","","0.0000",""
"00631L","元大台灣50正2","952845","132942436","139.90","140.40","138.50","138.50","-0.7500","468"
"00632R","元大台灣50反1","50849484","267152290","5.24","5.28","5.24","5.28","0.0200","2527"
"00633L","富邦上証正2","8790676","539530512","60.00","62.60","60.00","60.70","0.9000","2042"
"00634R","富邦上証反1","630307","2353172","3.78","3.78","3.71","3.75","-0.0400","87"
"00635U","期元大S&P黃金","145966","3464467","23.67","23.77","23.67","23.73","0.1100","85"
"00636","國泰中國A50","3189778","83936287","26.00","26.59","26.00","26.23","0.2500","1959"
"00636K","國泰中國A50+U","200","1898","9.49","9.49","9.49","9.49","0.0900","2"
"00637L","元大滬深300正2","63910460","1555954695","23.87","24.86","23.82","24.16","0.4500","10148"
"00638R","元大滬深300反1","2398400","18434734","7.75","7.76","7.62","7.73","-0.0600","216"
"00639","富邦深100","704892","12184559","17.13","17.36","17.13","17.28","0.1500","218"
"00640L","富邦日本正2","344000","10197230","29.72","29.80","29.43","29.43","-0.0700","52"
"00641R","富邦日本反1","36000","363540","10.09","10.12","10.09","10.11","-0.0200","11"
"00642U","期元大S&P石油","4830031","61879341","12.77","12.86","12.75","12.82","0.3000","1185"
"00643","群益深証中小","395266","7773318","19.60","19.75","19.59","19.65","0.1100","117"
"00643K","群益深証中小+R","","","","","","","0.0000",""
"00645","富邦日本","129264","3372615","26.16","26.16","26.06","26.06","0.0000","22"
"00646","元大S&P500","389682","15681628","40.20","40.28","40.20","40.25","0.5000","383"
"00647L","元大S&P500正2","197186","15464427","78.35","78.50","78.30","78.30","1.7000","61"
"00648R","元大S&P500反1","2402000","15374110","6.41","6.41","6.39","6.40","-0.0700","118"
"00650L","FH香港正2","2522695","54931400","21.55","22.01","21.55","21.60","0.1200","516"
"00651R","FH香港反1","255990","1982280","7.76","7.76","7.70","7.76","-0.0200","37"
"00652","富邦印度","64039","1850738","28.70","29.00","28.70","28.90","0.2000","62"
"00653L","富邦印度正2","597119","27547980","46.00","46.30","45.98","46.03","0.5800","231"
"00654R","富邦印度反1","117000","954460","8.17","8.19","8.13","8.16","-0.0700","35"
"00655L","國泰中國A50正2","3237343","149782561","45.24","47.20","45.24","45.85","0.8300","1157"
"00656R","國泰中國A50反1","109000","765780","7.06","7.06","6.96","7.06","-0.0600","43"
"00657","國泰日經225","8030","277166","34.51","34.52","34.50","34.50","0.0000","5"
"00657K","國泰日經225+U","200","2490","12.45","12.45","12.45","12.45","0.0700","2"
"00660","元大歐洲50","3000","89860","29.93","30.00","29.93","30.00","0.1300","3"
"00661","元大日經225","2000","71890","35.92","35.97","35.92","35.97","0.1700","2"
"00662","富邦NASDAQ","357286","20921653","58.20","58.65","58.20","58.55","0.7500","209"
"00663L","國泰臺灣加權正2","2000","252400","126.50","126.50","125.90","125.90","-0.6000","2"
"00664R","國泰臺灣加權反1","2212188","13150988","5.94","5.97","5.93","5.97","0.0100","126"
"00665L","富邦恒生國企正2","824000","13056070","15.76","16.05","15.65","15.68","0.0800","232"
"00666R","富邦恒生國企反1","76000","975710","13.00","13.00","12.83","12.83","-0.0500","6"
"00668","國泰美國道瓊","37505","1361202","36.24","36.32","36.24","36.31","0.4000","32"
"00668K","國泰美國道瓊+U","200","2614","13.07","13.07","13.07","13.07","0.1100","2"
"00669R","國泰美國道瓊反1","3193200","24123032","7.57","7.57","7.54","7.56","-0.0800","342"
"00670L","富邦NASDAQ正2","241203","30762714","127.50","127.85","127.40","127.40","3.4000","158"
"00671R","富邦NASDAQ反1","2703000","13140220","4.87","4.87","4.85","4.87","-0.0600","204"
"00673R","期元大S&P原油反1","1445740","20135743","13.99","14.00","13.89","13.94","-0.3500","321"
"00674R","期元大S&P黃金反1","47000","617860","13.17","13.17","13.14","13.15","-0.0800","12"
"00675L","富邦臺灣加權正2","179429","9795794","54.65","54.85","54.20","54.20","-0.1500","100"
"00676R","富邦臺灣加權反1","2202000","7162260","3.24","3.26","3.24","3.26","0.0100","112"
"00678","群益NBI生技","392236","10252645","26.24","26.36","26.10","26.13","-0.2100","86"
"00680L","元大美債20正2","89000","2253260","25.34","25.43","25.27","25.43","-0.1200","16"
"00681R","元大美債20反1","305034100","3965444022","13.03","13.03","13.02","13.02","0.0300","13"
"00682U","期元大美元指數","52020","985288","18.94","18.95","18.92","18.94","0.0000","24"
"00683L","期元大美元指正2","532100","9881650","18.55","18.59","18.55","18.57","0.0200","111"
"00684R","期元大美元指反1","","","","","","","0.0000",""
"00685L","群益臺灣加權正2","4000","192040","48.09","48.18","47.59","47.59","-0.3000","4"
"00686R","群益臺灣加權反1","608000","2152420","3.53","3.55","3.53","3.55","0.0100","15"
"00688L","國泰20年美債正2","","","","","","","0.0000",""
"00689R","國泰20年美債反1","7000","95930","13.70","13.72","13.69","13.69","0.0500","5"
"00690","兆豐藍籌30","219113","7333513","33.60","33.60","33.44","33.44","-0.0100","32"
"00692","富邦公司治理","1634290","57535524","35.21","35.31","35.07","35.07","-0.1100","1122"
"00693U","期街口S&P黃豆","120000","2418790","20.20","20.20","20.13","20.14","-0.0100","50"
"00700","富邦恒生國企","306382","4768353","15.58","15.69","15.48","15.48","0.0500","41"
"00701","國泰股利精選30","352438","9361480","26.58","26.65","26.49","26.49","-0.0700","353"
"00702","國泰標普低波高息","107644","2150578","19.92","19.99","19.92","19.98","0.2000","15"
"00703","台新MSCI中國","27000","534900","19.80","19.90","19.75","19.77","0.0400","15"
"00706L","期元大S&P日圓正2","10000","147360","14.75","14.75","14.72","14.74","-0.0200","5"
"00707R","期元大S&P日圓反1","","","","","","","0.0000",""
"00708L","期元大S&P黃金正2","984000","25105380","25.41","25.58","25.41","25.53","0.2500","208"
"00709","富邦歐洲","104000","2454560","23.65","23.65","23.60","23.63","0.1200","6"
"00710B","FH彭博高收益債","287508","5184214","18.03","18.06","18.02","18.04","0.0200","155"
"00711B","FH彭博新興債","232050","4708974","20.32","20.35","20.25","20.35","0.0700","24"
"00712","FH富時不動產","6173355","85309049","13.88","13.88","13.80","13.80","-0.1200","3567"
