證券代號,證券名稱,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
"0050","元大台灣50","4068622","584581991","143.50","144.15","143.05","144.10","-0.4000","5997"
"0051","元大中型100","67954","4164487","61.10","61.45","61.05","61.40","0.2000","86"
"0052","富邦科技","290438","39128046","134.40","134.95","134.05","134.85","-0.7500","179"
"0053","元大電子","5374","375112","69.80","69.80","69.75","69.80","0.2000","12"
"0054","元大台商50","1061","32892","31.06","31.06","31.06","31.06","-0.1400","5"
"0055","元大MSCI金融","520853","13621085","26.10","26.20","26.00","26.19","-0.0100","464"
"0056","元大高股息","12636486","421915038","33.26","33.50","33.13","33.50","0.1600","6635"
"0057","富邦摩台","23114","2327579","100.40","100.75","100.30","100.75","-0.1000","7"
"0061","元大寶滬深","160509","3495895","21.86","21.86","21.69","21.80","0.0300","56"
"006203","元大MSCI台灣","4479","307926","68.70","68.95","68.35","68.90","-0.2000","13"
"006204","永豐臺灣加權","20369","1861039","91.25","91.40","91.25","91.40","0.1500","20"
"006205","富邦上証","559901","20255718","36.09","36.35","36.00","36.27","0.0900","117"
"006206","元大上證50","96073","3353593","34.91","35.05","34.80","35.05","0.1200","43"
"006207","FH滬深","71104","2028357","28.51","28.73","28.46","28.71","0.0200","33"
"006208","富邦台50","1194147","98829756","82.65","83.05","82.40","82.95","-0.3000","2069"
"00625K","富邦上証+R","","","","","","","0.0000",""
"00631L","元大台灣50正2","1117959","163841337","144.80","147.55","144.60","147.30","-0.0500","591"
"00632R","元大台灣50反1","89958697","458263727","5.12","5.13","5.07","5.08","0.0000","4549"
"00633L","富邦上証正2","4339912","219440672","50.20","51.15","50.10","51.00","0.2000","668"
"00634R","富邦上証反1","321000","1308680","4.09","4.10","4.06","4.07","-0.0100","31"
"00635U","期元大S&P黃金","1300459","32627085","25.16","25.17","25.02","25.03","0.1800","464"
"00636","國泰中國A50","1019236","24725923","24.27","24.43","24.17","24.39","-0.0400","272"
"00636K","國泰中國A50+U","200","1742","8.71","8.71","8.71","8.71","-0.0400","2"
"00637L","元大滬深300正2","28783280","577477281","19.94","20.30","19.87","20.25","0.0500","4640"
"00638R","元大滬深300反1","581000","4925340","8.48","8.50","8.42","8.44","0.0100","36"
"00639","富邦深100","546236","8326707","15.25","15.28","15.20","15.28","-0.0300","80"
"00640L","富邦日本正2","459000","12617420","27.31","27.78","27.20","27.71","-0.2000","190"
"00641R","富邦日本反1","191000","1980910","10.40","10.42","10.31","10.31","0.0100","60"
"00642U","期元大S&P石油","8901218","144040758","16.25","16.26","16.13","16.17","-0.2500","1509"
"00643","群益深証中小","57280","1035007","18.12","18.12","18.02","18.10","-0.0700","22"
"00643K","群益深証中小+R","","","","","","","0.0000",""
"00645","富邦日本","116737","2975304","25.29","25.51","25.27","25.51","0.0200","38"
"00646","元大S&P500","693073","26155781","37.59","37.89","37.57","37.85","-0.3200","1331"
"00647L","元大S&P500正2","169100","11441750","67.15","68.10","67.00","67.95","-1.5500","99"
"00648R","元大S&P500反1","3380096","23135395","6.87","6.88","6.82","6.84","0.0700","3680"
"00650L","FH香港正2","1185050","26556794","22.04","22.50","22.04","22.41","0.1000","131"
"00651R","FH香港反1","144000","1085510","7.57","7.57","7.52","7.53","-0.0300","27"
"00652","富邦印度","75904","2146619","28.29","28.47","28.18","28.47","0.0100","68"
"00653L","富邦印度正2","371000","16029080","42.78","43.57","42.73","43.39","-0.3500","141"
"00654R","富邦印度反1","371000","3097780","8.39","8.40","8.29","8.29","0.0000","80"
"00655L","國泰中國A50正2","1319226","50172524","37.75","38.41","37.61","38.31","0.1300","336"
"00656R","國泰中國A50反1","14000","107970","7.72","7.72","7.69","7.69","-0.0200","6"
"00657","國泰日經225","7000","228080","32.58","32.60","32.58","32.60","-0.0200","3"
"00657K","國泰日經225+U","200","2338","11.69","11.69","11.69","11.69","-0.0100","2"
"00660","元大歐洲50","3000","87710","29.17","29.27","29.17","29.27","0.0700","3"
"00661","元大日經225","6000","203960","34.01","34.01","33.99","33.99","-0.1600","2"
"00662","富邦NASDAQ","1036580","52995580","50.90","51.45","50.80","51.35","-0.8500","838"
"00663L","國泰臺灣加權正2","12025","1594925","131.70","133.65","131.60","133.65","0.5500","9"
"00664R","國泰臺灣加權反1","3620655","20914442","5.82","5.82","5.75","5.77","0.0100","3098"
"00665L","富邦恒生國企正2","696000","10886610","15.40","15.76","15.39","15.65","0.1100","114"
"00666R","富邦恒生國企反1","108000","1376590","12.79","12.81","12.69","12.72","-0.0900","31"
"00668","國泰美國道瓊","38997","1361619","34.78","34.99","34.77","34.97","-0.2200","36"
"00668K","國泰美國道瓊+U","200","2508","12.54","12.54","12.54","12.54","-0.1000","2"
"00669R","國泰美國道瓊反1","4613715","36324207","7.90","7.91","7.85","7.86","0.0600","2025"
"00670L","富邦NASDAQ正2","2150396","203665689","94.00","95.70","93.70","95.50","-3.1500","1055"
"00671R","富邦NASDAQ反1","16839318","93263205","5.58","5.58","5.50","5.52","0.0700","1030"
"00673R","期元大S&P原油反1","5036367","54441707","10.79","10.85","10.77","10.83","0.1400","2688"
"00674R","期元大S&P黃金反1","667009","8267164","12.36","12.44","12.35","12.44","-0.0900","151"
"00675L","富邦臺灣加權正2","322270","18396227","56.50","57.55","56.40","57.45","0.0000","147"
"00676R","富邦臺灣加權反1","7340080","23171038","3.18","3.18","3.14","3.15","0.0000","328"
"00678","群益NBI生技","433524","9970003","23.10","23.10","22.90","23.03","-0.3200","96"
"00680L","元大美債20正2","115270","2467000","21.47","21.50","21.30","21.38","0.0400","32"
"00681R","元大美債20反1","144000","2025300","14.06","14.08","14.01","14.07","-0.0100","15"
"00682U","期元大美元指數","7000","132020","18.87","18.87","18.85","18.85","-0.0300","5"
"00683L","期元大美元指正2","360100","6625320","18.38","18.43","18.38","18.40","-0.0500","73"
"00684R","期元大美元指反1","2000","35640","17.81","17.83","17.81","17.83","0.0500","2"
"00685L","群益臺灣加權正2","1000","50500","50.50","50.50","50.50","50.50","-0.1500","1"
"00686R","群益臺灣加權反1","89000","305580","3.45","3.45","3.42","3.43","0.0000","17"
"00688L","國泰20年美債正2","37000","787090","21.38","21.44","21.24","21.30","-0.0100","18"
"00689R","國泰20年美債反1","13000","192300","14.73","14.81","14.73","14.81","0.0000","4"
"00690","兆豐藍籌30","110347","3813294","34.49","34.58","34.49","34.58","-0.0500","19"
"00692","富邦公司治理","1221499","44378536","36.37","36.43","36.18","36.39","-0.0600","772"
"00693U","期街口S&P黃豆","336500","8453004","25.12","25.16","25.08","25.11","0.0900","116"
"00700","富邦恒生國企","189605","2934040","15.40","15.56","15.39","15.50","0.1000","43"
"00701","國泰股利精選30","1641782","43917302","26.70","26.80","26.60","26.77","-0.0200","1601"
"00702","國泰標普低波高息","102086","2070288","20.26","20.28","20.26","20.28","-0.0100","5"
"00703","台新MSCI中國","31010","586900","18.86","18.98","18.86","18.98","0.0400","10"
"00706L","期元大S&P日圓正2","85000","1219020","14.38","14.38","14.30","14.32","0.0200","19"
"00707R","期元大S&P日圓反1","","","","","","","0.0000",""
"00708L","期元大S&P黃金正2","3012524","85765158","28.63","28.65","28.30","28.35","0.4500","869"
"00709","富邦歐洲","104192","2432156","23.14","23.35","23.14","23.35","0.1800","8"
"00710B","FH彭博高收益債","485821","8521937","17.58","17.58","17.53","17.55","-0.0300","198"
"00711B","FH彭博新興債","7468","139001","18.61","18.61","18.58","18.58","-0.0300","7"
"00712","FH富時不動產","7499648","94194055","12.59","12.60","12.53","12.58","-0.1400","4082"
"00713","元大台灣高息低波","1191223","52357190","43.86","44.00","43.78","43.98","0.0200","960"
"00714","群益道瓊美國地產","886677","18534285","20.90","20.92","20.86","20.90","-0.0700","564"
"00715L","期街口布蘭特正2","30167830","429040555","14.49","14.50","14.12","14.21","-0.4100","3828"
"00717","富邦美國特別股","508538","7837840","15.40","15.43","15.38","15.43","0.0200","166"
"00728","第一金工業30","1086791","31068556","28.64","28.66","28.55","28.66","-0.0900","545"
"00730","富邦臺灣優質高息","254290","5099595","20.00","20.10","19.99","20.10","0.0600","175"
"00731","FH富時高息低波","1136655","70127481","61.65","61.85","61.45","61.80","0.1000","324"
"00732","國泰RMB短期報酬","100000","4081000","40.81","40.81","40.81","40.81","0.0800","2"
"00733","富邦臺灣中小","336552","13574287","40.30","40.55","39.90","40.55","0.1900","202"
"00735","國泰臺韓科技","103268","3218204","31.16","31.27","31.16","31.27","-0.1300","13"
"00736","國泰新興市場","107000","2368810","22.11","22.15","22.07","22.07","-0.0800","7"
"00737","國泰AI+Robo","89347","2609454","29.12","29.37","29.08","29.36","-0.4200","60"
"00738U","期元大道瓊白銀","795365","19241796","24.21","24.26","24.13","24.15","0.2200","217"
"00739","元大MSCI A股","58042","1552047","26.70","26.88","26.66","26.86","0.0300","25"
"00742","新光內需收益","55109","1258371","22.90","22.90","22.83","22.83","-0.0700","16"
"00743","國泰中國A150","4000","113550","28.29","28.44","28.29","28.42","0.0800","4"
"00752","中信中國50","1446800","31750753","21.86","21.99","21.83","21.94","0.0400","1519"
"00753L","中信中國50正2","510000","10837080","21.10","21.44","21.02","21.38","0.1600","168"
"00757","統一FANG+","1468636","65867646","44.61","45.08","44.50","45.08","-0.4300","1658"
"00762","元大全球AI","390124","14950531","38.11","38.46","38.05","38.41","-0.6400","256"
"00763U","期街口道瓊銅","120030","3506843","29.15","29.26","29.15","29.22","0.0100","28"
