證券代號,證券名稱,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
"0050","元大台灣50","2941994","380885090","129.40","129.90","129.00","129.50","0.0000","5786"
"0051","元大中型100","63344","4653812","73.50","73.90","72.75","73.90","0.4000","221"
"0052","富邦科技","168812","20358048","120.00","121.20","119.70","120.60","0.5000","299"
"0053","元大電子","10377","724588","69.85","70.10","69.65","70.10","0.2500","1001"
"0055","元大MSCI金融","303487","7355442","24.34","24.34","24.20","24.24","-0.1000","387"
"0056","元大高股息","79647957","2895271761","36.18","36.60","35.82","36.58","0.4800","30372"
"0057","富邦摩台","13316","1279333","96.00","96.35","96.00","96.35","0.1500","7"
"0061","元大寶滬深","534086","10084839","18.63","19.03","18.52","19.02","0.3000","684"
"006203","元大MSCI台灣","5036","319538","63.55","63.60","63.55","63.60","0.0500","998"
"006204","永豐臺灣加權","24670","2210311","89.45","89.65","89.45","89.65","0.0500","970"
"006205","富邦上証","1243554","39378360","31.20","32.05","31.01","31.98","0.6300","399"
"006206","元大上證50","553169","16698627","29.75","30.44","29.68","30.44","0.6000","1118"
"006207","復華滬深","549328","13441407","24.06","25.06","24.04","25.01","0.4600","1034"
"006208","富邦台50","2915346","218072390","74.75","75.00","74.55","74.80","0.0500","3491"
"00625K","富邦上証+R","","","","","","","0.0000",""
"00631L","元大台灣50正2","2962303","420627087","141.50","143.25","140.80","142.50","0.1000","1856"
"00632R","元大台灣50反1","90752301","425728563","4.70","4.72","4.67","4.68","-0.0100","3781"
"00633L","富邦上証正2","16437683","652006259","38.34","40.65","38.16","40.53","1.6000","3121"
"00634R","富邦上証反1","944592","4148004","4.47","4.47","4.34","4.35","-0.0700","87"
"00635U","期元大S&P黃金","295949","7190307","24.26","24.36","24.25","24.33","-0.2800","151"
"00636","國泰中國A50","1465114","31589479","21.16","21.88","21.11","21.85","0.4900","1159"
"00636K","國泰中國A50+U","","","","","","","0.0000",""
"00637L","元大滬深300正2","119197742","1880318305","15.19","16.13","15.12","16.05","0.6300","13183"
"00638R","元大滬深300反1","575850","5342182","9.41","9.44","9.18","9.20","-0.1400","127"
"00639","富邦深100","1227621","15159326","12.15","12.50","12.07","12.48","0.2200","798"
"00640L","富邦日本正2","2282267","88754396","39.12","39.82","38.42","38.92","-0.9000","735"
"00641R","富邦日本反1","932886","7543629","8.06","8.13","8.00","8.09","0.1000","159"
"00642U","期元大S&P石油","2700785","45598950","16.86","16.91","16.85","16.88","0.0600","740"
"00643","群益深証中小","485209","6836140","13.84","14.17","13.84","14.15","0.1800","93"
"00643K","群益深証中小+R","","","","","","","0.0000",""
"00645","富邦日本","3327351","102559254","30.87","31.17","30.61","30.80","-0.3100","1086"
"00646","元大S&P500","4945871","218742067","44.21","44.35","44.14","44.20","-0.2400","1736"
"00647L","元大S&P500正2","129577","8645492","66.75","66.95","66.55","66.95","-0.7500","70"
"00648R","元大S&P500反1","4023861","26021900","6.46","6.48","6.45","6.46","0.0500","117"
"00650L","復華香港正2","13561997","176306318","12.76","13.33","12.62","13.30","0.2800","1837"
"00651R","復華香港反1","1084800","9022488","8.35","8.44","8.23","8.25","-0.0400","195"
"00652","富邦印度","551902","18067055","32.92","32.92","32.65","32.65","-0.3200","911"
"00653L","富邦印度正2","447177","22243164","49.95","49.95","49.55","49.64","-0.8600","201"
"00654R","富邦印度反1","192000","1430810","7.41","7.48","7.41","7.47","0.1100","56"
"00655L","國泰中國A50正2","7111322","198264843","26.80","28.41","26.69","28.27","1.0400","1360"
"00656R","國泰中國A50反1","743551","6173248","8.40","8.41","8.17","8.19","-0.1300","87"
"00657","國泰日經225","2150056","83009210","38.62","39.09","38.16","38.55","-0.5200","713"
"00657K","國泰日經225+U","","","","","","","0.0000",""
"00660","元大歐洲50","11691","375842","32.13","32.22","32.10","32.22","0.0000","18"
"00661","元大日經225","1310611","54435957","41.62","41.70","41.09","41.50","-0.5900","1163"
"00662","富邦NASDAQ","3979917","249101575","62.55","62.80","62.45","62.65","-0.0500","1468"
"00663L","國泰臺灣加權正2","10003","1329846","132.80","133.05","132.50","132.50","0.3000","4"
"00664R","國泰臺灣加權反1","4639079","24509237","5.30","5.31","5.26","5.28","0.0000","196"
"00665L","富邦恒生國企正2","54482158","446754877","7.90","8.46","7.83","8.43","0.2900","4466"
"00666R","富邦恒生國企反1","368000","5322040","14.53","14.65","14.20","14.23","-0.1600","50"
"00668","國泰美國道瓊","989940","39779112","40.11","40.34","40.10","40.34","0.0900","762"
"00668K","國泰美國道瓊+U","","","","","","","0.0000",""
"00669R","國泰美國道瓊反1","5835629","44754666","7.66","7.69","7.66","7.67","0.0600","302"
"00670L","富邦NASDAQ正2","2813341","254093880","90.35","91.00","89.60","90.60","-1.0000","1100"
"00671R","富邦NASDAQ反1","9233038","43469153","4.70","4.72","4.69","4.70","0.0200","357"
