證券代號,證券名稱,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
"0050","元大台灣50","17387205","1726288183","100.75","100.80","98.60","98.60","-0.3000","11595"
"0051","元大中型100","25294","1242756","49.47","49.47","48.76","48.88","0.2400","158"
"0052","富邦科技","238499","19864598","83.85","84.00","82.50","82.50","0.1500","249"
"0053","元大電子","27262","1329259","49.17","49.17","48.42","48.42","0.0400","9"
"0055","元大MSCI金融","116929","2394634","20.55","20.63","20.39","20.42","0.0100","286"
"0056","元大高股息","30018617","714247224","23.88","23.94","23.68","23.69","0.1100","17699"
"0057","富邦摩台","21041","1492502","70.85","71.00","70.85","70.85","-0.4500","5"
"0061","元大寶滬深","414807","7285112","17.99","17.99","17.45","17.49","-0.4800","1173"
"006203","元大MSCI台灣","5440","261185","47.95","48.13","47.93","48.12","0.2100","11"
"006204","永豐臺灣加權","35239","2281117","65.20","65.20","64.55","64.55","0.2000","994"
"006205","富邦上証","835643","24752759","30.00","30.01","29.17","29.23","-0.8000","291"
"006206","元大上證50","109864","3050627","28.51","28.51","27.50","27.50","-1.0100","104"
"006207","FH滬深","299343","6919875","23.49","23.59","22.88","22.90","-0.6300","38"
"006208","富邦台50","3659309","209035766","57.85","57.85","56.75","56.75","0.0000","4020"
"00625K","富邦上証+R","","","","","","","0.0000",""
"00631L","元大台灣50正2","13216711","1024485943","78.70","78.70","76.25","76.25","0.6500","4041"
"00632R","元大台灣50反1","319852664","2095862026","6.51","6.62","6.51","6.62","-0.0300","10726"
"00633L","富邦上証正2","27402384","971711729","37.11","37.11","34.36","34.46","-2.7000","5755"
"00634R","富邦上証反1","4280550","21366860","4.89","5.07","4.89","5.05","0.1700","245"
"00635U","期元大S&P黃金","362831","7868553","21.68","21.72","21.65","21.70","0.4700","183"
"00636","國泰中國A50","1691376","33451720","20.38","20.38","19.56","19.62","-0.7300","1407"
"00636K","國泰中國A50+U","200","1218","6.09","6.09","6.09","6.09","-0.2300","2"
"00637L","元大滬深300正2","188778304","2632896573","14.57","14.57","13.46","13.51","-1.0800","24060"
"00638R","元大滬深300反1","2344000","25222050","10.60","10.89","10.57","10.86","0.3700","271"
"00639","富邦深100","699430","8439266","12.30","12.31","11.96","11.98","-0.3000","133"
"00640L","富邦日本正2","226000","6107860","27.17","27.24","26.82","26.84","0.1500","33"
"00641R","富邦日本反1","617000","6147640","9.94","10.03","9.94","10.03","-0.0300","99"
"00642U","期元大S&P石油","1463182","26759042","18.31","18.41","18.10","18.10","-0.1100","370"
"00643","群益深証中小","470969","6853149","14.80","14.82","14.40","14.40","-0.2800","1057"
"00643K","群益深証中小+R","","","","","","","0.0000",""
"00645","富邦日本","68513","1731990","25.29","25.32","25.14","25.14","0.0400","11"
"00646","元大S&P500","1564891","58454496","37.36","37.45","37.25","37.35","1.0500","713"
"00647L","元大S&P500正2","698300","34600526","49.64","49.78","49.19","49.37","2.8400","208"
"00648R","元大S&P500反1","5147000","40731940","7.90","7.95","7.89","7.94","-0.2400","493"
"00650L","FH香港正2","29876471","278615038","10.17","10.17","8.88","8.88","-1.0300","3560"
"00651R","FH香港反1","2374990","26579720","10.69","11.41","10.69","11.41","0.6000","271"
"00652","富邦印度","370781","11259656","30.30","30.49","30.29","30.41","0.3500","835"
"00653L","富邦印度正2","466371","21312216","45.36","46.06","45.36","45.86","1.1700","181"
"00654R","富邦印度反1","2752000","22107410","8.09","8.09","8.01","8.01","-0.1600","295"
"00655L","國泰中國A50正2","10198867","251189345","25.93","25.93","23.88","24.01","-1.9300","2116"
"00656R","國泰中國A50反1","543330","5155761","9.39","9.63","9.35","9.62","0.3600","99"
"00657","國泰日經225","62070","1954729","31.63","31.63","31.37","31.37","0.1500","982"
"00657K","國泰日經225+U","200","1942","9.71","9.71","9.71","9.71","0.0300","2"
"00660","元大歐洲50","1406","36108","25.67","25.67","25.67","25.67","0.4100","5"
"00661","元大日經225","","","","","","","0.0000",""
"00662","富邦NASDAQ","744800","35052586","47.11","47.20","46.90","46.95","1.5500","403"
"00663L","國泰臺灣加權正2","95000","6763650","72.10","72.15","70.50","70.50","0.8000","30"
"00664R","國泰臺灣加權反1","9102001","67377939","7.35","7.47","7.35","7.47","-0.0400","647"
"00665L","富邦恒生國企正2","29099731","171549607","6.60","6.60","5.62","5.65","-0.7300","2887"
"00666R","富邦恒生國企反1","2007000","39727110","18.94","20.29","18.94","20.29","1.1900","127"
"00668","國泰美國道瓊","301619","10969286","36.37","36.46","36.31","36.39","1.0400","1007"
"00668K","國泰美國道瓊+U","200","2254","11.27","11.27","11.27","11.27","0.2800","2"
"00669R","國泰美國道瓊反1","11019800","95533048","8.66","8.70","8.65","8.69","-0.2500","1074"
"00670L","富邦NASDAQ正2","5999980","325836986","54.45","54.65","53.85","54.00","3.4000","1865"
"00671R","富邦NASDAQ反1","37672157","243920664","6.46","6.51","6.45","6.50","-0.2300","1932"
"00673R","期元大S&P原油反1","30552294","261171454","8.50","8.61","8.46","8.61","0.0600","2083"
"00674R","期元大S&P黃金反1","3111000","44441760","14.27","14.31","14.26","14.31","-0.3100","426"
"00675L","富邦臺灣加權正2","2017511","62818773","31.44","31.50","30.69","30.69","0.2900","833"
"00676R","富邦臺灣加權反1","10121099","41117879","4.03","4.10","4.03","4.10","-0.0300","633"
"00678","群益NBI生技","315620","8034065","25.44","25.49","25.40","25.43","0.7300","857"
"00680L","元大美債20正2","1478000","14814990","10.00","10.10","9.98","10.08","-0.1000","299"
"00681R","元大美債20反1","937100","19195930","20.52","20.56","20.41","20.41","0.1000","164"
"00682U","期元大美元指數","200824","4485938","22.32","22.38","22.31","22.35","-0.2000","77"
"00683L","期元大美元指正2","2098001","53564606","25.50","25.59","25.46","25.55","-0.3900","478"
"00684R","期元大美元指反1","52050","779615","14.99","15.00","14.96","14.98","0.1000","15"
"00685L","群益臺灣加權正2","33000","910550","27.97","27.97","27.33","27.33","0.3900","16"
"00686R","群益臺灣加權反1","753000","3318230","4.37","4.43","4.37","4.43","-0.0200","43"
"00688L","國泰20年美債正2","822000","8167450","9.91","10.00","9.86","9.98","-0.1100","95"
"00689R","國泰20年美債反1","678045","14472496","21.35","21.40","21.25","21.27","0.1400","63"
"00690","兆豐藍籌30","103215","2545520","24.80","24.80","24.66","24.66","0.1100","12"
"00692","富邦公司治理","5349113","133279587","25.16","25.16","24.83","24.84","0.0000","1556"
"00693U","期街口S&P黃豆","34010","858472","25.35","25.35","25.18","25.20","-0.0800","22"
"00700","富邦恒生國企","654165","6950272","11.10","11.10","10.42","10.43","-0.6300","135"
"00701","國泰股利精選30","886966","19057998","21.59","21.60","21.39","21.45","0.0700","528"
"00702","國泰標普低波高息","146169","3080751","21.10","21.11","21.04","21.04","0.5100","873"
"00703","台新MSCI中國","243647","3173406","13.62","13.62","12.88","12.88","-0.7300","64"
"00706L","期元大S&P日圓正2","3985000","33510670","8.42","8.43","8.39","8.41","0.1400","406"
"00707R","期元大S&P日圓反1","86900","2329333","26.82","26.84","26.78","26.84","-0.2200","24"
"00708L","期元大S&P黃金正2","1492476","31522895","21.12","21.20","21.05","21.13","0.8700","419"
"00709","富邦歐洲","101162","2071041","20.50","20.51","20.43","20.44","0.3400","35"
"00710B","FH彭博非投等債","680733","12391806","18.03","18.25","18.03","18.21","0.1700","146"
"00711B","FH彭博新興債","110974","1622709","14.58","14.64","14.58","14.62","-0.1100","984"
"00712","FH富時不動產","1569265","14832724","9.43","9.48","9.42","9.47","0.0900","757"
"00713","元大台灣高息低波","1534429","55273861","36.23","36.23","35.90","35.95","0.2100","756"
"00714","群益道瓊美國地產","485423","8756383","18.07","18.07","17.99","18.05","0.1700","173"
"00715L","期街口布蘭特正2","10418280","193676155","18.70","18.86","18.32","18.32","-0.0800","1599"
"00717","富邦美國特別股","227838","3325749","14.64","14.64","14.55","14.60","-0.0400","615"
"00728","第一金工業30","185565","3672065","19.89","19.93","19.67","19.68","0.1100","232"
"00730","富邦臺灣優質高息","142131","2150229","15.24","15.24","15.04","15.05","0.0600","170"
"00731","FH富時高息低波","1011414","53467651","53.20","53.20","52.75","52.90","0.1500","143"
"00732","國泰RMB短期報酬","100000","4106000","41.06","41.06","41.06","41.06","0.0300","4"
"00733","富邦臺灣中小","603991","17476688","29.02","29.13","28.68","28.68","0.1100","232"
