證券代號,證券名稱,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
"0050","元大台灣50","19084676","2192351516","114.60","115.65","113.75","115.50","1.5000","16864"
"0051","元大中型100","37961","1937944","51.30","51.30","50.80","51.00","-0.2000","212"
"0052","富邦科技","982731","94285569","94.80","96.85","93.85","96.65","2.8500","637"
"0053","元大電子","13446","740043","54.45","55.65","54.45","55.60","1.5500","971"
"0055","元大MSCI金融","337578","7246544","21.70","21.70","21.38","21.45","-0.3700","616"
"0056","元大高股息","20488431","555291154","27.18","27.22","26.97","27.09","-0.0900","12182"
"0057","富邦摩台","11952","957684","79.80","81.20","79.70","81.20","1.8000","879"
"0061","元大寶滬深","105777","2172206","20.56","20.65","20.45","20.45","-0.2300","56"
"006203","元大MSCI台灣","27276","1522679","57.70","57.70","55.10","56.15","1.3500","637"
"006204","永豐臺灣加權","24340","1809229","74.15","74.50","74.15","74.40","0.7500","888"
"006205","富邦上証","258705","8757225","34.01","34.12","33.66","33.73","-0.2400","158"
"006206","元大上證50","54656","1790505","32.88","33.00","32.50","32.52","-0.2800","40"
"006207","FH滬深","69141","1873725","27.08","27.28","26.92","26.98","-0.2400","957"
"006208","富邦台50","4256274","283061964","66.20","66.90","65.85","66.80","1.0000","5070"
"00625K","富邦上証+R","","","","","","","0.0000",""
"00631L","元大台灣50正2","9634585","926077268","95.70","97.25","94.50","96.80","1.5500","3450"
"00632R","元大台灣50反1","244226335","1478071967","6.07","6.11","6.01","6.03","-0.0500","12055"
"00633L","富邦上証正2","5863710","277863866","46.79","48.17","46.40","46.98","0.0300","1469"
"00634R","富邦上証反1","1323000","5546160","4.23","4.23","4.15","4.21","0.0200","140"
"00635U","期元大S&P黃金","506190","11402017","22.54","22.58","22.50","22.51","-0.2400","219"
"00636","國泰中國A50","491651","11504842","23.37","23.70","23.21","23.33","-0.0500","754"
"00636K","國泰中國A50+U","200","1566","7.83","7.83","7.83","7.83","-0.0300","2"
"00637L","元大滬深300正2","61513768","1150795068","18.54","19.07","18.36","18.60","0.0100","8906"
