證券代號,證券名稱,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
"0050","元大台灣50","12550223","1533549326","122.30","122.65","121.80","122.20","-0.1000","9154"
"0051","元大中型100","42978","2568289","59.95","60.00","59.60","59.80","0.2500","166"
"0052","富邦科技","200337","21109381","105.50","105.60","105.00","105.40","-0.1000","334"
"0053","元大電子","5521","335391","61.00","61.05","60.70","60.70","-0.3500","969"
"0055","元大MSCI金融","238829","5562957","23.29","23.39","23.22","23.25","0.0000","258"
"0056","元大高股息","19031332","558697434","29.37","29.44","29.24","29.37","0.0200","9567"
"0057","富邦摩台","5189","459196","88.30","88.70","88.30","88.55","0.0000","10"
"0061","元大寶滬深","100328","1855775","18.60","18.60","18.43","18.50","-0.0100","395"
"006203","元大MSCI台灣","5662","333444","59.00","59.10","59.00","59.10","0.1000","780"
"006204","永豐臺灣加權","27781","2276862","82.00","82.20","81.85","82.00","0.0500","989"
"006205","富邦上証","2233791","69499133","31.47","31.48","31.02","31.06","-0.2500","351"
"006206","元大上證50","109646","3235597","29.65","29.65","29.45","29.45","-0.2900","459"
"006207","復華滬深","202100","4917608","24.56","24.56","24.28","24.28","-0.1800","31"
"006208","富邦台50","3329172","234972356","70.65","70.85","70.35","70.65","0.0000","4235"
"00625K","富邦上証+R","","","","","","","0.0000",""
"00631L","元大台灣50正2","2628786","320602838","121.85","122.90","121.20","122.10","0.3000","1509"
"00632R","元大台灣50反1","69443393","353794818","5.09","5.12","5.07","5.10","0.0100","4602"
"00633L","富邦上証正2","8010503","304068369","38.35","38.47","37.52","37.52","-0.7400","2136"
"00634R","富邦上証反1","75000","336210","4.46","4.50","4.45","4.50","0.0300","13"
"00635U","期元大S&P黃金","367126","9086527","24.80","24.81","24.72","24.74","-0.1700","212"
"00636","國泰中國A50","509607","10705814","21.23","21.23","20.95","20.96","-0.2400","852"
"00636K","國泰中國A50+U","200","1370","6.85","6.85","6.85","6.85","-0.0500","2"
"00637L","元大滬深300正2","69923610","1043762922","15.10","15.16","14.80","14.80","-0.2700","8655"
"00638R","元大滬深300反1","326000","3083980","9.42","9.50","9.40","9.50","0.0900","37"
"00639","富邦深100","978743","11968537","12.33","12.33","12.20","12.20","-0.0500","596"
"00640L","富邦日本正2","2134767","76991117","36.28","36.36","35.30","35.45","-0.4300","401"
"00641R","富邦日本反1","1887000","16044650","8.47","8.58","8.44","8.58","0.0700","229"
"00642U","期元大S&P石油","4803314","73435548","15.25","15.33","15.25","15.26","0.2000","1188"
"00643","群益深証中小","241239","3425695","14.27","14.27","14.17","14.20","-0.0200","196"
"00643K","群益深証中小+R","","","","","","","0.0000",""
"00645","富邦日本","1031666","30461021","29.53","29.60","29.17","29.22","-0.1400","390"
"00646","元大S&P500","2944851","117843618","39.94","40.11","39.92","40.07","0.2400","1215"
"00647L","元大S&P500正2","74410","4280402","57.50","57.80","57.35","57.40","0.1500","49"
"00648R","元大S&P500反1","2900150","20157328","6.95","6.97","6.94","6.97","-0.0200","763"
"00650L","復華香港正2","8735023","112684770","13.04","13.07","12.76","12.80","-0.1700","1013"
"00651R","復華香港反1","974065","8231277","8.43","8.49","8.41","8.49","0.0600","50"
"00652","富邦印度","317584","9511095","29.91","29.99","29.90","29.98","0.1200","869"
"00653L","富邦印度正2","641213","28474918","44.20","44.55","44.20","44.54","0.4900","175"
"00654R","富邦印度反1","113000","886800","7.85","7.86","7.84","7.84","-0.0100","21"
"00655L","國泰中國A50正2","2761200","73666281","27.01","27.12","26.44","26.46","-0.5500","865"
"00656R","國泰中國A50反1","314000","2641910","8.37","8.47","8.37","8.47","0.0900","7"
"00657","國泰日經225","163960","6068271","37.25","37.34","36.82","36.82","-0.0300","1001"
"00657K","國泰日經225+U","200","2394","11.97","11.97","11.97","11.97","-0.0100","2"
"00660","元大歐洲50","82342","2623357","32.11","32.11","31.83","31.84","0.0100","664"
"00661","元大日經225","127558","5088901","39.80","40.11","39.49","39.55","0.0600","1011"
"00662","富邦NASDAQ","6741901","368356125","54.70","54.90","54.55","54.60","0.1500","1022"
"00663L","國泰臺灣加權正2","12000","1355700","112.90","113.25","112.90","113.05","0.1500","6"
"00664R","國泰臺灣加權反1","4819807","27637608","5.74","5.77","5.71","5.74","-0.0100","274"
"00665L","富邦恒生國企正2","28523008","228181758","8.09","8.13","7.90","7.91","-0.1400","2791"
"00666R","富邦恒生國企反1","67000","989240","14.65","14.80","14.65","14.80","0.1000","8"
"00668","國泰美國道瓊","59115","2200534","37.19","37.22","37.17","37.17","-0.0500","801"
"00668K","國泰美國道瓊+U","200","2420","12.10","12.10","12.10","12.10","-0.0400","2"
"00669R","國泰美國道瓊反1","10595234","84914169","8.01","8.03","8.00","8.03","0.0400","714"
"00670L","富邦NASDAQ正2","1089792","80919538","74.15","74.55","74.00","74.15","0.6000","512"
"00671R","富邦NASDAQ反1","10715420","56138179","5.24","5.25","5.22","5.24","-0.0300","773"
"00673R","期元大S&P原油反1","10813571","98986704","9.17","9.19","9.13","9.18","-0.1300","900"
"00674R","期元大S&P黃金反1","1290000","15655490","12.11","12.16","12.11","12.15","0.0700","208"
"00675L","富邦臺灣加權正2","532162","26187679","49.15","49.59","48.87","49.28","0.1400","454"
"00676R","富邦臺灣加權反1","4384509","13878059","3.17","3.17","3.15","3.17","0.0000","244"
"00678","群益NBI生技","368495","9543277","25.75","25.95","25.75","25.88","0.0800","913"
"00680L","元大美債20正2","43922792","480745006","10.98","10.99","10.92","10.93","-0.1400","7317"
"00681R","元大美債20反1","303000","5664860","18.67","18.71","18.66","18.69","0.1400","31"
"00682U","期元大美元指數","39049","803565","20.58","20.59","20.57","20.58","0.0500","21"
"00683L","期元大美元指正2","592021","12830502","21.63","21.71","21.63","21.67","0.0500","152"
"00684R","期元大美元指反1","5060","80472","15.92","15.92","15.90","15.90","0.0000","4"
"00685L","群益臺灣加權正2","231400","10074214","43.58","43.88","43.36","43.66","0.0800","38"
"00686R","群益臺灣加權反1","992000","3397940","3.43","3.43","3.42","3.42","0.0000","28"
"00688L","國泰20年美債正2","13996301","151335738","10.82","10.85","10.79","10.81","-0.1800","1960"
"00689R","國泰20年美債反1","7000","135570","19.34","19.40","19.34","19.40","0.2200","4"
"00690","兆豐藍籌30","1479742","39597196","26.75","26.84","26.70","26.77","0.0200","1038"
"00692","富邦公司治理","1404683","42928716","30.59","30.67","30.48","30.60","0.0100","1182"
"00693U","期街口S&P黃豆","233478","5698066","24.35","24.45","24.35","24.38","0.5100","115"
